run_id,planned_unit_id,attempt_id,block_id,method_id,map_id,route_order,posterior_path,start_pose_error_m,start_yaw_error_deg,start_reference_age_ms,start_scan_age_ms,start_stable_samples,status,terminal_reason,success,route_reached,data_quality_valid,data_quality_reason,freshness_rule_version,collision,duration_s,path_length_m,final_goal_distance_m,route_goal_count,waypoints_reached,trace_ticks,planned_action_rate_hz,reference_rate_hz,scan_rate_hz,max_scan_age_ms,max_reference_age_ms,max_sent_action_age_ms,max_reference_source_age_ms,max_reference_receive_gap_ms,max_scan_receive_gap_ms,max_planned_action_receive_gap_ms,max_active_action_receive_gap_ms,max_active_action_receive_age_ms,bag_path,created_at
p8_nav_official_20260821_r19,NAV_BLOCK_01_B1_dense_NAV_real_offset_slalom,NAV_BLOCK_01_B1_dense_NAV_real_offset_slalom_attempt_01,NAV_BLOCK_01,B1_dense,real_offset_slalom,A,/home/unitree/lly/p8_real/p8_nav_official_20260821_r19/posterior/NAV_BLOCK_01_B1_dense_final.npz,0.007493419623177289,2.6902753172280858,71.68817520141602,71.67315483093262,20,SUCCESS,reached,True,True,True,,p8_navigation_freshness_v2,False,32.27222065800015,13.176909508386535,0.24266373292182628,5,4,745,23.086541261834473,19.987676662930518,20.01866530891956,97.60761260986328,151.4585018157959,12.841224670410156,101.272522,87.03470230102539,63.9195442199707,69.18597221374512,69.18597221374512,11.456966400146484,/home/unitree/lly/p8_real/p8_nav_official_20260821_r19/bags/NAV_BLOCK_01_B1_dense_part_01,2026-08-21T14:12:17Z
