scenario,seed,method,context_stage,monitor_trial,cmd_vx,cmd_vy,cmd_wz,measured_vx,measured_vy,measured_wz,predicted_vx,predicted_vy,predicted_wz,normalized_nis,cusum,alarm,valid,safety_events
mixed_context_shift,6601,passive,pre_shift,1,-0.3,0.0,-0.35,-0.31770320932399704,0.028788499994964713,-0.36808305475868025,-0.3127444370686225,0.002494756761639352,-0.306585507288354,0.29816637248622874,0.0,False,True,
mixed_context_shift,6602,passive,pre_shift,1,-0.3,0.0,-0.35,-0.3010209917735969,0.03529887560503946,-0.3531412486868581,-0.3101208108608118,0.0004331776109704779,-0.31140086464983274,0.24225708996953788,0.0,False,True,
mixed_context_shift,6603,passive,pre_shift,1,-0.3,0.0,-0.35,-0.2732081545090616,0.05067811358343437,-0.29830406546520144,-0.29188996064056305,0.0005404447961544362,-0.29796266238440633,0.31005734876901553,0.0,False,True,
mixed_context_shift,6604,passive,pre_shift,1,-0.3,0.0,-0.35,-0.29829301977136086,0.03080475523698303,-0.37000161247907,-0.2887215893160585,-0.0010417718141177272,-0.32534961395531925,0.23449726682588365,0.0,False,True,
mixed_context_shift,6605,passive,pre_shift,1,-0.3,0.0,-0.35,-0.29019386159843696,0.01850259801888648,-0.3712269764054497,-0.3008942692692129,-0.006275251560585607,-0.2952439880199517,0.4131412967473523,0.0,False,True,
mixed_context_shift,6606,passive,pre_shift,1,-0.3,0.0,-0.35,-0.2981695792795359,0.012838191411007022,-0.35062811117219655,-0.3108244261547717,-0.014429589618938268,-0.30036004486779794,0.24137279831561198,0.0,False,True,
mixed_context_shift,6607,passive,pre_shift,1,-0.3,0.0,-0.35,-0.3310956756596161,0.042151450374295386,-0.39272447107442277,-0.3010158159349394,-0.0026808267109509495,-0.29650177109089904,0.8546197516851151,0.0,False,True,
mixed_context_shift,6608,passive,pre_shift,1,-0.3,0.0,-0.35,-0.29940707754968404,0.03335800273088668,-0.34394437852032067,-0.3083368392092861,-0.009671188679163672,-0.2987961972521328,0.3250185260709943,0.0,False,True,
mixed_context_shift,6609,passive,pre_shift,1,-0.3,0.0,-0.35,-0.33204873920567946,0.03861385119121046,-0.3690185442829973,-0.3167776054586937,0.002683617816231688,-0.3105663971474227,0.36375731476777046,0.0,False,True,
mixed_context_shift,6610,passive,pre_shift,1,-0.3,0.0,-0.35,-0.321389693195082,0.05302353511504293,-0.3889773458419393,-0.30953854646515766,-0.0017116401976044074,-0.29495977906510756,0.8388357404261263,0.0,False,True,
mixed_context_shift,6611,passive,pre_shift,1,-0.3,0.0,-0.35,-0.2950869747810329,0.03654188530386038,-0.32699267975467966,-0.3109416471832364,0.00287699918298625,-0.3121797089292899,0.15959438793511896,0.0,False,True,
mixed_context_shift,6612,passive,pre_shift,1,-0.3,0.0,-0.35,-0.3127635621506693,0.029808656300202647,-0.35973746391832245,-0.3073336733149682,-0.004059210393044896,-0.2971611384469141,0.3543656561868879,0.0,False,True,
mixed_context_shift,6613,passive,pre_shift,1,-0.3,0.0,-0.35,-0.1478289992541428,-0.0006199297379859009,-0.2147190638940468,-0.295032999678847,-0.00945248311344187,-0.2922470385554587,2.6068492184141454,1.1068492184141454,False,True,
mixed_context_shift,6614,passive,pre_shift,1,-0.3,0.0,-0.35,-0.29363138848602366,0.04551519485055629,-0.36334192591849296,-0.3073302480666393,0.0019438269493121077,-0.2846708058432617,0.5618428361848907,0.0,False,True,
mixed_context_shift,6615,passive,pre_shift,1,-0.3,0.0,-0.35,-0.30798419076979633,0.05782408523730406,-0.33743393940831423,-0.29890766682719677,0.0015894614584038593,-0.29037007788397634,0.46419670434329113,0.0,False,True,
mixed_context_shift,6616,passive,pre_shift,1,-0.3,0.0,-0.35,-0.30410104152506123,0.020466083376152095,-0.37897783259887113,-0.3119206720080422,-0.010836340708831034,-0.32252075338502617,0.2971369652925521,0.0,False,True,
mixed_context_shift,6617,passive,pre_shift,1,-0.3,0.0,-0.35,-0.32290597049717223,0.021301996591847974,-0.3893665056393506,-0.3038336857510342,-0.002823251728069675,-0.2944663802413682,0.6272289175845575,0.0,False,True,
mixed_context_shift,6618,passive,pre_shift,1,-0.3,0.0,-0.35,-0.30446880162324785,0.010243454608317451,-0.35636155919401896,-0.3143268757213498,0.0003683227973163803,-0.3137036208182246,0.12323941338699884,0.0,False,True,
mixed_context_shift,6619,passive,pre_shift,1,-0.3,0.0,-0.35,-0.272730546410346,0.0208729700927408,-0.34489726849758523,-0.3001127626809546,-0.0013858798019317515,-0.29838265898808275,0.2588267985127735,0.0,False,True,
mixed_context_shift,6620,passive,pre_shift,1,-0.3,0.0,-0.35,-0.29351582021318146,0.023257963109913453,-0.3345732739032645,-0.2884836241432844,0.0034236802611469852,-0.30583006994974143,0.09267743315697818,0.0,False,True,
mixed_context_shift,6601,passive,pre_shift,2,-0.3,0.0,0.35,-0.056425275693769504,0.01963090602601142,-0.057409069410032765,-0.31610951473947674,-0.0012273894896013442,0.32078867693964164,16.135575223595005,14.635575223595005,False,True,
mixed_context_shift,6602,passive,pre_shift,2,-0.3,0.0,0.35,-0.028686119981968496,0.016699405415804478,-0.04982230505108385,-0.30567869501154366,-0.01059781349835981,0.3488155675505389,18.27885213376931,16.77885213376931,False,True,
mixed_context_shift,6603,passive,pre_shift,2,-0.3,0.0,0.35,-0.020052929238576357,0.010321627746970794,-0.03394280847246766,-0.29561975819567754,-0.0037600523191051753,0.3147140375551857,15.915106766662788,14.415106766662788,False,True,
mixed_context_shift,6604,passive,pre_shift,2,-0.3,0.0,0.35,-0.022769961726835573,0.00922889479369613,-0.022201258229227756,-0.2597997721034359,0.0034190691386937924,0.31314129828012566,12.985408610182928,11.485408610182928,False,True,
mixed_context_shift,6605,passive,pre_shift,2,-0.3,0.0,0.35,-0.013735866524628439,0.010068523526196914,-0.008693304592889162,-0.2992829650441699,-0.005986273638682168,0.29758858589117443,14.890976525346495,13.390976525346495,False,True,
mixed_context_shift,6606,passive,pre_shift,2,-0.3,0.0,0.35,-0.02480497298784738,0.01715534349049473,-0.04330146544769975,-0.3086461909782915,-0.005291105384634525,0.30385521277321853,16.415161905527167,14.915161905527167,False,True,
mixed_context_shift,6607,passive,pre_shift,2,-0.3,0.0,0.35,-0.01572092037283661,0.0067762937891374464,-0.015082505628260306,-0.29954527176817836,-0.005246096049193799,0.29742284048220446,14.996702085426806,13.496702085426806,False,True,
mixed_context_shift,6608,passive,pre_shift,2,-0.3,0.0,0.35,-0.015549305286361484,0.013607414405484904,-0.033665480070652405,-0.30265525200037663,-0.01096101854204555,0.3379675057910558,17.571662778902553,16.071662778902553,False,True,
mixed_context_shift,6609,passive,pre_shift,2,-0.3,0.0,0.35,-0.03558011934062977,0.010462784856653974,-0.053000246299823514,-0.3151894003431848,-0.01092105777205656,0.34320865802581724,18.281370367474132,16.781370367474132,False,True,
mixed_context_shift,6610,passive,pre_shift,2,-0.3,0.0,0.35,-0.015238249101216784,0.007413769131671105,0.0027854529783310606,-0.3143706046715039,0.0007869279999188308,0.2931206146873517,15.192632592879493,13.692632592879493,False,True,
mixed_context_shift,6611,passive,pre_shift,2,-0.3,0.0,0.35,-0.010881714591344464,0.008974782436564905,-0.021825642840879556,-0.3023091211545735,0.0018833523426780919,0.3269841666005729,16.19076850880951,14.690768508809509,False,True,
mixed_context_shift,6612,passive,pre_shift,2,-0.3,0.0,0.35,-0.014503636423156958,0.007614417368335769,0.0011122617729899965,-0.3074224427036064,0.0007122587518701364,0.29428868449996903,14.877717207972948,13.377717207972948,False,True,
mixed_context_shift,6613,passive,pre_shift,2,-0.3,0.0,0.35,-0.014692026696979062,0.012650468795993916,-0.014478389616473476,-0.2873535266412121,9.526472919892444e-05,0.28669539585084075,13.869449430482291,13.476298648896437,False,True,
mixed_context_shift,6614,passive,pre_shift,2,-0.3,0.0,0.35,-0.20551604024206802,-0.01367245223144487,0.18697493946632204,-0.3116624984888254,-0.000996351513619957,0.2917211120068015,1.7736079713257074,0.27360797132570736,False,True,
mixed_context_shift,6615,passive,pre_shift,2,-0.3,0.0,0.35,-0.013725899258684482,0.00919916566254047,-0.0231841326717588,-0.3020150819349028,0.004223665346368524,0.29094247495576064,15.338630961008148,13.838630961008148,False,True,
mixed_context_shift,6616,passive,pre_shift,2,-0.3,0.0,0.35,-0.01347486100099078,0.009737944537456663,-0.002986893218200911,-0.303114891189074,-0.008208167812773356,0.33607783454175505,16.303324761522276,14.803324761522276,False,True,
mixed_context_shift,6617,passive,pre_shift,2,-0.3,0.0,0.35,-0.018778762954725487,0.005359453247990748,-0.0009428815148195438,-0.3011960793626663,-0.005695386462781974,0.29960453800617964,14.45578498832168,12.95578498832168,False,True,
mixed_context_shift,6618,passive,pre_shift,2,-0.3,0.0,0.35,-0.03455118182926718,0.015043619438211945,-0.05355118121286353,-0.3119192947273387,-0.008188978336114091,0.33168950239093614,17.640319552087114,16.140319552087114,False,True,
mixed_context_shift,6619,passive,pre_shift,2,-0.3,0.0,0.35,-0.013988313845623027,0.012187301368052777,-0.016482016846203512,-0.3026280406309193,0.00905135815329983,0.2947038614059694,14.711428936278049,13.211428936278049,False,True,
mixed_context_shift,6620,passive,pre_shift,2,-0.3,0.0,0.35,-0.016131503114553893,0.011604263480004463,-0.02555132857024782,-0.27303726177667564,0.014628635190613559,0.2883622900080285,13.365061273686479,11.865061273686479,False,True,
mixed_context_shift,6601,passive,pre_shift,3,0.2,-0.18,-0.3,0.17284971171024516,-0.19578662387205947,-0.2048557550379404,0.2029977611328543,-0.18041727893856171,-0.2596994112016665,0.29887426707565395,13.434449490670659,False,True,
mixed_context_shift,6602,passive,pre_shift,3,0.2,-0.18,-0.3,0.18601605580644,-0.2143168204711125,-0.2647627743177276,0.20237511733115987,-0.18936477924847764,-0.2732995123423999,0.10225200941507834,15.381104143184388,False,True,
mixed_context_shift,6603,passive,pre_shift,3,0.2,-0.18,-0.3,0.18042047559331068,-0.15963194595621186,-0.21299515830216056,0.20871849967172051,-0.16366011043485945,-0.25279546831839883,0.18101309351535488,13.096119860178144,False,True,
mixed_context_shift,6604,passive,pre_shift,3,0.2,-0.18,-0.3,0.18039543779055983,-0.20194504946221184,-0.26459310376371187,0.18372951534033044,-0.1942694653763332,-0.2687510717003316,0.008702627213291384,9.994111237396218,False,True,
mixed_context_shift,6605,passive,pre_shift,3,0.2,-0.18,-0.3,0.16785475467536098,-0.18631969398895182,-0.27288847155124957,0.19800091015096163,-0.1779813606370145,-0.2591803368135861,0.11972855659061939,12.010705081937115,False,True,
mixed_context_shift,6606,passive,pre_shift,3,0.2,-0.18,-0.3,0.20783890313728046,-0.22575594826236114,-0.2347936199013992,0.21098749686273544,-0.1991584925707254,-0.25359114722515963,0.09914749423472659,13.514309399761894,False,True,
mixed_context_shift,6607,passive,pre_shift,3,0.2,-0.18,-0.3,0.16449076771683246,-0.20471156552709804,-0.28110362876687556,0.1997685495578158,-0.18193501122849406,-0.260126318793826,0.22086907651272555,12.217571161939532,False,True,
mixed_context_shift,6608,passive,pre_shift,3,0.2,-0.18,-0.3,0.18497382317997726,-0.1797072134676768,-0.24179847466068388,0.20464317546624114,-0.17967013958219022,-0.26432514298147197,0.0719644600117839,14.643627238914338,False,True,
mixed_context_shift,6609,passive,pre_shift,3,0.2,-0.18,-0.3,0.1628777886839686,-0.20983863020299964,-0.284623681181968,0.1969455197091908,-0.18192909098215185,-0.2804076431675136,0.21569003921082439,15.497060406684955,False,True,
mixed_context_shift,6610,passive,pre_shift,3,0.2,-0.18,-0.3,0.1701676937539841,-0.17257742711065294,-0.24255229033051207,0.2046037621058982,-0.17544970644144614,-0.255572423421325,0.14179299946193638,12.334425592341429,False,True,
mixed_context_shift,6611,passive,pre_shift,3,0.2,-0.18,-0.3,0.17382155977275832,-0.17561521637181754,-0.21970979165499,0.20324675712317872,-0.17488819547779738,-0.2678874564097833,0.2281489304110145,13.418917439220523,False,True,
mixed_context_shift,6612,passive,pre_shift,3,0.2,-0.18,-0.3,0.1783590621046185,-0.20070679910143835,-0.2572697597231283,0.20035054486837417,-0.1854482807293038,-0.253226168201104,0.08036220345257544,11.958079411425523,False,True,
mixed_context_shift,6613,passive,pre_shift,3,0.2,-0.18,-0.3,0.20136159570535314,-0.19816548600072198,-0.27090148497535343,0.20677664749059713,-0.18337023053506227,-0.2568124278396385,0.038463135650728515,12.014761784547165,False,True,
mixed_context_shift,6614,passive,pre_shift,3,0.2,-0.18,-0.3,0.16943951545979152,-0.1821640755826009,-0.27327965661232445,0.2025227851838967,-0.1771962613556136,-0.2594226273426672,0.13572460165432906,0.0,False,True,
mixed_context_shift,6615,passive,pre_shift,3,0.2,-0.18,-0.3,0.17901804568498197,-0.14674862558881513,-0.20730923361310932,0.21074722413064573,-0.16653660357596914,-0.2458092315065304,0.238507342226659,12.577138303234808,False,True,
mixed_context_shift,6616,passive,pre_shift,3,0.2,-0.18,-0.3,0.19748595068778194,-0.2188523079206207,-0.24643987252894592,0.2048486612915172,-0.19542753722033576,-0.2793390745754198,0.1284504026021959,13.431775164124472,False,True,
mixed_context_shift,6617,passive,pre_shift,3,0.2,-0.18,-0.3,0.16118955100749127,-0.2129188301113294,-0.29886546006953885,0.19696434457645207,-0.18435096689477076,-0.2680338116129617,0.28623797618895636,11.742022964510637,False,True,
mixed_context_shift,6618,passive,pre_shift,3,0.2,-0.18,-0.3,0.16329565375535143,-0.19910669860175645,-0.22680426538362716,0.20281888540286902,-0.18541838524915535,-0.2728249645771459,0.3153066657979638,14.955626217885078,False,True,
mixed_context_shift,6619,passive,pre_shift,3,0.2,-0.18,-0.3,0.193247401691788,-0.17916943373168095,-0.2228023754769954,0.2115417799945106,-0.17463866411819762,-0.2515931656660119,0.08657172812453012,11.79800066440258,False,True,
mixed_context_shift,6620,passive,pre_shift,3,0.2,-0.18,-0.3,0.19905081540018624,-0.1746898860351634,-0.24383771642276156,0.2041034330558187,-0.17224040398968335,-0.25081208481037676,0.0062803051389113,10.37134157882539,False,True,
mixed_context_shift,6601,passive,pre_shift,4,0.2,-0.18,0.3,0.1804357398311071,-0.15459073188002048,0.3493222518201307,0.20407934741398726,-0.1740060517411579,0.2971421421575723,0.25782481849695954,12.192274309167619,False,True,
mixed_context_shift,6602,passive,pre_shift,4,0.2,-0.18,0.3,0.2128560393801793,-0.2113821929332301,0.38881151306306644,0.20515184010177026,-0.1888654526857171,0.3045686588525121,0.4673868035627253,14.348490946747113,False,True,
mixed_context_shift,6603,passive,pre_shift,4,0.2,-0.18,0.3,0.2287193774488857,-0.15950926526995915,0.36334425421657196,0.215233090724931,-0.1568317251839429,0.2949728681627606,0.29002157304211307,11.886141433220256,False,True,
