map,seed,method,success,collision,arrival_time_s,completion_time_s,path_length_m,arrival_x,arrival_y,goal_distance_at_arrival_m,final_x,final_y,goal_distance_m,stall_recovery_attempts,regular_recovery_attempts,emergency_recovery_attempts,velocity_feedback_updates,height_rate_guard_updates,serious_safety_event
narrow_corridor,8001,B1_dense,True,False,27.8,27.8,3.187198849505876,2.0586700439453125,-0.0052700042724609375,0.24138749063360568,1.9957733154296875,-0.02069091796875,0.3049294831449295,14,0,14,61,97,False
narrow_corridor,8002,B1_dense,True,False,13.4,13.4,2.1845050561460084,2.0736465454101562,0.09268856048583984,0.2445956983466667,1.9909591674804688,0.10725879669189453,0.3271248777335011,2,0,2,75,36,False
narrow_corridor,8003,B1_dense,True,False,12.4,12.4,2.1804395413055317,2.0569190979003906,-0.05259227752685547,0.24870519218750053,2.0164756774902344,-0.021728515625,0.28435571006379906,1,0,1,80,22,False
narrow_corridor,8004,B1_dense,True,False,26.3,26.3,3.0850398017391854,2.063121795654297,-0.053207967430353165,0.2427805006422759,1.9869766235351562,-0.08601188659667969,0.324625443934038,11,0,11,70,87,False
narrow_corridor,8005,B1_dense,True,False,21.0,21.0,2.819739541180752,2.0825958251953125,0.061553955078125,0.22595013743803494,2.0647850036621094,0.09808540344238281,0.2548467007255319,9,0,9,36,67,False
narrow_corridor,8006,B1_dense,True,False,9.8,9.8,2.1192619289795402,2.075775146484375,0.04302024841308594,0.22831453459564732,2.0100936889648438,0.038814544677734375,0.2924931418966135,0,0,0,78,30,False
narrow_corridor,8007,B1_dense,True,False,12.4,12.4,2.1823463339242153,2.0868072509765625,0.07752227783203125,0.2268498441622497,2.0659255981445312,0.11073112487792969,0.25894441029056225,1,0,1,79,24,False
narrow_corridor,8008,B1_dense,True,False,18.5,18.5,2.640169747523032,2.0553321838378906,0.010753631591796875,0.2449040237683892,2.0130081176757812,-0.002445220947265625,0.2870022989898845,7,0,7,70,42,False
narrow_corridor,8009,B1_dense,True,False,12.6,12.6,2.139691632546601,2.0505733489990234,0.015526771545410156,0.24990945333097392,1.9733695983886719,0.012799263000488281,0.3268810798901231,2,0,2,70,18,False
narrow_corridor,8010,B1_dense,True,False,14.5,14.5,2.289155156511697,2.062437057495117,0.03364133834838867,0.2399330975448134,1.973134994506836,0.046727657318115234,0.33018813693784527,3,0,3,65,36,False
narrow_corridor,8011,B1_dense,True,False,9.9,9.9,2.1112385088927113,2.0699634552001953,0.0578848272562027,0.23720764146610643,2.029176712036133,0.05770929530262947,0.2769036223451866,0,0,0,79,6,False
narrow_corridor,8012,B1_dense,True,False,20.1,20.1,2.4974407678200805,2.066255569458008,0.015648841857910156,0.23426767822491862,2.004974365234375,0.005175590515136719,0.2950710285779345,9,0,9,41,57,False
narrow_corridor,8013,B1_dense,True,False,24.3,24.3,2.7390647600477678,2.0611000061035156,0.0658721923828125,0.2478151585618976,2.0190486907958984,0.06155204772949219,0.28761483397626114,13,0,13,60,72,False
narrow_corridor,8014,B1_dense,True,False,11.6,11.6,2.168915649119299,2.078105926513672,0.06859397888183594,0.23225441607684807,2.015605926513672,0.0870208740234375,0.2974098544936766,1,0,1,72,28,False
narrow_corridor,8015,B1_dense,True,False,34.4,34.4,3.5075954507265124,2.0564346313476562,0.024457931518554688,0.2447902759933865,1.9312419891357422,0.030858993530273438,0.3700469538562173,17,0,17,77,124,False
narrow_corridor,8016,B1_dense,True,False,10.5,10.5,2.101096012222115,2.0588951110839844,-0.023519515991210938,0.2422493242336601,2.0125980377197266,-0.03328514099121094,0.2893229830714394,0,0,0,85,24,False
narrow_corridor,8017,B1_dense,True,False,10.200000000000001,10.200000000000001,2.093456898641307,2.052227020263672,-0.0179443359375,0.2484219166652907,1.997091293334961,-0.030992507934570312,0.30449009856079223,0,0,0,82,18,False
narrow_corridor,8018,B1_dense,True,False,19.1,19.1,2.482274135152693,2.0710391998291016,-0.020045166835188866,0.22983658700987658,2.0234756469726562,-0.04156576097011566,0.27963088223981225,8,3,5,60,49,False
narrow_corridor,8019,B1_dense,True,False,10.9,10.9,2.1076414712297264,2.0611305236816406,-0.006379604339599609,0.2389546527442749,2.0369739532470703,0.028467178344726562,0.2645620560726438,0,0,0,89,27,False
narrow_corridor,8020,B1_dense,True,False,16.0,16.0,2.4141267097584205,2.0550537109375,0.017488479614257812,0.24556980971753842,2.0225906372070312,0.009424209594726562,0.2775693972535268,6,0,6,35,51,False
narrow_corridor,8021,B1_dense,True,False,25.0,25.0,2.811127997469157,2.053363800048828,-0.022592544555664062,0.24766880747452638,1.9916038513183594,-0.0265655517578125,0.3095382255261303,11,2,9,88,78,False
narrow_corridor,8022,B1_dense,True,False,16.2,16.2,2.3843429357330024,2.0566177368164062,-0.02630615234375,0.24479979510510336,1.9744062423706055,-0.05377197265625,0.3300041212630129,4,0,4,62,58,False
narrow_corridor,8023,B1_dense,True,False,17.1,17.1,2.409908677225758,2.0688323974609375,0.08118724822998047,0.24500985641156225,2.0518836975097656,0.11348915100097656,0.2728396726217576,6,0,6,21,65,False
narrow_corridor,8024,B1_dense,True,False,20.5,20.5,2.473703725503583,2.0717344284057617,0.07090282440185547,0.23902380986714397,2.014939308166504,0.07964468002319336,0.2959778253257973,8,1,7,71,71,False
narrow_corridor,8025,B1_dense,True,False,10.5,10.5,2.1034697449940722,2.0600757598876953,0.03864215314388275,0.24301616611464769,2.0249881744384766,0.051870450377464294,0.2798607650619191,0,0,0,85,39,False
narrow_corridor,8026,B1_dense,True,False,45.7,45.7,4.360472029095035,2.064828872680664,0.043923377990722656,0.239237794377818,2.068800926208496,0.04436302185058594,0.2354168418566623,31,1,30,56,142,False
narrow_corridor,8027,B1_dense,True,False,17.8,17.8,2.503645794473414,2.055448532104492,-0.041049957275390625,0.2479728199665417,1.9974870681762695,-0.05338096618652344,0.307186590644181,7,0,7,55,64,False
narrow_corridor,8028,B1_dense,True,False,12.700000000000001,12.700000000000001,2.228736375749577,2.0639333724975586,-0.021596908569335938,0.2370524816999995,2.0173797607421875,-0.035125732421875,0.28479469221935344,1,0,1,83,44,False
narrow_corridor,8029,B1_dense,True,False,25.1,25.1,2.857966030816897,2.0741097927093506,0.051074981689453125,0.2315923994961632,2.0462613105773926,0.08231544494628906,0.2667567337230831,15,0,15,28,82,False
narrow_corridor,8030,B1_dense,True,False,12.4,12.4,2.2443354301794898,2.0567474365234375,-0.051395416259765625,0.24862280356080285,1.9958620071411133,-0.06121253967285156,0.3102368348752813,2,0,2,84,21,False
