scenario,tier,seed,phase,trial,source,cmd_vx,cmd_vy,cmd_wz,measured_vx,measured_vy,measured_wz,predicted_vx,predicted_vy,predicted_wz,predicted_std_vx,predicted_std_vy,predicted_std_wz,valid,reason_codes,steady_ratio,safety_events
tier_a_deadzone,A,5301,calibration,1,seed_design,-0.4,0.0,0.0,-0.3022812571384198,-0.012190761507602933,0.015369000730379426,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5302,calibration,1,seed_design,-0.4,0.0,0.0,-0.33943455800347416,-0.013613823000216118,0.011497008603525628,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5303,calibration,1,seed_design,-0.4,0.0,0.0,-0.2676802079395032,-0.012576204736630186,-0.00030495698172114177,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5304,calibration,1,seed_design,-0.4,0.0,0.0,-0.31658588146965294,-0.012929332085308852,0.013041750086318322,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5305,calibration,1,seed_design,-0.4,0.0,0.0,-0.2966048367295503,-0.012280357403418724,0.013023156135219373,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5306,calibration,1,seed_design,-0.4,0.0,0.0,-0.2824825967444427,-0.011382224177329292,0.014269650642739398,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5307,calibration,1,seed_design,-0.4,0.0,0.0,-0.2982057402134881,-0.011883493593313725,0.012814481404493105,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5308,calibration,1,seed_design,-0.4,0.0,0.0,-0.3095255269851598,-0.012620560193439106,0.010670654279645888,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5309,calibration,1,seed_design,-0.4,0.0,0.0,-0.3287337139749325,-0.013125280474107241,0.01179711843570787,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5310,calibration,1,seed_design,-0.4,0.0,0.0,-0.33811052385194845,-0.013394056419387278,0.01163235130410916,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5311,calibration,1,seed_design,-0.4,0.0,0.0,-0.34084758325053105,-0.01332404360920618,0.011319025131025895,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5312,calibration,1,seed_design,-0.4,0.0,0.0,-0.26900151156473023,-0.011117117268370618,0.006087802693641579,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5313,calibration,1,seed_design,-0.4,0.0,0.0,-0.283407731110118,-0.012354207540058339,0.008540149342615372,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5314,calibration,1,seed_design,-0.4,0.0,0.0,-0.31589108234681207,-0.01206420746017412,0.01249254800530257,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5315,calibration,1,seed_design,-0.4,0.0,0.0,-0.3344931052341578,-0.013396171850112371,0.011757065635639625,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5316,calibration,1,seed_design,-0.4,0.0,0.0,-0.28248289173338725,-0.01202067423400043,0.008855431002417157,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5317,calibration,1,seed_design,-0.4,0.0,0.0,-0.2707690577765332,-0.011959535633379271,0.0061817766810113835,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5318,calibration,1,seed_design,-0.4,0.0,0.0,-0.33590993031404665,-0.013343961192283432,0.009431071811056822,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5319,calibration,1,seed_design,-0.4,0.0,0.0,-0.26931623879775685,-0.011542389294838135,0.007388737728738191,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5320,calibration,1,seed_design,-0.4,0.0,0.0,-0.2995768939173691,-0.012376301019499826,0.009370851263381419,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5301,calibration,2,seed_design,0.4,0.0,0.0,0.2924091066985728,0.015703983418574565,0.04473111648849216,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5302,calibration,2,seed_design,0.4,0.0,0.0,0.3208764663729369,0.012690153533522512,0.04316074766485467,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5303,calibration,2,seed_design,0.4,0.0,0.0,0.26891853384342884,0.012715521427405852,0.021716929509331084,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5304,calibration,2,seed_design,0.4,0.0,0.0,0.30803561443055044,0.013853276925223082,0.04354202617104602,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5305,calibration,2,seed_design,0.4,0.0,0.0,0.29392269406377025,0.014754147232887625,0.04475658041303397,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5306,calibration,2,seed_design,0.4,0.0,0.0,0.2730018727055999,0.014123650992953117,0.02225137192177825,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5307,calibration,2,seed_design,0.4,0.0,0.0,0.29233124649639797,0.01738930519459777,0.04007365874230901,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5308,calibration,2,seed_design,0.4,0.0,0.0,0.30558703001415766,0.017033796736816344,0.03837291084471727,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5309,calibration,2,seed_design,0.4,0.0,0.0,0.31517748275369334,0.012325700508775256,0.043902589547106664,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5310,calibration,2,seed_design,0.4,0.0,0.0,0.3201082371028644,0.012722827649788422,0.04360777710005272,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5311,calibration,2,seed_design,0.4,0.0,0.0,0.32256972522333965,0.012980931404145498,0.04318670144684465,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5312,calibration,2,seed_design,0.4,0.0,0.0,0.268235136980591,0.017522812103899478,0.03773923380877956,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5313,calibration,2,seed_design,0.4,0.0,0.0,0.28642754378065405,0.015834510553255146,0.04455300614841661,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5314,calibration,2,seed_design,0.4,0.0,0.0,0.30811039210421926,0.015290254956996409,0.04339648686886689,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5315,calibration,2,seed_design,0.4,0.0,0.0,0.3180336514994726,0.012610279464970252,0.04227931902903179,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5316,calibration,2,seed_design,0.4,0.0,0.0,0.28398929006701445,0.01615017747803808,0.04393539836946108,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5317,calibration,2,seed_design,0.4,0.0,0.0,0.2668634759116792,0.013982712517111865,0.023544500625488376,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5318,calibration,2,seed_design,0.4,0.0,0.0,0.3230862352749356,0.013089294267900883,0.04283225725670965,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5319,calibration,2,seed_design,0.4,0.0,0.0,0.26726550840011504,0.013836875680411302,0.023709521646682157,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5320,calibration,2,seed_design,0.4,0.0,0.0,0.2973151555980636,0.016274692353641054,0.039507091129880115,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5301,calibration,3,seed_design,0.0,-0.25,0.0,0.013876958348368875,-0.18506698075909292,0.05705198398470713,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5302,calibration,3,seed_design,0.0,-0.25,0.0,0.01043200706415851,-0.15496644002642507,0.05269571194639972,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5303,calibration,3,seed_design,0.0,-0.25,0.0,0.011705357194544542,-0.15983593728063542,0.053762331046163576,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5304,calibration,3,seed_design,0.0,-0.25,0.0,0.011744561949174026,-0.17291767756264173,0.05325587908268281,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5305,calibration,3,seed_design,0.0,-0.25,0.0,0.012792623364492457,-0.1608319161679568,0.06040827634068915,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5306,calibration,3,seed_design,0.0,-0.25,0.0,0.011869231215880256,-0.16785298234688448,0.05008358237860053,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5307,calibration,3,seed_design,0.0,-0.25,0.0,0.014914324054664682,-0.19285960394517665,0.05719997352073065,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5308,calibration,3,seed_design,0.0,-0.25,0.0,0.01405647916805445,-0.1880256288969511,0.05702087317614711,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5309,calibration,3,seed_design,0.0,-0.25,0.0,0.010435246804299966,-0.1617103703088186,0.06000019014419675,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5310,calibration,3,seed_design,0.0,-0.25,0.0,0.01370692355444726,-0.1685953068381451,0.05492992259969515,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5311,calibration,3,seed_design,0.0,-0.25,0.0,0.009400841574500936,-0.16262085420077735,0.05519125105308447,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5312,calibration,3,seed_design,0.0,-0.25,0.0,0.008772447761710931,-0.1569611263071353,0.05403796803368603,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5313,calibration,3,seed_design,0.0,-0.25,0.0,0.015790602427730123,-0.19618547651798005,0.058786399501452445,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_a_deadzone,A,5314,calibration,3,seed_design,0.0,-0.25,0.0,0.008669654251120408,-0.15402982695010353,0.05529814549114551,nan,nan,nan,nan,nan,nan,True,,1.0,
