map,seed,method,success,collision,arrival_time_s,completion_time_s,path_length_m,arrival_x,arrival_y,goal_distance_at_arrival_m,final_x,final_y,goal_distance_m,stall_recovery_attempts,regular_recovery_attempts,emergency_recovery_attempts,velocity_feedback_updates,height_rate_guard_updates,high_rate_height_interlock_updates,serious_safety_event
replicate_s_bend,10501,B1_dense,True,False,29.6,29.6,3.181208318535937,2.8425025939941406,0.05898475646972656,0.24471252390367149,2.824687957763672,0.06618690490722656,0.2637516735341842,1,1,0,262,110,222,False
replicate_s_bend,10502,B1_dense,True,False,27.6,27.6,3.1656690641175373,2.8480377197265625,0.0043239593505859375,0.23200257777472716,2.7558937072753906,-0.015382766723632812,0.32447113661428184,0,0,0,256,128,103,False
replicate_s_bend,10503,B1_dense,True,False,26.2,26.2,3.139575237833924,2.8318634033203125,0.020608901977539062,0.24899095857580403,2.763946533203125,0.004012107849121094,0.31607893141384225,0,0,0,242,88,230,False
replicate_s_bend,10504,B1_dense,True,False,33.8,33.8,3.4265871547504503,2.838581085205078,-0.03793764114379883,0.2443815808041053,2.7802276611328125,-0.06714963912963867,0.30720112171856506,2,2,0,290,151,36,False
replicate_s_bend,10505,B1_dense,True,False,26.400000000000002,26.400000000000002,3.099185061000753,2.8345870971679688,-0.015634536743164062,0.2459104138006713,2.7377243041992188,-0.036659955978393555,0.3442333573438907,0,0,0,244,136,36,False
replicate_s_bend,10506,B1_dense,True,False,25.1,25.1,3.095118582350551,2.8523178100585938,0.08244895935058594,0.24215080118494176,2.78924560546875,0.07403087615966797,0.30003114599021535,0,0,0,231,108,129,False
replicate_s_bend,10507,B1_dense,True,False,27.400000000000002,27.400000000000002,3.263442838913761,2.8354148864746094,0.048816680908203125,0.24940919408297998,2.7572479248046875,0.05304527282714844,0.3270821043899946,1,1,0,240,117,34,False
replicate_s_bend,10508,B1_dense,True,False,28.5,28.5,3.12457878639907,2.837085723876953,0.033504486083984375,0.24521398029503905,2.7657470703125,0.0145263671875,0.31458849178067994,0,0,0,265,123,175,False
replicate_s_bend,10509,B1_dense,True,False,30.400000000000002,30.400000000000002,3.518657190790691,2.838825225830078,-0.025484085083007812,0.24251744326631608,2.7659454345703125,-0.05084800720214844,0.31814429101220665,3,3,0,242,98,27,False
replicate_s_bend,10510,B1_dense,True,False,34.0,34.0,3.4694824166672333,2.834890365600586,0.017391204833984375,0.24572583682020915,2.7246227264404297,0.0050220489501953125,0.35541275657788635,3,3,0,278,128,152,False
replicate_s_bend,10511,B1_dense,True,False,30.5,30.5,3.278758224907506,2.842184066772461,-0.011881828308105469,0.23811256989253768,2.744424819946289,-0.031516075134277344,0.3370518720611858,2,2,0,257,106,235,False
replicate_s_bend,10512,B1_dense,True,False,31.1,31.1,3.404646473882167,2.843730926513672,0.04229450225830078,0.2400247904016695,2.738454818725586,0.034676551818847656,0.34330099635424544,3,3,0,249,135,92,False
replicate_s_bend,10513,B1_dense,True,False,27.3,27.3,3.196591074443859,2.835226058959961,-0.03013324737548828,0.24662176467145985,2.753427505493164,-0.05012106895446777,0.33039630101070433,1,1,0,239,120,127,False
replicate_s_bend,10514,B1_dense,True,False,31.5,31.5,3.4232518389508186,2.838897705078125,0.059600830078125,0.24835977041903617,2.780231475830078,0.08980369567871094,0.31293109759269305,2,2,0,267,128,32,False
replicate_s_bend,10515,B1_dense,True,False,32.0,32.0,3.367595994115618,2.848094940185547,0.0888519287109375,0.24834375772947995,2.7695674896240234,0.09005165100097656,0.32323001615928637,3,3,0,262,86,126,False
replicate_s_bend,10516,B1_dense,True,False,32.4,32.4,3.2769499106198055,2.8450088500976562,0.07180023193359375,0.2457155140363418,2.8442764282226562,0.09222412109375,0.253122284287621,1,1,0,290,114,268,False
replicate_s_bend,10517,B1_dense,True,False,34.7,34.7,3.3940634725950076,2.8371334075927734,0.04688262939453125,0.2473502832956593,2.73687744140625,0.046367645263671875,0.3462413157657808,3,3,0,285,135,136,False
replicate_s_bend,10518,B1_dense,True,False,26.6,26.6,3.1494289640213537,2.8372669219970703,0.024105072021484375,0.2439270416619226,2.792257308959961,0.02978515625,0.2892801614003289,0,0,0,246,124,30,False
