schema_version,seq,wall_time,ros_time,status,global_frame,base_frame,robot_x,robot_y,robot_yaw,goal_x,goal_y,goal_frame,goal_raw_x,goal_raw_y,goal_in_base_x,goal_in_base_y,target_dist,target_angle,obs_dim,coverage_count,empty_group_count,min_pooled_range,normalized_action_linear,normalized_action_angular,cmd_published_linear,cmd_published_angular,experiment_id,experiment_profile,compensation_mode,action_mapping_mode,accel_limiter_mode,cmd_target_linear,cmd_target_angular,cmd_desired_linear,cmd_desired_angular,cmd_compensated_raw_linear,cmd_compensated_raw_angular,compensation_linear_accepted,compensation_angular_accepted,compensation_linear_reason,compensation_angular_reason,front_straightening_active
2,0,2026-08-21T02:07:16.967,1787249236.967614651,NAVIGATING,odom,base_link,-0.000301,0.000144,-0.001248,4.999722,-0.005966,odom,4.999722,-0.005966,5.000028,0.000131,5.000028,0.000026,548,90,0,0.893748,0.989973,-0.968623,0.101229,-0.101229,,,guarded,range,last_cmd_dt,0.893984,-0.820237,0.101229,-0.101229,0.127427,-0.143034,0,0,below_min,below_min,0
2,1,2026-08-21T02:07:17.484,1787249237.484590054,NAVIGATING,odom,base_link,-0.000381,0.000104,-0.001555,4.999722,-0.005966,odom,4.999722,-0.005966,5.000106,0.001704,5.000107,0.000341,548,90,0,0.901662,0.992298,-0.961026,0.895379,-0.815994,,,guarded,range,last_cmd_dt,0.895379,-0.815994,0.895379,-0.815994,1.159624,-0.955322,0,0,above_max,above_max,0
2,2,2026-08-21T02:07:18.004,1787249238.004222631,NAVIGATING,odom,base_link,-0.000397,0.000108,-0.001680,4.999722,-0.005966,odom,4.999722,-0.005966,5.000123,0.002325,5.000123,0.000465,548,90,0,0.893139,0.990209,-0.969314,0.894125,-0.820623,,,guarded,range,last_cmd_dt,0.894125,-0.820623,0.894125,-0.820623,1.158469,-0.960723,0,0,above_max,above_max,0
2,3,2026-08-21T02:07:18.524,1787249238.524340391,NAVIGATING,odom,base_link,-0.000316,0.000130,-0.001797,4.999722,-0.005966,odom,4.999722,-0.005966,5.000041,0.002887,5.000042,0.000577,548,90,0,0.883470,0.975254,-0.985030,0.885151,-0.829400,,,guarded,range,last_cmd_dt,0.885151,-0.829400,0.885151,-0.829400,1.145147,-0.971301,0,0,above_max,above_max,0
2,4,2026-08-21T02:07:19.044,1787249239.044074774,NAVIGATING,odom,base_link,-0.000306,0.000177,-0.002092,4.999722,-0.005966,odom,4.999722,-0.005966,5.000031,0.004314,5.000033,0.000863,548,90,0,2.000000,0.999700,-0.826754,0.899820,-0.741006,,,guarded,range,last_cmd_dt,0.899820,-0.741006,0.899820,-0.741006,1.151703,-0.868049,0,0,above_max,above_max,0
2,5,2026-08-21T02:07:19.564,1787249239.564101458,NAVIGATING,odom,base_link,-0.000262,0.000223,-0.002248,4.999722,-0.005966,odom,4.999722,-0.005966,4.999986,0.005052,4.999989,0.001010,548,90,0,2.000000,0.999699,-0.827836,0.899819,-0.741610,,,guarded,range,last_cmd_dt,0.899819,-0.741610,0.899819,-0.741610,1.151824,-0.868755,0,0,above_max,above_max,0
2,6,2026-08-21T02:07:20.085,1787249240.085465431,NAVIGATING,odom,base_link,-0.000256,0.000244,-0.001920,4.999722,-0.005966,odom,4.999722,-0.005966,4.999981,0.003391,4.999982,0.000678,548,90,0,0.899814,0.989785,-0.968261,0.893871,-0.820034,,,guarded,range,last_cmd_dt,0.893871,-0.820034,0.893871,-0.820034,1.157917,-0.960059,0,0,above_max,above_max,0
2,7,2026-08-21T02:07:20.604,1787249240.604881763,NAVIGATING,odom,base_link,-0.000242,0.000246,-0.001998,4.999722,-0.005966,odom,4.999722,-0.005966,4.999967,0.003779,4.999968,0.000756,548,90,0,0.894566,0.992248,-0.962479,0.895349,-0.816805,,,guarded,range,last_cmd_dt,0.895349,-0.816805,0.895349,-0.816805,1.159742,-0.956258,0,0,above_max,above_max,0
2,8,2026-08-21T02:07:21.124,1787249241.124230146,NAVIGATING,odom,base_link,-0.000308,0.000232,-0.001996,4.999722,-0.005966,odom,4.999722,-0.005966,5.000033,0.003782,5.000035,0.000756,548,90,0,0.898591,0.991795,-0.964255,0.895077,-0.817797,,,guarded,range,last_cmd_dt,0.895077,-0.817797,0.895077,-0.817797,1.159488,-0.957416,0,0,above_max,above_max,0
2,9,2026-08-21T02:07:21.644,1787249241.644453764,NAVIGATING,odom,base_link,-0.000247,0.000166,-0.002042,4.999722,-0.005966,odom,4.999722,-0.005966,4.999972,0.004076,4.999973,0.000815,548,90,0,0.886457,0.989014,-0.968531,0.893408,-0.820185,,,guarded,range,last_cmd_dt,0.893408,-0.820185,0.893408,-0.820185,1.157167,-0.960259,0,0,above_max,above_max,0
