schema_version,seq,wall_time,ros_time,status,global_frame,base_frame,robot_x,robot_y,robot_yaw,goal_x,goal_y,goal_frame,goal_raw_x,goal_raw_y,goal_in_base_x,goal_in_base_y,target_dist,target_angle,obs_dim,coverage_count,empty_group_count,min_pooled_range,normalized_action_linear,normalized_action_angular,cmd_published_linear,cmd_published_angular,experiment_id,experiment_profile,compensation_mode,action_mapping_mode,accel_limiter_mode,cmd_target_linear,cmd_target_angular,cmd_desired_linear,cmd_desired_angular,cmd_compensated_raw_linear,cmd_compensated_raw_angular,compensation_linear_accepted,compensation_angular_accepted,compensation_linear_reason,compensation_angular_reason,front_straightening_active
2,0,2026-08-21T03:01:58.849,1787252518.849445343,NAVIGATING,odom,base_link,-0.000207,0.000290,-0.000210,3.999767,-0.000650,odom,3.999767,-0.000650,3.999974,-0.000099,3.999974,-0.000025,548,90,0,2.000000,0.999661,-0.801067,0.069302,-0.069302,,,off,range,last_cmd_dt,0.899796,-0.726660,0.069302,-0.069302,nan,nan,0,0,off,off,0
2,1,2026-08-21T03:01:59.366,1787252519.366383791,NAVIGATING,odom,base_link,-0.000180,0.000287,-0.000113,3.999767,-0.000650,odom,3.999767,-0.000650,3.999947,-0.000484,3.999947,-0.000121,548,90,0,1.176932,0.999321,-0.024398,0.899593,-0.416291,,,off,range,last_cmd_dt,0.899593,-0.292906,0.899593,-0.416291,nan,nan,0,0,off,off,0
2,2,2026-08-21T03:01:59.886,1787252519.886915445,NAVIGATING,odom,base_link,-0.000198,0.000229,0.000084,3.999767,-0.000650,odom,3.999767,-0.000650,3.999965,-0.001213,3.999966,-0.000303,548,90,0,1.075230,0.989621,-0.410751,0.893772,-0.508676,,,off,range,last_cmd_dt,0.893772,-0.508676,0.893772,-0.508676,nan,nan,0,0,off,off,0
2,3,2026-08-21T03:02:00.406,1787252520.406278372,NAVIGATING,odom,base_link,-0.000257,0.000254,-0.000038,3.999767,-0.000650,odom,3.999767,-0.000650,4.000024,-0.000750,4.000024,-0.000187,548,90,0,1.078324,0.991031,-0.446050,0.894618,-0.528390,,,off,range,last_cmd_dt,0.894618,-0.528390,0.894618,-0.528390,nan,nan,0,0,off,off,0
2,4,2026-08-21T03:02:00.926,1787252520.926139593,NAVIGATING,odom,base_link,-0.000220,0.000254,-0.000147,3.999767,-0.000650,odom,3.999767,-0.000650,3.999988,-0.000316,3.999988,-0.000079,548,90,0,1.083221,0.990967,-0.387859,0.894580,-0.495892,,,off,range,last_cmd_dt,0.894580,-0.495892,0.894580,-0.495892,nan,nan,0,0,off,off,0
2,5,2026-08-21T03:02:01.446,1787252521.446203947,NAVIGATING,odom,base_link,-0.000244,0.000144,-0.000424,3.999767,-0.000650,odom,3.999767,-0.000650,4.000011,0.000902,4.000011,0.000225,548,90,0,1.081588,0.989518,-0.495341,0.893710,-0.555918,,,off,range,last_cmd_dt,0.893710,-0.555918,0.893710,-0.555918,nan,nan,0,0,off,off,0
2,6,2026-08-21T03:02:01.966,1787252521.966460228,NAVIGATING,odom,base_link,-0.000189,0.000184,-0.000547,3.999767,-0.000650,odom,3.999767,-0.000650,3.999956,0.001356,3.999956,0.000339,548,90,0,2.000000,0.999664,-0.805269,0.899798,-0.622611,,,off,range,last_cmd_dt,0.899798,-0.729007,0.899798,-0.622611,nan,nan,0,0,off,off,0
2,7,2026-08-21T03:02:02.487,1787252522.487725973,NAVIGATING,odom,base_link,-0.000131,0.000286,-0.000745,3.999767,-0.000650,odom,3.999767,-0.000650,3.999898,0.002045,3.999899,0.000511,548,90,0,2.000000,0.999662,-0.801268,0.899797,-0.620965,,,off,range,last_cmd_dt,0.899797,-0.726772,0.899797,-0.620965,nan,nan,0,0,off,off,0
2,8,2026-08-21T03:02:03.006,1787252523.006372690,NAVIGATING,odom,base_link,-0.000246,0.000225,-0.001298,3.999767,-0.000650,odom,3.999767,-0.000650,4.000011,0.004316,4.000014,0.001079,548,90,0,1.091891,0.989379,-0.428949,0.893627,-0.518839,,,off,range,last_cmd_dt,0.893627,-0.518839,0.893627,-0.518839,nan,nan,0,0,off,off,0
2,9,2026-08-21T03:02:03.526,1787252523.526348829,NAVIGATING,odom,base_link,-0.000213,0.000307,-0.000958,3.999767,-0.000650,odom,3.999767,-0.000650,3.999979,0.002876,3.999980,0.000719,548,90,0,1.081373,0.990569,-0.379400,0.894341,-0.497640,,,off,range,last_cmd_dt,0.894341,-0.491167,0.894341,-0.497640,nan,nan,0,0,off,off,0
2,10,2026-08-21T03:02:04.046,1787252524.046407700,NAVIGATING,odom,base_link,-0.000218,0.000258,-0.000630,3.999767,-0.000650,odom,3.999767,-0.000650,3.999985,0.001612,3.999985,0.000403,548,90,0,1.103381,0.999453,0.358063,0.899672,-0.503989,,,off,range,last_cmd_dt,0.899672,0.479251,0.899672,-0.503989,nan,nan,0,0,off,off,0
2,11,2026-08-21T03:02:04.566,1787252524.566803217,NAVIGATING,odom,base_link,-0.000207,0.000204,-0.000465,3.999767,-0.000650,odom,3.999767,-0.000650,3.999975,0.001006,3.999975,0.000251,548,90,0,1.081236,0.990276,-0.411848,0.894165,-0.509289,,,off,range,last_cmd_dt,0.894165,-0.509289,0.894165,-0.509289,nan,nan,0,0,off,off,0
2,12,2026-08-21T03:02:05.087,1787252525.087050200,NAVIGATING,odom,base_link,-0.000271,0.000205,-0.000331,3.999767,-0.000650,odom,3.999767,-0.000650,4.000038,0.000471,4.000038,0.000118,548,90,0,1.079710,0.989102,-0.507901,0.893461,-0.562932,,,off,range,last_cmd_dt,0.893461,-0.562932,0.893461,-0.562932,nan,nan,0,0,off,off,0
2,13,2026-08-21T03:02:05.606,1787252525.606533527,NAVIGATING,odom,base_link,-0.000253,0.000129,-0.000079,3.999767,-0.000650,odom,3.999767,-0.000650,4.000021,-0.000462,4.000021,-0.000115,548,90,0,2.000000,0.999660,-0.805631,0.899796,-0.634471,,,off,range,last_cmd_dt,0.899796,-0.729209,0.899796,-0.634471,nan,nan,0,0,off,off,0
