schema_version,seq,wall_time,ros_time,status,global_frame,base_frame,robot_x,robot_y,robot_yaw,goal_x,goal_y,goal_frame,goal_raw_x,goal_raw_y,goal_in_base_x,goal_in_base_y,target_dist,target_angle,obs_dim,coverage_count,empty_group_count,min_pooled_range,normalized_action_linear,normalized_action_angular,cmd_published_linear,cmd_published_angular,experiment_id,experiment_profile,compensation_mode,action_mapping_mode,accel_limiter_mode,cmd_target_linear,cmd_target_angular,cmd_desired_linear,cmd_desired_angular,cmd_compensated_raw_linear,cmd_compensated_raw_angular,compensation_linear_accepted,compensation_angular_accepted,compensation_linear_reason,compensation_angular_reason,front_straightening_active,scan_valid_beams,front_safety_active,front_safety_hard_brake,front_obstacle_distance,front_stop_threshold
3,18,2026-08-21T03:25:04.170,1787253904.170213223,NAVIGATING,odom,base_link,0.000093,0.000229,0.001135,4.000191,0.001285,odom,4.000191,0.001285,4.000096,-0.003485,4.000098,-0.000871,548,89,1,1.077446,0.990413,-0.401073,0.894247,-0.503271,,,off,range,last_cmd_dt,0.894247,-0.503271,0.894247,-0.503271,nan,nan,0,0,off,off,0,955,0,0,inf,0.790589
3,19,2026-08-21T03:25:04.690,1787253904.690384865,NAVIGATING,odom,base_link,-0.000023,0.000146,0.000867,4.000191,0.001285,odom,4.000191,0.001285,4.000214,-0.002329,4.000214,-0.000582,548,88,2,1.086698,0.990674,-0.384847,0.894404,-0.494210,,,off,range,last_cmd_dt,0.894404,-0.494210,0.894404,-0.494210,nan,nan,0,0,off,off,0,960,0,0,inf,0.790655
3,20,2026-08-21T03:25:05.211,1787253905.211037636,NAVIGATING,odom,base_link,0.000019,0.000190,0.000645,4.000191,0.001285,odom,4.000191,0.001285,4.000172,-0.001487,4.000173,-0.000372,548,89,1,1.083231,0.990660,-0.365724,0.894396,-0.483530,,,off,range,last_cmd_dt,0.894396,-0.483530,0.894396,-0.483530,nan,nan,0,0,off,off,0,955,0,0,inf,0.790668
3,21,2026-08-21T03:25:05.732,1787253905.732539177,NAVIGATING,odom,base_link,0.000128,0.000232,0.000615,4.000191,0.001285,odom,4.000191,0.001285,4.000062,-0.001406,4.000063,-0.000351,548,90,0,1.082686,0.990640,-0.348803,0.894384,-0.474079,,,off,range,last_cmd_dt,0.894384,-0.474079,0.894384,-0.474079,nan,nan,0,0,off,off,0,964,0,0,inf,0.790651
3,22,2026-08-21T03:25:06.250,1787253906.250271797,NAVIGATING,odom,base_link,0.000132,0.000359,0.000751,4.000191,0.001285,odom,4.000191,0.001285,4.000058,-0.002078,4.000059,-0.000519,548,89,1,1.081492,0.990441,-0.390550,0.894264,-0.497395,,,off,range,last_cmd_dt,0.894264,-0.497395,0.894264,-0.497395,nan,nan,0,0,off,off,0,957,0,0,inf,0.790646
3,23,2026-08-21T03:25:06.770,1787253906.770379543,NAVIGATING,odom,base_link,0.000244,0.000432,0.000904,4.000191,0.001285,odom,4.000191,0.001285,3.999947,-0.002764,3.999948,-0.000691,548,90,0,1.082195,0.990547,-0.367563,0.894328,-0.484557,,,off,range,last_cmd_dt,0.894328,-0.484557,0.894328,-0.484557,nan,nan,0,0,off,off,0,975,0,0,inf,0.790623
3,24,2026-08-21T03:25:07.290,1787253907.290146351,NAVIGATING,odom,base_link,0.000264,0.000411,0.000891,4.000191,0.001285,odom,4.000191,0.001285,3.999926,-0.002689,3.999927,-0.000672,548,89,1,1.075476,0.990319,-0.388841,0.894191,-0.496440,,,off,range,last_cmd_dt,0.894191,-0.496440,0.894191,-0.496440,nan,nan,0,0,off,off,0,964,0,0,inf,0.790566
3,25,2026-08-21T03:25:07.811,1787253907.811498880,NAVIGATING,odom,base_link,0.000220,0.000294,0.000939,4.000191,0.001285,odom,4.000191,0.001285,3.999970,-0.002764,3.999971,-0.000691,548,90,0,1.086050,0.990815,-0.377767,0.894489,-0.490255,,,off,range,last_cmd_dt,0.894489,-0.490255,0.894489,-0.490255,nan,nan,0,0,off,off,0,954,0,0,inf,0.790703
3,26,2026-08-21T03:25:08.330,1787253908.330228329,NAVIGATING,odom,base_link,0.000355,0.000288,0.000826,4.000191,0.001285,odom,4.000191,0.001285,3.999835,-0.002306,3.999836,-0.000577,548,89,1,1.082008,0.990450,-0.398996,0.894270,-0.502112,,,off,range,last_cmd_dt,0.894270,-0.502112,0.894270,-0.502112,nan,nan,0,0,off,off,0,952,0,0,inf,0.790599
3,27,2026-08-21T03:25:08.850,1787253908.850336552,NAVIGATING,odom,base_link,0.000452,0.000237,0.000779,4.000191,0.001285,odom,4.000191,0.001285,3.999738,-0.002068,3.999739,-0.000517,548,90,0,1.082177,0.989995,-0.370548,0.893997,-0.486224,,,off,range,last_cmd_dt,0.893997,-0.486224,0.893997,-0.486224,nan,nan,0,0,off,off,0,986,0,0,inf,0.790573
3,28,2026-08-21T03:25:09.370,1787253909.370614052,NAVIGATING,odom,base_link,0.000383,0.000139,0.001038,4.000191,0.001285,odom,4.000191,0.001285,3.999807,-0.003004,3.999808,-0.000751,548,89,1,1.077411,0.990252,-0.386555,0.894151,-0.495163,,,off,range,last_cmd_dt,0.894151,-0.495163,0.894151,-0.495163,nan,nan,0,0,off,off,0,953,0,0,inf,0.790549
3,29,2026-08-21T03:25:09.890,1787253909.890568256,NAVIGATING,odom,base_link,0.000285,0.000102,0.001251,4.000191,0.001285,odom,4.000191,0.001285,3.999905,-0.003820,3.999907,-0.000955,548,89,1,1.076985,0.989973,-0.413130,0.893984,-0.510005,,,off,range,last_cmd_dt,0.893984,-0.510005,0.893984,-0.510005,nan,nan,0,0,off,off,0,966,0,0,inf,0.790505
3,30,2026-08-21T03:25:10.410,1787253910.410572767,NAVIGATING,odom,base_link,0.000241,0.000208,0.001451,4.000191,0.001285,odom,4.000191,0.001285,3.999948,-0.004727,3.999950,-0.001182,548,88,2,1.090597,0.991146,-0.390259,0.894687,-0.497232,,,off,range,last_cmd_dt,0.894687,-0.497232,0.894687,-0.497232,nan,nan,0,0,off,off,0,948,0,0,inf,0.790773
3,31,2026-08-21T03:25:10.930,1787253910.930187702,NAVIGATING,odom,base_link,0.000279,0.000208,0.001418,4.000191,0.001285,odom,4.000191,0.001285,3.999909,-0.004594,3.999912,-0.001149,548,90,0,1.085156,0.990582,-0.349539,0.894349,-0.474491,,,off,range,last_cmd_dt,0.894349,-0.474491,0.894349,-0.474491,nan,nan,0,0,off,off,0,975,0,0,inf,0.790640
3,32,2026-08-21T03:25:11.450,1787253911.450272322,NAVIGATING,odom,base_link,0.000338,0.000355,0.001367,4.000191,0.001285,odom,4.000191,0.001285,3.999850,-0.004538,3.999853,-0.001134,548,88,2,1.083943,0.990631,-0.403196,0.894378,-0.504457,,,off,range,last_cmd_dt,0.894378,-0.504457,0.894378,-0.504457,nan,nan,0,0,off,off,0,961,0,0,inf,0.790644
3,33,2026-08-21T03:25:11.970,1787253911.970400095,NAVIGATING,odom,base_link,0.000332,0.000355,0.001321,4.000191,0.001285,odom,4.000191,0.001285,3.999857,-0.004353,3.999860,-0.001088,548,90,0,1.082438,0.990596,-0.378821,0.894358,-0.490844,,,off,range,last_cmd_dt,0.894358,-0.490844,0.894358,-0.490844,nan,nan,0,0,off,off,0,970,0,0,inf,0.790636
3,34,2026-08-21T03:25:12.490,1787253912.490325212,NAVIGATING,odom,base_link,0.000207,0.000377,0.001062,4.000191,0.001285,odom,4.000191,0.001285,3.999983,-0.003340,3.999985,-0.000835,548,89,1,1.078606,0.990348,-0.395995,0.894208,-0.500435,,,off,range,last_cmd_dt,0.894208,-0.500435,0.894208,-0.500435,nan,nan,0,0,off,off,0,945,0,0,inf,0.790593
3,35,2026-08-21T03:25:13.010,1787253913.010794163,NAVIGATING,odom,base_link,0.000164,0.000318,0.000656,4.000191,0.001285,odom,4.000191,0.001285,4.000027,-0.001658,4.000027,-0.000415,548,90,0,1.081051,0.990426,-0.404302,0.894255,-0.505074,,,off,range,last_cmd_dt,0.894255,-0.505074,0.894255,-0.505074,nan,nan,0,0,off,off,0,975,0,0,inf,0.790593
3,36,2026-08-21T03:25:13.530,1787253913.530800581,NAVIGATING,odom,base_link,0.000099,0.000276,0.000354,4.000191,0.001285,odom,4.000191,0.001285,4.000092,-0.000408,4.000092,-0.000102,548,89,1,1.083437,0.990672,-0.383825,0.894403,-0.493639,,,off,range,last_cmd_dt,0.894403,-0.493639,0.894403,-0.493639,nan,nan,0,0,off,off,0,957,0,0,inf,0.790654
3,37,2026-08-21T03:25:14.050,1787253914.050614834,NAVIGATING,odom,base_link,0.000007,0.000232,0.000379,4.000191,0.001285,odom,4.000191,0.001285,4.000185,-0.000461,4.000185,-0.000115,548,89,1,1.084889,0.990776,-0.369151,0.894465,-0.485443,,,off,range,last_cmd_dt,0.894465,-0.485443,0.894465,-0.485443,nan,nan,0,0,off,off,0,965,0,0,inf,0.790681
3,38,2026-08-21T03:25:14.570,1787253914.570569038,NAVIGATING,odom,base_link,0.000029,0.000263,0.000365,4.000191,0.001285,odom,4.000191,0.001285,4.000162,-0.000436,4.000162,-0.000109,548,88,2,1.088443,0.991056,-0.361947,0.894633,-0.481420,,,off,range,last_cmd_dt,0.894633,-0.481420,0.894633,-0.481420,nan,nan,0,0,off,off,0,965,0,0,inf,0.790755
3,39,2026-08-21T03:25:15.090,1787253915.090412617,NAVIGATING,odom,base_link,0.000057,0.000227,0.000544,4.000191,0.001285,odom,4.000191,0.001285,4.000134,-0.001116,4.000134,-0.000279,548,90,0,1.082851,0.990864,-0.392737,0.894518,-0.498616,,,off,range,last_cmd_dt,0.894518,-0.498616,0.894518,-0.498616,nan,nan,0,0,off,off,0,960,0,0,inf,0.790703
3,40,2026-08-21T03:25:15.610,1787253915.610756636,NAVIGATING,odom,base_link,0.000135,0.000276,0.000789,4.000191,0.001285,odom,4.000191,0.001285,4.000056,-0.002146,4.000056,-0.000537,548,89,1,1.084885,0.990615,-0.375850,0.894369,-0.489184,,,off,range,last_cmd_dt,0.894369,-0.489184,0.894369,-0.489184,nan,nan,0,0,off,off,0,973,0,0,inf,0.790640
3,41,2026-08-21T03:25:16.130,1787253916.130505323,NAVIGATING,odom,base_link,0.000148,0.000230,0.000801,4.000191,0.001285,odom,4.000191,0.001285,4.000043,-0.002149,4.000043,-0.000537,548,90,0,1.088259,0.991073,-0.361089,0.894644,-0.480941,,,off,range,last_cmd_dt,0.894644,-0.480941,0.894644,-0.480941,nan,nan,0,0,off,off,0,964,0,0,inf,0.790755
3,42,2026-08-21T03:25:16.650,1787253916.650199413,NAVIGATING,odom,base_link,0.000152,0.000190,0.000918,4.000191,0.001285,odom,4.000191,0.001285,4.000039,-0.002577,4.000040,-0.000644,548,90,0,1.075160,0.990434,-0.374612,0.894260,-0.488493,,,off,range,last_cmd_dt,0.894260,-0.488493,0.894260,-0.488493,nan,nan,0,0,off,off,0,952,0,0,inf,0.790633
3,43,2026-08-21T03:25:17.170,1787253917.170623302,NAVIGATING,odom,base_link,0.000168,0.000140,0.001121,4.000191,0.001285,odom,4.000191,0.001285,4.000022,-0.003340,4.000023,-0.000835,548,90,0,1.075139,0.990402,-0.407833,0.894241,-0.507047,,,off,range,last_cmd_dt,0.894241,-0.507047,0.894241,-0.507047,nan,nan,0,0,off,off,0,977,0,0,inf,0.790692
3,44,2026-08-21T03:25:17.690,1787253917.690644026,NAVIGATING,odom,base_link,0.000166,0.000155,0.001349,4.000191,0.001285,odom,4.000191,0.001285,4.000023,-0.004266,4.000025,-0.001066,548,89,1,1.083571,0.990646,-0.375177,0.894387,-0.488809,,,off,range,last_cmd_dt,0.894387,-0.488809,0.894387,-0.488809,nan,nan,0,0,off,off,0,969,0,0,inf,0.790648
3,45,2026-08-21T03:25:18.210,1787253918.210225582,NAVIGATING,odom,base_link,0.000300,0.000139,0.001669,4.000191,0.001285,odom,4.000191,0.001285,3.999887,-0.005528,3.999891,-0.001382,548,90,0,1.078933,0.990158,-0.400497,0.894095,-0.502949,,,off,range,last_cmd_dt,0.894095,-0.502949,0.894095,-0.502949,nan,nan,0,0,off,off,0,963,0,0,inf,0.790546
3,46,2026-08-21T03:25:18.730,1787253918.730463028,NAVIGATING,odom,base_link,0.000416,0.000159,0.002180,4.000191,0.001285,odom,4.000191,0.001285,3.999768,-0.007594,3.999775,-0.001899,548,89,1,1.081967,0.990553,-0.381327,0.894332,-0.492243,,,off,range,last_cmd_dt,0.894332,-0.492243,0.894332,-0.492243,nan,nan,0,0,off,off,0,953,0,0,inf,0.790625
3,47,2026-08-21T03:25:19.250,1787253919.250579119,NAVIGATING,odom,base_link,0.000465,0.000163,0.002524,4.000191,0.001285,odom,4.000191,0.001285,3.999716,-0.008973,3.999726,-0.002243,548,90,0,1.085137,0.991068,-0.381710,0.894641,-0.492457,,,off,range,last_cmd_dt,0.894641,-0.492457,0.894641,-0.492457,nan,nan,0,0,off,off,0,955,0,0,inf,0.790754
3,48,2026-08-21T03:25:19.770,1787253919.770756006,NAVIGATING,odom,base_link,0.000439,0.000241,0.002644,4.000191,0.001285,odom,4.000191,0.001285,3.999740,-0.009532,3.999752,-0.002383,548,89,1,1.087890,0.990752,-0.387958,0.894451,-0.495947,,,off,range,last_cmd_dt,0.894451,-0.495947,0.894451,-0.495947,nan,nan,0,0,off,off,0,961,0,0,inf,0.790674
3,49,2026-08-21T03:25:20.290,1787253920.290550709,NAVIGATING,odom,base_link,0.000277,0.000192,0.002395,4.000191,0.001285,odom,4.000191,0.001285,3.999905,-0.008488,3.999914,-0.002122,548,89,1,1.076448,0.990342,-0.405118,0.894205,-0.505530,,,off,range,last_cmd_dt,0.894205,-0.505530,0.894205,-0.505530,nan,nan,0,0,off,off,0,977,0,0,inf,0.790723
3,50,2026-08-21T03:25:20.810,1787253920.810620785,NAVIGATING,odom,base_link,0.000155,0.000141,0.002030,4.000191,0.001285,odom,4.000191,0.001285,4.000030,-0.006977,4.000036,-0.001744,548,89,1,1.083630,0.990873,-0.380330,0.894523,-0.491687,,,off,range,last_cmd_dt,0.894523,-0.491687,0.894523,-0.491687,nan,nan,0,0,off,off,0,974,0,0,inf,0.790705
3,51,2026-08-21T03:25:21.330,1787253921.330849648,NAVIGATING,odom,base_link,0.000071,0.000183,0.001586,4.000191,0.001285,odom,4.000191,0.001285,4.000117,-0.005243,4.000120,-0.001311,548,90,0,1.086383,0.991032,-0.381874,0.894619,-0.492549,,,off,range,last_cmd_dt,0.894619,-0.492549,0.894619,-0.492549,nan,nan,0,0,off,off,0,972,0,0,inf,0.790745
3,52,2026-08-21T03:25:21.850,1787253921.850938082,NAVIGATING,odom,base_link,0.000081,0.000254,0.001844,4.000191,0.001285,odom,4.000191,0.001285,4.000105,-0.006346,4.000110,-0.001586,548,88,2,1.086738,0.990887,-0.359946,0.894532,-0.480303,,,off,range,last_cmd_dt,0.894532,-0.480303,0.894532,-0.480303,nan,nan,0,0,off,off,0,965,0,0,inf,0.790718
3,53,2026-08-21T03:25:22.370,1787253922.370885134,NAVIGATING,odom,base_link,0.000088,0.000322,0.001924,4.000191,0.001285,odom,4.000191,0.001285,4.000098,-0.006732,4.000103,-0.001683,548,90,0,1.078442,0.990358,-0.370033,0.894214,-0.485936,,,off,range,last_cmd_dt,0.894214,-0.485936,0.894214,-0.485936,nan,nan,0,0,off,off,0,972,0,0,inf,0.790615
3,54,2026-08-21T03:25:22.890,1787253922.890562534,NAVIGATING,odom,base_link,0.000174,0.000273,0.001748,4.000191,0.001285,odom,4.000191,0.001285,4.000012,-0.005982,4.000017,-0.001495,548,89,1,1.086278,0.991040,-0.360411,0.894624,-0.480562,,,off,range,last_cmd_dt,0.894624,-0.480562,0.894624,-0.480562,nan,nan,0,0,off,off,0,967,0,0,inf,0.790747
3,55,2026-08-21T03:25:23.410,1787253923.410392284,NAVIGATING,odom,base_link,0.000200,0.000260,0.001603,4.000191,0.001285,odom,4.000191,0.001285,3.999988,-0.005388,3.999991,-0.001347,548,90,0,1.084762,0.990678,-0.366976,0.894407,-0.484229,,,off,range,last_cmd_dt,0.894407,-0.484229,0.894407,-0.484229,nan,nan,0,0,off,off,0,968,0,0,inf,0.790656
3,56,2026-08-21T03:25:23.931,1787253923.931514025,NAVIGATING,odom,base_link,0.000262,0.000335,0.001877,4.000191,0.001285,odom,4.000191,0.001285,3.999923,-0.006560,3.999929,-0.001640,548,89,1,1.078257,0.990682,-0.368747,0.894409,-0.485218,,,off,range,last_cmd_dt,0.894409,-0.485218,0.894409,-0.485218,nan,nan,0,0,off,off,0,969,0,0,inf,0.790657
3,57,2026-08-21T03:25:24.450,1787253924.450025797,NAVIGATING,odom,base_link,0.000267,0.000334,0.001646,4.000191,0.001285,odom,4.000191,0.001285,3.999920,-0.005634,3.999924,-0.001409,548,90,0,1.077988,0.990362,-0.396755,0.894217,-0.500859,,,off,range,last_cmd_dt,0.894217,-0.500859,0.894217,-0.500859,nan,nan,0,0,off,off,0,960,0,0,inf,0.790612
3,58,2026-08-21T03:25:24.970,1787253924.970186710,NAVIGATING,odom,base_link,0.000227,0.000339,0.001619,4.000191,0.001285,odom,4.000191,0.001285,3.999960,-0.005531,3.999964,-0.001383,548,89,1,1.078688,0.989933,-0.397904,0.893960,-0.501501,,,off,range,last_cmd_dt,0.893960,-0.501501,0.893960,-0.501501,nan,nan,0,0,off,off,0,964,0,0,inf,0.790518
3,59,2026-08-21T03:25:25.490,1787253925.490134716,NAVIGATING,odom,base_link,0.000265,0.000343,0.001635,4.000191,0.001285,odom,4.000191,0.001285,3.999922,-0.005596,3.999926,-0.001399,548,90,0,1.083184,0.990396,-0.336673,0.894238,-0.467305,,,off,range,last_cmd_dt,0.894238,-0.467305,0.894238,-0.467305,nan,nan,0,0,off,off,0,941,0,0,inf,0.790632
3,60,2026-08-21T03:25:26.011,1787253926.010980129,NAVIGATING,odom,base_link,0.000170,0.000355,0.001695,4.000191,0.001285,odom,4.000191,0.001285,4.000017,-0.005848,4.000021,-0.001462,548,89,1,1.085422,0.990370,-0.361082,0.894222,-0.480937,,,off,range,last_cmd_dt,0.894222,-0.480937,0.894222,-0.480937,nan,nan,0,0,off,off,0,970,0,0,inf,0.790596
3,61,2026-08-21T03:25:26.530,1787253926.530279636,NAVIGATING,odom,base_link,0.000155,0.000350,0.001496,4.000191,0.001285,odom,4.000191,0.001285,4.000032,-0.005047,4.000036,-0.001262,548,90,0,1.080353,0.990427,-0.370273,0.894256,-0.486070,,,off,range,last_cmd_dt,0.894256,-0.486070,0.894256,-0.486070,nan,nan,0,0,off,off,0,976,0,0,inf,0.790692
3,62,2026-08-21T03:25:27.050,1787253927.050598145,NAVIGATING,odom,base_link,0.000203,0.000426,0.001629,4.000191,0.001285,odom,4.000191,0.001285,3.999984,-0.005656,3.999988,-0.001414,548,89,1,1.076902,0.990048,-0.387238,0.894028,-0.495545,,,off,range,last_cmd_dt,0.894028,-0.495545,0.894028,-0.495545,nan,nan,0,0,off,off,0,970,0,0,inf,0.790522
3,63,2026-08-21T03:25:27.570,1787253927.570328474,NAVIGATING,odom,base_link,0.000210,0.000414,0.001665,4.000191,0.001285,odom,4.000191,0.001285,3.999977,-0.005787,3.999982,-0.001447,548,89,1,1.081207,0.990550,-0.394234,0.894330,-0.499452,,,off,range,last_cmd_dt,0.894330,-0.499452,0.894330,-0.499452,nan,nan,0,0,off,off,0,964,0,0,inf,0.790675
3,64,2026-08-21T03:25:28.090,1787253928.090752602,NAVIGATING,odom,base_link,0.000196,0.000379,0.001481,4.000191,0.001285,odom,4.000191,0.001285,3.999992,-0.005019,3.999995,-0.001255,548,89,1,1.079431,0.990477,-0.379174,0.894286,-0.491041,,,off,range,last_cmd_dt,0.894286,-0.491041,0.894286,-0.491041,nan,nan,0,0,off,off,0,970,0,0,inf,0.790618
