run_id,planned_unit_id,attempt_id,block_id,method_id,map_id,route_order,posterior_path,start_pose_error_m,start_yaw_error_deg,start_reference_age_ms,start_scan_age_ms,start_stable_samples,status,terminal_reason,success,route_reached,data_quality_valid,data_quality_reason,freshness_rule_version,collision,duration_s,path_length_m,final_goal_distance_m,route_goal_count,waypoints_reached,trace_ticks,planned_action_rate_hz,reference_rate_hz,scan_rate_hz,max_scan_age_ms,max_reference_age_ms,max_sent_action_age_ms,max_reference_source_age_ms,max_reference_receive_gap_ms,max_scan_receive_gap_ms,max_planned_action_receive_gap_ms,max_active_action_receive_gap_ms,max_active_action_receive_age_ms,bag_path,created_at
p8_nav_official_20260821_r28,NAV_BLOCK_01_B2_lhs_NAV_real_weighted_arc,NAV_BLOCK_01_B2_lhs_NAV_real_weighted_arc_attempt_01,NAV_BLOCK_01,B2_lhs,real_weighted_arc,B,/home/unitree/lly/p8_real/p8_nav_official_20260821_r28/posterior/NAV_BLOCK_01_B2_lhs_final.npz,0.014392728572580494,1.626580154927789,72.69763946533203,72.68238067626953,20,SUCCESS,reached,True,True,True,,p8_navigation_freshness_v2,False,22.047020777999933,7.857271994331,0.21624767269549647,4,3,691,31.568891189802738,20.048060209616107,20.00270260733191,102.21719741821289,135.98942756652832,18.604040145874023,93.57690811157227,80.08599281311035,63.02189826965332,64.64123725891113,61.61046028137207,10.854005813598633,/home/unitree/lly/p8_real/p8_nav_official_20260821_r28/bags/NAV_BLOCK_01_B2_lhs_part_01,2026-08-21T15:46:35Z
