scenario,seed,passive_early_mean_rmse,full_early_mean_rmse,passive_minus_full_early_rmse,passive_final_rmse,full_final_rmse,full_minus_passive_final_rmse,passive_recovery_trials,full_recovery_trials
final030_payload_com_only,18101,0.10235677891666366,0.08580257248227045,0.016554206434393204,0.10240229012187493,0.13150115886951574,0.02909886874764081,7.0,6.0
final030_payload_com_only,18102,0.07432378680400913,0.0531390690278045,0.021184717776204627,0.057273168934354766,0.07767060260318641,0.020397433668831642,6.0,6.0
final030_payload_com_only,18103,0.08511975736920568,0.07056816431855402,0.014551593050651665,0.08963925127728531,0.09838035420958426,0.008741102932298947,6.0,6.0
final030_payload_com_only,18104,0.12765213858598853,0.11742748882571734,0.010224649760271196,0.061009956742559976,0.0874115260544763,0.026401569311916326,9.0,9.0
final030_payload_com_only,18105,0.09424685795882494,0.08600943242205168,0.008237425536773257,0.05378007305882088,0.08668874059519939,0.03290866753637851,8.0,8.0
final030_payload_com_only,18106,0.11295506623784124,0.0942912848554142,0.01866378138242704,0.09308395948344866,0.12799452938546743,0.03491056990201877,9.0,6.0
final030_payload_com_only,18107,0.12305555345403774,0.10916983675913018,0.013885716694907554,0.061852805741140694,0.09336098971562133,0.03150818397448064,12.0,7.0
final030_payload_com_only,18108,0.09534039042948016,0.08554141071719183,0.009798979712288325,0.10741550238914198,0.12477305652172348,0.0173575541325815,6.0,6.0
final030_payload_com_only,18109,0.081181714118689,0.0724672441244923,0.0087144699941967,0.08818000595377568,0.09536568804138386,0.007185682087608183,6.0,6.0
final030_payload_com_only,18110,0.089401429895889,0.0804561570553555,0.008945272840533508,0.07037645272487224,0.08238150583000049,0.012005053105128255,4.0,4.0
final030_payload_com_only,18111,0.0904752522766924,0.08366534097909091,0.006809911297601487,0.09236047352246397,0.09893654713193126,0.006576073609467284,7.0,7.0
final030_payload_com_only,18112,0.09615315532312542,0.08402734154362841,0.012125813779497008,0.08087115253342683,0.12016049925326493,0.039289346719838095,8.0,6.0
final030_payload_com_only,18113,0.09255755117289494,0.07514939519301463,0.01740815597988031,0.08845924154620552,0.101340716143217,0.012881474597011486,6.0,6.0
final030_payload_com_only,18114,0.0821935997491093,0.07349249138290544,0.008701108366203858,0.08745151412379921,0.10890421449222158,0.021452700368422367,6.0,6.0
final030_payload_com_only,18115,0.08347059891850789,0.061437303637228234,0.022033295281279654,0.08175729968821677,0.09581492819057116,0.014057628502354397,6.0,6.0
final030_payload_com_only,18116,0.09235606843733052,0.08417918980197459,0.008176878635355933,0.09594781083684946,0.08611246894072903,-0.009835341896120425,6.0,6.0
final030_payload_com_only,18117,0.09657800120760203,0.08528773816398218,0.011290263043619853,0.09245774875422165,0.11692202011462516,0.02446427136040351,9.0,6.0
final030_payload_com_only,18118,0.10456075538881249,0.08048828003477283,0.024072475354039655,0.0885403005783276,0.11611909612778466,0.027578795549457066,6.0,6.0
final030_payload_com_only,18119,0.09787182460062178,0.0765575092554912,0.02131431534513059,0.09186657331643099,0.11010207229006645,0.018235498973635467,6.0,6.0
final030_payload_com_only,18120,0.09649618564871303,0.08030634476988126,0.016189840878831768,0.08303085586252909,0.09810792271726865,0.015077066854739557,6.0,6.0
final030_payload_com_only,18121,0.06872304225107885,0.05478404976009857,0.013938992490980281,0.0629892858134809,0.07809996569163874,0.01511067987815784,4.0,4.0
final030_payload_com_only,18122,0.10592052887453551,0.09662656458727092,0.009293964287264589,0.09380450715063,0.0822657484078431,-0.011538758742786898,8.0,8.0
final030_payload_com_only,18123,0.10468393764811362,0.09068288271732722,0.014001054930786405,0.0729245775686847,0.11347288497871155,0.04054830741002685,9.0,6.0
final030_payload_com_only,18124,0.07129954031743539,0.05957351881122656,0.011726021506208835,0.07581382982099351,0.0937875765454275,0.017973746724433998,6.0,6.0
final030_payload_com_only,18125,0.09645778125255906,0.07673853865531453,0.01971924259724453,0.08978048403721313,0.10914665087351999,0.01936616683630686,6.0,6.0
final030_payload_com_only,18126,0.09079531008762835,0.0795454702837229,0.011249839803905454,0.0849424814657462,0.11009903514148987,0.025156553675743668,9.0,6.0
final030_payload_com_only,18127,0.09942245938255963,0.09719587580183275,0.0022265835807268736,0.07056477572905799,0.08799095483192125,0.01742617910286326,8.0,6.0
final030_payload_com_only,18128,0.10219093044726481,0.07827987930862869,0.02391105113863612,0.06078641171671176,0.07203165672271392,0.011245245006002158,9.0,6.0
final030_payload_com_only,18129,0.07870808861780892,0.07228437603097689,0.006423712586832039,0.08349167008222332,0.08604155382013774,0.002549883737914427,6.0,6.0
final030_payload_com_only,18130,0.08818389746157396,0.0790948303044998,0.009089067157074152,0.09331356136766195,0.10598796701089394,0.012674405643231995,6.0,6.0
final030_payload_com_only,18131,0.09635546894278281,0.08151333929639618,0.014842129646386634,0.10216961667852165,0.12565575229693407,0.023486135618412424,6.0,6.0
final030_payload_com_only,18132,0.0802318241558377,0.06870603614810983,0.011525788007727869,0.07131647132886948,0.08294172555734337,0.011625254228473894,6.0,6.0
final030_payload_com_only,18133,0.08331175882093218,0.06649716597062635,0.01681459285030583,0.0917184578056498,0.083759323888138,-0.007959133917511796,6.0,5.0
final030_payload_com_only,18134,0.08825759064573845,0.07836904142197852,0.009888549223759924,0.09248210620592684,0.11276030245446303,0.02027819624853619,6.0,6.0
final030_payload_com_only,18135,0.09796464659957353,0.08261506546368602,0.01534958113588751,0.08635967802794306,0.09745784679042885,0.011098168762485788,6.0,5.0
final030_payload_com_only,18136,0.08725012032563535,0.08183444531079075,0.0054156750148446064,0.10957221153072388,0.11128826802175251,0.001716056491028628,6.0,6.0
final030_payload_com_only,18137,0.08922918488095644,0.07646018627070143,0.012768998610255003,0.08796798396342467,0.09707749555543159,0.009109511592006916,6.0,6.0
final030_payload_com_only,18138,0.11693400088027668,0.10746263301621371,0.009471367864062968,0.052039230170133254,0.08283434892905833,0.03079511875892508,9.0,6.0
final030_payload_com_only,18139,0.08914107479431577,0.07561890448758062,0.013522170306735151,0.052007000066867884,0.0698000239979271,0.01779302393105922,9.0,6.0
final030_payload_com_only,18140,0.12642441442298938,0.12363569781792416,0.002788716605065217,0.10067331316353459,0.091000471009388,-0.009672842154146585,13.0,11.0
final030_payload_com_only,18141,0.08314366951856199,0.08009272020607626,0.003050949312485729,0.09809720298492461,0.09938125810555973,0.0012840551206351192,6.0,6.0
final030_payload_com_only,18142,0.07142973411562198,0.05688411171935734,0.01454562239626464,0.07054185362656455,0.07394082264182263,0.0033989690152580743,6.0,6.0
