schema_version,seq,wall_time,ros_time,status,global_frame,base_frame,robot_x,robot_y,robot_yaw,goal_x,goal_y,goal_frame,goal_raw_x,goal_raw_y,goal_in_base_x,goal_in_base_y,target_dist,target_angle,obs_dim,coverage_count,empty_group_count,min_pooled_range,normalized_action_linear,normalized_action_angular,cmd_published_linear,cmd_published_angular,experiment_id,experiment_profile,compensation_mode,action_mapping_mode,accel_limiter_mode,cmd_target_linear,cmd_target_angular,cmd_desired_linear,cmd_desired_angular,cmd_compensated_raw_linear,cmd_compensated_raw_angular,compensation_linear_accepted,compensation_angular_accepted,compensation_linear_reason,compensation_angular_reason,front_straightening_active
2,0,2026-08-21T02:18:46.483,1787249926.483589172,NAVIGATING,odom,base_link,0.013919,-0.005846,-0.032220,4.011842,-0.134905,odom,4.011842,-0.134905,4.000005,-0.000202,4.000005,-0.000051,548,90,0,1.016160,0.987799,-0.427869,0.111679,-0.111679,,,guarded,range,last_cmd_dt,0.892679,-0.518236,0.111679,-0.111679,0.134958,-0.155417,0,0,below_min,below_min,0
2,1,2026-08-21T02:18:46.999,1787249926.999536991,NAVIGATING,odom,base_link,0.139410,-0.040830,-0.223589,4.011842,-0.134905,odom,4.011842,-0.134905,3.796898,0.766905,3.873574,0.199300,548,90,0,0.905949,0.911321,-0.340039,0.846790,-0.547725,,,guarded,range,last_cmd_dt,0.846790,-0.469185,0.846790,-0.469185,1.017322,-0.547725,0,1,above_max,accepted,0
2,2,2026-08-21T02:18:47.519,1787249927.519335747,NAVIGATING,odom,base_link,0.452423,-0.156156,-0.476476,4.011842,-0.134905,odom,4.011842,-0.134905,3.153212,1.651413,3.559482,0.482446,548,90,0,0.575675,0.773123,0.747132,0.763867,-0.624281,,,guarded,range,last_cmd_dt,0.763867,0.696539,0.763867,-0.527191,0.900063,-0.624281,0,1,above_max,accepted,0
2,3,2026-08-21T02:18:48.039,1787249928.039111614,NAVIGATING,odom,base_link,0.750607,-0.335821,-0.626002,4.011842,-0.134905,odom,4.011842,-0.134905,2.525110,2.073606,3.267418,0.687531,548,90,0,0.361650,-0.972010,0.999209,0.768912,0.773832,,,guarded,range,last_cmd_dt,-0.883205,0.837318,0.768912,0.668211,0.957654,0.773832,0,1,above_max,accepted,0
2,4,2026-08-21T02:18:48.560,1787249928.560151577,NAVIGATING,odom,base_link,1.050122,-0.486442,-0.276017,4.011842,-0.134905,odom,4.011842,-0.134905,2.753811,1.145376,2.982510,0.394158,548,90,0,2.000000,0.999464,-0.821748,0.892006,0.812806,,,guarded,range,last_cmd_dt,0.899678,-0.738210,0.892006,0.712289,1.174618,0.812806,0,1,above_max,accepted,0
2,5,2026-08-21T02:18:49.079,1787249929.079371929,NAVIGATING,odom,base_link,1.393653,-0.493192,0.100338,4.011842,-0.134905,odom,4.011842,-0.134905,2.640910,0.094222,2.642590,0.035663,548,90,0,2.000000,0.999244,-0.985404,0.868552,0.779197,,,guarded,range,last_cmd_dt,0.899547,-0.829608,0.868552,0.680048,1.126645,0.779197,0,1,above_max,accepted,0
2,6,2026-08-21T02:18:49.606,1787249929.606302261,NAVIGATING,odom,base_link,1.696526,-0.399282,0.436969,4.011842,-0.134905,odom,4.011842,-0.134905,2.209649,-0.740294,2.330361,-0.323275,548,90,0,0.260260,-0.999708,-0.846336,0.757711,0.714572,,,guarded,range,last_cmd_dt,-0.899825,-0.751942,0.645281,0.608596,0.757711,0.714572,1,1,accepted,accepted,0
2,7,2026-08-21T02:18:50.119,1787249930.119295120,NAVIGATING,odom,base_link,1.845731,-0.222906,0.755020,4.011842,-0.134905,odom,4.011842,-0.134905,1.637794,-1.420357,2.167898,-0.714417,548,90,0,0.260313,-0.995387,-0.150325,0.271678,0.740123,,,guarded,range,last_cmd_dt,-0.897232,-0.363233,0.271678,0.621015,0.289089,0.740123,0,1,below_min,accepted,0
2,8,2026-08-21T02:18:50.639,1787249930.639909983,NAVIGATING,odom,base_link,1.887407,-0.183428,1.069905,4.011842,-0.134905,odom,4.011842,-0.134905,1.062732,-1.840157,2.124989,-1.047069,548,90,0,0.260236,-0.987709,-0.645506,-0.327837,0.554210,,,guarded,range,last_cmd_dt,-0.892625,-0.639782,-0.327837,0.479148,-0.123338,0.554210,0,1,below_min,accepted,0
2,9,2026-08-21T02:18:51.159,1787249931.159341574,NAVIGATING,odom,base_link,1.817758,-0.281094,1.192006,4.011842,-0.134905,odom,4.011842,-0.134905,0.947191,-1.984491,2.198949,-1.125476,548,90,0,0.260706,0.072197,-0.053736,0.259086,0.418399,,,guarded,range,last_cmd_dt,0.343290,-0.309291,0.259086,0.347118,0.270446,0.418399,0,1,below_min,accepted,0
2,10,2026-08-21T02:18:51.679,1787249931.679415464,NAVIGATING,odom,base_link,1.848793,-0.175299,1.294103,4.011842,-0.134905,odom,4.011842,-0.134905,0.629751,-2.069740,2.163426,-1.275431,548,90,0,0.261379,0.660226,0.016894,0.795855,-0.578251,,,guarded,range,last_cmd_dt,0.696125,0.288715,0.696125,-0.484958,0.795855,-0.578251,1,1,accepted,accepted,0
2,11,2026-08-21T02:18:52.199,1787249932.199142218,NAVIGATING,odom,base_link,1.983086,0.095031,1.020993,4.011842,-0.134905,odom,4.011842,-0.134905,0.864015,-1.849918,2.041744,-1.133850,548,90,0,2.000000,0.997580,-0.997377,0.898548,-0.836295,,,guarded,range,last_cmd_dt,0.898548,-0.836295,0.898548,-0.836295,1.169247,-0.978502,0,0,above_max,above_max,0
2,12,2026-08-21T02:18:52.719,1787249932.719547749,NAVIGATING,odom,base_link,2.195706,0.381196,0.678273,4.011842,-0.134905,odom,4.011842,-0.134905,1.090320,-1.541399,1.888044,-0.955149,548,90,0,2.000000,0.997661,-0.995151,0.898596,-0.835052,,,guarded,range,last_cmd_dt,0.898596,-0.835052,0.898596,-0.835052,1.169067,-0.977071,0,0,above_max,above_max,0
2,13,2026-08-21T02:18:53.239,1787249933.239035606,NAVIGATING,odom,base_link,2.501666,0.572129,0.363882,4.011842,-0.134905,odom,4.011842,-0.134905,1.159656,-1.198217,1.667491,-0.801751,548,90,0,0.500425,0.999948,-0.347168,0.899969,-0.834042,,,guarded,range,last_cmd_dt,0.899969,-0.473167,0.899969,-0.711978,1.146125,-0.834042,0,1,above_max,accepted,0
