schema_version,seq,wall_time,ros_time,status,global_frame,base_frame,robot_x,robot_y,robot_yaw,goal_x,goal_y,goal_frame,goal_raw_x,goal_raw_y,goal_in_base_x,goal_in_base_y,target_dist,target_angle,obs_dim,coverage_count,empty_group_count,min_pooled_range,normalized_action_linear,normalized_action_angular,cmd_published_linear,cmd_published_angular,experiment_id,experiment_profile,compensation_mode,action_mapping_mode,accel_limiter_mode,cmd_target_linear,cmd_target_angular,cmd_desired_linear,cmd_desired_angular,cmd_compensated_raw_linear,cmd_compensated_raw_angular,compensation_linear_accepted,compensation_angular_accepted,compensation_linear_reason,compensation_angular_reason,front_straightening_active
2,0,2026-08-21T02:33:19.788,1787250799.788519621,NAVIGATING,odom,base_link,0.008463,-0.002745,-0.000645,4.008472,-0.005420,odom,4.008472,-0.005420,4.000010,-0.000093,4.000010,-0.000023,548,90,0,1.084538,0.999405,0.306897,0.068792,0.068792,,,guarded,range,last_cmd_dt,0.899643,0.450676,0.068792,0.068792,0.124780,0.068914,0,0,below_min,below_min,0
2,1,2026-08-21T02:33:20.305,1787250800.305617094,NAVIGATING,odom,base_link,0.127099,-0.034440,-0.196881,4.008472,-0.005420,odom,4.008472,-0.005420,3.800714,0.787699,3.881482,0.204357,548,90,0,0.894610,0.929399,0.229193,0.857637,-0.698028,,,guarded,range,last_cmd_dt,0.857637,0.407280,0.857637,-0.594544,1.055290,-0.698028,0,1,above_max,accepted,0
2,2,2026-08-21T02:33:20.825,1787250800.825866938,NAVIGATING,odom,base_link,0.433351,-0.158817,-0.452917,4.008472,-0.005420,odom,4.008472,-0.005420,3.147533,1.702368,3.578411,0.495797,548,90,0,0.602309,0.560912,0.728930,0.878240,0.183733,,,guarded,range,last_cmd_dt,0.636534,0.686373,0.767103,0.183733,0.878240,0.206203,1,0,accepted,below_min,0
2,3,2026-08-21T02:33:21.346,1787250801.346606493,NAVIGATING,odom,base_link,0.764427,-0.264339,-0.187627,4.008472,-0.005420,odom,4.008472,-0.005420,3.138815,0.859481,3.254362,0.267272,548,90,0,0.455791,0.992208,-0.223010,0.895325,0.792352,,,guarded,range,last_cmd_dt,0.895325,-0.403827,0.895325,0.694022,1.176422,0.792352,0,1,above_max,accepted,0
2,4,2026-08-21T02:33:21.866,1787250801.866117239,NAVIGATING,odom,base_link,1.118299,-0.262265,0.118370,4.008472,-0.005420,odom,4.008472,-0.005420,2.900280,-0.086266,2.901563,-0.029735,548,90,0,0.455509,0.849649,-0.789719,0.809785,0.053763,,,guarded,range,last_cmd_dt,0.809785,-0.720322,0.809785,0.053763,0.924220,0.042325,0,0,above_max,below_min,0
2,5,2026-08-21T02:33:22.386,1787250802.386567593,NAVIGATING,odom,base_link,1.477578,-0.201700,0.106532,4.008472,-0.005420,odom,4.008472,-0.005420,2.537417,-0.073944,2.538494,-0.029133,548,90,0,2.000000,0.999021,-0.864288,0.899413,-0.099451,,,guarded,range,last_cmd_dt,0.899413,-0.761968,0.899413,-0.099451,1.041688,-0.076373,0,0,above_max,below_min,0
2,6,2026-08-21T02:33:22.905,1787250802.905664682,NAVIGATING,odom,base_link,1.802206,-0.133983,0.358002,4.008472,-0.005420,odom,4.008472,-0.005420,2.111435,-0.652673,2.210009,-0.299796,548,90,0,0.670186,-0.904812,-0.962594,0.822230,0.721662,,,guarded,range,last_cmd_dt,-0.842884,-0.816869,0.687835,0.617003,0.822230,0.721662,1,1,accepted,accepted,0
2,7,2026-08-21T02:33:23.425,1787250803.425828218,NAVIGATING,odom,base_link,1.970548,-0.016614,0.537880,4.008472,-0.005420,odom,4.008472,-0.005420,1.755898,-1.034449,2.037955,-0.532387,548,90,0,0.314788,-0.997726,-0.561642,0.255543,0.714260,,,guarded,range,last_cmd_dt,-0.898635,-0.592946,0.255543,0.598361,0.271534,0.714260,0,1,below_min,accepted,0
2,8,2026-08-21T02:33:23.945,1787250803.945797443,NAVIGATING,odom,base_link,1.973967,0.029745,0.852205,4.008472,-0.005420,odom,4.008472,-0.005420,1.312897,-1.554591,2.034810,-0.869487,548,90,0,0.260002,-0.521571,0.185668,-0.778391,0.390551,,,guarded,range,last_cmd_dt,-0.612928,0.382972,-0.778391,0.382972,-0.141603,0.390551,0,1,below_min,accepted,0
2,9,2026-08-21T02:33:24.465,1787250804.465839624,NAVIGATING,odom,base_link,1.816243,-0.242859,0.973268,4.008472,-0.005420,odom,4.008472,-0.005420,1.429648,-1.678795,2.205050,-0.865379,548,90,0,0.455823,0.998033,-0.704458,-0.505412,0.592231,,,guarded,range,last_cmd_dt,0.898820,-0.672706,-0.505412,0.523611,-0.176568,0.592231,0,1,below_min,accepted,0
2,10,2026-08-21T02:33:24.985,1787250804.985958099,NAVIGATING,odom,base_link,1.630962,-0.449341,1.172842,4.008472,-0.005420,odom,4.008472,-0.005420,1.330596,-2.019686,2.418599,-0.988250,548,90,0,0.260924,0.614688,0.223673,-0.628402,0.435277,,,guarded,range,last_cmd_dt,0.668801,0.404197,-0.628402,0.404197,-0.160704,0.435277,0,1,below_min,accepted,0
2,11,2026-08-21T02:33:25.505,1787250805.505832195,NAVIGATING,odom,base_link,1.555002,-0.600220,1.276444,4.008472,-0.005420,odom,4.008472,-0.005420,1.281019,-2.175383,2.524540,-1.038600,548,90,0,0.272407,-0.998560,-0.731365,-0.470560,-0.141089,,,guarded,range,last_cmd_dt,-0.899136,-0.687733,-0.470560,-0.141089,-0.212811,-0.182434,0,0,below_min,below_min,0
2,12,2026-08-21T02:33:26.025,1787250806.025651455,NAVIGATING,odom,base_link,1.480784,-0.789956,1.132022,4.008472,-0.005420,odom,4.008472,-0.005420,1.784057,-1.954954,2.646641,-0.831073,548,90,0,2.000000,0.999497,-0.997302,-0.590656,0.317404,,,guarded,range,last_cmd_dt,0.899698,-0.836253,-0.590656,0.305112,-0.136943,0.317404,0,1,below_min,accepted,0
2,13,2026-08-21T02:33:26.545,1787250806.545811892,NAVIGATING,odom,base_link,1.417078,-0.914370,1.381395,4.008472,-0.005420,odom,4.008472,-0.005420,1.380580,-2.373924,2.746182,-1.044046,548,90,0,2.000000,0.997924,-0.999648,0.898754,0.603476,,,guarded,range,last_cmd_dt,0.898754,-0.837564,0.898754,0.526400,1.146643,0.603476,0,1,above_max,accepted,0
