scenario,seed,method,false_alarm,detected,detection_delay_trials,pre_shift_rmse,initial_shifted_rmse,target_rmse,recovered,recovery_trials,final_rmse
final_payload_com_only,17101,full,False,True,2,0.07257848722661571,0.07350510423214857,0.09435203339460042,True,6,0.12450855770934527
final_payload_com_only,17102,full,False,True,2,0.05989006817525219,0.05516115518149327,0.07785708862782785,True,6,0.08835146335304633
final_payload_com_only,17103,full,False,True,2,0.06208469896488672,0.0862424862540336,0.08071010865435274,True,6,0.08276799022861553
final_payload_com_only,17104,full,False,True,3,0.0633050467264484,0.07029047144625616,0.08229656074438294,True,6,0.10886406864985185
final_payload_com_only,17105,full,False,True,2,0.06578443765011284,0.07639459401011726,0.08551976894514669,True,4,0.07259754767803063
final_payload_com_only,17106,full,False,True,2,0.07010793083658959,0.06143869313388203,0.09114031008756647,True,6,0.09503998129072735
final_payload_com_only,17107,full,False,True,4,0.06059022938473648,0.06229233736217507,0.07876729820015743,True,6,0.08512910337949615
final_payload_com_only,17108,full,False,True,2,0.07102993570106744,0.06997537711613265,0.09233891641138768,True,6,0.10842029294844607
final_payload_com_only,17109,full,False,True,2,0.06241437305178853,0.07437044775311044,0.08113868496732508,True,6,0.09905610749081446
final_payload_com_only,17110,full,False,True,2,0.07125486763249492,0.08055232842627429,0.09263132792224339,True,6,0.09015826713449764
final_payload_com_only,17111,full,False,True,2,0.06529989242845498,0.08814195094806034,0.08488986015699147,True,6,0.1027834449760397
final_payload_com_only,17112,full,False,True,2,0.07494363150898715,0.06718471970503122,0.09742672096168331,True,6,0.120712906741603
final_payload_com_only,17113,full,False,True,2,0.0764549101284442,0.07913904645499724,0.09939138316697746,True,6,0.13283134639570277
final_payload_com_only,17114,full,False,True,2,0.08335823644276895,0.07855264451660143,0.10836570737559964,True,6,0.12362427441630952
final_payload_com_only,17115,full,False,True,4,0.07197290109765538,0.06905823358878375,0.09356477142695199,True,6,0.10386464777313627
final_payload_com_only,17116,full,False,True,2,0.07206467409497685,0.06288352003909191,0.09368407632346991,True,7,0.057638644709616854
final_payload_com_only,17117,full,False,True,2,0.07694726333982349,0.07838861376538053,0.10003144234177054,True,6,0.10197369917897467
final_payload_com_only,17118,full,False,True,2,0.06882439401064037,0.0649426253527272,0.08947171221383249,True,5,0.08813596059423369
final_payload_com_only,17119,full,False,True,2,0.0687186731499273,0.07576674345188565,0.08933427509490549,True,6,0.11673050431381711
final_payload_com_only,17120,full,False,True,2,0.07454297353776677,0.07472649961849695,0.09690586559909681,True,6,0.07569275753982946
final_payload_com_only,17121,full,False,True,3,0.059508518615284986,0.06342830887278256,0.07736107419987048,True,6,0.10446345533684809
final_payload_com_only,17122,full,False,True,2,0.06844859183181072,0.06513595980338548,0.08898316938135394,True,6,0.09434273889811837
final_payload_com_only,17123,full,False,True,3,0.07443349339089968,0.0633258244841155,0.09676354140816959,True,6,0.10344774488314194
final_payload_com_only,17124,full,False,True,2,0.07082624624796492,0.06768385784418807,0.0920741201223544,True,5,0.09227946757180974
final_payload_com_only,17125,full,False,True,2,0.07850179980041425,0.08320615982228703,0.10205233974053853,True,6,0.10807160122721428
final_payload_com_only,17126,full,False,True,3,0.0638303393910399,0.08593311257555639,0.08297944120835186,True,6,0.11493921811752969
final_payload_com_only,17127,full,False,True,3,0.06450047752773813,0.07723592002488601,0.08385062078605958,True,9,0.09484358444058269
final_payload_com_only,17128,full,False,True,2,0.07256936560440058,0.07978359767573139,0.09434017528572076,True,6,0.10066089126082411
final_payload_com_only,17129,full,False,True,2,0.07556089833678396,0.07169398235855917,0.09822916783781915,True,4,0.07943578266235518
final_payload_com_only,17130,full,False,True,4,0.06850169143121243,0.05449418715732846,0.08905219886057616,True,6,0.06592185813023657
final_payload_com_only,17131,full,False,True,2,0.076204530839173,0.07461850973171096,0.09906589009092491,True,6,0.09270493552202752
final_payload_com_only,17132,full,False,True,4,0.07238488224706813,0.07541273139924527,0.09410034692118857,True,6,0.07461934279189797
final_payload_com_only,17133,full,False,True,3,0.07041978311391346,0.06341729126648014,0.0915457180480875,True,6,0.07870125746699679
final_payload_com_only,17134,full,False,True,2,0.07001427358476371,0.07677658638227781,0.09101855566019283,True,6,0.10731465257461978
final_payload_com_only,17135,full,False,False,6,0.07193690144140388,0.07070124012056994,0.09351797187382505,True,7,0.12448242416368165
final_payload_com_only,17136,full,False,True,2,0.06609935637975578,0.06780302822881724,0.08592916329368251,True,6,0.09272263713254547
final_payload_com_only,17137,full,False,True,2,0.07428324714958687,0.07112844453114753,0.09656822129446294,True,6,0.13502080602323563
final_payload_com_only,17138,full,False,True,2,0.07619330384260288,0.08407670958263662,0.09905129499538375,True,6,0.09971038594290796
final_payload_com_only,17139,full,False,True,3,0.06378198757403418,0.08121474553184563,0.08291658384624444,True,6,0.10442700704973823
final_payload_com_only,17140,full,False,True,2,0.07489041581187955,0.06815673730293204,0.09735754055544342,True,7,0.10379763870513296
final_payload_com_only,17141,full,False,True,4,0.07549589420919108,0.0756895432322422,0.0981446624719484,True,6,0.11381869996444026
final_payload_com_only,17142,full,False,True,2,0.06215433581489376,0.07577948605208634,0.0808006365593619,True,5,0.08165202004767852
final_payload_com_only,17143,full,False,True,3,0.06707429877730324,0.07793775931665331,0.08719658841049421,True,6,0.12927671003328275
final_payload_com_only,17144,full,False,True,2,0.06836615927605968,0.06308551756033888,0.08887600705887759,True,6,0.10267508820553711
final_payload_com_only,17145,full,False,True,2,0.07053670162712464,0.07695233339311154,0.09169771211526204,True,6,0.10038879797007333
final_payload_com_only,17146,full,False,True,4,0.07280784976110409,0.08365297092260013,0.09465020468943532,True,6,0.13485916134411136
final_payload_com_only,17147,full,False,True,4,0.05675505431489862,0.0688049718363934,0.075,True,8,0.08592410475608402
final_payload_com_only,17148,full,False,True,2,0.06784041637894969,0.06653553818419183,0.0881925412926346,True,6,0.10893317232410844
final_payload_com_only,17149,full,False,True,3,0.0597317026169589,0.06980772625969285,0.07765121340204657,True,6,0.12683328818604403
final_payload_com_only,17150,full,False,True,2,0.0673188457077167,0.06624926943739466,0.08751449942003173,True,6,0.10564399059247383
final_payload_com_only,17151,full,False,True,3,0.07254561315958119,0.07188548960326825,0.09430929710745554,True,6,0.09906197155558814
final_payload_com_only,17152,full,False,True,2,0.07810770378817622,0.0623602183571555,0.1015400149246291,True,6,0.10573138897082084
final_payload_com_only,17153,full,False,True,2,0.06502601870380804,0.08132997537740397,0.08453382431495046,True,9,0.09108311462187563
final_payload_com_only,17154,full,False,True,2,0.06722698244437038,0.06659785924210658,0.0873950771776815,True,6,0.10910478036972894
final_payload_com_only,17155,full,False,True,3,0.07203756736892003,0.057699455924372374,0.09364883757959604,True,6,0.09357013881122349
final_payload_com_only,17156,full,False,True,2,0.06330109497597516,0.07721217906980693,0.08229142346876772,True,6,0.11674413909053404
final_payload_com_only,17157,full,False,True,2,0.06437598756335315,0.08487142747784011,0.0836887838323591,True,6,0.12464825816685941
final_payload_com_only,17158,full,False,True,4,0.07161564293156193,0.08025161353108325,0.09310033581103051,True,6,0.1083230322703316
final_payload_com_only,17159,full,False,True,2,0.07105427001495072,0.0663061899289299,0.09237055101943595,True,6,0.07222486237511279
final_payload_com_only,17160,full,False,True,2,0.06772592893922916,0.06705738728393675,0.0880437076209979,True,6,0.10184999661880448
final_payload_com_only,17161,full,False,True,2,0.07704479975745956,0.08980788463744792,0.10015823968469743,True,6,0.11183355246656687
final_payload_com_only,17162,full,False,True,2,0.0699806834331253,0.08088665267426484,0.0909748884630629,True,5,0.07484449953910668
final_payload_com_only,17163,full,False,True,2,0.07098981991807214,0.08187786855160237,0.09228676589349379,True,8,0.15030809599081127
final_payload_com_only,17164,full,False,True,4,0.07680069683598868,0.08508988912746818,0.09984090588678529,True,6,0.1075062105964367
final_payload_com_only,17165,full,False,True,2,0.07096115476674156,0.060685826062629865,0.09224950119676403,True,7,0.0958850519704391
final_payload_com_only,17166,full,False,True,3,0.052315808010699384,0.07553014913291238,0.075,True,6,0.09407104254170338
final_payload_com_only,17167,full,False,True,2,0.0596033943353431,0.07064777290738619,0.07748441263594603,True,6,0.09865571973517095
final_payload_com_only,17168,full,False,True,2,0.07555315281095237,0.06771190503513995,0.09821909865423809,True,7,0.0935482634604031
final_payload_com_only,17169,full,False,True,3,0.07168620923713248,0.07081931186641766,0.09319207200827223,True,6,0.10778892855627603
final_payload_com_only,17170,full,False,True,3,0.06789594701032402,0.08838354129006977,0.08826473111342123,True,6,0.125733220690005
final_payload_com_only,17171,full,False,True,2,0.07537409549054253,0.07467913677745756,0.09798632413770529,True,6,0.11623049071767888
final_payload_com_only,17172,full,False,True,3,0.06876499311878569,0.08049106678410273,0.08939449105442139,True,6,0.11148552271999172
