run_id,planned_unit_id,attempt_id,block_id,method_id,map_id,route_order,posterior_path,start_pose_error_m,start_yaw_error_deg,start_reference_age_ms,start_scan_age_ms,start_stable_samples,status,terminal_reason,success,route_reached,data_quality_valid,data_quality_reason,freshness_rule_version,collision,duration_s,path_length_m,final_goal_distance_m,route_goal_count,waypoints_reached,trace_ticks,planned_action_rate_hz,reference_rate_hz,scan_rate_hz,max_scan_age_ms,max_reference_age_ms,max_sent_action_age_ms,max_reference_source_age_ms,max_reference_receive_gap_ms,max_scan_receive_gap_ms,max_planned_action_receive_gap_ms,max_active_action_receive_gap_ms,max_active_action_receive_age_ms,bag_path,created_at
p8_nav_official_20260821_r18,NAV_BLOCK_01_B0_raw_NAV_real_offset_slalom,NAV_BLOCK_01_B0_raw_NAV_real_offset_slalom_attempt_01,NAV_BLOCK_01,B0_raw,real_offset_slalom,AB,/home/unitree/lly/p8_real/p8_nav_official_20260821_r18/posterior/NAV_BLOCK_01_B0_raw_final.npz,0.0036299364761400187,0.12785834664340542,74.3107795715332,74.2959976196289,20,SUCCESS,reached,True,True,True,,p8_navigation_freshness_v2,False,25.139566684999863,13.128261116342415,0.24950819885171308,5,4,573,22.79504784402955,20.01031250531739,19.970530571907215,98.7858772277832,138.43035697937012,18.44501495361328,91.483173,75.35433769226074,65.78874588012695,64.40234184265137,64.18442726135254,8.762121200561523,/home/unitree/lly/p8_real/p8_nav_official_20260821_r18/bags/NAV_BLOCK_01_B0_raw_part_02,2026-08-21T13:51:11Z
