scenario,seed,passive_early_mean_rmse,full_early_mean_rmse,passive_minus_full_early_rmse,passive_final_rmse,full_final_rmse,full_minus_passive_final_rmse,passive_recovery_trials,full_recovery_trials
confirm_mixed_context,10101,0.12417103935992951,0.10362311936453984,0.02054791999538967,0.10974194556058156,0.10646723481486353,-0.003274710745718029,4.0,4.0
confirm_mixed_context,10102,0.13118394278837253,0.11717883904121174,0.014005103747160796,0.10060583812196937,0.11820822443933467,0.0176023863173653,7.0,4.0
confirm_mixed_context,10103,0.13309545695015676,0.10690022954883516,0.026195227401321602,0.10001875852782452,0.10574102546375176,0.005722266935927242,4.0,4.0
confirm_mixed_context,10104,0.11696057119509884,0.10050523629077733,0.01645533490432151,0.10506183396201338,0.1205272597195497,0.015465425757536316,6.0,4.0
confirm_mixed_context,10105,0.12770912165508322,0.11010870556798226,0.01760041608710096,0.09997988423971317,0.11964078063079796,0.019660896391084787,7.0,4.0
confirm_mixed_context,10106,0.11791783778083091,0.10959511245800324,0.00832272532282767,0.09489206688968242,0.10634005685749037,0.01144798996780795,7.0,5.0
confirm_mixed_context,10107,0.12029088401756872,0.09807517868084209,0.022215705336726635,0.09391964018506599,0.09940474169892186,0.005485101513855867,4.0,4.0
confirm_mixed_context,10108,0.12430481933494136,0.1151789550611712,0.009125864273770157,0.10243481160482508,0.11479082132719655,0.01235600972237147,7.0,5.0
confirm_mixed_context,10109,0.14183182837212194,0.11617138344198928,0.025660444930132656,0.09360221101767682,0.11520278349963511,0.02160057248195829,8.0,5.0
confirm_mixed_context,10110,0.12789246055355066,0.10939652030370774,0.018495940249842927,0.10797169500374956,0.1033483673878351,-0.004623327615914469,4.0,4.0
confirm_mixed_context,10111,0.11491826657418734,0.09964754925718992,0.015270717316997418,0.09424221022245145,0.10084625422636413,0.006604044003912679,4.0,4.0
confirm_mixed_context,10112,0.11747166049223151,0.10064339962370772,0.016828260868523792,0.10695705282634344,0.12225413764891765,0.01529708482257422,6.0,4.0
confirm_mixed_context,10113,0.13036535467529234,0.10874577031641049,0.021619584358881852,0.09286717042737139,0.09779035532694233,0.004923184899570943,4.0,4.0
confirm_mixed_context,10114,0.12023422982827305,0.10415884544820976,0.016075384380063285,0.1028804221809754,0.11000549818334893,0.007125076002373526,4.0,4.0
confirm_mixed_context,10115,0.12611213863789478,0.1125258818006563,0.013586256837238478,0.10350190214018472,0.12024001229962769,0.016738110159442973,7.0,4.0
confirm_mixed_context,10116,0.11938550405810029,0.11333894896039244,0.006046555097707851,0.11289514169968315,0.11839966424398801,0.005504522544304863,7.0,5.0
confirm_mixed_context,10117,0.11820932862413058,0.10386891215679918,0.014340416467331404,0.09240545909634075,0.11823178530618604,0.02582632620984529,7.0,4.0
confirm_mixed_context,10118,0.12457651327019181,0.10064554622622641,0.023930967043965398,0.09826397740879995,0.10988651988610958,0.011622542477309622,4.0,4.0
confirm_mixed_context,10119,0.1158877546793341,0.09985622130777054,0.01603153337156356,0.08639635571852679,0.09045894590997092,0.004062590191444129,4.0,4.0
confirm_mixed_context,10120,0.11151449965877587,0.09729730424267803,0.014217195416097839,0.1013072667231501,0.12470751203256106,0.023400245309410955,6.0,4.0
confirm_mixed_context,10121,0.13819268342324678,0.11410720986529892,0.024085473557947865,0.10285699315159057,0.1082399227686996,0.005382929617109039,4.0,4.0
confirm_mixed_context,10122,0.12511435654342537,0.11655018807392183,0.008564168469503544,0.10613558366620819,0.11889211957448656,0.012756535908278369,6.0,5.0
confirm_mixed_context,10123,0.12366193674779746,0.11056195730766001,0.013099979440137452,0.09966424647924574,0.09156831297063499,-0.00809593350861075,6.0,6.0
confirm_mixed_context,10124,0.12457584876535277,0.11877529275663874,0.005800556008714028,0.0972929639114778,0.1166498968846962,0.019356932973218388,7.0,4.0
confirm_mixed_context,10125,0.1165311893692728,0.10784360136115584,0.008687588008116962,0.11109966265832281,0.11140355639080342,0.0003038937324806035,6.0,5.0
confirm_mixed_context,10126,0.12340900258312386,0.11021994664345762,0.013189055939666239,0.10178458843521468,0.11953634230400464,0.017751753868789966,7.0,4.0
confirm_mixed_context,10127,0.1298538792012785,0.10596017625569316,0.023893702945585335,0.10978315374404968,0.12225433454813021,0.012471180804080537,7.0,5.0
confirm_mixed_context,10128,0.13460448675691442,0.12067457755527206,0.01392990920164236,0.10516577103139778,0.11094983864323138,0.0057840676118336015,4.0,4.0
confirm_mixed_context,10129,0.12314376970806433,0.10220991458110999,0.020933855126954337,0.08636800922804408,0.08875753569061808,0.002389526462573996,4.0,4.0
confirm_mixed_context,10130,0.1223707977551326,0.11113139687728117,0.011239400877851427,0.1046272252328576,0.11428923085603515,0.009662005623177553,7.0,5.0
confirm_mixed_context,10131,0.1346838837742874,0.09894116892034481,0.03574271485394258,0.106948515592017,0.11994475916178418,0.012996243569767182,4.0,4.0
confirm_mixed_context,10132,0.09793351506140126,0.08462858996256412,0.013304925098837142,0.08454838242238875,0.07981369786079665,-0.004734684561592109,4.0,4.0
confirm_mixed_context,10133,0.11603872247519322,0.09476069548788661,0.021278026987306603,0.10512958320993546,0.1147143174250541,0.009584734215118643,4.0,4.0
confirm_mixed_context,10134,0.1217922803186026,0.12170766659109118,8.461372751142338e-05,0.11012262241171536,0.11981339839549084,0.009690775983775476,7.0,5.0
confirm_mixed_context,10135,0.11851352108487508,0.11658334887360382,0.0019301722112712583,0.09771758961647885,0.10081544987672215,0.003097860260243307,4.0,4.0
confirm_mixed_context,10136,0.11051668566402333,0.10456224755372047,0.0059544381103028565,0.11139649936155718,0.10387122674920168,-0.007525272612355499,4.0,4.0
confirm_mixed_context,10137,0.13267909881563297,0.11290321553356618,0.019775883282066795,0.10861410262488448,0.11451034988404199,0.005896247259157508,4.0,4.0
confirm_mixed_context,10138,0.12626369505191054,0.10812652445610631,0.018137170595804233,0.10500687636690781,0.1164575264433782,0.011450650076470392,4.0,4.0
confirm_mixed_context,10139,0.12388297659609937,0.09632220470544121,0.027560771890658156,0.102190987133375,0.11611387118697046,0.013922884053595458,7.0,5.0
confirm_mixed_context,10140,0.13508964883763222,0.11788207516795618,0.01720757366967604,0.10719023035915662,0.11434778235429201,0.007157551995135389,4.0,4.0
confirm_mixed_context,10141,0.12318634394609462,0.10385338447082311,0.019332959475271513,0.10362858933684374,0.11623633657987992,0.012607747243036177,7.0,5.0
