scenario,seed,method,recovery_trial,rolling_rmse,target_rmse
final_gain_recoupling,17101,frozen,4,0.1615582782496623,0.1048025138882296
final_gain_recoupling,17102,frozen,4,0.12732300675832053,0.0797435754358874
final_gain_recoupling,17103,frozen,4,0.14228409306813092,0.08751245904332527
final_gain_recoupling,17104,frozen,4,0.13391141698596257,0.075
final_gain_recoupling,17105,frozen,4,0.1304216621949674,0.075
final_gain_recoupling,17106,frozen,4,0.12951990085398934,0.0900512708210249
final_gain_recoupling,17107,frozen,4,0.1342428282055721,0.07955639149619238
final_gain_recoupling,17108,frozen,4,0.12948829919677712,0.09468397284901571
final_gain_recoupling,17109,frozen,4,0.15662909414230503,0.08119847317012677
final_gain_recoupling,17110,frozen,4,0.14651816070398574,0.09511173489714514
final_gain_recoupling,17111,frozen,4,0.14417075897877196,0.0863716632271175
final_gain_recoupling,17112,frozen,4,0.15827572244245353,0.10123621946258579
final_gain_recoupling,17113,frozen,4,0.13143070421495723,0.10469948419176817
final_gain_recoupling,17114,frozen,4,0.15090210084096997,0.1054964878591817
final_gain_recoupling,17115,frozen,4,0.1508128764980931,0.0951113486447552
final_gain_recoupling,17116,frozen,4,0.1312282695310916,0.09889278485586328
final_gain_recoupling,17117,frozen,4,0.1573641408375409,0.1026784083788703
final_gain_recoupling,17118,frozen,4,0.1341344203742609,0.09801582692343337
final_gain_recoupling,17119,frozen,4,0.1326530104043467,0.08567388256867854
final_gain_recoupling,17120,frozen,4,0.15434016453760044,0.11755967773951263
final_gain_recoupling,17121,frozen,4,0.13800597830995653,0.08230534917989904
final_gain_recoupling,17122,frozen,4,0.1366473041426787,0.08414076026194241
final_gain_recoupling,17123,frozen,4,0.13581368972213187,0.09825185420992899
final_gain_recoupling,17124,frozen,4,0.14008633017940555,0.09400435768514381
final_gain_recoupling,17125,frozen,4,0.1492212425409699,0.1116477425798641
final_gain_recoupling,17126,frozen,4,0.15194970586583081,0.07923464577658566
final_gain_recoupling,17127,frozen,4,0.17407892204243533,0.0825396097571118
final_gain_recoupling,17128,frozen,4,0.16670147706632327,0.09688324994434758
final_gain_recoupling,17129,frozen,4,0.14302138575377768,0.11031064830813592
final_gain_recoupling,17130,frozen,4,0.1259097516929863,0.08354690840845595
final_gain_recoupling,17131,frozen,4,0.13109635297875014,0.1085598290492632
final_gain_recoupling,17132,frozen,4,0.14255010181193167,0.10196044523430457
final_gain_recoupling,17133,frozen,4,0.13881073307733027,0.09275751083041957
final_gain_recoupling,17134,frozen,4,0.1516754139092952,0.08919829685064778
final_gain_recoupling,17135,frozen,4,0.1486429477818997,0.09688218053603206
final_gain_recoupling,17136,frozen,4,0.1349355964267856,0.08533595687720355
final_gain_recoupling,17137,frozen,4,0.1554529696369005,0.1023831576379002
final_gain_recoupling,17138,frozen,4,0.17011577158605326,0.10161254542218615
final_gain_recoupling,17139,frozen,4,0.1618044808639776,0.08351054057974655
final_gain_recoupling,17140,frozen,4,0.135234922486206,0.10164079237536071
final_gain_recoupling,17141,frozen,4,0.14866990626994858,0.09802984705531488
final_gain_recoupling,17142,frozen,4,0.14985856821792554,0.08199700605959447
final_gain_recoupling,17143,frozen,4,0.16282539689043055,0.08489381259105415
final_gain_recoupling,17144,frozen,4,0.13789410443687158,0.08210225419417559
final_gain_recoupling,17145,frozen,4,0.14213979406703006,0.09904540472173844
final_gain_recoupling,17146,frozen,4,0.16539103827402138,0.09182190265421726
final_gain_recoupling,17147,frozen,4,0.12345646113220379,0.075
final_gain_recoupling,17148,frozen,4,0.13105553125569003,0.08663969900494788
final_gain_recoupling,17149,frozen,4,0.13666367945000255,0.075
final_gain_recoupling,17150,frozen,4,0.16444318648087947,0.10393770913386946
final_gain_recoupling,17151,frozen,4,0.1321323735697038,0.08293975709233257
final_gain_recoupling,17152,frozen,4,0.14278484548621392,0.10555168992498978
final_gain_recoupling,17153,frozen,4,0.14235839328388433,0.08513120412924616
final_gain_recoupling,17154,frozen,4,0.13894572837572008,0.08866257095233745
final_gain_recoupling,17155,frozen,4,0.13399510387213603,0.09083535415787379
final_gain_recoupling,17156,frozen,4,0.15628045114373834,0.08468188408424078
final_gain_recoupling,17157,frozen,4,0.16331767130036792,0.08572773875136304
final_gain_recoupling,17158,frozen,4,0.14956206582210274,0.09629711518885492
final_gain_recoupling,17159,frozen,4,0.13660541727740405,0.08685928448833605
final_gain_recoupling,17160,frozen,4,0.13406931558727628,0.09182253190204524
final_gain_recoupling,17161,frozen,4,0.14309200082535004,0.10516207591990051
final_gain_recoupling,17162,frozen,4,0.18011825822748392,0.09097685921586057
final_gain_recoupling,17163,frozen,4,0.1752484062515713,0.09320347872467387
final_gain_recoupling,17164,frozen,4,0.1375921396248453,0.08620370248110262
final_gain_recoupling,17165,frozen,4,0.1345459487873081,0.09490408145663
final_gain_recoupling,17166,frozen,4,0.16626187004388585,0.07654411956749876
final_gain_recoupling,17167,frozen,4,0.13428099127712492,0.075
final_gain_recoupling,17168,frozen,4,0.14244301532760895,0.10130955257472098
final_gain_recoupling,17169,frozen,4,0.1356620090357163,0.09417619640906023
final_gain_recoupling,17170,frozen,4,0.1574835673793691,0.08892097814029094
final_gain_recoupling,17171,frozen,4,0.14691190153055805,0.09831261094448393
final_gain_recoupling,17172,frozen,4,0.1621653113633335,0.08606175863644333
final_gain_recoupling,17101,frozen,5,0.15980405941350118,0.1048025138882296
final_gain_recoupling,17102,frozen,5,0.131048372157379,0.0797435754358874
final_gain_recoupling,17103,frozen,5,0.13330338521427215,0.08751245904332527
final_gain_recoupling,17104,frozen,5,0.14764948014314633,0.075
final_gain_recoupling,17105,frozen,5,0.12983755937472438,0.075
final_gain_recoupling,17106,frozen,5,0.12641637276566092,0.0900512708210249
final_gain_recoupling,17107,frozen,5,0.1177567745924971,0.07955639149619238
final_gain_recoupling,17108,frozen,5,0.1217763833657712,0.09468397284901571
final_gain_recoupling,17109,frozen,5,0.1505943688981027,0.08119847317012677
final_gain_recoupling,17110,frozen,5,0.14376973980485364,0.09511173489714514
final_gain_recoupling,17111,frozen,5,0.13963800714161476,0.0863716632271175
final_gain_recoupling,17112,frozen,5,0.1445203833292287,0.10123621946258579
final_gain_recoupling,17113,frozen,5,0.1318877679515921,0.10469948419176817
final_gain_recoupling,17114,frozen,5,0.13349411619012821,0.1054964878591817
