schema_version,seq,wall_time,ros_time,status,global_frame,base_frame,robot_x,robot_y,robot_yaw,goal_x,goal_y,goal_frame,goal_raw_x,goal_raw_y,goal_in_base_x,goal_in_base_y,target_dist,target_angle,obs_dim,coverage_count,empty_group_count,min_pooled_range,normalized_action_linear,normalized_action_angular,cmd_published_linear,cmd_published_angular,experiment_id,experiment_profile,compensation_mode,action_mapping_mode,accel_limiter_mode,cmd_target_linear,cmd_target_angular,cmd_desired_linear,cmd_desired_angular,cmd_compensated_raw_linear,cmd_compensated_raw_angular,compensation_linear_accepted,compensation_angular_accepted,compensation_linear_reason,compensation_angular_reason,front_straightening_active
2,0,2026-07-20T01:13:10.408,1784481190.408020735,NAVIGATING,odom,base_link,0.013815,-0.002334,-0.021384,4.012901,-0.087930,odom,4.012901,-0.087930,4.000002,-0.000065,4.000002,-0.000016,548,90,0,2.000000,0.999678,-0.871912,0.024540,-0.024540,20260720_011223_549792331_S2L_r1_h2_off_0334_v6_live,h2_off_0334_v6,off,range,last_cmd_dt,1.049775,-1.005667,0.024540,-0.024540,nan,nan,0,0,off,off,0
2,1,2026-07-20T01:13:10.955,1784481190.955146790,NAVIGATING,odom,base_link,0.116000,-0.029307,-0.209233,4.012901,-0.087930,odom,4.012901,-0.087930,3.824088,0.752082,3.897342,0.194191,548,90,0,0.658437,0.989006,-0.014767,1.042304,-0.377345,20260720_011223_549792331_S2L_r1_h2_off_0334_v6_live,h2_off_0334_v6,off,range,last_cmd_dt,1.042304,-0.377345,1.042304,-0.377345,nan,nan,0,0,off,off,0
2,2,2026-07-20T01:13:11.455,1784481191.455378771,NAVIGATING,odom,base_link,0.420041,-0.094686,-0.169238,4.012901,-0.087930,odom,4.012901,-0.087930,3.540393,0.611809,3.592867,0.171118,548,90,0,0.541999,-0.858247,0.670699,0.149745,0.820983,20260720_011223_549792331_S2L_r1_h2_off_0334_v6_live,h2_off_0334_v6,off,range,last_cmd_dt,-0.950773,0.858169,0.149745,0.820983,nan,nan,0,0,off,off,0
2,3,2026-07-20T01:13:12.005,1784481192.005392551,NAVIGATING,odom,base_link,0.412021,-0.121506,0.194123,4.012901,-0.087930,odom,4.012901,-0.087930,3.539723,-0.661687,3.601037,-0.184799,548,90,0,0.260735,-0.737708,0.146597,-0.866396,0.473981,20260720_011223_549792331_S2L_r1_h2_off_0334_v6_live,h2_off_0334_v6,off,range,last_cmd_dt,-0.866396,0.473981,-0.866396,0.473981,nan,nan,0,0,off,off,0
2,4,2026-07-20T01:13:12.555,1784481192.555348873,NAVIGATING,odom,base_link,0.152770,-0.150105,0.305442,4.012901,-0.087930,odom,4.012901,-0.087930,3.700159,-1.101500,3.860632,-0.289336,548,90,0,0.794595,0.989536,-0.853648,0.519751,-0.784920,20260720_011223_549792331_S2L_r1_h2_off_0334_v6_live,h2_off_0334_v6,off,range,last_cmd_dt,1.042675,-0.992278,0.519751,-0.784920,nan,nan,0,0,off,off,0
2,5,2026-07-20T01:13:13.105,1784481193.105648518,NAVIGATING,odom,base_link,0.318178,-0.099590,0.136500,4.012901,-0.087930,odom,4.012901,-0.087930,3.661943,-0.491214,3.694742,-0.133344,548,90,0,0.639891,0.855016,0.126212,0.948511,0.230118,20260720_011223_549792331_S2L_r1_h2_off_0334_v6_live,h2_off_0334_v6,off,range,last_cmd_dt,0.948511,0.459038,0.948511,0.230118,nan,nan,0,0,off,off,0
2,6,2026-07-20T01:13:13.606,1784481193.606663227,NAVIGATING,odom,base_link,0.626474,-0.003833,0.338068,4.012901,-0.087930,odom,4.012901,-0.087930,3.166854,-1.202495,3.387471,-0.362896,548,90,0,0.432104,0.878350,0.080598,0.964845,0.307318,20260720_011223_549792331_S2L_r1_h2_off_0334_v6_live,h2_off_0334_v6,off,range,last_cmd_dt,0.964845,0.425602,0.964845,0.307318,nan,nan,0,0,off,off,0
2,7,2026-07-20T01:13:14.155,1784481194.155519009,NAVIGATING,odom,base_link,0.937045,0.178329,0.586253,4.012901,-0.087930,odom,4.012901,-0.087930,2.414943,-1.923495,3.087359,-0.672601,548,90,0,0.296457,0.967490,-0.697681,0.776693,-0.039313,20260720_011223_549792331_S2L_r1_h2_off_0334_v6_live,h2_off_0334_v6,off,range,last_cmd_dt,1.027243,-0.877948,0.776693,-0.039313,nan,nan,0,0,off,off,0
2,8,2026-07-20T01:13:14.705,1784481194.705702066,NAVIGATING,odom,base_link,1.252926,0.358240,0.604341,4.012901,-0.087930,odom,4.012901,-0.087930,2.017597,-1.935416,2.795806,-0.764612,548,90,0,0.260643,-0.346811,-0.018424,0.629422,-0.380026,20260720_011223_549792331_S2L_r1_h2_off_0334_v6_live,h2_off_0334_v6,off,range,last_cmd_dt,-0.592768,-0.380026,0.629422,-0.380026,nan,nan,0,0,off,off,0
2,9,2026-07-20T01:13:15.255,1784481195.255307198,NAVIGATING,odom,base_link,1.331123,0.473110,0.458078,4.012901,-0.087930,odom,4.012901,-0.087930,2.157192,-1.689149,2.739836,-0.664308,548,90,0,0.324678,-0.985025,-0.747108,-0.620130,-0.617717,20260720_011223_549792331_S2L_r1_h2_off_0334_v6_live,h2_off_0334_v6,off,range,last_cmd_dt,-1.039517,-0.914180,-0.620130,-0.617717,nan,nan,0,0,off,off,0
2,10,2026-07-20T01:13:15.755,1784481195.755571127,NAVIGATING,odom,base_link,1.165218,0.381167,0.239074,4.012901,-0.087930,odom,4.012901,-0.087930,2.655605,-1.130095,2.886062,-0.402337,548,90,0,2.000000,0.999668,-0.929520,-0.020271,-0.611071,20260720_011223_549792331_S2L_r1_h2_off_0334_v6_live,h2_off_0334_v6,off,range,last_cmd_dt,1.049767,-1.047895,-0.020271,-0.611071,nan,nan,0,0,off,off,0
2,11,2026-07-20T01:13:16.305,1784481196.305577040,NAVIGATING,odom,base_link,1.193899,0.396379,0.011029,4.012901,-0.087930,odom,4.012901,-0.087930,2.813489,-0.515370,2.860302,-0.181170,548,90,0,0.263840,-0.958948,0.754408,0.729780,-0.460881,20260720_011223_549792331_S2L_r1_h2_off_0334_v6_live,h2_off_0334_v6,off,range,last_cmd_dt,-1.021263,0.919531,0.729780,-0.460881,nan,nan,0,0,off,off,0
2,12,2026-07-20T01:13:16.805,1784481196.805444002,NAVIGATING,odom,base_link,1.314825,0.406605,-0.217944,4.012901,-0.087930,odom,4.012901,-0.087930,2.741181,0.100549,2.743024,0.036665,548,90,0,0.264850,-0.871213,0.120290,-0.770265,-0.603244,20260720_011223_549792331_S2L_r1_h2_off_0334_v6_live,h2_off_0334_v6,off,range,last_cmd_dt,-0.959849,0.454697,-0.770265,-0.603244,nan,nan,0,0,off,off,0
