schema_version,seq,wall_time,ros_time,status,global_frame,base_frame,robot_x,robot_y,robot_yaw,goal_x,goal_y,goal_frame,goal_raw_x,goal_raw_y,goal_in_base_x,goal_in_base_y,target_dist,target_angle,obs_dim,coverage_count,empty_group_count,min_pooled_range,normalized_action_linear,normalized_action_angular,cmd_published_linear,cmd_published_angular,experiment_id,experiment_profile,compensation_mode,action_mapping_mode,accel_limiter_mode,cmd_target_linear,cmd_target_angular,cmd_desired_linear,cmd_desired_angular,cmd_compensated_raw_linear,cmd_compensated_raw_angular,compensation_linear_accepted,compensation_angular_accepted,compensation_linear_reason,compensation_angular_reason,front_straightening_active
2,0,2026-07-20T00:03:25.646,1784477005.646825552,NAVIGATING,odom,base_link,0.000067,0.000006,0.000956,4.000066,0.003721,odom,4.000066,0.003721,4.000001,-0.000111,4.000001,-0.000028,548,90,0,0.821211,0.996313,-0.987830,0.033072,-0.033072,20260720_000239_035149628_S2L_r1_h9_final_on_dry-run,h9_final_on,guarded,range,last_cmd_dt,0.897788,-0.830964,0.033072,-0.033072,0.082412,-0.061937,0,0,below_min,below_min,0
2,1,2026-07-20T00:03:26.125,1784477006.125552654,NAVIGATING,odom,base_link,0.000083,-0.000001,0.001018,4.000066,0.003721,odom,4.000066,0.003721,3.999985,-0.000350,3.999985,-0.000087,548,90,0,2.000000,0.999685,-0.839148,0.899811,-0.747928,20260720_000239_035149628_S2L_r1_h9_final_on_dry-run,h9_final_on,guarded,range,last_cmd_dt,0.899811,-0.747928,0.899811,-0.747928,1.153089,-0.876131,0,0,above_max,above_max,0
2,2,2026-07-20T00:03:26.675,1784477006.675293446,NAVIGATING,odom,base_link,0.000087,0.000003,0.001038,4.000066,0.003721,odom,4.000066,0.003721,3.999981,-0.000435,3.999981,-0.000109,548,90,0,0.807685,0.994805,-0.989443,0.896883,-0.831864,20260720_000239_035149628_S2L_r1_h9_final_on_dry-run,h9_final_on,guarded,range,last_cmd_dt,0.896883,-0.831864,0.896883,-0.831864,1.165489,-0.973502,0,0,above_max,above_max,0
2,3,2026-07-20T00:03:27.176,1784477007.176129341,NAVIGATING,odom,base_link,0.000089,0.000008,0.001045,4.000066,0.003721,odom,4.000066,0.003721,3.999979,-0.000467,3.999979,-0.000117,548,90,0,0.812801,0.995133,-0.988603,0.897080,-0.831395,20260720_000239_035149628_S2L_r1_h9_final_on_dry-run,h9_final_on,guarded,range,last_cmd_dt,0.897080,-0.831395,0.897080,-0.831395,1.165723,-0.972952,0,0,above_max,above_max,0
2,4,2026-07-20T00:03:27.725,1784477007.725170374,NAVIGATING,odom,base_link,0.000067,-0.000005,0.001192,4.000066,0.003721,odom,4.000066,0.003721,4.000000,-0.001042,4.000000,-0.000260,548,90,0,0.809437,0.994997,-0.989479,0.896998,-0.831884,20260720_000239_035149628_S2L_r1_h9_final_on_dry-run,h9_final_on,guarded,range,last_cmd_dt,0.896998,-0.831884,0.896998,-0.831884,1.165688,-0.973519,0,0,above_max,above_max,0
2,5,2026-07-20T00:03:28.225,1784477008.225488901,NAVIGATING,odom,base_link,0.000059,-0.000002,0.001057,4.000066,0.003721,odom,4.000066,0.003721,4.000009,-0.000507,4.000009,-0.000127,548,90,0,0.811935,0.995598,-0.987756,0.897359,-0.830922,20260720_000239_035149628_S2L_r1_h9_final_on_dry-run,h9_final_on,guarded,range,last_cmd_dt,0.897359,-0.830922,0.897359,-0.830922,1.166097,-0.972393,0,0,above_max,above_max,0
2,6,2026-07-20T00:03:28.775,1784477008.775192022,NAVIGATING,odom,base_link,0.000052,0.000009,0.000995,4.000066,0.003721,odom,4.000066,0.003721,4.000016,-0.000268,4.000016,-0.000067,548,90,0,1.229402,0.998635,-0.596863,0.899181,-0.802775,20260720_000239_035149628_S2L_r1_h9_final_on_dry-run,h9_final_on,guarded,range,last_cmd_dt,0.899181,-0.612616,0.899181,-0.685364,1.139552,-0.802775,0,1,above_max,accepted,0
2,7,2026-07-20T00:03:29.325,1784477009.325895071,NAVIGATING,odom,base_link,0.000034,0.000001,0.000779,4.000066,0.003721,odom,4.000066,0.003721,4.000034,0.000604,4.000034,0.000151,548,90,0,0.801346,0.997665,-0.990557,0.898599,-0.832487,20260720_000239_035149628_S2L_r1_h9_final_on_dry-run,h9_final_on,guarded,range,last_cmd_dt,0.898599,-0.832487,0.898599,-0.832487,1.168530,-0.974124,0,0,above_max,above_max,0
2,8,2026-07-20T00:03:29.875,1784477009.875381470,NAVIGATING,odom,base_link,0.000028,0.000015,0.000506,4.000066,0.003721,odom,4.000066,0.003721,4.000040,0.001684,4.000040,0.000421,548,90,0,2.000000,0.999685,-0.840465,0.899811,-0.748663,20260720_000239_035149628_S2L_r1_h9_final_on_dry-run,h9_final_on,guarded,range,last_cmd_dt,0.899811,-0.748663,0.899811,-0.748663,1.153238,-0.876988,0,0,above_max,above_max,0
2,9,2026-07-20T00:03:30.425,1784477010.425608158,NAVIGATING,odom,base_link,0.000011,0.000002,0.000260,4.000066,0.003721,odom,4.000066,0.003721,4.000057,0.002676,4.000058,0.000669,548,90,0,0.809629,0.995137,-0.988663,0.897082,-0.831429,20260720_000239_035149628_S2L_r1_h9_final_on_dry-run,h9_final_on,guarded,range,last_cmd_dt,0.897082,-0.831429,0.897082,-0.831429,1.165734,-0.972991,0,0,above_max,above_max,0
2,10,2026-07-20T00:03:30.975,1784477010.975253820,NAVIGATING,odom,base_link,0.000002,-0.000014,0.000271,4.000066,0.003721,odom,4.000066,0.003721,4.000065,0.002650,4.000066,0.000662,548,90,0,0.819455,0.996496,-0.988606,0.897897,-0.831397,20260720_000239_035149628_S2L_r1_h9_final_on_dry-run,h9_final_on,guarded,range,last_cmd_dt,0.897897,-0.831397,0.897897,-0.831397,1.167110,-0.972910,0,0,above_max,above_max,0
2,11,2026-07-20T00:03:31.476,1784477011.476104021,NAVIGATING,odom,base_link,0.000000,-0.000031,0.000197,4.000066,0.003721,odom,4.000066,0.003721,4.000067,0.002964,4.000068,0.000741,548,90,0,0.817982,0.996259,-0.988374,0.897755,-0.831267,20260720_000239_035149628_S2L_r1_h9_final_on_dry-run,h9_final_on,guarded,range,last_cmd_dt,0.897755,-0.831267,0.897755,-0.831267,1.166842,-0.972768,0,0,above_max,above_max,0
2,12,2026-07-20T00:03:32.025,1784477012.025515795,NAVIGATING,odom,base_link,0.000018,-0.000033,0.000560,4.000066,0.003721,odom,4.000066,0.003721,4.000050,0.001514,4.000051,0.000378,548,90,0,0.815114,0.995971,-0.989268,0.897582,-0.831766,20260720_000239_035149628_S2L_r1_h9_final_on_dry-run,h9_final_on,guarded,range,last_cmd_dt,0.897582,-0.831766,0.897582,-0.831766,1.166654,-0.973351,0,0,above_max,above_max,0
2,13,2026-07-20T00:03:32.526,1784477012.526572943,NAVIGATING,odom,base_link,0.000021,-0.000006,0.000633,4.000066,0.003721,odom,4.000066,0.003721,4.000046,0.001194,4.000046,0.000298,548,90,0,0.808444,0.994931,-0.989263,0.896959,-0.831763,20260720_000239_035149628_S2L_r1_h9_final_on_dry-run,h9_final_on,guarded,range,last_cmd_dt,0.896959,-0.831763,0.896959,-0.831763,1.165596,-0.973382,0,0,above_max,above_max,0
2,14,2026-07-20T00:03:33.075,1784477013.075265884,NAVIGATING,odom,base_link,0.000028,-0.000010,0.000549,4.000066,0.003721,odom,4.000066,0.003721,4.000040,0.001534,4.000041,0.000384,548,90,0,0.803398,0.994818,-0.988873,0.896891,-0.831546,20260720_000239_035149628_S2L_r1_h9_final_on_dry-run,h9_final_on,guarded,range,last_cmd_dt,0.896891,-0.831546,0.896891,-0.831546,1.165435,-0.973136,0,0,above_max,above_max,0
2,15,2026-07-20T00:03:33.626,1784477013.626036882,NAVIGATING,odom,base_link,0.000033,0.000001,0.000142,4.000066,0.003721,odom,4.000066,0.003721,4.000033,0.003154,4.000035,0.000788,548,90,0,0.820927,0.994973,-0.988572,0.896984,-0.831378,20260720_000239_035149628_S2L_r1_h9_final_on_dry-run,h9_final_on,guarded,range,last_cmd_dt,0.896984,-0.831378,0.896984,-0.831378,1.165557,-0.972937,0,0,above_max,above_max,0
2,16,2026-07-20T00:03:34.175,1784477014.175438166,NAVIGATING,odom,base_link,0.000033,0.000014,0.000023,4.000066,0.003721,odom,4.000066,0.003721,4.000033,0.003614,4.000034,0.000903,548,90,0,0.803574,0.995057,-0.989348,0.897034,-0.831811,20260720_000239_035149628_S2L_r1_h9_final_on_dry-run,h9_final_on,guarded,range,last_cmd_dt,0.897034,-0.831811,0.897034,-0.831811,1.165734,-0.973433,0,0,above_max,above_max,0
2,17,2026-07-20T00:03:34.726,1784477014.726099491,NAVIGATING,odom,base_link,0.000018,0.000013,0.000026,4.000066,0.003721,odom,4.000066,0.003721,4.000049,0.003604,4.000050,0.000901,548,90,0,0.824388,0.996455,-0.990826,0.897873,-0.832636,20260720_000239_035149628_S2L_r1_h9_final_on_dry-run,h9_final_on,guarded,range,last_cmd_dt,0.897873,-0.832636,0.897873,-0.832636,1.167329,-0.974336,0,0,above_max,above_max,0
2,18,2026-07-20T00:03:35.275,1784477015.275117874,NAVIGATING,odom,base_link,0.000022,0.000009,0.000087,4.000066,0.003721,odom,4.000066,0.003721,4.000045,0.003365,4.000047,0.000841,548,90,0,0.813094,0.999192,-0.995791,0.899515,-0.835409,20260720_000239_035149628_S2L_r1_h9_final_on_dry-run,h9_final_on,guarded,range,last_cmd_dt,0.899515,-0.835409,0.899515,-0.835409,1.170702,-0.977432,0,0,above_max,above_max,0
2,19,2026-07-20T00:03:35.775,1784477015.775301933,NAVIGATING,odom,base_link,0.000025,0.000005,0.000137,4.000066,0.003721,odom,4.000066,0.003721,4.000042,0.003168,4.000043,0.000792,548,90,0,0.810258,0.994992,-0.989313,0.896995,-0.831791,20260720_000239_035149628_S2L_r1_h9_final_on_dry-run,h9_final_on,guarded,range,last_cmd_dt,0.896995,-0.831791,0.896995,-0.831791,1.165663,-0.973412,0,0,above_max,above_max,0
2,20,2026-07-20T00:03:36.275,1784477016.275372982,NAVIGATING,odom,base_link,0.000040,0.000002,0.000122,4.000066,0.003721,odom,4.000066,0.003721,4.000027,0.003231,4.000028,0.000808,548,90,0,0.806360,0.995149,-0.989348,0.897089,-0.831811,20260720_000239_035149628_S2L_r1_h9_final_on_dry-run,h9_final_on,guarded,range,last_cmd_dt,0.897089,-0.831811,0.897089,-0.831811,1.165827,-0.973430,0,0,above_max,above_max,0
2,21,2026-07-20T00:03:36.825,1784477016.825263739,NAVIGATING,odom,base_link,0.000032,-0.000003,0.000023,4.000066,0.003721,odom,4.000066,0.003721,4.000034,0.003630,4.000036,0.000907,548,90,0,0.811178,0.994907,-0.988544,0.896944,-0.831362,20260720_000239_035149628_S2L_r1_h9_final_on_dry-run,h9_final_on,guarded,range,last_cmd_dt,0.896944,-0.831362,0.896944,-0.831362,1.165486,-0.972921,0,0,above_max,above_max,0
2,22,2026-07-20T00:03:37.325,1784477017.325548410,NAVIGATING,odom,base_link,0.000035,-0.000000,0.000267,4.000066,0.003721,odom,4.000066,0.003721,4.000032,0.002654,4.000033,0.000664,548,90,0,0.810782,0.994966,-0.989085,0.896980,-0.831664,20260720_000239_035149628_S2L_r1_h9_final_on_dry-run,h9_final_on,guarded,range,last_cmd_dt,0.896980,-0.831664,0.896980,-0.831664,1.165611,-0.973267,0,0,above_max,above_max,0
2,23,2026-07-20T00:03:37.875,1784477017.875479460,NAVIGATING,odom,base_link,0.000023,0.000010,0.000535,4.000066,0.003721,odom,4.000066,0.003721,4.000045,0.001570,4.000045,0.000393,548,90,0,0.817518,0.995830,-0.988307,0.897498,-0.831230,20260720_000239_035149628_S2L_r1_h9_final_on_dry-run,h9_final_on,guarded,range,last_cmd_dt,0.897498,-0.831230,0.897498,-0.831230,1.166398,-0.972740,0,0,above_max,above_max,0
