scenario,seed,method,phase,recovery_trial,source,cmd_vx,cmd_vy,cmd_wz,measured_vx,measured_vy,measured_wz,predicted_vx,predicted_vy,predicted_wz,rolling_rmse,target_rmse,recovered,valid,safety_events
mixed_context_shift,6601,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.13230663335861667,-0.0635499949507101,0.03316315956761197,nan,nan,nan,nan,0.14,False,True,
mixed_context_shift,6602,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.13690216117112028,-0.0778202912318867,0.04406972137847078,nan,nan,nan,nan,0.14,False,True,
mixed_context_shift,6603,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.165871963355459,-0.03707496507422616,0.03982129236823494,nan,nan,nan,nan,0.14,False,True,
mixed_context_shift,6604,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.14481876096373106,-0.08245804872764438,-0.006072289305118737,nan,nan,nan,nan,0.14,False,True,
mixed_context_shift,6605,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.16756188442495662,-0.07810463844623276,0.006141628534726559,nan,nan,nan,nan,0.14,False,True,
mixed_context_shift,6606,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.1983497956320695,-0.1095539126210419,0.09545774892891537,nan,nan,nan,nan,0.14,False,True,
mixed_context_shift,6607,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.14682196590630472,-0.07465764735457221,0.030471734980566493,nan,nan,nan,nan,0.14,False,True,
mixed_context_shift,6608,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.17057529771062357,-0.04382387417163261,0.026534194326036188,nan,nan,nan,nan,0.14,False,True,
mixed_context_shift,6609,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.15027927330581664,-0.0922901273239919,0.03331938042492221,nan,nan,nan,nan,0.14,False,True,
mixed_context_shift,6610,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.17273729718666564,-0.05675702919768198,0.0346927833883802,nan,nan,nan,nan,0.14,False,True,
