run_id,planned_unit_id,attempt_id,block_id,method_id,map_id,shift_id,stage,trial_index,command_id,planned_command,sent_command,measured_velocity,covariance,valid,reason,update_enabled,update_applied,posterior_before,posterior_after,posterior_path,measure_start,measure_end,sample_count,reference_max_age_ms,scan_max_age_ms,detector_statistic,detector_alarm,recovery_index,validation_rmse,bag_path,status,terminal_reason,created_at
p8_nav_official_20260821_r24,NAV_BLOCK_01_B6_random_CALIBRATION_01,NAV_BLOCK_01_B6_random_CALIBRATION_01_attempt_01,NAV_BLOCK_01,B6_random,,,calibration,1,RANDOM_001,"[-0.473555, 0.161982, -0.396318]","[-0.473555, 0.161982, -0.396318]","[-0.4024079067156343, 0.08036054674711064, -0.35193482274221244]","[[1.3071038991516095e-05, -2.1080372336647886e-06, 0.0], [-2.108037233664788e-06, 1.988146602961599e-05, 0.0], [0.0, 0.0, 1.3154670719787631e-06]]",True,,True,True,0,1,/home/unitree/lly/p8_real/p8_nav_official_20260821_r24/posterior/NAV_BLOCK_01_B6_random_CALIBRATION_01_v0001.npz,1787323049.2253575,1787323051.2253897,40,91.70818328857422,69.71979141235352,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r24/bags/NAV_BLOCK_01_B6_random_part_01,SUCCESS,completed,2026-08-21T14:37:31Z
p8_nav_official_20260821_r24,NAV_BLOCK_01_B6_random_CALIBRATION_02,NAV_BLOCK_01_B6_random_CALIBRATION_02_attempt_01,NAV_BLOCK_01,B6_random,,,calibration,2,RANDOM_002,"[0.057087, 0.023997, -0.397065]","[0.057087, 0.023997, -0.397065]","[0.010921911965207592, -0.03959581791864909, -0.1976839112214447]","[[4.014606416868477e-07, 1.2228622405159757e-07, 0.0], [1.2228622405159752e-07, 6.653745845914133e-07, 0.0], [0.0, 0.0, 6.326244571817399e-07]]",True,,True,True,1,2,/home/unitree/lly/p8_real/p8_nav_official_20260821_r24/posterior/NAV_BLOCK_01_B6_random_CALIBRATION_02_v0002.npz,1787323053.2422106,1787323055.242246,40,83.93430709838867,54.88920211791992,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r24/bags/NAV_BLOCK_01_B6_random_part_01,SUCCESS,completed,2026-08-21T14:37:35Z
p8_nav_official_20260821_r24,NAV_BLOCK_01_B6_random_CALIBRATION_03,NAV_BLOCK_01_B6_random_CALIBRATION_03_attempt_01,NAV_BLOCK_01,B6_random,,,calibration,3,RANDOM_003,"[0.489633, 0.142067, 0.116061]","[0.489633, 0.142067, 0.116061]","[0.4723288727748065, 0.13886795765653026, 0.1269767286900533]","[[3.4788980643221067e-06, 3.544723101356883e-07, 0.0], [3.5447231013568826e-07, 4.369300454422858e-06, 0.0], [0.0, 0.0, 4.187687424512594e-06]]",True,,True,True,2,3,/home/unitree/lly/p8_real/p8_nav_official_20260821_r24/posterior/NAV_BLOCK_01_B6_random_CALIBRATION_03_v0003.npz,1787323057.2553785,1787323059.2554169,40,82.51571655273438,55.65285682678223,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r24/bags/NAV_BLOCK_01_B6_random_part_01,SUCCESS,completed,2026-08-21T14:37:39Z
p8_nav_official_20260821_r24,NAV_BLOCK_01_B6_random_CALIBRATION_04,NAV_BLOCK_01_B6_random_CALIBRATION_04_attempt_01,NAV_BLOCK_01,B6_random,,,calibration,4,RANDOM_004,"[0.132144, -0.227598, 0.765279]","[0.132144, -0.227598, 0.765279]","[0.1186172847556754, -0.030461771960187595, 0.7274788091600228]","[[3.902116390831151e-06, 6.4066447102011275e-06, 0.0], [6.4066447102011275e-06, 2.1233078731955835e-05, 0.0], [0.0, 0.0, 3.049931342877252e-06]]",True,,True,True,3,4,/home/unitree/lly/p8_real/p8_nav_official_20260821_r24/posterior/NAV_BLOCK_01_B6_random_CALIBRATION_04_v0004.npz,1787323061.268078,1787323063.2681086,40,80.13200759887695,54.444313049316406,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r24/bags/NAV_BLOCK_01_B6_random_part_01,SUCCESS,completed,2026-08-21T14:37:43Z
p8_nav_official_20260821_r24,NAV_BLOCK_01_B6_random_CALIBRATION_05,NAV_BLOCK_01_B6_random_CALIBRATION_05_attempt_01,NAV_BLOCK_01,B6_random,,,calibration,5,RANDOM_005,"[0.127416, 0.214815, -0.320601]","[0.127416, 0.214815, -0.320601]","[0.1477730565303856, 0.10586487265762616, -0.2798210388978739]","[[3.5027784363497703e-06, -2.3733393460748455e-06, 0.0], [-2.373339346074845e-06, 4.126331371048564e-06, 0.0], [0.0, 0.0, 3.912144449207025e-06]]",True,,True,True,4,5,/home/unitree/lly/p8_real/p8_nav_official_20260821_r24/posterior/NAV_BLOCK_01_B6_random_CALIBRATION_05_v0005.npz,1787323065.278584,1787323067.2786095,40,87.31865882873535,54.759979248046875,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r24/bags/NAV_BLOCK_01_B6_random_part_01,SUCCESS,completed,2026-08-21T14:37:47Z
p8_nav_official_20260821_r24,NAV_BLOCK_01_B6_random_CALIBRATION_06,NAV_BLOCK_01_B6_random_CALIBRATION_06_attempt_01,NAV_BLOCK_01,B6_random,,,calibration,6,RANDOM_006,"[-0.577546, -0.28821, 0.086954]","[-0.577546, -0.28821, 0.086954]","[-0.5123082006405735, -0.19320885913385086, 0.12275200805118891]","[[3.5770966739882415e-06, -7.811001273274864e-07, 0.0], [-7.811001273274864e-07, 3.276382113931436e-06, 0.0], [0.0, 0.0, 1.5185197657970412e-06]]",True,,True,True,5,6,/home/unitree/lly/p8_real/p8_nav_official_20260821_r24/posterior/NAV_BLOCK_01_B6_random_CALIBRATION_06_v0006.npz,1787323069.2891715,1787323071.289204,40,94.32721138000488,52.65402793884277,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r24/bags/NAV_BLOCK_01_B6_random_part_01,SUCCESS,completed,2026-08-21T14:37:51Z
p8_nav_official_20260821_r24,NAV_BLOCK_01_B6_random_CALIBRATION_07,NAV_BLOCK_01_B6_random_CALIBRATION_07_attempt_01,NAV_BLOCK_01,B6_random,,,calibration,7,RANDOM_007,"[-0.465412, -0.168982, -0.775701]","[-0.465412, -0.168982, -0.775701]","[-0.367907202985217, -0.17010846933066412, -0.6736786502085389]","[[2.681948673968316e-05, -4.933013756344812e-05, 0.0], [-4.933013756344812e-05, 0.00010692807714122538, 0.0], [0.0, 0.0, 1.6288850922898982e-06]]",True,,True,True,6,7,/home/unitree/lly/p8_real/p8_nav_official_20260821_r24/posterior/NAV_BLOCK_01_B6_random_CALIBRATION_07_v0007.npz,1787323073.303005,1787323075.303032,40,84.36179161071777,56.290626525878906,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r24/bags/NAV_BLOCK_01_B6_random_part_01,SUCCESS,completed,2026-08-21T14:37:55Z
p8_nav_official_20260821_r24,NAV_BLOCK_01_B6_random_CALIBRATION_08,NAV_BLOCK_01_B6_random_CALIBRATION_08_attempt_01,NAV_BLOCK_01,B6_random,,,calibration,8,RANDOM_008,"[-0.581068, -0.060398, 0.758374]","[-0.581068, -0.060398, 0.758374]","[-0.46008479386186074, 0.04423511895411803, 0.72713954977948]","[[7.349939023672979e-06, 1.9957516660975615e-05, 0.0], [1.9957516660975615e-05, 0.00020065294216861464, 0.0], [0.0, 0.0, 2.2654064737612683e-06]]",True,,True,True,7,8,/home/unitree/lly/p8_real/p8_nav_official_20260821_r24/posterior/NAV_BLOCK_01_B6_random_CALIBRATION_08_v0008.npz,1787323077.3142197,1787323079.31425,40,85.10112762451172,54.7332763671875,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r24/bags/NAV_BLOCK_01_B6_random_part_01,SUCCESS,completed,2026-08-21T14:37:59Z
p8_nav_official_20260821_r24,NAV_BLOCK_01_B6_random_CALIBRATION_09,NAV_BLOCK_01_B6_random_CALIBRATION_09_attempt_01,NAV_BLOCK_01,B6_random,,,calibration,9,RANDOM_009,"[-0.157022, 0.290658, -0.670125]","[-0.157022, 0.290658, -0.670125]","[-0.07763585200769002, 0.14041603244543294, -0.6090171467593957]","[[1.104821057093389e-05, 1.5399412826583714e-07, 0.0], [1.5399412826583712e-07, 6.842814816699177e-06, 0.0], [0.0, 0.0, 1.8357867091628485e-06]]",True,,True,True,8,9,/home/unitree/lly/p8_real/p8_nav_official_20260821_r24/posterior/NAV_BLOCK_01_B6_random_CALIBRATION_09_v0009.npz,1787323081.3254297,1787323083.325471,40,88.02270889282227,53.66230010986328,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r24/bags/NAV_BLOCK_01_B6_random_part_01,SUCCESS,completed,2026-08-21T14:38:03Z
p8_nav_official_20260821_r24,NAV_BLOCK_01_B6_random_CALIBRATION_10,NAV_BLOCK_01_B6_random_CALIBRATION_10_attempt_01,NAV_BLOCK_01,B6_random,,,calibration,10,RANDOM_010,"[-0.280132, 0.099738, -0.542603]","[-0.280132, 0.099738, -0.542603]","[-0.1844502658975716, 0.03255465187445527, -0.4662601190993483]","[[3.925176477274585e-06, -2.375594930243837e-06, 0.0], [-2.375594930243837e-06, 1.3599311211781536e-05, 0.0], [0.0, 0.0, 1.3898747530600276e-06]]",True,,True,True,9,10,/home/unitree/lly/p8_real/p8_nav_official_20260821_r24/posterior/NAV_BLOCK_01_B6_random_CALIBRATION_10_v0010.npz,1787323085.3372486,1787323087.337286,41,90.77906608581543,63.18473815917969,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r24/bags/NAV_BLOCK_01_B6_random_part_01,SUCCESS,completed,2026-08-21T14:38:07Z
