map,seed,method,trial,source,cmd_vx,cmd_vy,cmd_wz,measured_vx,measured_vy,measured_wz,valid,safety_events
replicate_weighted_arc,10501,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.2023335642191522,-0.03148238160152327,0.09270262236241791,True,
replicate_weighted_arc,10502,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.14544604125574193,-0.027466690948847478,0.05432877084220312,True,
replicate_weighted_arc,10503,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.08050598771292894,0.01936199318226242,0.09877351638576203,True,
replicate_weighted_arc,10504,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.07115679465881286,0.023828258839506223,0.11249632137276776,True,
replicate_weighted_arc,10505,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.20589609445686777,-0.03643884587837541,0.1200747996548564,True,
replicate_weighted_arc,10506,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.17343391392082264,-0.06764697129008207,0.09863074127227432,True,
replicate_weighted_arc,10507,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.1398155173916631,0.01359137227242951,0.10325368598704071,True,
replicate_weighted_arc,10508,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.0881148309420607,0.019213335730809293,0.08940471674106633,True,
replicate_weighted_arc,10509,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.16573223672984774,0.011380142224676763,0.10748106895016242,True,
replicate_weighted_arc,10510,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.20521073853386396,-0.02057365288006364,0.08343107272728262,True,
replicate_weighted_arc,10511,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.13579962794570202,0.025715383696249556,0.0964725647357008,True,
replicate_weighted_arc,10512,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.05789030751639016,0.025943556338890512,0.07567478495582139,True,
replicate_weighted_arc,10513,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.21417543759946836,-0.015878709060799807,0.0687928661050773,True,
replicate_weighted_arc,10514,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.2080518586934263,-0.09611295253389164,0.11243686266841824,True,
replicate_weighted_arc,10515,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.1180106741896912,-0.04832942590833049,0.03782646495221738,True,
replicate_weighted_arc,10516,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.0788404219935343,0.02210527535817462,0.09569711416224094,True,
replicate_weighted_arc,10517,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.06476570209780108,0.02202188419298381,0.09237624606428352,True,
replicate_weighted_arc,10518,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.08064749148004216,0.019266486778336082,0.116032423431717,True,
replicate_weighted_arc,10519,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.20191935956930387,-0.03948152129637524,0.09613372008393821,True,
replicate_weighted_arc,10520,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.16598835225964043,-0.068054795576021,0.09819424638825562,True,
replicate_weighted_arc,10521,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.07266174417550054,0.021904285268321996,0.10756973366211436,True,
replicate_weighted_arc,10522,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.05782183262650769,0.01842776884979676,0.08238985491054718,True,
replicate_weighted_arc,10523,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.10411909724111172,0.024750995578581913,0.1187104770822118,True,
replicate_weighted_arc,10524,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.17706437382733742,-0.059717349355733806,0.025734707027375802,True,
replicate_weighted_arc,10525,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.03985962765528002,0.022452140800492675,0.07182471306944758,True,
replicate_weighted_arc,10526,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.08104472353758,0.019361834603572773,0.11573345457464795,True,
replicate_weighted_arc,10527,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.0903008517048404,0.023504443873431865,0.10463882370446195,True,
replicate_weighted_arc,10528,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.09931210352535211,0.021904945426662045,0.101590885005824,True,
replicate_weighted_arc,10529,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.1870753015442614,-0.08396374661682388,0.11222480101858515,True,
replicate_weighted_arc,10530,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.06169029005158353,0.025116085324163193,0.08786572312422208,True,
replicate_weighted_arc,10531,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.18227693841533701,-0.06007147894577866,0.05502075492757829,True,
replicate_weighted_arc,10532,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.23508572184174062,-0.03951932288066414,0.13142649050104788,True,
