schema_version,seq,wall_time,ros_time,status,global_frame,base_frame,robot_x,robot_y,robot_yaw,goal_x,goal_y,goal_frame,goal_raw_x,goal_raw_y,goal_in_base_x,goal_in_base_y,target_dist,target_angle,obs_dim,coverage_count,empty_group_count,min_pooled_range,normalized_action_linear,normalized_action_angular,cmd_published_linear,cmd_published_angular,experiment_id,experiment_profile,compensation_mode,action_mapping_mode,accel_limiter_mode,cmd_target_linear,cmd_target_angular,cmd_desired_linear,cmd_desired_angular,cmd_compensated_raw_linear,cmd_compensated_raw_angular,compensation_linear_accepted,compensation_angular_accepted,compensation_linear_reason,compensation_angular_reason,front_straightening_active
2,0,2026-07-20T00:19:24.357,1784477964.357248068,NAVIGATING,odom,base_link,0.017481,-0.000654,-0.028273,4.015873,-0.113723,odom,4.015873,-0.113723,3.999990,0.000006,3.999990,0.000001,548,90,0,0.765322,0.993805,-0.990633,0.061317,-0.061317,20260720_001838_030670609_S2L_r1_c1_final_off_live,c1_final_off,off,range,last_cmd_dt,0.896283,-0.832529,0.061317,-0.061317,nan,nan,0,0,off,off,0
2,1,2026-07-20T00:19:24.855,1784477964.855289221,NAVIGATING,odom,base_link,0.094766,-0.024792,-0.192292,4.015873,-0.113723,odom,4.015873,-0.113723,3.865833,0.662065,3.922116,0.169615,548,90,0,0.721682,0.992699,-0.869468,0.895619,-0.764860,20260720_001838_030670609_S2L_r1_c1_final_off_live,c1_final_off,off,range,last_cmd_dt,0.895619,-0.764860,0.895619,-0.764860,nan,nan,0,0,off,off,0
2,2,2026-07-20T00:19:25.356,1784477965.356496811,NAVIGATING,odom,base_link,0.380020,-0.108888,-0.385973,4.015873,-0.113723,odom,4.015873,-0.113723,3.370193,1.364275,3.635856,0.384643,548,90,0,0.687234,0.526939,0.261520,0.762219,0.133338,20260720_001838_030670609_S2L_r1_c1_final_off_live,c1_final_off,off,range,last_cmd_dt,0.616149,0.425334,0.762219,0.133338,nan,nan,0,0,off,off,0
2,3,2026-07-20T00:19:25.905,1784477965.905018568,NAVIGATING,odom,base_link,0.666430,-0.211680,-0.266163,4.015873,-0.113723,odom,4.015873,-0.113723,3.205734,0.975517,3.350875,0.295401,548,90,0,0.267373,-0.999753,-0.061373,-0.300355,0.460295,20260720_001838_030670609_S2L_r1_c1_final_off_live,c1_final_off,off,range,last_cmd_dt,-0.899852,-0.313556,-0.300355,0.460295,nan,nan,0,0,off,off,0
2,4,2026-07-20T00:19:26.405,1784477966.405021667,NAVIGATING,odom,base_link,0.552608,-0.196636,0.021062,4.015873,-0.113723,odom,4.015873,-0.113723,3.464243,0.009955,3.464258,0.002874,548,90,0,0.286311,-0.973706,0.811392,-0.884223,0.732426,20260720_001838_030670609_S2L_r1_c1_final_off_live,c1_final_off,off,range,last_cmd_dt,-0.884223,0.732426,-0.884223,0.732426,nan,nan,0,0,off,off,0
2,5,2026-07-20T00:19:26.955,1784477966.955280542,NAVIGATING,odom,base_link,0.265414,-0.237705,0.305603,4.015873,-0.113723,odom,4.015873,-0.113723,3.613986,-1.010158,3.752508,-0.272558,548,90,0,0.788609,0.813592,-0.828228,0.231250,0.246735,20260720_001838_030670609_S2L_r1_c1_final_off_live,c1_final_off,off,range,last_cmd_dt,0.788149,-0.741829,0.231250,0.246735,nan,nan,0,0,off,off,0
2,6,2026-07-20T00:19:27.456,1784477967.455993652,NAVIGATING,odom,base_link,0.328957,-0.223780,0.340718,4.015873,-0.113723,odom,4.015873,-0.113723,3.511751,-1.128304,3.688559,-0.310876,548,90,0,0.710577,0.784295,0.810784,0.770571,-0.049731,20260720_001838_030670609_S2L_r1_c1_final_off_live,c1_final_off,off,range,last_cmd_dt,0.770571,0.732087,0.770571,-0.049731,nan,nan,0,0,off,off,0
2,7,2026-07-20T00:19:28.005,1784477968.005825996,NAVIGATING,odom,base_link,0.570858,-0.129879,0.354561,4.015873,-0.113723,odom,4.015873,-0.113723,3.236340,-1.180886,3.445053,-0.349872,548,90,0,0.269288,-0.980978,-0.684635,-0.348410,0.373856,20260720_001838_030670609_S2L_r1_c1_final_off_live,c1_final_off,off,range,last_cmd_dt,-0.888586,-0.661635,-0.348410,0.373856,nan,nan,0,0,off,off,0
2,8,2026-07-20T00:19:28.556,1784477968.556764364,NAVIGATING,odom,base_link,0.497506,-0.198484,0.411356,4.015873,-0.113723,odom,4.015873,-0.113723,3.258754,-1.329140,3.519388,-0.387270,548,90,0,1.026991,0.995168,-0.920252,-0.198770,-0.078358,20260720_001838_030670609_S2L_r1_c1_final_off_live,c1_final_off,off,range,last_cmd_dt,0.897101,-0.793222,-0.198770,-0.078358,nan,nan,0,0,off,off,0
2,9,2026-07-20T00:19:29.056,1784477969.056076288,NAVIGATING,odom,base_link,0.427192,-0.190145,0.323627,4.015873,-0.113723,odom,4.015873,-0.113723,3.426690,-1.068771,3.589495,-0.302335,548,90,0,2.000000,0.999528,-0.946890,0.892200,-0.376830,20260720_001838_030670609_S2L_r1_c1_final_off_live,c1_final_off,off,range,last_cmd_dt,0.899717,-0.808099,0.892200,-0.376830,nan,nan,0,0,off,off,0
2,10,2026-07-20T00:19:29.605,1784477969.605529785,NAVIGATING,odom,base_link,0.641406,-0.050193,0.156799,4.015873,-0.113723,odom,4.015873,-0.113723,3.323149,-0.589699,3.375065,-0.175624,548,90,0,0.323247,0.326007,0.826153,0.708183,-0.493041,20260720_001838_030670609_S2L_r1_c1_final_off_live,c1_final_off,off,range,last_cmd_dt,0.495584,0.740670,0.708183,-0.493041,nan,nan,0,0,off,off,0
2,11,2026-07-20T00:19:30.105,1784477970.105745316,NAVIGATING,odom,base_link,0.873323,-0.066836,0.045929,4.015873,-0.113723,odom,4.015873,-0.113723,3.137084,-0.191120,3.142900,-0.060848,548,90,0,0.420320,-0.884693,0.917036,0.010300,0.597450,20260720_001838_030670609_S2L_r1_c1_final_off_live,c1_final_off,off,range,last_cmd_dt,-0.830812,0.791427,0.010300,0.597450,nan,nan,0,0,off,off,0
2,12,2026-07-20T00:19:30.605,1784477970.605834246,NAVIGATING,odom,base_link,0.937803,-0.034116,0.301740,4.015873,-0.113723,odom,4.015873,-0.113723,2.915347,-0.990758,3.079099,-0.327597,548,90,0,0.260675,0.588740,0.855127,0.014588,0.756851,20260720_001838_030670609_S2L_r1_c1_final_off_live,c1_final_off,off,range,last_cmd_dt,0.653232,0.756851,0.014588,0.756851,nan,nan,0,0,off,off,0
2,13,2026-07-20T00:19:31.155,1784477971.155216217,NAVIGATING,odom,base_link,0.897888,-0.056908,0.604791,4.015873,-0.113723,odom,4.015873,-0.113723,2.532615,-1.819593,3.118502,-0.623011,548,90,0,0.263674,0.676664,0.804771,0.165221,0.537190,20260720_001838_030670609_S2L_r1_c1_final_off_live,c1_final_off,off,range,last_cmd_dt,0.705989,0.728728,0.165221,0.537190,nan,nan,0,0,off,off,0
2,14,2026-07-20T00:19:31.655,1784477971.655500412,NAVIGATING,odom,base_link,0.974328,-0.086208,0.776200,4.015873,-0.113723,odom,4.015873,-0.113723,2.151111,-2.150460,3.041670,-0.785247,548,90,0,0.261665,-0.274413,-0.217955,0.132774,-0.052356,20260720_001838_030670609_S2L_r1_c1_final_off_live,c1_final_off,off,range,last_cmd_dt,-0.464626,-0.401003,0.132774,-0.052356,nan,nan,0,0,off,off,0
2,15,2026-07-20T00:19:32.205,1784477972.205240011,NAVIGATING,odom,base_link,1.103481,0.090873,0.892240,4.015873,-0.113723,odom,4.015873,-0.113723,1.668747,-2.395657,2.919570,-0.962375,548,90,0,0.260107,0.998094,-0.332425,0.898857,-0.318081,20260720_001838_030670609_S2L_r1_c1_final_off_live,c1_final_off,off,range,last_cmd_dt,0.898857,-0.464932,0.898857,-0.318081,nan,nan,0,0,off,off,0
2,16,2026-07-20T00:19:32.755,1784477972.754985809,NAVIGATING,odom,base_link,1.301869,0.409747,0.913880,4.015873,-0.113723,odom,4.015873,-0.113723,1.242856,-2.468836,2.764026,-1.104418,548,90,0,0.407393,0.994912,0.057445,0.896947,0.311362,20260720_001838_030670609_S2L_r1_c1_final_off_live,c1_final_off,off,range,last_cmd_dt,0.896947,0.311362,0.896947,0.311362,nan,nan,0,0,off,off,0
2,17,2026-07-20T00:19:33.255,1784477973.255023003,NAVIGATING,odom,base_link,1.508934,0.680850,0.953640,4.015873,-0.113723,odom,4.015873,-0.113723,0.802816,-2.504312,2.629847,-1.260573,548,90,0,0.307240,0.999960,-0.979891,0.899976,-0.826529,20260720_001838_030670609_S2L_r1_c1_final_off_live,c1_final_off,off,range,last_cmd_dt,0.899976,-0.826529,0.899976,-0.826529,nan,nan,0,0,off,off,0
2,18,2026-07-20T00:19:33.755,1784477973.755263567,NAVIGATING,odom,base_link,1.736829,0.952447,0.613336,4.015873,-0.113723,odom,4.015873,-0.113723,1.249961,-2.183656,2.516100,-1.050906,548,90,0,0.548284,0.999937,-0.976107,0.899962,-0.824416,20260720_001838_030670609_S2L_r1_c1_final_off_live,c1_final_off,off,range,last_cmd_dt,0.899962,-0.824416,0.899962,-0.824416,nan,nan,0,0,off,off,0
2,19,2026-07-20T00:19:34.305,1784477974.305715322,NAVIGATING,odom,base_link,2.075122,1.113984,0.250398,4.015873,-0.113723,odom,4.015873,-0.113723,1.576014,-1.670318,2.296471,-0.814439,548,90,0,2.000000,0.998481,-0.989449,0.899089,-0.831868,20260720_001838_030670609_S2L_r1_c1_final_off_live,c1_final_off,off,range,last_cmd_dt,0.899089,-0.831868,0.899089,-0.831868,nan,nan,0,0,off,off,0
