run_id,planned_unit_id,attempt_id,block_id,method_id,map_id,shift_id,stage,trial_index,command_id,planned_command,sent_command,measured_velocity,covariance,valid,reason,update_enabled,update_applied,posterior_before,posterior_after,posterior_path,measure_start,measure_end,sample_count,reference_max_age_ms,scan_max_age_ms,detector_statistic,detector_alarm,recovery_index,validation_rmse,bag_path,status,terminal_reason,created_at
p8_nav_official_20260821_r20,NAV_BLOCK_01_B2_lhs_CALIBRATION_01,NAV_BLOCK_01_B2_lhs_CALIBRATION_01_attempt_01,NAV_BLOCK_01,B2_lhs,,,calibration,1,LHS_001,"[-0.553379, -0.183082, -0.105174]","[-0.553379, -0.183082, -0.105174]","[-0.4846033195804237, -0.12776549446312963, -0.05449751309782155]","[[6.266267256161975e-07, 1.4612690059610664e-07, 0.0], [1.4612690059610664e-07, 1.5922117439113508e-06, 0.0], [0.0, 0.0, 1.3155775780560945e-06]]",True,,True,True,0,1,/home/unitree/lly/p8_real/p8_nav_official_20260821_r20/posterior/NAV_BLOCK_01_B2_lhs_CALIBRATION_01_v0001.npz,1787321847.9298909,1787321849.9299228,40,99.77126121520996,72.34764099121094,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r20/bags/NAV_BLOCK_01_B2_lhs_part_01,SUCCESS,completed,2026-08-21T14:17:30Z
p8_nav_official_20260821_r20,NAV_BLOCK_01_B2_lhs_CALIBRATION_02,NAV_BLOCK_01_B2_lhs_CALIBRATION_02_attempt_01,NAV_BLOCK_01,B2_lhs,,,calibration,2,LHS_002,"[-0.472185, 0.255833, 0.002466]","[-0.472185, 0.255833, 0.002466]","[-0.41701718451699094, 0.21006990910406684, 0.005652251577760625]","[[9.739073744474341e-07, -5.0791672958670664e-09, 0.0], [-5.079167295867069e-09, 9.084577743517835e-07, 0.0], [0.0, 0.0, 7.187099349906277e-07]]",True,,True,True,1,2,/home/unitree/lly/p8_real/p8_nav_official_20260821_r20/posterior/NAV_BLOCK_01_B2_lhs_CALIBRATION_02_v0002.npz,1787321851.9432948,1787321853.943339,40,82.85975456237793,57.18088150024414,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r20/bags/NAV_BLOCK_01_B2_lhs_part_01,SUCCESS,completed,2026-08-21T14:17:34Z
p8_nav_official_20260821_r20,NAV_BLOCK_01_B2_lhs_CALIBRATION_03,NAV_BLOCK_01_B2_lhs_CALIBRATION_03_attempt_01,NAV_BLOCK_01,B2_lhs,,,calibration,3,LHS_003,"[-0.130645, -0.137822, -0.53845]","[-0.130645, -0.137822, -0.53845]","[-0.06308976200720254, -0.11940578926417889, -0.4021866332810296]","[[2.8647678631527993e-06, -2.3199966760470544e-06, 0.0], [-2.319996676047055e-06, 3.819961424652973e-06, 0.0], [0.0, 0.0, 7.808458693103655e-06]]",True,,True,True,2,3,/home/unitree/lly/p8_real/p8_nav_official_20260821_r20/posterior/NAV_BLOCK_01_B2_lhs_CALIBRATION_03_v0003.npz,1787321855.9556787,1787321857.9557118,40,85.74199676513672,54.80790138244629,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r20/bags/NAV_BLOCK_01_B2_lhs_part_01,SUCCESS,completed,2026-08-21T14:17:38Z
p8_nav_official_20260821_r20,NAV_BLOCK_01_B2_lhs_CALIBRATION_04,NAV_BLOCK_01_B2_lhs_CALIBRATION_04_attempt_01,NAV_BLOCK_01,B2_lhs,,,calibration,4,LHS_004,"[-0.201348, -0.054509, -0.527844]","[-0.201348, -0.054509, -0.527844]","[-0.11539901994826345, -0.07537734532535674, -0.40534341011664554]","[[1.5801580738665528e-06, -8.82835153141031e-07, 0.0], [-8.828351531410311e-07, 3.2650937401348765e-06, 0.0], [0.0, 0.0, 7.676254270375888e-07]]",True,,True,True,3,4,/home/unitree/lly/p8_real/p8_nav_official_20260821_r20/posterior/NAV_BLOCK_01_B2_lhs_CALIBRATION_04_v0004.npz,1787321859.9686036,1787321861.968639,40,88.94014358520508,55.719614028930664,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r20/bags/NAV_BLOCK_01_B2_lhs_part_01,SUCCESS,completed,2026-08-21T14:17:42Z
p8_nav_official_20260821_r20,NAV_BLOCK_01_B2_lhs_CALIBRATION_05,NAV_BLOCK_01_B2_lhs_CALIBRATION_05_attempt_01,NAV_BLOCK_01,B2_lhs,,,calibration,5,LHS_005,"[0.154711, -0.27278, -0.33157]","[0.154711, -0.27278, -0.33157]","[0.14211993270206696, -0.23141157265418497, -0.2668774481497139]","[[8.473876724819842e-06, -7.734332805852377e-07, 0.0], [-7.734332805852377e-07, 2.418110230390547e-06, 0.0], [0.0, 0.0, 1.8911340826277522e-06]]",True,,True,True,4,5,/home/unitree/lly/p8_real/p8_nav_official_20260821_r20/posterior/NAV_BLOCK_01_B2_lhs_CALIBRATION_05_v0005.npz,1787321863.9792292,1787321865.9792578,39,82.77297019958496,55.05037307739258,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r20/bags/NAV_BLOCK_01_B2_lhs_part_01,SUCCESS,completed,2026-08-21T14:17:46Z
p8_nav_official_20260821_r20,NAV_BLOCK_01_B2_lhs_CALIBRATION_06,NAV_BLOCK_01_B2_lhs_CALIBRATION_06_attempt_01,NAV_BLOCK_01,B2_lhs,,,calibration,6,LHS_006,"[0.390797, 0.1292, 0.237161]","[0.390797, 0.1292, 0.237161]","[0.3295334203360791, 0.14000855901012002, 0.21935707647121055]","[[4.650881773633666e-06, 5.355798940034271e-07, 0.0], [5.355798940034271e-07, 6.895838304113968e-06, 0.0], [0.0, 0.0, 8.820355859022639e-06]]",True,,True,True,5,6,/home/unitree/lly/p8_real/p8_nav_official_20260821_r20/posterior/NAV_BLOCK_01_B2_lhs_CALIBRATION_06_v0006.npz,1787321867.9902062,1787321869.990238,40,84.67531204223633,55.10663986206055,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r20/bags/NAV_BLOCK_01_B2_lhs_part_01,SUCCESS,completed,2026-08-21T14:17:50Z
p8_nav_official_20260821_r20,NAV_BLOCK_01_B2_lhs_CALIBRATION_07,NAV_BLOCK_01_B2_lhs_CALIBRATION_07_attempt_01,NAV_BLOCK_01,B2_lhs,,,calibration,7,LHS_007,"[0.236272, 0.158701, -0.735278]","[0.236272, 0.158701, -0.735278]","[0.22455722226841154, 0.024230856303847914, -0.660721197433214]","[[1.9666494041727285e-05, -6.204324372192876e-06, 0.0], [-6.204324372192875e-06, 2.0854275569440277e-05, 0.0], [0.0, 0.0, 3.146508310315525e-06]]",True,,True,True,6,7,/home/unitree/lly/p8_real/p8_nav_official_20260821_r20/posterior/NAV_BLOCK_01_B2_lhs_CALIBRATION_07_v0007.npz,1787321872.0044832,1787321874.0045128,40,84.31243896484375,53.67588996887207,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r20/bags/NAV_BLOCK_01_B2_lhs_part_01,SUCCESS,completed,2026-08-21T14:17:54Z
p8_nav_official_20260821_r20,NAV_BLOCK_01_B2_lhs_CALIBRATION_08,NAV_BLOCK_01_B2_lhs_CALIBRATION_08_attempt_01,NAV_BLOCK_01,B2_lhs,,,calibration,8,LHS_008,"[-0.342267, 0.233582, 0.373666]","[-0.342267, 0.233582, 0.373666]","[-0.28110494704528205, 0.21858986716067735, 0.32651420723327856]","[[7.358063187140392e-06, 7.314184536307343e-06, 0.0], [7.314184536307343e-06, 1.4299706852177694e-05, 0.0], [0.0, 0.0, 1.4072347321428157e-06]]",True,,True,True,7,8,/home/unitree/lly/p8_real/p8_nav_official_20260821_r20/posterior/NAV_BLOCK_01_B2_lhs_CALIBRATION_08_v0008.npz,1787321876.0159476,1787321878.0159752,40,83.08243751525879,53.168535232543945,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r20/bags/NAV_BLOCK_01_B2_lhs_part_01,SUCCESS,completed,2026-08-21T14:17:58Z
p8_nav_official_20260821_r20,NAV_BLOCK_01_B2_lhs_CALIBRATION_09,NAV_BLOCK_01_B2_lhs_CALIBRATION_09_attempt_01,NAV_BLOCK_01,B2_lhs,,,calibration,9,LHS_009,"[0.014591, -0.245895, 0.757985]","[0.014591, -0.245895, 0.757985]","[0.022533808085854548, -0.04761869013615362, 0.6331055363143167]","[[3.384359333930665e-06, -1.40981138839262e-06, 0.0], [-1.40981138839262e-06, 3.073289756869486e-06, 0.0], [0.0, 0.0, 1.8190571161935758e-06]]",True,,True,True,8,9,/home/unitree/lly/p8_real/p8_nav_official_20260821_r20/posterior/NAV_BLOCK_01_B2_lhs_CALIBRATION_09_v0009.npz,1787321880.0269992,1787321882.0270338,40,89.23125267028809,56.603431701660156,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r20/bags/NAV_BLOCK_01_B2_lhs_part_01,SUCCESS,completed,2026-08-21T14:18:02Z
p8_nav_official_20260821_r20,NAV_BLOCK_01_B2_lhs_CALIBRATION_10,NAV_BLOCK_01_B2_lhs_CALIBRATION_10_attempt_01,NAV_BLOCK_01,B2_lhs,,,calibration,10,LHS_010,"[0.546807, 0.030002, 0.49255]","[0.546807, 0.030002, 0.49255]","[0.5003145516866562, 0.11252271899416708, 0.4664635657223578]","[[4.6536229298654835e-05, -2.661759372423291e-05, 0.0], [-2.661759372423291e-05, 6.3567139153785e-05, 0.0], [0.0, 0.0, 3.4019292918234147e-06]]",True,,True,True,9,10,/home/unitree/lly/p8_real/p8_nav_official_20260821_r20/posterior/NAV_BLOCK_01_B2_lhs_CALIBRATION_10_v0010.npz,1787321884.039854,1787321886.0398788,39,95.23820877075195,55.754661560058594,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r20/bags/NAV_BLOCK_01_B2_lhs_part_01,SUCCESS,completed,2026-08-21T14:18:06Z
p8_nav_official_20260821_r20,NAV_BLOCK_01_B2_lhs_CALIBRATION_11,NAV_BLOCK_01_B2_lhs_CALIBRATION_11_attempt_01,NAV_BLOCK_01,B2_lhs,,,calibration,11,LHS_011,"[-0.001432, -0.012754, 0.638238]","[-0.001432, -0.012754, 0.638238]","[0.0021501703001562643, 0.06669689186730206, 0.33699879549899675]","[[2.9586430131101045e-06, -4.811434986943973e-07, 0.0], [-4.811434986943975e-07, 2.5852319600260714e-06, 0.0], [0.0, 0.0, 0.00020831892452566152]]",True,,True,True,10,11,/home/unitree/lly/p8_real/p8_nav_official_20260821_r20/posterior/NAV_BLOCK_01_B2_lhs_CALIBRATION_11_v0011.npz,1787321888.052867,1787321890.0529,40,91.55607223510742,61.86056137084961,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r20/bags/NAV_BLOCK_01_B2_lhs_part_01,SUCCESS,completed,2026-08-21T14:18:10Z
