run_id,planned_unit_id,attempt_id,block_id,method_id,map_id,route_order,posterior_path,start_pose_error_m,start_yaw_error_deg,start_reference_age_ms,start_scan_age_ms,start_stable_samples,status,terminal_reason,success,route_reached,data_quality_valid,data_quality_reason,freshness_rule_version,collision,duration_s,path_length_m,final_goal_distance_m,route_goal_count,waypoints_reached,trace_ticks,planned_action_rate_hz,reference_rate_hz,scan_rate_hz,max_scan_age_ms,max_reference_age_ms,max_sent_action_age_ms,max_reference_source_age_ms,max_reference_receive_gap_ms,max_scan_receive_gap_ms,max_planned_action_receive_gap_ms,max_active_action_receive_gap_ms,max_active_action_receive_age_ms,bag_path,created_at
p8_nav_official_20260821_r27,NAV_BLOCK_01_B1_dense_NAV_real_weighted_arc,NAV_BLOCK_01_B1_dense_NAV_real_weighted_arc_attempt_01,NAV_BLOCK_01,B1_dense,real_weighted_arc,B,/home/unitree/lly/p8_real/p8_nav_official_20260821_r27/posterior/NAV_BLOCK_01_B1_dense_final.npz,0.02032306407942496,0.9595965162610366,66.25962257385254,66.24460220336914,20,SUCCESS,reached,True,True,True,,p8_navigation_freshness_v2,False,19.807171125999957,7.888524220519758,0.22995413565896902,4,3,554,28.272588570960238,19.99275906089331,19.99275906089331,92.14639663696289,138.6103630065918,13.631105422973633,94.9702262878418,78.33623886108398,62.775373458862305,61.45477294921875,61.45477294921875,10.536909103393555,/home/unitree/lly/p8_real/p8_nav_official_20260821_r27/bags/NAV_BLOCK_01_B1_dense_part_01,2026-08-21T15:41:53Z
