scenario,seed,passive_early_mean_rmse,full_early_mean_rmse,passive_minus_full_early_rmse,passive_final_rmse,full_final_rmse,full_minus_passive_final_rmse,passive_recovery_trials,full_recovery_trials
replication030_friction_payload,20101,0.10635998780487517,0.08805101798175703,0.018308969823118137,0.08570558183410554,0.12182220795170605,0.03611662611760051,6.0,6.0
replication030_friction_payload,20102,0.12687380936595358,0.12070890852880384,0.006164900837149739,0.0781560414506682,0.11142877203736493,0.03327273058669672,9.0,7.0
replication030_friction_payload,20103,0.07872674529670046,0.07236184658489997,0.006364898711800487,0.07532103906434633,0.0668659869642318,-0.008455052100114532,6.0,6.0
replication030_friction_payload,20104,0.14223010120612814,0.13790038248728198,0.0043297187188461594,0.07821913380169845,0.0845978505175081,0.00637871671580964,9.0,9.0
replication030_friction_payload,20105,0.11864297713309198,0.1153801128978741,0.003262864235217877,0.07969311830642747,0.11975435536204528,0.0400612370556178,7.0,7.0
replication030_friction_payload,20106,0.11128795889534648,0.11002434081528269,0.001263618080063797,0.09532134917301005,0.11065712037351588,0.015335771200505832,7.0,7.0
replication030_friction_payload,20107,0.12049112399905985,0.08473023099814127,0.03576089300091859,0.0922925305185437,0.12276795204389146,0.030475421525347754,6.0,6.0
replication030_friction_payload,20108,0.0995247496779359,0.07542317468658706,0.024101574991348837,0.07458105037402524,0.11426299401210943,0.039681943638084194,9.0,6.0
replication030_friction_payload,20109,0.1233568521364007,0.1184120823809713,0.004944769755429401,0.1000822986973226,0.12715133369196993,0.02706903499464733,7.0,7.0
replication030_friction_payload,20110,0.11003930268812452,0.08523698551858523,0.02480231716953929,0.07822644443399548,0.11468496536782578,0.0364585209338303,10.0,6.0
replication030_friction_payload,20111,0.09166498020501553,0.07623454068385027,0.015430439521165254,0.0838389425445661,0.10401536446141774,0.020176421916851636,7.0,6.0
replication030_friction_payload,20112,0.1210824436296871,0.1155996278352208,0.0054828157944663,0.05813156985702148,0.0936714759459993,0.035539906088977814,8.0,7.0
replication030_friction_payload,20113,0.11675850442546605,0.08838412466806063,0.02837437975740542,0.0592447728423901,0.11770007841733389,0.058455305574943786,10.0,6.0
replication030_friction_payload,20114,0.09473520876580775,0.07659583169585217,0.01813937706995558,0.09235424987406854,0.11260777627097349,0.020253526396904947,7.0,6.0
replication030_friction_payload,20115,0.12093938189652283,0.12805799039855167,-0.0071186085020288475,0.10223201488593807,0.13846077005001353,0.03622875516407546,7.0,7.0
replication030_friction_payload,20116,0.08836107467437448,0.08285289779177442,0.005508176882600066,0.09061894832349687,0.11962949390783374,0.02901054558433687,6.0,6.0
replication030_friction_payload,20117,0.12449727720778182,0.11169547449175639,0.012801802716025434,0.09235286977653911,0.12054872435606101,0.028195854579521895,7.0,7.0
