scenario,seed,method,context_stage,monitor_trial,cmd_vx,cmd_vy,cmd_wz,measured_vx,measured_vy,measured_wz,predicted_vx,predicted_vy,predicted_wz,normalized_nis,cusum,legacy_alarm,signature_distance,alarm,valid,safety_events
replication030_friction_payload,20101,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.09273474397704184,0.01700915455652511,-0.17469514897486585,-0.1934532295617371,0.002303780036129678,-0.1828654612950438,1.2218346308597345,0.0,False,nan,False,True,
replication030_friction_payload,20102,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.1513615492888205,0.013080293109069526,-0.17976542223051484,-0.2011772846665745,-0.0013493707930352756,-0.18251315505833093,0.3157910909898483,0.0,False,nan,False,True,
replication030_friction_payload,20103,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.09047305441580546,0.0211827906669213,-0.18163389030744798,-0.19929934568827576,0.0029242472944613737,-0.1840411291418705,1.4321826996759448,0.0,False,nan,False,True,
replication030_friction_payload,20104,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.11673915959402231,0.008708351778121716,-0.19797522828487518,-0.19523648307371297,-0.0054364280938933515,-0.18479291714324347,0.7583975318139484,0.0,False,nan,False,True,
replication030_friction_payload,20105,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.12353595150631964,0.004966019854597845,-0.2024191626343456,-0.20105314207114056,0.0008204404370987652,-0.18457291146146437,0.726995839638778,0.0,False,nan,False,True,
replication030_friction_payload,20106,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.11805043483107844,0.009234849178042221,-0.1939296133970751,-0.19875429904784206,-1.971320242536635e-05,-0.18204465693603142,0.7814149076203146,0.0,False,nan,False,True,
replication030_friction_payload,20107,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.1219047054793792,0.017981453650916406,-0.21497661871662554,-0.20332838790489252,-0.00458375782160272,-0.18568574029736218,0.8825986526838806,0.0,False,nan,False,True,
replication030_friction_payload,20108,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.11841394179211058,0.02324039504307056,-0.22578430410505249,-0.186040330746092,-0.0019259461475582495,-0.1951072136427134,0.6774848648535189,0.0,False,nan,False,True,
replication030_friction_payload,20109,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.09113763762615461,0.017478799617733465,-0.18480027303366675,-0.19477220399527287,0.004471669098014282,-0.18651341879613736,1.2874868606389536,0.0,False,nan,False,True,
replication030_friction_payload,20110,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.10250126280046148,0.04302311491022114,-0.17472551385083068,-0.18862397131560577,-0.004381790791597313,-0.19615658165824032,1.176413290272176,0.0,False,nan,False,True,
replication030_friction_payload,20111,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.10540202747890384,0.035859228613647175,-0.1756876002551889,-0.19941498773956323,-0.006449935539905725,-0.18453487277054695,1.2597505130687223,0.0,False,nan,False,True,
replication030_friction_payload,20112,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.13540118198293105,0.011287984684066341,-0.17713936306257194,-0.20315105364871291,0.0002754281830680776,-0.17906844052487061,0.5536500758637689,0.0,False,nan,False,True,
replication030_friction_payload,20113,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.11663159488505914,0.021693539125184985,-0.19848844883988884,-0.1895573784986727,-0.00365303284971378,-0.19350488423678944,0.7030977076449042,0.0,False,nan,False,True,
replication030_friction_payload,20114,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.1272039133882836,0.01212654066885302,-0.16929068062947286,-0.20002369202225043,-0.003415526659979612,-0.1843104742376948,0.6664327522635186,0.0,False,nan,False,True,
replication030_friction_payload,20115,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.14942680599013966,0.008146566073434221,-0.19743401876585417,-0.1994885554533559,-0.001410287397371513,-0.1852918169637362,0.31192708895300075,0.0,False,nan,False,True,
replication030_friction_payload,20116,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.10772061822964366,0.0163222800265327,-0.20016583461713813,-0.19904291287401035,-0.0029982816731121977,-0.18401585076887716,1.0447903153137565,0.0,False,nan,False,True,
replication030_friction_payload,20117,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.09542107786163409,0.02727375998550257,-0.1831506796420608,-0.19264129879798864,-0.00125698484044803,-0.18861978287793646,1.2157709987199923,0.0,False,nan,False,True,
replication030_friction_payload,20118,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.1425530941517994,0.012359104909594965,-0.2016911420748012,-0.2024411863268974,0.0019155444671784063,-0.18639073258148728,0.4457836060933911,0.0,False,nan,False,True,
replication030_friction_payload,20119,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.09789033264870067,0.031356558187615576,-0.17077793728988352,-0.19780970494113267,-0.002672153303563824,-0.17900307914453711,1.330272397520221,0.0,False,nan,False,True,
replication030_friction_payload,20120,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.0822218344682359,0.028298137065862834,-0.15675411797196237,-0.1998070278144605,-0.0032357542200181287,-0.1779663652062639,1.7825151695728865,0.28251516957288647,False,nan,False,True,
replication030_friction_payload,20121,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.1109637833520923,0.024614591011268113,-0.22224354607333327,-0.19611315580144745,-0.0035201808134381926,-0.1885784868928203,1.02730407000906,0.0,False,nan,False,True,
replication030_friction_payload,20122,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.09310175411883115,0.027883995718654797,-0.14565613917887,-0.19304111309450556,-0.008350023271067661,-0.17930358893076156,1.4062039471445116,0.0,False,nan,False,True,
replication030_friction_payload,20123,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.09622988096490688,0.018045836121939544,-0.19027791518984813,-0.1990818807475755,0.0020852265787307104,-0.18541440124113936,1.2743790022415071,0.0,False,nan,False,True,
replication030_friction_payload,20124,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.12390657503777461,0.015980664603623095,-0.2159365443139777,-0.20251202603514604,-0.0009221818637727159,-0.1842338979283173,0.8169460091164319,0.0,False,nan,False,True,
