map,seed,method,trial,source,cmd_vx,cmd_vy,cmd_wz,measured_vx,measured_vy,measured_wz,valid,safety_events
replicate_weighted_arc,10501,B8_full,1,seed_design,-0.4,0.0,0.0,-0.24482891665309164,-0.00011604513329624999,-0.014062711266015847,True,
replicate_weighted_arc,10502,B8_full,1,seed_design,-0.4,0.0,0.0,-0.21549220734477934,-0.008235029685612712,-0.03755917326507878,True,
replicate_weighted_arc,10503,B8_full,1,seed_design,-0.4,0.0,0.0,-0.22677363785784083,-0.012404303770155294,0.04805280456059089,True,
replicate_weighted_arc,10504,B8_full,1,seed_design,-0.4,0.0,0.0,-0.2634808806852592,0.020981677664939174,0.03769141754799812,True,
replicate_weighted_arc,10505,B8_full,1,seed_design,-0.4,0.0,0.0,-0.28781592570873504,-0.008202905749394205,-0.009636463397258375,True,
replicate_weighted_arc,10506,B8_full,1,seed_design,-0.4,0.0,0.0,-0.27701502457268934,-0.03921196189542384,0.036311664352295,True,
replicate_weighted_arc,10507,B8_full,1,seed_design,-0.4,0.0,0.0,-0.2810608170240479,-0.0017464695469355067,-0.02175132258817853,True,
replicate_weighted_arc,10508,B8_full,1,seed_design,-0.4,0.0,0.0,-0.24028756518430597,-0.027937454973754005,0.0554368419917158,True,
replicate_weighted_arc,10509,B8_full,1,seed_design,-0.4,0.0,0.0,-0.2954349904059809,0.046223764812146476,-0.019469960711209888,True,
replicate_weighted_arc,10510,B8_full,1,seed_design,-0.4,0.0,0.0,-0.26417921682039097,0.006391832851583926,-0.02516778333513409,True,
replicate_weighted_arc,10511,B8_full,1,seed_design,-0.4,0.0,0.0,-0.2655130005818198,0.03276630594085691,-0.021944605365456313,True,
replicate_weighted_arc,10512,B8_full,1,seed_design,-0.4,0.0,0.0,-0.28442133015660426,-0.025823656257990813,0.032542342822932314,True,
replicate_weighted_arc,10513,B8_full,1,seed_design,-0.4,0.0,0.0,-0.25174506420146603,0.022823426817197734,-0.03216919587237097,True,
