scenario,seed,monitor_trials,false_alarm,first_alarm_trial,legacy_false_alarm,legacy_first_alarm_trial,maximum_cusum,maximum_signature_distance,mean_normalized_nis,valid_observation_ratio,monitor_safety_event_count
final_stationary_low_friction,16124,100,False,0,True,17,24.641831892627444,0.0,1.7464183189262743,1.0,0
final_stationary_low_friction,16125,100,False,0,False,0,0.42688622674056154,0.0,1.2580197462907023,1.0,0
final_stationary_low_friction,16126,100,False,0,True,52,7.657139629344208,0.0,1.5750987264321947,1.0,0
final_stationary_low_friction,16127,100,False,0,False,0,0.6205202528037037,0.0,1.3459696884896153,1.0,0
final_stationary_low_friction,16128,100,False,0,False,0,0.39233432955400116,0.0,0.9686754044784167,1.0,0
final_stationary_low_friction,16129,100,False,0,False,0,0.6822619794549869,0.0,1.4218200578454998,1.0,0
final_stationary_low_friction,16130,100,False,0,True,56,7.08248648025132,0.0,1.5663229026969285,1.0,0
final_stationary_payload_com,16101,100,False,0,False,0,0.08200066316494681,0.0,0.8295592092351843,1.0,0
final_stationary_payload_com,16102,100,False,0,False,0,2.1695518946974257,0.0,1.512430279838723,1.0,0
final_stationary_payload_com,16103,100,False,0,False,0,0.03432221451316386,0.0,0.9807885221119581,1.0,0
final_stationary_payload_com,16104,100,False,0,False,0,0.294923938094402,0.0,1.0850426024080455,1.0,0
final_stationary_payload_com,16105,100,False,0,False,0,0.48206867117751195,0.0,1.5000217870236079,1.0,0
final_stationary_payload_com,16106,100,False,0,False,0,0.33086211402542354,0.0,1.103583188436007,1.0,0
final_stationary_payload_com,16107,100,False,0,False,0,0.24190672541224534,0.0,1.2103505515460642,1.0,0
final_stationary_payload_com,16108,100,False,0,False,0,0.8867200164567481,0.0,1.4874915980934316,1.0,0
final_stationary_payload_com,16109,100,False,0,False,0,0.26122897363269115,0.0,1.209523113023441,1.0,0
final_stationary_payload_com,16110,100,False,0,False,0,0.2599211794209586,0.0,1.1468738013250424,1.0,0
final_stationary_payload_com,16111,100,False,0,False,0,0.27535836144336634,0.0,1.3019747968583666,1.0,0
final_stationary_payload_com,16112,100,False,0,False,0,0.0,0.0,0.7914760476678288,1.0,0
final_stationary_payload_com,16113,100,False,0,False,0,0.8887542934197206,0.0,1.444636510014478,1.0,0
final_stationary_payload_com,16114,100,False,0,False,0,0.0,0.0,0.8424957153401911,1.0,0
final_stationary_payload_com,16115,100,False,0,False,0,0.8004417647510778,0.0,1.1539523988581504,1.0,0
final_stationary_payload_com,16116,100,False,0,True,14,27.860174284327503,0.0,1.7728768636462222,1.0,0
final_stationary_payload_com,16117,100,False,0,False,0,0.0,0.0,0.9917776390434869,1.0,0
final_stationary_payload_com,16118,100,False,0,False,0,0.9955976762603922,0.0,1.1450953547311598,1.0,0
final_stationary_payload_com,16119,100,False,0,False,0,0.0,0.0,0.7768478520436601,1.0,0
final_stationary_payload_com,16120,100,False,0,True,13,24.93997611461974,0.0,1.7454835991648106,1.0,0
final_stationary_payload_com,16121,100,False,0,False,0,0.0,0.0,0.96483153939939,1.0,0
final_stationary_payload_com,16122,100,False,0,False,0,0.5027690656881227,0.0,1.2404315101463423,1.0,0
final_stationary_payload_com,16123,100,False,0,True,22,15.260643911948641,0.0,1.6460623239667689,1.0,0
final_stationary_payload_com,16124,100,False,0,False,0,0.8768897897666019,0.0,1.4305071807436394,1.0,0
final_stationary_payload_com,16125,100,False,0,False,0,0.15553904794347684,0.0,0.9530079644410577,1.0,0
final_stationary_payload_com,16126,100,False,0,False,0,0.7025186041356579,0.0,1.390878798692648,1.0,0
final_stationary_payload_com,16127,100,False,0,False,0,0.2267913849851213,0.0,1.15055368932304,1.0,0
final_stationary_payload_com,16128,100,False,0,False,0,0.3743240845473208,0.0,0.6965306125793481,1.0,0
final_stationary_payload_com,16129,100,False,0,False,0,0.30794687043311497,0.0,1.107623261187372,1.0,0
final_stationary_payload_com,16130,100,False,0,False,0,0.9767942481158074,0.0,1.3588359085836073,1.0,0
final_stationary_mixed_nuisance,16101,100,False,0,True,9,47.2179742740832,0.18953554996522867,1.9721797427408319,1.0,0
final_stationary_mixed_nuisance,16102,100,False,0,True,6,68.35537869838474,0.09853538308695457,2.183553786983847,1.0,0
final_stationary_mixed_nuisance,16103,100,False,0,True,45,15.817152638225505,0.1765262438738923,1.6506221734363218,1.0,0
final_stationary_mixed_nuisance,16104,100,False,0,True,34,12.505802690248554,0.15564560640276515,1.6240406834750987,1.0,0
final_stationary_mixed_nuisance,16105,100,False,0,True,5,79.87545197089653,0.07871318219435199,2.2987545197089654,1.0,0
final_stationary_mixed_nuisance,16106,100,False,0,True,9,47.03426088387328,0.08030947700468763,1.9703426088387326,1.0,0
final_stationary_mixed_nuisance,16107,100,False,0,True,5,66.96250049516529,0.10909600042546806,2.1696250049516523,1.0,0
final_stationary_mixed_nuisance,16108,100,False,0,True,13,31.49797686507314,0.16061871925910234,1.8149797686507312,1.0,0
final_stationary_mixed_nuisance,16109,100,False,0,True,4,112.70577164381427,0.16181148140877188,2.6270577164381423,1.0,0
final_stationary_mixed_nuisance,16110,100,False,0,True,16,26.731119255096104,0.2021120222961105,1.7673111925509608,1.0,0
final_stationary_mixed_nuisance,16111,100,False,0,True,9,47.915626301656246,0.1175355149846856,1.9791562630165627,1.0,0
final_stationary_mixed_nuisance,16112,100,False,0,True,9,53.44924539566169,0.3211240535047038,2.034492453956617,1.0,0
final_stationary_mixed_nuisance,16113,100,False,0,True,9,45.62683782703121,0.12693339479440607,1.956268378270312,1.0,0
final_stationary_mixed_nuisance,16114,100,False,0,True,5,72.14405983664717,0.08147021859155743,2.2214405983664722,1.0,0
final_stationary_mixed_nuisance,16115,100,False,0,True,6,69.17000036655008,0.13611130351338466,2.1917000036655008,1.0,0
final_stationary_mixed_nuisance,16116,100,False,0,True,6,70.33959736244637,0.14069848098336715,2.203395973624464,1.0,0
final_stationary_mixed_nuisance,16117,100,False,0,True,5,72.40318408288326,0.11408243315743419,2.2240318408288324,1.0,0
final_stationary_mixed_nuisance,16118,100,False,0,True,5,78.67400484715583,0.11580929826329471,2.286740048471558,1.0,0
final_stationary_mixed_nuisance,16119,100,False,0,True,6,75.38871590879263,0.14343113906923954,2.2538871590879266,1.0,0
final_stationary_mixed_nuisance,16120,100,False,0,True,9,48.91549522334856,0.20629482038626393,1.9891549522334853,1.0,0
final_stationary_mixed_nuisance,16121,100,False,0,True,5,66.22222491278976,0.17799964248087083,2.162222249127898,1.0,0
final_stationary_mixed_nuisance,16122,100,False,0,True,18,18.499642049633266,0.25911019397172524,1.6810871094053583,1.0,0
final_stationary_mixed_nuisance,16123,100,False,0,True,5,85.35761354067586,0.08605683242576194,2.353576135406759,1.0,0
final_stationary_mixed_nuisance,16124,100,False,0,True,5,60.95660183241454,0.2087417172344545,2.1095660183241454,1.0,0
final_stationary_mixed_nuisance,16125,100,False,0,True,4,112.88898101688993,0.2987237608363507,2.6288898101688996,1.0,0
final_stationary_mixed_nuisance,16126,100,False,0,True,9,36.77865751003598,0.2683634057795928,1.8677865751003602,1.0,0
final_stationary_mixed_nuisance,16127,100,False,0,True,16,20.236900013582858,0.31630475120512136,1.69754903420205,1.0,0
final_stationary_mixed_nuisance,16128,100,False,0,True,4,116.36818681589719,0.09651994171182927,2.6636818681589722,1.0,0
final_stationary_mixed_nuisance,16129,100,False,0,True,6,81.44465307724813,0.12883803517352288,2.3144465307724813,1.0,0
final_stationary_mixed_nuisance,16130,100,False,0,True,10,54.14943744521912,0.13356482992864077,2.041494374452191,1.0,0
