scenario,seed,monitor_trials,false_alarm,first_alarm_trial,legacy_false_alarm,legacy_first_alarm_trial,maximum_cusum,maximum_signature_distance,mean_normalized_nis,valid_observation_ratio,monitor_safety_event_count
final030_stationary_nominal,19101,100,False,0,False,0,10.174571832050077,0.0,1.5718956398986779,1.0,0
final030_stationary_nominal,19102,100,False,0,True,6,38.266065527101574,0.0,1.8677739787698129,1.0,0
final030_stationary_nominal,19103,100,False,0,False,0,37.64446185108173,0.0,1.8522469614940886,1.0,0
final030_stationary_nominal,19104,100,False,0,False,0,3.2462459404158155,0.0,1.4346559127193135,1.0,0
final030_stationary_nominal,19105,100,False,0,False,0,11.042820024800074,0.0,1.5867043967582046,1.0,0
final030_stationary_nominal,19106,100,False,0,False,0,2.307238123014271,0.0,1.147490935592391,1.0,0
final030_stationary_nominal,19107,100,False,0,False,0,20.78516696325409,0.0,1.689320392018533,1.0,0
final030_stationary_nominal,19108,100,False,0,False,0,39.694892107970475,0.0,1.8755331162230906,1.0,0
final030_stationary_nominal,19109,100,False,0,True,6,47.9060885335275,0.0,1.957586842740426,1.0,0
final030_stationary_nominal,19110,100,False,0,False,0,13.382574001457556,0.0,1.6010522504006588,1.0,0
final030_stationary_nominal,19111,100,False,0,False,0,21.517985977839153,0.0,1.6865104544180058,1.0,0
final030_stationary_nominal,19112,100,False,0,False,0,1.5715544551732528,0.0,1.1477486263879093,1.0,0
final030_stationary_nominal,19113,100,False,0,False,0,20.651085484551487,0.0,1.6797213173752166,1.0,0
final030_stationary_nominal,19114,100,False,0,False,0,35.405794640610395,0.0,1.833235974560433,1.0,0
final030_stationary_nominal,19115,100,False,0,False,0,6.560356382522093,0.0,1.5384959189097702,1.0,0
final030_stationary_nominal,19116,100,False,0,False,0,26.017219553708152,0.0,1.7367045337310765,1.0,0
final030_stationary_nominal,19117,100,False,0,False,0,2.7317671192341075,0.0,1.377767934363011,1.0,0
final030_stationary_nominal,19118,100,False,0,False,0,2.1385025501983748,0.0,1.3329897566706248,1.0,0
final030_stationary_nominal,19119,100,False,0,False,0,1.5678373468177624,0.0,1.0361311191610034,1.0,0
final030_stationary_nominal,19120,100,False,0,False,0,25.824326890761895,0.0,1.7313635540491408,1.0,0
final030_stationary_nominal,19121,100,False,0,False,0,9.351104190262102,0.0,1.5693648853240552,1.0,0
final030_stationary_nominal,19122,100,False,0,False,0,2.10455176290963,0.0,1.2406241873121902,1.0,0
final030_stationary_nominal,19123,100,False,0,False,0,53.08616866556363,0.0,2.0161255803951907,1.0,0
final030_stationary_nominal,19124,100,False,0,False,0,29.83587719032583,0.0,1.776693389016633,1.0,0
final030_stationary_nominal,19125,100,False,0,False,0,2.8716696761982456,0.0,1.4925071438629072,1.0,0
final030_stationary_nominal,19126,100,False,0,False,0,18.50820745641068,0.0,1.6615742839861178,1.0,0
final030_stationary_nominal,19127,100,False,0,True,6,57.95420135722104,0.0,2.064412376973973,1.0,0
final030_stationary_nominal,19128,100,False,0,False,0,48.54397929969325,0.0,1.9599117240424133,1.0,0
final030_stationary_nominal,19129,100,False,0,False,0,2.0895003798814424,0.0,1.3746312753080128,1.0,0
final030_stationary_nominal,19130,100,False,0,False,0,36.0461023998926,0.0,1.8388287756906143,1.0,0
final030_stationary_low_friction,19101,100,False,0,False,0,1.3348163790014165,0.0,1.463251229328996,1.0,0
final030_stationary_low_friction,19102,100,False,0,False,0,3.3125118123284603,0.0,1.5211463187983418,1.0,0
final030_stationary_low_friction,19103,100,False,0,False,0,0.27300029012578,0.0,1.4401597882383046,1.0,0
final030_stationary_low_friction,19104,100,False,0,False,0,0.012712042153597558,0.0,0.9824793260283444,1.0,0
final030_stationary_low_friction,19105,100,False,0,True,8,45.419418886078326,0.0,1.949581869641208,1.0,0
final030_stationary_low_friction,19106,100,False,0,False,0,0.36272148464708986,0.0,1.357272273875639,1.0,0
final030_stationary_low_friction,19107,100,False,0,True,26,16.080449255286936,0.0,1.6606345801283653,1.0,0
final030_stationary_low_friction,19108,100,False,0,True,10,47.88264131303563,0.0,1.9788264131303561,1.0,0
final030_stationary_low_friction,19109,100,False,0,True,78,4.8882581468575745,0.0,1.5428571023618554,1.0,0
final030_stationary_low_friction,19110,100,False,0,False,0,0.016108392939491845,0.0,1.4087236318946157,1.0,0
final030_stationary_low_friction,19111,100,False,0,True,30,13.287420369440708,0.0,1.6290842699100567,1.0,0
final030_stationary_low_friction,19112,100,False,0,False,0,0.4749670105526762,0.0,1.2177950959968857,1.0,0
final030_stationary_low_friction,19113,100,False,0,False,0,1.3132225668142588,0.0,1.4901257416436406,1.0,0
final030_stationary_low_friction,19114,100,False,0,True,64,5.857722844702633,0.0,1.5515562904254114,1.0,0
final030_stationary_low_friction,19115,100,False,0,False,0,0.5984004202460311,0.0,1.333485913930727,1.0,0
final030_stationary_low_friction,19116,100,False,0,False,0,1.0114737091536576,0.0,1.4269286041831015,1.0,0
final030_stationary_low_friction,19117,100,False,0,False,0,0.2935722942290093,0.0,1.399226277335723,1.0,0
final030_stationary_low_friction,19118,100,False,0,True,20,21.041337074664536,0.0,1.7104133707466451,1.0,0
final030_stationary_low_friction,19119,100,False,0,False,0,0.0,0.0,0.924036733184919,1.0,0
final030_stationary_low_friction,19120,100,False,0,True,10,35.42709023924248,0.0,1.8476643815204745,1.0,0
final030_stationary_low_friction,19121,100,False,0,True,9,42.421810926560546,0.0,1.9242181092656052,1.0,0
final030_stationary_low_friction,19122,100,False,0,False,0,0.0,0.0,0.8940607103659656,1.0,0
final030_stationary_low_friction,19123,100,False,0,False,0,1.229032420743795,0.0,1.4530363468387488,1.0,0
final030_stationary_low_friction,19124,100,False,0,True,90,4.497335169271934,0.0,1.5418910204455403,1.0,0
final030_stationary_low_friction,19125,100,False,0,True,5,62.04922405932179,0.0,2.120492240593217,1.0,0
final030_stationary_low_friction,19126,100,False,0,True,14,27.493310988769142,0.0,1.77391772987715,1.0,0
final030_stationary_low_friction,19127,100,False,0,True,10,38.35433795548455,0.0,1.8796839516562016,1.0,0
final030_stationary_low_friction,19128,100,False,0,True,14,23.833153452556417,0.0,1.7357011972815215,1.0,0
final030_stationary_low_friction,19129,100,False,0,True,20,19.912820603996465,0.0,1.6937189494251765,1.0,0
final030_stationary_low_friction,19130,100,False,0,True,6,75.38194140121006,0.0,2.2538194140121006,1.0,0
final030_stationary_payload_com,19101,100,False,0,False,0,0.3425668472993424,0.0,1.2127477977117758,1.0,0
final030_stationary_payload_com,19102,100,False,0,False,0,0.635152000243226,0.0,1.1759737997395323,1.0,0
final030_stationary_payload_com,19103,100,False,0,False,0,0.0,0.0,0.9823855367573481,1.0,0
final030_stationary_payload_com,19104,100,False,0,False,0,0.0,0.0,0.6991690415785397,1.0,0
final030_stationary_payload_com,19105,100,False,0,False,0,0.469527138526469,0.0,1.1779374265101028,1.0,0
