run_id,planned_unit_id,attempt_id,block_id,method_id,map_id,shift_id,stage,trial_index,command_id,planned_command,sent_command,measured_velocity,covariance,valid,reason,update_enabled,update_applied,posterior_before,posterior_after,posterior_path,measure_start,measure_end,sample_count,freshness_rule_version,reference_max_age_ms,reference_age_p95_ms,reference_age_exceedance_count,reference_age_longest_exceedance_run,reference_measure_age_p95_ms,reference_measure_age_exceedance_count,reference_measure_age_longest_exceedance_run,reference_measure_max_gap_ms,reference_max_gap_ms,scan_max_age_ms,scan_age_p95_ms,scan_max_gap_ms,detector_statistic,detector_alarm,recovery_index,validation_rmse,bag_path,status,terminal_reason,created_at
p8_shift_official_20260822_r39,R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_PRE_CALIBRATION_01,R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_PRE_CALIBRATION_01_attempt_01,SHIFT_BLOCK_02,frozen,,R1_command_gain_coupling,pre_calibration,1,PRE_001,"[0.351562, 0.023457, -0.31104]","[0.351562, 0.023457, -0.31104]","[0.2970723500002056, -0.013998832138150119, -0.24840560678752796]","[[4.980869659878318e-06, -2.798304683873654e-06, 0.0], [-2.798304683873654e-06, 9.729003300007577e-06, 0.0], [0.0, 0.0, 4.72478474600312e-06]]",True,,True,True,0,1,/home/unitree/lly/p8_real/p8_shift_official_20260822_r39/posterior/R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_PRE_CALIBRATION_01_v0001.npz,1787332123.514028,1787332125.514066,40,p8_trial_freshness_v2,88.82808685302734,80.60407638549805,0,0,83.14638137817383,0,0,70.50919532775879,70.50919532775879,64.08214569091797,53.853750228881836,60.60385704040527,,,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r39/bags/R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_part_01,SUCCESS,completed,2026-08-21T17:08:46Z
p8_shift_official_20260822_r39,R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_PRE_CALIBRATION_02,R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_PRE_CALIBRATION_02_attempt_01,SHIFT_BLOCK_02,frozen,,R1_command_gain_coupling,pre_calibration,2,PRE_002,"[-0.398438, 0.223457, 0.00896]","[-0.398438, 0.223457, 0.00896]","[-0.3405095186393508, 0.17518102292767956, 0.00018622189974982578]","[[1.0233137419562297e-06, -3.059505153731719e-07, 0.0], [-3.0595051537317193e-07, 1.0498532154100342e-06, 0.0], [0.0, 0.0, 7.813037431109823e-07]]",True,,True,True,1,2,/home/unitree/lly/p8_real/p8_shift_official_20260822_r39/posterior/R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_PRE_CALIBRATION_02_v0002.npz,1787332127.5767312,1787332129.5767665,40,p8_trial_freshness_v2,96.47512435913086,87.79454231262207,0,0,84.8598837852478,0,0,70.90473175048828,70.90473175048828,74.41878318786621,56.80227279663086,61.869144439697266,,,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r39/bags/R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_part_01,SUCCESS,completed,2026-08-21T17:08:50Z
p8_shift_official_20260822_r39,R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_PRE_CALIBRATION_03,R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_PRE_CALIBRATION_03_attempt_01,SHIFT_BLOCK_02,frozen,,R1_command_gain_coupling,pre_calibration,3,PRE_003,"[0.201562, -0.109877, 0.32896]","[0.201562, -0.109877, 0.32896]","[0.1422042214506378, -0.0020069988069073667, 0.3253717159200577]","[[3.928942036760392e-06, 1.5873222667253068e-07, 0.0], [1.5873222667253058e-07, 2.9194095423055024e-06, 0.0], [0.0, 0.0, 3.6511291177758747e-06]]",True,,True,True,2,3,/home/unitree/lly/p8_real/p8_shift_official_20260822_r39/posterior/R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_PRE_CALIBRATION_03_v0003.npz,1787332131.6025898,1787332133.6026192,40,p8_trial_freshness_v2,92.51856803894043,82.69762992858887,0,0,78.09445858001709,0,0,62.192440032958984,74.26023483276367,69.84496116638184,53.03597450256348,69.6713924407959,,,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r39/bags/R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_part_01,SUCCESS,completed,2026-08-21T17:08:54Z
p8_shift_official_20260822_r39,R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_PRE_CALIBRATION_04,R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_PRE_CALIBRATION_04_attempt_01,SHIFT_BLOCK_02,frozen,,R1_command_gain_coupling,pre_calibration,4,PRE_004,"[-0.098437, 0.090123, 0.64896]","[-0.098437, 0.090123, 0.64896]","[-0.05341758706007106, 0.06722527874430378, 0.5458171246672696]","[[2.9989288831246473e-06, 9.577048895475753e-08, 0.0], [9.577048895475758e-08, 2.4468929376884e-06, 0.0], [0.0, 0.0, 4.2641785428266636e-06]]",True,,True,True,3,4,/home/unitree/lly/p8_real/p8_shift_official_20260822_r39/posterior/R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_PRE_CALIBRATION_04_v0004.npz,1787332135.6333566,1787332137.6334016,40,p8_trial_freshness_v2,90.33536911010742,84.63883399963379,0,0,78.84658575057983,0,0,62.22367286682129,69.9014663696289,56.84971809387207,51.60379409790039,62.86120414733887,,,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r39/bags/R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_part_01,SUCCESS,completed,2026-08-21T17:08:58Z
p8_shift_official_20260822_r39,R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_PRE_CALIBRATION_05,R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_PRE_CALIBRATION_05_attempt_01,SHIFT_BLOCK_02,frozen,,R1_command_gain_coupling,pre_calibration,5,PRE_005,"[0.501563, 0.290123, -0.56704]","[0.501563, 0.290123, -0.56704]","[0.48988265106136825, 0.157883697599841, -0.4761390812304262]","[[1.2388693801144791e-05, -3.6277385561258876e-05, 0.0], [-3.627738556125887e-05, 0.00014507397247126065, 0.0], [0.0, 0.0, 7.101712607871068e-06]]",True,,True,True,4,5,/home/unitree/lly/p8_real/p8_shift_official_20260822_r39/posterior/R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_PRE_CALIBRATION_05_v0005.npz,1787332139.6854193,1787332141.6854534,40,p8_trial_freshness_v2,110.40568351745605,83.55429172515869,0,0,79.38307523727416,0,0,66.1017894744873,67.51799583435059,83.76574516296387,61.78760528564453,62.01648712158203,,,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r39/bags/R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_part_01,SUCCESS,completed,2026-08-21T17:09:02Z
p8_shift_official_20260822_r39,R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_PRE_CALIBRATION_06,R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_PRE_CALIBRATION_06_attempt_01,SHIFT_BLOCK_02,frozen,,R1_command_gain_coupling,pre_calibration,6,PRE_006,"[-0.473437, -0.280247, -0.24704]","[-0.473437, -0.280247, -0.24704]","[-0.41307252427213226, -0.22866845305493597, -0.16961043171309714]","[[1.3192857248361115e-05, -5.425236423026635e-07, 0.0], [-5.425236423026634e-07, 1.1663095742597047e-05, 0.0], [0.0, 0.0, 1.1653206434700193e-06]]",True,,True,True,5,6,/home/unitree/lly/p8_real/p8_shift_official_20260822_r39/posterior/R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_PRE_CALIBRATION_06_v0006.npz,1787332143.7179863,1787332145.7180126,40,p8_trial_freshness_v2,100.57401657104492,88.77801895141602,0,0,84.61838960647582,0,0,68.4962272644043,69.8237419128418,71.5487003326416,54.77142333984375,63.25578689575195,,,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r39/bags/R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_part_01,SUCCESS,completed,2026-08-21T17:09:06Z
p8_shift_official_20260822_r39,R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_PRE_CALIBRATION_07,R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_PRE_CALIBRATION_07_attempt_01,SHIFT_BLOCK_02,frozen,,R1_command_gain_coupling,pre_calibration,7,PRE_007,"[0.126563, -0.080247, 0.07296]","[0.126563, -0.080247, 0.07296]","[0.006621671869996639, 0.0012080204011071238, 0.006011980668324883]","[[1.3733754767426912e-07, 8.203462019179548e-09, 0.0], [8.20346201917955e-09, 1.8926297881309458e-07, 0.0], [0.0, 0.0, 3.9996035508863486e-07]]",True,,True,True,6,7,/home/unitree/lly/p8_real/p8_shift_official_20260822_r39/posterior/R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_PRE_CALIBRATION_07_v0007.npz,1787332147.7491586,1787332149.7492054,40,p8_trial_freshness_v2,99.39336776733398,84.18703079223633,0,0,84.9548816680908,0,0,87.48936653137207,87.48936653137207,60.44769287109375,54.13922071456909,63.542842864990234,,,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r39/bags/R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_part_01,SUCCESS,completed,2026-08-21T17:09:10Z
p8_shift_official_20260822_r39,R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_PRE_CALIBRATION_08,R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_PRE_CALIBRATION_08_attempt_01,SHIFT_BLOCK_02,frozen,,R1_command_gain_coupling,pre_calibration,8,PRE_008,"[-0.173437, 0.119753, 0.39296]","[-0.173437, 0.119753, 0.39296]","[-0.1094676135078067, 0.10747640395417195, 0.3217873546355774]","[[4.761272691502131e-06, 2.9709818575336805e-06, 0.0], [2.9709818575336805e-06, 4.8755628071174655e-06, 0.0], [0.0, 0.0, 5.288230084723198e-06]]",True,,True,True,7,8,/home/unitree/lly/p8_real/p8_shift_official_20260822_r39/posterior/R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_PRE_CALIBRATION_08_v0008.npz,1787332151.799284,1787332153.7993188,40,p8_trial_freshness_v2,94.27666664123535,86.59005165100098,0,0,83.50452184677123,0,0,73.87900352478027,73.87900352478027,66.32375717163086,55.47380447387695,70.00994682312012,,,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r39/bags/R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_part_01,SUCCESS,completed,2026-08-21T17:09:14Z
p8_shift_official_20260822_r39,R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_PRE_CALIBRATION_09,R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_PRE_CALIBRATION_09_attempt_01,SHIFT_BLOCK_02,frozen,,R1_command_gain_coupling,pre_calibration,9,PRE_009,"[0.426563, -0.21358, 0.71296]","[0.426563, -0.21358, 0.71296]","[0.3737734390424249, -0.042399946933442845, 0.6576173828805563]","[[6.432811591008017e-05, -9.019320951196219e-06, 0.0], [-9.019320951196217e-06, 7.144579996251892e-05, 0.0], [0.0, 0.0, 4.438642715273107e-06]]",True,,True,True,8,9,/home/unitree/lly/p8_real/p8_shift_official_20260822_r39/posterior/R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_PRE_CALIBRATION_09_v0009.npz,1787332155.8268595,1787332157.826887,40,p8_trial_freshness_v2,93.91403198242188,82.35645294189453,0,0,79.68052625656128,0,0,68.41015815734863,73.1046199798584,66.25628471374512,51.10979080200195,60.87923049926758,,,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r39/bags/R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_part_01,SUCCESS,completed,2026-08-21T17:09:18Z
p8_shift_official_20260822_r39,R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_PRE_CALIBRATION_10,R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_PRE_CALIBRATION_10_attempt_01,SHIFT_BLOCK_02,frozen,,R1_command_gain_coupling,pre_calibration,10,PRE_010,"[-0.323437, -0.01358, -0.50304]","[-0.323437, -0.01358, -0.50304]","[-0.23601874145743648, -0.03522737208897068, -0.4117610577966692]","[[6.8622561675079405e-06, -5.720248636438973e-06, 0.0], [-5.720248636438972e-06, 1.791270583556451e-05, 0.0], [0.0, 0.0, 7.281013672807552e-07]]",True,,True,True,9,10,/home/unitree/lly/p8_real/p8_shift_official_20260822_r39/posterior/R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_PRE_CALIBRATION_10_v0010.npz,1787332159.8390977,1787332161.839133,41,p8_trial_freshness_v2,98.9217758178711,81.79683685302734,0,0,81.76374435424805,0,0,66.12610816955566,73.5166072845459,61.62452697753906,50.42123794555664,60.80365180969238,,,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r39/bags/R1_command_gain_coupling_SHIFT_BLOCK_02_frozen_part_01,SUCCESS,completed,2026-08-21T17:09:22Z
