run_id,planned_unit_id,attempt_id,block_id,method_id,map_id,route_order,posterior_path,start_pose_error_m,start_yaw_error_deg,start_reference_age_ms,start_scan_age_ms,start_stable_samples,status,terminal_reason,success,route_reached,data_quality_valid,data_quality_reason,collision,duration_s,path_length_m,final_goal_distance_m,route_goal_count,waypoints_reached,trace_ticks,planned_action_rate_hz,max_scan_age_ms,max_reference_age_ms,max_sent_action_age_ms,bag_path,created_at
p8_nav_official_20260821_r23,NAV_BLOCK_01_B5_active_no_task_NAV_real_offset_slalom,NAV_BLOCK_01_B5_active_no_task_NAV_real_offset_slalom_attempt_01,NAV_BLOCK_01,B5_active_no_task,real_offset_slalom,A,/home/unitree/lly/p8_real/p8_nav_official_20260821_r23/posterior/NAV_BLOCK_01_B5_active_no_task_final.npz,0.027229278703263905,0.899505196517581,83.2054615020752,83.1902027130127,20,INVALID,data_quality_invalid,False,True,False,reference age exceeded data-quality threshold,False,27.764622209000663,13.411565644972162,0.23785738996189135,5,4,633,22.7987975213578,95.05701065063477,138.42129707336426,13.38958740234375,/home/unitree/lly/p8_real/p8_nav_official_20260821_r23/bags/NAV_BLOCK_01_B5_active_no_task_part_01,2026-08-21T14:31:22Z
