run_id,planned_unit_id,attempt_id,block_id,method_id,map_id,shift_id,stage,trial_index,command_id,planned_command,sent_command,measured_velocity,covariance,valid,reason,update_enabled,update_applied,posterior_before,posterior_after,posterior_path,measure_start,measure_end,sample_count,reference_max_age_ms,scan_max_age_ms,detector_statistic,detector_alarm,recovery_index,validation_rmse,bag_path,status,terminal_reason,created_at
p8_nav_official_20260821_r23,NAV_BLOCK_01_B5_active_no_task_CALIBRATION_01,NAV_BLOCK_01_B5_active_no_task_CALIBRATION_01_attempt_01,NAV_BLOCK_01,B5_active_no_task,,,calibration,1,SEED_001,"[-0.5, 0.0, 0.0]","[-0.5, 0.0, 0.0]","[-0.42575604734318223, 0.005389760524453419, 0.013611074817714503]","[[5.947533390718342e-07, 5.332950282647067e-07, 0.0], [5.332950282647067e-07, 1.8172665957860741e-06, 0.0], [0.0, 0.0, 9.469502264547785e-07]]",True,,True,True,0,1,/home/unitree/lly/p8_real/p8_nav_official_20260821_r23/posterior/NAV_BLOCK_01_B5_active_no_task_CALIBRATION_01_v0001.npz,1787322550.4950383,1787322552.4950716,41,89.7068977355957,70.56093215942383,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r23/bags/NAV_BLOCK_01_B5_active_no_task_part_01,SUCCESS,completed,2026-08-21T14:29:13Z
p8_nav_official_20260821_r23,NAV_BLOCK_01_B5_active_no_task_CALIBRATION_02,NAV_BLOCK_01_B5_active_no_task_CALIBRATION_02_attempt_01,NAV_BLOCK_01,B5_active_no_task,,,calibration,2,SEED_002,"[0.5, 0.0, 0.0]","[0.5, 0.0, 0.0]","[0.47823738187615045, 0.019105833273451056, 0.020508587830062937]","[[1.4701639259932336e-06, 1.6900960582440586e-07, 0.0], [1.690096058244058e-07, 1.8042962593960327e-06, 0.0], [0.0, 0.0, 4.2002091437245e-06]]",True,,True,True,1,2,/home/unitree/lly/p8_real/p8_nav_official_20260821_r23/posterior/NAV_BLOCK_01_B5_active_no_task_CALIBRATION_02_v0002.npz,1787322554.508435,1787322556.5084672,40,90.96431732177734,55.79805374145508,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r23/bags/NAV_BLOCK_01_B5_active_no_task_part_01,SUCCESS,completed,2026-08-21T14:29:17Z
p8_nav_official_20260821_r23,NAV_BLOCK_01_B5_active_no_task_CALIBRATION_03,NAV_BLOCK_01_B5_active_no_task_CALIBRATION_03_attempt_01,NAV_BLOCK_01,B5_active_no_task,,,calibration,3,SEED_003,"[0.0, -0.25, 0.0]","[0.0, -0.25, 0.0]","[-0.014855035289035947, -0.05739879996051004, 0.015540361580087881]","[[2.428612391563403e-06, 5.333962046030283e-07, 0.0], [5.333962046030282e-07, 2.9852642729076805e-06, 0.0], [0.0, 0.0, 2.801038151794141e-06]]",True,,True,True,2,3,/home/unitree/lly/p8_real/p8_nav_official_20260821_r23/posterior/NAV_BLOCK_01_B5_active_no_task_CALIBRATION_03_v0003.npz,1787322558.5198157,1787322560.5198476,40,86.49039268493652,55.12380599975586,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r23/bags/NAV_BLOCK_01_B5_active_no_task_part_01,SUCCESS,completed,2026-08-21T14:29:21Z
p8_nav_official_20260821_r23,NAV_BLOCK_01_B5_active_no_task_CALIBRATION_04,NAV_BLOCK_01_B5_active_no_task_CALIBRATION_04_attempt_01,NAV_BLOCK_01,B5_active_no_task,,,calibration,4,SEED_004,"[0.0, 0.25, 0.0]","[0.0, 0.25, 0.0]","[0.020560058279135533, 0.12934080482240784, 0.019591595598417597]","[[3.6394983625152906e-06, -1.777009984199693e-09, 0.0], [-1.777009984199722e-09, 3.6379634277977777e-06, 0.0], [0.0, 0.0, 2.044504051080834e-06]]",True,,True,True,3,4,/home/unitree/lly/p8_real/p8_nav_official_20260821_r23/posterior/NAV_BLOCK_01_B5_active_no_task_CALIBRATION_04_v0004.npz,1787322562.5321243,1787322564.532152,39,86.26556396484375,56.16879463195801,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r23/bags/NAV_BLOCK_01_B5_active_no_task_part_01,SUCCESS,completed,2026-08-21T14:29:25Z
p8_nav_official_20260821_r23,NAV_BLOCK_01_B5_active_no_task_CALIBRATION_05,NAV_BLOCK_01_B5_active_no_task_CALIBRATION_05_attempt_01,NAV_BLOCK_01,B5_active_no_task,,,calibration,5,SEED_005,"[0.0, 0.0, -0.7]","[0.0, 0.0, -0.7]","[0.016333430742409248, -0.06718177233163299, -0.5815261240931281]","[[2.413056501336786e-06, 6.139422938257053e-07, 0.0], [6.139422938257054e-07, 1.4450769321748641e-06, 0.0], [0.0, 0.0, 5.214493087082299e-05]]",True,,True,True,4,5,/home/unitree/lly/p8_real/p8_nav_official_20260821_r23/posterior/NAV_BLOCK_01_B5_active_no_task_CALIBRATION_05_v0005.npz,1787322566.5469015,1787322568.5469303,40,89.66684341430664,57.80911445617676,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r23/bags/NAV_BLOCK_01_B5_active_no_task_part_01,SUCCESS,completed,2026-08-21T14:29:29Z
p8_nav_official_20260821_r23,NAV_BLOCK_01_B5_active_no_task_CALIBRATION_06,NAV_BLOCK_01_B5_active_no_task_CALIBRATION_06_attempt_01,NAV_BLOCK_01,B5_active_no_task,,,calibration,6,SEED_006,"[0.0, 0.0, 0.7]","[0.0, 0.0, 0.7]","[-0.0056105313769154, 0.09401709594645136, 0.5426935899903819]","[[1.4921128003330881e-05, 3.961279682592983e-06, 0.0], [3.961279682592982e-06, 3.1026929550903915e-06, 0.0], [0.0, 0.0, 1.4781394276568479e-05]]",True,,True,True,5,6,/home/unitree/lly/p8_real/p8_nav_official_20260821_r23/posterior/NAV_BLOCK_01_B5_active_no_task_CALIBRATION_06_v0006.npz,1787322570.5584562,1787322572.5584843,40,83.68182182312012,54.6870231628418,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r23/bags/NAV_BLOCK_01_B5_active_no_task_part_01,SUCCESS,completed,2026-08-21T14:29:33Z
p8_nav_official_20260821_r23,NAV_BLOCK_01_B5_active_no_task_CALIBRATION_07,NAV_BLOCK_01_B5_active_no_task_CALIBRATION_07_attempt_01,NAV_BLOCK_01,B5_active_no_task,,,calibration,7,POOL_103,"[-0.553125, 0.292593, -0.6976]","[-0.553125, 0.292593, -0.6976]","[-0.4523054830116399, 0.14545600456195432, -0.6396880516457796]","[[0.00010041405559213404, 4.5957746168474373e-05, 0.0], [4.5957746168474373e-05, 0.00010281530265059583, 0.0], [0.0, 0.0, 9.974576113230453e-07]]",True,,True,True,6,7,/home/unitree/lly/p8_real/p8_nav_official_20260821_r23/posterior/NAV_BLOCK_01_B5_active_no_task_CALIBRATION_07_v0007.npz,1787322574.6869364,1787322576.6869678,41,111.20057106018066,82.1835994720459,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r23/bags/NAV_BLOCK_01_B5_active_no_task_part_01,SUCCESS,completed,2026-08-21T14:29:37Z
p8_nav_official_20260821_r23,NAV_BLOCK_01_B5_active_no_task_CALIBRATION_08,NAV_BLOCK_01_B5_active_no_task_CALIBRATION_08_attempt_01,NAV_BLOCK_01,B5_active_no_task,,,calibration,8,POOL_167,"[-0.557812, -0.260494, 0.67456]","[-0.557812, -0.260494, 0.67456]","[-0.4714464001217079, -0.09833940317597965, 0.6607387572931717]","[[2.9838976234367706e-05, -5.5961143018950925e-05, 0.0], [-5.5961143018950925e-05, 0.0001481208807751149, 0.0], [0.0, 0.0, 1.950825038896561e-06]]",True,,True,True,7,8,/home/unitree/lly/p8_real/p8_nav_official_20260821_r23/posterior/NAV_BLOCK_01_B5_active_no_task_CALIBRATION_08_v0008.npz,1787322578.7879117,1787322580.7879424,39,107.92064666748047,84.33794975280762,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r23/bags/NAV_BLOCK_01_B5_active_no_task_part_01,SUCCESS,completed,2026-08-21T14:29:41Z
p8_nav_official_20260821_r23,NAV_BLOCK_01_B5_active_no_task_CALIBRATION_09,NAV_BLOCK_01_B5_active_no_task_CALIBRATION_09_attempt_01,NAV_BLOCK_01,B5_active_no_task,,,calibration,9,POOL_158,"[0.454688, -0.282716, -0.66944]","[0.454688, -0.282716, -0.66944]","[0.42209038909218166, -0.334467722230188, -0.6113452899318194]","[[0.00012360608200282883, 5.955357289883929e-05, 0.0], [5.955357289883929e-05, 6.910987807162227e-05, 0.0], [0.0, 0.0, 2.369345195534103e-06]]",True,,True,True,8,9,/home/unitree/lly/p8_real/p8_nav_official_20260821_r23/posterior/NAV_BLOCK_01_B5_active_no_task_CALIBRATION_09_v0009.npz,1787322582.9740229,1787322584.9740543,40,89.48087692260742,71.6700553894043,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r23/bags/NAV_BLOCK_01_B5_active_no_task_part_01,SUCCESS,completed,2026-08-21T14:29:45Z
p8_nav_official_20260821_r23,NAV_BLOCK_01_B5_active_no_task_CALIBRATION_10,NAV_BLOCK_01_B5_active_no_task_CALIBRATION_10_attempt_01,NAV_BLOCK_01,B5_active_no_task,,,calibration,10,POOL_262,"[0.557812, 0.230864, 0.66176]","[0.557812, 0.230864, 0.66176]","[0.5051369524241539, 0.3020430053172032, 0.6360510990978484]","[[4.868825329201435e-05, -3.887144019753687e-05, 0.0], [-3.887144019753687e-05, 0.00023786049035445786, 0.0], [0.0, 0.0, 8.142128975125596e-06]]",True,,True,True,9,10,/home/unitree/lly/p8_real/p8_nav_official_20260821_r23/posterior/NAV_BLOCK_01_B5_active_no_task_CALIBRATION_10_v0010.npz,1787322587.0885906,1787322589.088621,39,95.07274627685547,77.92282104492188,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r23/bags/NAV_BLOCK_01_B5_active_no_task_part_01,SUCCESS,completed,2026-08-21T14:29:49Z
