run_id,planned_unit_id,attempt_id,block_id,method_id,map_id,route_order,posterior_path,start_pose_error_m,start_yaw_error_deg,start_reference_age_ms,start_scan_age_ms,start_stable_samples,status,terminal_reason,success,route_reached,data_quality_valid,data_quality_reason,collision,duration_s,path_length_m,final_goal_distance_m,route_goal_count,waypoints_reached,trace_ticks,planned_action_rate_hz,max_scan_age_ms,max_reference_age_ms,max_sent_action_age_ms,bag_path,created_at
p8_nav_official_20260821_r22,NAV_BLOCK_01_B4_d_opt_NAV_real_offset_slalom,NAV_BLOCK_01_B4_d_opt_NAV_real_offset_slalom_attempt_01,NAV_BLOCK_01,B4_d_opt,real_offset_slalom,A,/home/unitree/lly/p8_real/p8_nav_official_20260821_r22/posterior/NAV_BLOCK_01_B4_d_opt_final.npz,0.0138468254813814,0.540716419320527,82.14426040649414,82.12947845458984,20,INVALID,data_quality_invalid,False,True,False,reference age exceeded data-quality threshold,False,27.696265355000833,13.581339064876467,0.22952325481649855,5,4,608,21.95241821259557,99.81703758239746,139.33157920837402,22.085189819335938,/home/unitree/lly/p8_real/p8_nav_official_20260821_r22/bags/NAV_BLOCK_01_B4_d_opt_part_01,2026-08-21T14:26:12Z
