map,seed,method,success,collision,arrival_time_s,completion_time_s,path_length_m,arrival_x,arrival_y,goal_distance_at_arrival_m,final_x,final_y,goal_distance_m,stall_recovery_attempts,regular_recovery_attempts,emergency_recovery_attempts,velocity_feedback_updates,height_rate_guard_updates,high_rate_height_interlock_updates,serious_safety_event
replicate_weighted_arc,10501,B4_d_opt,True,False,28.400000000000002,28.400000000000002,3.12752750240179,2.7707672119140625,-0.009151458740234375,0.24940074549640795,2.6621932983398438,-0.029705047607421875,0.3590376381471437,2,2,0,236,146,174,False
replicate_weighted_arc,10502,B4_d_opt,True,False,31.2,31.2,3.2209801614626485,2.7752647399902344,-0.04440498352050781,0.2487310797900097,2.6723251342773438,-0.07483673095703125,0.35563794588823355,1,1,0,278,172,181,False
replicate_weighted_arc,10503,B4_d_opt,True,False,26.6,26.6,3.0055969756722334,2.7704124450683594,0.0037479400634765625,0.24961569388056143,2.6466751098632812,-0.020264625549316406,0.3738744824727239,0,0,0,246,124,197,False
replicate_weighted_arc,10504,B4_d_opt,True,False,45.4,45.4,3.8865522437754407,2.806049346923828,-0.10318136215209961,0.23753163041431596,2.7781448364257812,-0.10243749618530273,0.2626544512705353,3,3,0,392,249,213,False
replicate_weighted_arc,10505,B4_d_opt,True,False,30.6,30.6,3.355688771160203,2.802051544189453,-0.07996177673339844,0.23215386089523424,2.7342872619628906,-0.12657713890075684,0.31249566520027666,0,0,0,286,161,156,False
replicate_weighted_arc,10506,B4_d_opt,True,False,23.7,23.7,2.891306945914039,2.7788772583007812,0.016613006591796875,0.2416943701300617,2.728015899658203,0.015682220458984375,0.2924049365023318,0,0,0,217,146,112,False
replicate_weighted_arc,10507,B4_d_opt,True,False,29.6,29.6,3.292985860607587,2.7891387939453125,-0.014345169067382812,0.23130646410465205,2.6679954528808594,-0.04698753356933594,0.3551267794794991,2,2,0,248,144,51,False
replicate_weighted_arc,10508,B4_d_opt,True,False,28.400000000000002,28.400000000000002,3.1049460169469967,2.7764968872070312,-0.01789093017578125,0.24415947928028506,2.706897735595703,-0.04376029968261719,0.31614552314307837,4,3,1,221,111,230,False
replicate_weighted_arc,10509,B4_d_opt,True,False,35.9,35.9,3.4733797646986204,2.787149429321289,-0.012941360473632812,0.23320992062155046,2.7277908325195312,-0.024988174438476562,0.293275649213153,3,3,0,297,173,49,False
replicate_weighted_arc,10510,B4_d_opt,True,False,29.400000000000002,29.400000000000002,3.029583096227725,2.7728500366210938,-0.0256805419921875,0.24848057194719916,2.7126235961914062,-0.0155029296875,0.30776711073017415,0,0,0,274,152,214,False
replicate_weighted_arc,10511,B4_d_opt,True,False,30.1,30.1,3.2191171697122627,2.792266845703125,-0.08197498321533203,0.24203778101601878,2.745584487915039,-0.12871456146240234,0.3031028069901529,0,0,0,281,172,221,False
replicate_weighted_arc,10512,B4_d_opt,True,False,30.0,30.0,3.035876704227121,2.771879196166992,-0.022857666015625,0.2491714393553559,2.6739425659179688,-0.04758787155151367,0.34931411824064995,0,0,0,280,152,305,False
replicate_weighted_arc,10513,B4_d_opt,True,False,25.1,25.1,3.0471130298028584,2.8012046813964844,-0.08190035820007324,0.2336216173989775,2.754396438598633,-0.10988497734069824,0.28743688015676694,0,0,0,231,152,160,False
replicate_weighted_arc,10514,B4_d_opt,True,False,38.2,38.2,3.6506952421077585,2.772991180419922,-0.020044326782226562,0.2478207658500318,2.6612911224365234,-0.05469703674316406,0.36285510148175165,1,1,0,348,215,159,False
replicate_weighted_arc,10515,B4_d_opt,True,False,24.8,24.8,2.8752342847578802,2.7735843658447266,0.023878097534179688,0.24756984529218692,2.656740188598633,0.0071125030517578125,0.3633294349196307,0,0,0,228,125,267,False
replicate_weighted_arc,10516,B4_d_opt,True,False,31.2,31.2,3.1714048188223387,2.7855300903320312,0.034473419189453125,0.23699062253666744,2.6961421966552734,0.014986038208007812,0.32420434625162486,2,2,0,264,163,183,False
replicate_weighted_arc,10517,B4_d_opt,True,False,29.900000000000002,29.900000000000002,3.1054754290817073,2.771148681640625,-0.0043697357177734375,0.24888968086170668,2.683624267578125,-0.02239227294921875,0.3371202266998899,0,0,0,279,181,136,False
replicate_weighted_arc,10518,B4_d_opt,True,False,34.300000000000004,34.300000000000004,3.273381307240925,2.7893142700195312,0.013387680053710938,0.23107387561955653,2.7430248260498047,0.0126495361328125,0.27726387746894887,3,3,0,281,156,235,False
replicate_weighted_arc,10519,B4_d_opt,True,False,20.400000000000002,20.400000000000002,2.8900606634124415,2.773181915283203,0.0116424560546875,0.24709252057934342,2.7263126373291016,-0.0015211105346679688,0.29369130182871694,0,0,0,184,102,114,False
replicate_weighted_arc,10520,B4_d_opt,True,False,47.6,47.6,3.9633333851561474,2.7805042266845703,-0.07010078430175781,0.24954427542157176,2.684965133666992,-0.11469602584838867,0.354123622488236,3,3,0,414,258,257,False
replicate_weighted_arc,10521,B4_d_opt,True,False,24.6,24.6,2.9242522639397066,2.7784461975097656,0.017199039459228516,0.24216532876489827,2.674823760986328,-9.036064147949219e-05,0.34517625084102915,0,0,0,226,148,71,False
replicate_weighted_arc,10522,B4_d_opt,True,False,30.6,30.6,3.2640968571686244,2.7964248657226562,-0.0805521011352539,0.23764360219546513,2.739665985107422,-0.12410926818847656,0.3065783266248145,0,0,0,286,156,266,False
replicate_weighted_arc,10523,B4_d_opt,True,False,30.3,30.3,3.2011586859589443,2.7932586669921875,-0.07508277893066406,0.23884944167008365,2.7406654357910156,-0.11668205261230469,0.3027251231127735,0,0,0,283,184,176,False
replicate_weighted_arc,10524,B4_d_opt,True,False,21.8,21.8,2.8599987883790163,2.772459030151367,0.00391387939453125,0.24757190916078642,2.7046165466308594,-0.010114669799804688,0.3155456055853163,3,3,0,164,72,179,False
replicate_weighted_arc,10525,B4_d_opt,True,False,54.1,54.1,3.999249247443913,2.7942352294921875,-0.08804893493652344,0.2423269414363607,2.7233076095581055,-0.1528606414794922,0.3337555246878281,3,3,0,479,292,159,False
replicate_weighted_arc,10526,B4_d_opt,True,False,41.800000000000004,41.800000000000004,3.4447391218745906,2.7755508422851562,-0.007976531982421875,0.2445792627553758,2.671487808227539,-0.04900169372558594,0.35194021339145193,3,3,0,355,227,45,False
replicate_weighted_arc,10527,B4_d_opt,False,False,nan,60.0,4.125427883809607,nan,nan,nan,2.396760940551758,-0.25031185150146484,0.6716270901504948,10,0,10,388,227,522,False
replicate_weighted_arc,10528,B4_d_opt,True,False,37.0,37.0,3.5087302537340292,2.7787132263183594,-0.06502103805541992,0.24989406264155145,2.670442581176758,-0.11724424362182617,0.3686958119057249,4,3,1,299,169,158,False
replicate_weighted_arc,10529,B4_d_opt,True,False,29.1,29.1,3.0697033108644973,2.7722320556640625,-0.016488075256347656,0.24831594968127846,2.6444778442382812,-0.05319523811340332,0.3792711732070739,1,1,0,257,156,126,False
replicate_weighted_arc,10530,B4_d_opt,True,False,30.8,30.8,3.2088274738853215,2.7723217010498047,-0.01689624786376953,0.24825394853402888,2.6619224548339844,-0.06520938873291016,0.36396674673799495,1,1,0,274,179,113,False
replicate_weighted_arc,10531,B4_d_opt,True,False,22.8,22.8,2.939892637099547,2.7733545303344727,-0.02266693115234375,0.24768483497056026,2.70035457611084,-0.05063438415527344,0.32363102118317505,0,0,0,208,124,141,False
replicate_weighted_arc,10532,B4_d_opt,True,False,18.7,18.7,2.900478221483354,2.781789779663086,0.06231880187988281,0.24622701342603584,2.7228527069091797,0.07573318481445312,0.30664642354565624,0,0,0,167,101,39,False
replicate_weighted_arc,10533,B4_d_opt,True,False,21.8,21.8,2.9214868272392778,2.776336193084717,0.023965835571289062,0.24483956394969847,2.709862232208252,0.014570236206054688,0.310479833151766,0,0,0,198,100,151,False
replicate_weighted_arc,10534,B4_d_opt,True,False,28.6,28.6,3.227068796837557,2.801318407058716,-0.11498832702636719,0.2470707478510159,2.714491367340088,-0.15091705322265625,0.34075134861529044,0,0,0,266,177,119,False
replicate_weighted_arc,10535,B4_d_opt,True,False,29.8,29.8,3.2385010587495344,2.7817583084106445,-0.06282424926757812,0.24638585573728125,2.710794448852539,-0.10525989532470703,0.32663085957112714,0,0,0,278,168,206,False
replicate_weighted_arc,10536,B4_d_opt,True,False,26.8,26.8,3.0591798076493433,2.782320499420166,-0.010455608367919922,0.23790936245180144,2.7229795455932617,-0.03360557556152344,0.29891551489477186,1,1,0,234,133,189,False
replicate_weighted_arc,10537,B4_d_opt,True,False,57.4,57.4,4.437043110141531,2.800025463104248,-0.09751486778259277,0.24061992087347442,2.753826856613159,-0.13014507293701172,0.2962868243277312,3,3,0,512,336,243,False
