run_id,planned_unit_id,attempt_id,block_id,method_id,map_id,shift_id,stage,trial_index,command_id,planned_command,sent_command,measured_velocity,covariance,valid,reason,update_enabled,update_applied,posterior_before,posterior_after,posterior_path,measure_start,measure_end,sample_count,freshness_rule_version,reference_max_age_ms,reference_age_p95_ms,reference_age_exceedance_count,reference_age_longest_exceedance_run,reference_measure_age_p95_ms,reference_measure_age_exceedance_count,reference_measure_age_longest_exceedance_run,reference_measure_max_gap_ms,reference_max_gap_ms,scan_max_age_ms,scan_age_p95_ms,scan_max_gap_ms,detector_statistic,detector_alarm,recovery_index,validation_rmse,bag_path,status,terminal_reason,created_at
p8_shift_official_20260822_r37,R1_command_gain_coupling_SHIFT_BLOCK_02_passive_PRE_CALIBRATION_01,R1_command_gain_coupling_SHIFT_BLOCK_02_passive_PRE_CALIBRATION_01_attempt_01,SHIFT_BLOCK_02,passive,,R1_command_gain_coupling,pre_calibration,1,PRE_001,"[0.351562, 0.023457, -0.31104]","[0.351562, 0.023457, -0.31104]","[0.2981071125888628, -0.011793413064757799, -0.24242370076445882]","[[4.545186990503559e-06, -1.6924710893563965e-06, 0.0], [-1.6924710893563963e-06, 8.311785741765007e-06, 0.0], [0.0, 0.0, 8.90751132074789e-06]]",True,,True,True,0,1,/home/unitree/lly/p8_real/p8_shift_official_20260822_r37/posterior/R1_command_gain_coupling_SHIFT_BLOCK_02_passive_PRE_CALIBRATION_01_v0001.npz,1787331637.1778746,1787331639.1779094,40,p8_trial_freshness_v2,94.46597099304199,81.6583514213562,0,0,80.67648410797118,0,0,77.09193229675293,77.09193229675293,69.72241401672363,53.77316474914551,75.23894309997559,,,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r37/bags/R1_command_gain_coupling_SHIFT_BLOCK_02_passive_part_01,SUCCESS,completed,2026-08-21T17:00:39Z
p8_shift_official_20260822_r37,R1_command_gain_coupling_SHIFT_BLOCK_02_passive_PRE_CALIBRATION_02,R1_command_gain_coupling_SHIFT_BLOCK_02_passive_PRE_CALIBRATION_02_attempt_01,SHIFT_BLOCK_02,passive,,R1_command_gain_coupling,pre_calibration,2,PRE_002,"[-0.398438, 0.223457, 0.00896]","[-0.398438, 0.223457, 0.00896]","[-0.3356350444652545, 0.16665257717604035, 0.008021539236620773]","[[1.3561797630941488e-06, -3.8060533455065647e-07, 0.0], [-3.806053345506565e-07, 1.5784850527721042e-06, 0.0], [0.0, 0.0, 1.5208177031886557e-06]]",True,,True,True,1,2,/home/unitree/lly/p8_real/p8_shift_official_20260822_r37/posterior/R1_command_gain_coupling_SHIFT_BLOCK_02_passive_PRE_CALIBRATION_02_v0002.npz,1787331641.272914,1787331643.27295,40,p8_trial_freshness_v2,125.69499015808105,98.86455535888672,2,2,77.24735736846924,0,0,67.80624389648438,77.3782730102539,105.69500923156738,64.81242179870605,92.50736236572266,,,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r37/bags/R1_command_gain_coupling_SHIFT_BLOCK_02_passive_part_01,SUCCESS,completed,2026-08-21T17:00:43Z
p8_shift_official_20260822_r37,R1_command_gain_coupling_SHIFT_BLOCK_02_passive_PRE_CALIBRATION_03,R1_command_gain_coupling_SHIFT_BLOCK_02_passive_PRE_CALIBRATION_03_attempt_01,SHIFT_BLOCK_02,passive,,R1_command_gain_coupling,pre_calibration,3,PRE_003,"[0.201562, -0.109877, 0.32896]","[0.201562, -0.109877, 0.32896]","[0.14516969240102434, 0.005376975041608051, 0.3223382168909496]","[[1.86817438082953e-06, -1.5412797951759417e-07, 0.0], [-1.541279795175942e-07, 5.286681799585309e-06, 0.0], [0.0, 0.0, 4.626659131616167e-06]]",True,,True,True,2,3,/home/unitree/lly/p8_real/p8_shift_official_20260822_r37/posterior/R1_command_gain_coupling_SHIFT_BLOCK_02_passive_PRE_CALIBRATION_03_v0003.npz,1787331645.2976441,1787331647.2976787,40,p8_trial_freshness_v2,92.15855598449707,84.71522331237793,0,0,76.64039134979248,0,0,60.6534481048584,67.04115867614746,65.68670272827148,54.238319396972656,64.46957588195801,,,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r37/bags/R1_command_gain_coupling_SHIFT_BLOCK_02_passive_part_01,SUCCESS,completed,2026-08-21T17:00:47Z
p8_shift_official_20260822_r37,R1_command_gain_coupling_SHIFT_BLOCK_02_passive_PRE_CALIBRATION_04,R1_command_gain_coupling_SHIFT_BLOCK_02_passive_PRE_CALIBRATION_04_attempt_01,SHIFT_BLOCK_02,passive,,R1_command_gain_coupling,pre_calibration,4,PRE_004,"[-0.098437, 0.090123, 0.64896]","[-0.098437, 0.090123, 0.64896]","[-0.04648364716374208, 0.0636622595368444, 0.5220074562703606]","[[2.0090751909706692e-06, -1.1052017856191791e-08, 0.0], [-1.1052017856191791e-08, 2.440478849455989e-06, 0.0], [0.0, 0.0, 4.440036880360063e-06]]",True,,True,True,3,4,/home/unitree/lly/p8_real/p8_shift_official_20260822_r37/posterior/R1_command_gain_coupling_SHIFT_BLOCK_02_passive_PRE_CALIBRATION_04_v0004.npz,1787331649.357703,1787331651.3577318,40,p8_trial_freshness_v2,86.81988716125488,83.38093757629395,0,0,83.17147493362427,0,0,66.01190567016602,70.91164588928223,52.99067497253418,51.322031021118164,57.501792907714844,,,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r37/bags/R1_command_gain_coupling_SHIFT_BLOCK_02_passive_part_01,SUCCESS,completed,2026-08-21T17:00:51Z
p8_shift_official_20260822_r37,R1_command_gain_coupling_SHIFT_BLOCK_02_passive_PRE_CALIBRATION_05,R1_command_gain_coupling_SHIFT_BLOCK_02_passive_PRE_CALIBRATION_05_attempt_01,SHIFT_BLOCK_02,passive,,R1_command_gain_coupling,pre_calibration,5,PRE_005,"[0.501563, 0.290123, -0.56704]","[0.501563, 0.290123, -0.56704]","[0.4894793772514862, 0.15989832048235852, -0.4727276504986162]","[[7.175758039532852e-06, -1.3907109459835233e-05, 0.0], [-1.3907109459835233e-05, 0.00011506842737611653, 0.0], [0.0, 0.0, 7.08486185954578e-06]]",True,,True,True,4,5,/home/unitree/lly/p8_real/p8_shift_official_20260822_r37/posterior/R1_command_gain_coupling_SHIFT_BLOCK_02_passive_PRE_CALIBRATION_05_v0005.npz,1787331653.3943582,1787331655.394385,40,p8_trial_freshness_v2,98.56319427490234,86.97223663330078,0,0,81.62468671798705,0,0,67.73591041564941,67.73591041564941,70.00899314880371,53.867268562316895,72.24678993225098,,,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r37/bags/R1_command_gain_coupling_SHIFT_BLOCK_02_passive_part_01,SUCCESS,completed,2026-08-21T17:00:56Z
p8_shift_official_20260822_r37,R1_command_gain_coupling_SHIFT_BLOCK_02_passive_PRE_CALIBRATION_06,R1_command_gain_coupling_SHIFT_BLOCK_02_passive_PRE_CALIBRATION_06_attempt_01,SHIFT_BLOCK_02,passive,,R1_command_gain_coupling,pre_calibration,6,PRE_006,"[-0.473437, -0.280247, -0.24704]","[-0.473437, -0.280247, -0.24704]","[-0.4110683763174195, -0.21662469505676693, -0.1714556129080746]","[[8.01128081849743e-06, -1.6266266983466314e-06, 0.0], [-1.6266266983466314e-06, 5.649138013366146e-06, 0.0], [0.0, 0.0, 1.7407017773439156e-06]]",True,,True,True,5,6,/home/unitree/lly/p8_real/p8_shift_official_20260822_r37/posterior/R1_command_gain_coupling_SHIFT_BLOCK_02_passive_PRE_CALIBRATION_06_v0006.npz,1787331657.4180071,1787331659.4180393,40,p8_trial_freshness_v2,91.01533889770508,88.59038352966309,0,0,83.42986106872557,0,0,64.02993202209473,75.13022422790527,77.48889923095703,55.724906921386726,80.11245727539062,,,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r37/bags/R1_command_gain_coupling_SHIFT_BLOCK_02_passive_part_01,SUCCESS,completed,2026-08-21T17:01:00Z
p8_shift_official_20260822_r37,R1_command_gain_coupling_SHIFT_BLOCK_02_passive_PRE_CALIBRATION_07,R1_command_gain_coupling_SHIFT_BLOCK_02_passive_PRE_CALIBRATION_07_attempt_01,SHIFT_BLOCK_02,passive,,R1_command_gain_coupling,pre_calibration,7,PRE_007,"[0.126563, -0.080247, 0.07296]","[0.126563, -0.080247, 0.07296]","[0.0035734391257027107, 0.00037059475172365546, 0.003958825577276569]","[[3.7878283469611483e-07, -5.82313222604191e-08, 0.0], [-5.82313222604191e-08, 2.1583613579919423e-07, 0.0], [0.0, 0.0, 1.9286131717328145e-07]]",True,,True,True,6,7,/home/unitree/lly/p8_real/p8_shift_official_20260822_r37/posterior/R1_command_gain_coupling_SHIFT_BLOCK_02_passive_PRE_CALIBRATION_07_v0007.npz,1787331661.477221,1787331663.4772506,40,p8_trial_freshness_v2,108.81495475769043,85.16502380371094,0,0,82.79988765716553,0,0,65.2475357055664,88.99259567260742,74.14960861206055,52.398681640625,63.81678581237793,,,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r37/bags/R1_command_gain_coupling_SHIFT_BLOCK_02_passive_part_01,SUCCESS,completed,2026-08-21T17:01:04Z
p8_shift_official_20260822_r37,R1_command_gain_coupling_SHIFT_BLOCK_02_passive_PRE_CALIBRATION_08,R1_command_gain_coupling_SHIFT_BLOCK_02_passive_PRE_CALIBRATION_08_attempt_01,SHIFT_BLOCK_02,passive,,R1_command_gain_coupling,pre_calibration,8,PRE_008,"[-0.173437, 0.119753, 0.39296]","[-0.173437, 0.119753, 0.39296]","[-0.10477587188505003, 0.10260831083778968, 0.339204557640275]","[[2.907018222838778e-06, 8.024021521150234e-07, 0.0], [8.024021521150233e-07, 2.41113853052725e-06, 0.0], [0.0, 0.0, 6.147970862326754e-06]]",True,,True,True,7,8,/home/unitree/lly/p8_real/p8_shift_official_20260822_r37/posterior/R1_command_gain_coupling_SHIFT_BLOCK_02_passive_PRE_CALIBRATION_08_v0008.npz,1787331665.526188,1787331667.5262158,40,p8_trial_freshness_v2,106.58955574035645,90.32082557678223,0,0,81.32122755050659,0,0,62.4232292175293,72.96586036682129,76.28130912780762,54.41999435424805,58.89582633972168,,,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r37/bags/R1_command_gain_coupling_SHIFT_BLOCK_02_passive_part_01,SUCCESS,completed,2026-08-21T17:01:08Z
p8_shift_official_20260822_r37,R1_command_gain_coupling_SHIFT_BLOCK_02_passive_PRE_CALIBRATION_09,R1_command_gain_coupling_SHIFT_BLOCK_02_passive_PRE_CALIBRATION_09_attempt_01,SHIFT_BLOCK_02,passive,,R1_command_gain_coupling,pre_calibration,9,PRE_009,"[0.426563, -0.21358, 0.71296]","[0.426563, -0.21358, 0.71296]","[0.3817181983072687, -0.03199039699210865, 0.6598638974639678]","[[3.954461147090612e-05, -2.719108710875557e-05, 0.0], [-2.719108710875557e-05, 8.824436096021695e-05, 0.0], [0.0, 0.0, 3.888667267117607e-06]]",True,,True,True,8,9,/home/unitree/lly/p8_real/p8_shift_official_20260822_r37/posterior/R1_command_gain_coupling_SHIFT_BLOCK_02_passive_PRE_CALIBRATION_09_v0009.npz,1787331669.574134,1787331671.5741663,40,p8_trial_freshness_v2,106.70995712280273,93.71495246887207,0,0,86.01056337356567,0,0,70.77813148498535,72.93224334716797,82.27777481079102,61.32316589355469,98.20127487182617,,,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r37/bags/R1_command_gain_coupling_SHIFT_BLOCK_02_passive_part_01,SUCCESS,completed,2026-08-21T17:01:12Z
p8_shift_official_20260822_r37,R1_command_gain_coupling_SHIFT_BLOCK_02_passive_PRE_CALIBRATION_10,R1_command_gain_coupling_SHIFT_BLOCK_02_passive_PRE_CALIBRATION_10_attempt_01,SHIFT_BLOCK_02,passive,,R1_command_gain_coupling,pre_calibration,10,PRE_010,"[-0.323437, -0.01358, -0.50304]","[-0.323437, -0.01358, -0.50304]","[-0.2368773862480698, -0.03552861710886402, -0.41712705931590854]","[[2.619732319952494e-06, -4.693795960252864e-06, 0.0], [-4.693795960252864e-06, 1.758830295700397e-05, 0.0], [0.0, 0.0, 8.654893197638761e-07]]",True,,True,True,9,10,/home/unitree/lly/p8_real/p8_shift_official_20260822_r37/posterior/R1_command_gain_coupling_SHIFT_BLOCK_02_passive_PRE_CALIBRATION_10_v0010.npz,1787331673.5982184,1787331675.598251,40,p8_trial_freshness_v2,89.4923210144043,83.9393138885498,0,0,86.70375347137451,0,0,64.72277641296387,66.32351875305176,57.04975128173828,51.54131650924682,60.750484466552734,,,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r37/bags/R1_command_gain_coupling_SHIFT_BLOCK_02_passive_part_01,SUCCESS,completed,2026-08-21T17:01:16Z
