schema_version,seq,wall_time,ros_time,status,global_frame,base_frame,robot_x,robot_y,robot_yaw,goal_x,goal_y,goal_frame,goal_raw_x,goal_raw_y,goal_in_base_x,goal_in_base_y,target_dist,target_angle,obs_dim,coverage_count,empty_group_count,min_pooled_range,normalized_action_linear,normalized_action_angular,cmd_published_linear,cmd_published_angular,experiment_id,experiment_profile,compensation_mode,action_mapping_mode,cmd_target_linear,cmd_target_angular,cmd_desired_linear,cmd_desired_angular,cmd_compensated_raw_linear,cmd_compensated_raw_angular,compensation_linear_accepted,compensation_angular_accepted,compensation_linear_reason,compensation_angular_reason
3,13,2026-08-21T15:21:00.745,1787296860.745055914,NAVIGATING,map,base_link,3.085412,-2.452857,1.378267,2.694219,-0.794667,map,2.694219,-0.794667,1.552700,0.701247,1.703709,0.424209,548,90,0,1.584087,0.999272,0.427031,0.599563,0.341625,,,off,policy_direct_scale,0.599563,0.341625,0.599563,0.341625,nan,nan,0,0,off,off
3,14,2026-08-21T15:21:01.308,1787296861.308554411,NAVIGATING,map,base_link,3.081185,-2.453366,1.376874,2.694219,-0.794667,map,2.694219,-0.794667,1.553036,0.699358,1.703239,0.423117,548,90,0,1.582627,0.999280,0.426787,0.599568,0.341430,,,off,policy_direct_scale,0.599568,0.341430,0.599568,0.341430,nan,nan,0,0,off,off
3,15,2026-08-21T15:21:01.911,1787296861.911242723,NAVIGATING,map,base_link,3.081806,-2.448391,1.377497,2.694219,-0.794667,map,2.694219,-0.794667,1.548470,0.698046,1.698537,0.423517,548,90,0,1.586147,0.999268,0.427881,0.599561,0.342305,,,off,policy_direct_scale,0.599561,0.342305,0.599561,0.342305,nan,nan,0,0,off,off
3,16,2026-08-21T15:21:02.425,1787296862.425336838,NAVIGATING,map,base_link,3.087589,-2.455246,1.381158,2.694219,-0.794667,map,2.694219,-0.794667,1.556657,0.699344,1.706535,0.422239,548,90,0,1.584679,0.999273,0.421491,0.599564,0.337193,,,off,policy_direct_scale,0.599564,0.337193,0.599564,0.337193,nan,nan,0,0,off,off
3,17,2026-08-21T15:21:02.945,1787296862.945046425,NAVIGATING,map,base_link,3.082643,-2.451911,1.380381,2.694219,-0.794667,map,2.694219,-0.794667,1.553774,0.695065,1.702155,0.420639,548,90,0,1.582619,0.999279,0.419398,0.599567,0.335519,,,off,policy_direct_scale,0.599567,0.335519,0.599567,0.335519,nan,nan,0,0,off,off
3,18,2026-08-21T15:21:03.505,1787296863.505671740,NAVIGATING,map,base_link,3.082017,-2.452530,1.377822,2.694219,-0.794667,map,2.694219,-0.794667,1.552719,0.698542,1.702615,0.422757,548,90,0,1.579892,0.999270,0.423484,0.599562,0.338787,,,off,policy_direct_scale,0.599562,0.338787,0.599562,0.338787,nan,nan,0,0,off,off
3,19,2026-08-21T15:21:04.065,1787296864.065014362,NAVIGATING,map,base_link,3.081560,-2.455843,1.379185,2.694219,-0.794667,map,2.694219,-0.794667,1.557009,0.696608,1.705737,0.420691,548,90,0,1.581657,0.999265,0.419900,0.599559,0.335920,,,off,policy_direct_scale,0.599559,0.335920,0.599559,0.335920,nan,nan,0,0,off,off
3,20,2026-08-21T15:21:04.588,1787296864.588113070,NAVIGATING,map,base_link,3.079491,-2.451762,1.377467,2.694219,-0.794667,map,2.694219,-0.794667,1.552202,0.696467,1.701293,0.421769,548,90,0,1.579307,0.999271,0.422877,0.599562,0.338302,,,off,policy_direct_scale,0.599562,0.338302,0.599562,0.338302,nan,nan,0,0,off,off
3,21,2026-08-21T15:21:05.105,1787296865.105232954,NAVIGATING,map,base_link,3.079069,-2.451125,1.378311,2.694219,-0.794667,map,2.694219,-0.794667,1.552245,0.694621,1.700577,0.420768,548,90,0,1.585606,0.999276,0.420763,0.599566,0.336610,,,off,policy_direct_scale,0.599566,0.336610,0.599566,0.336610,nan,nan,0,0,off,off
3,22,2026-08-21T15:21:05.626,1787296865.626363516,NAVIGATING,map,base_link,3.081104,-2.451626,1.377353,2.694219,-0.794667,map,2.694219,-0.794667,1.551680,0.698200,1.701527,0.422824,548,90,0,1.579803,0.999274,0.425566,0.599564,0.340453,,,off,policy_direct_scale,0.599564,0.340453,0.599564,0.340453,nan,nan,0,0,off,off
3,23,2026-08-21T15:21:06.145,1787296866.145246267,NAVIGATING,map,base_link,3.084558,-2.458350,1.377435,2.694219,-0.794667,map,2.694219,-0.794667,1.557671,0.702756,1.708861,0.423817,548,90,0,1.592206,0.999280,0.426933,0.599568,0.341547,,,off,policy_direct_scale,0.599568,0.341547,0.599568,0.341547,nan,nan,0,0,off,off
3,24,2026-08-21T15:21:06.667,1787296866.667379379,NAVIGATING,map,base_link,3.084920,-2.454741,1.379896,2.694219,-0.794667,map,2.694219,-0.794667,1.555784,0.698590,1.705430,0.422045,548,90,0,1.583941,0.999289,0.424203,0.599573,0.339363,,,off,policy_direct_scale,0.599573,0.339363,0.599573,0.339363,nan,nan,0,0,off,off
3,25,2026-08-21T15:21:07.186,1787296867.186577559,NAVIGATING,map,base_link,3.082601,-2.453747,1.379642,2.694219,-0.794667,map,2.694219,-0.794667,1.555071,0.696521,1.703933,0.421108,548,90,0,1.581006,0.999280,0.420727,0.599568,0.336582,,,off,policy_direct_scale,0.599568,0.336582,0.599568,0.336582,nan,nan,0,0,off,off
3,26,2026-08-21T15:21:07.708,1787296867.708033562,NAVIGATING,map,base_link,3.087583,-2.456234,1.380043,2.694219,-0.794667,map,2.694219,-0.794667,1.556848,0.701260,1.707495,0.423216,548,90,0,1.584232,0.999285,0.425577,0.599571,0.340461,,,off,policy_direct_scale,0.599571,0.340461,0.599571,0.340461,nan,nan,0,0,off,off
3,27,2026-08-21T15:21:08.268,1787296868.268910408,NAVIGATING,map,base_link,3.082739,-2.453663,1.378303,2.694219,-0.794667,map,2.694219,-0.794667,1.554029,0.698721,1.703882,0.422537,548,90,0,1.592203,0.999285,0.424805,0.599571,0.339844,,,off,policy_direct_scale,0.599571,0.339844,0.599571,0.339844,nan,nan,0,0,off,off
3,28,2026-08-21T15:21:08.827,1787296868.827191591,NAVIGATING,map,base_link,3.084446,-2.453232,1.378517,2.694219,-0.794667,map,2.694219,-0.794667,1.553429,0.699982,1.703853,0.423357,548,90,0,1.574094,0.999282,0.427160,0.599569,0.341728,,,off,policy_direct_scale,0.599569,0.341728,0.599569,0.341728,nan,nan,0,0,off,off
3,29,2026-08-21T15:21:09.346,1787296869.346420050,NAVIGATING,map,base_link,3.083056,-2.450898,1.378747,2.694219,-0.794667,map,2.694219,-0.794667,1.551564,0.697814,1.701263,0.422645,548,90,0,1.584830,0.999274,0.425157,0.599564,0.340125,,,off,policy_direct_scale,0.599564,0.340125,0.599564,0.340125,nan,nan,0,0,off,off
3,30,2026-08-21T15:21:09.867,1787296869.867366314,NAVIGATING,map,base_link,3.082490,-2.451123,1.378450,2.694219,-0.794667,map,2.694219,-0.794667,1.551686,0.697763,1.701353,0.422588,548,90,0,1.583780,0.999275,0.424346,0.599565,0.339477,,,off,policy_direct_scale,0.599565,0.339477,0.599565,0.339477,nan,nan,0,0,off,off
3,31,2026-08-21T15:21:10.425,1787296870.425396681,NAVIGATING,map,base_link,3.084393,-2.453965,1.379336,2.694219,-0.794667,map,2.694219,-0.794667,1.554731,0.698797,1.704554,0.422409,548,90,0,1.593414,0.999283,0.424149,0.599570,0.339319,,,off,policy_direct_scale,0.599570,0.339319,0.599570,0.339319,nan,nan,0,0,off,off
3,32,2026-08-21T15:21:10.945,1787296870.945083618,NAVIGATING,map,base_link,3.083294,-2.451441,1.380728,2.694219,-0.794667,map,2.694219,-0.794667,1.553432,0.695076,1.701846,0.420728,548,90,0,1.596790,0.999281,0.420987,0.599569,0.336790,,,off,policy_direct_scale,0.599569,0.336790,0.599569,0.336790,nan,nan,0,0,off,off
3,33,2026-08-21T15:21:11.464,1787296871.464759350,NAVIGATING,map,base_link,3.082814,-2.452028,1.377914,2.694219,-0.794667,map,2.694219,-0.794667,1.552137,0.699086,1.702307,0.423188,548,90,0,1.581570,0.999282,0.427169,0.599569,0.341735,,,off,policy_direct_scale,0.599569,0.341735,0.599569,0.341735,nan,nan,0,0,off,off
3,34,2026-08-21T15:21:11.985,1787296871.985002279,NAVIGATING,map,base_link,3.082011,-2.454579,1.378206,2.694219,-0.794667,map,2.694219,-0.794667,1.554999,0.698333,1.704608,0.422096,548,90,0,1.582523,0.999274,0.423412,0.599564,0.338730,,,off,policy_direct_scale,0.599564,0.338730,0.599564,0.338730,nan,nan,0,0,off,off
3,35,2026-08-21T15:21:12.508,1787296872.508837700,NAVIGATING,map,base_link,3.081708,-2.453414,1.379009,2.694219,-0.794667,map,2.694219,-0.794667,1.554474,0.696564,1.703406,0.421275,548,90,0,1.582488,0.999282,0.421789,0.599569,0.337431,,,off,policy_direct_scale,0.599569,0.337431,0.599569,0.337431,nan,nan,0,0,off,off
3,36,2026-08-21T15:21:13.065,1787296873.065054178,NAVIGATING,map,base_link,3.080695,-2.450885,1.378105,2.694219,-0.794667,map,2.694219,-0.794667,1.551555,0.696491,1.700713,0.421938,548,90,0,1.583624,0.999275,0.423338,0.599565,0.338670,,,off,policy_direct_scale,0.599565,0.338670,0.599565,0.338670,nan,nan,0,0,off,off
3,37,2026-08-21T15:21:13.588,1787296873.588246107,NAVIGATING,map,base_link,3.083009,-2.454693,1.377597,2.694219,-0.794667,map,2.694219,-0.794667,1.554493,0.700281,1.704947,0.423260,548,90,0,1.581397,0.999281,0.424325,0.599569,0.339460,,,off,policy_direct_scale,0.599569,0.339460,0.599569,0.339460,nan,nan,0,0,off,off
3,38,2026-08-21T15:21:14.107,1787296874.107628107,NAVIGATING,map,base_link,3.083321,-2.453079,1.379216,2.694219,-0.794667,map,2.694219,-0.794667,1.553981,0.697763,1.703447,0.422036,548,90,0,1.598019,0.999284,0.423954,0.599570,0.339163,,,off,policy_direct_scale,0.599570,0.339163,0.599570,0.339163,nan,nan,0,0,off,off
3,39,2026-08-21T15:21:14.669,1787296874.669869900,NAVIGATING,map,base_link,3.086710,-2.452676,1.379064,2.694219,-0.794667,map,2.694219,-0.794667,1.552834,0.701249,1.703832,0.424178,548,90,0,1.583089,0.999283,0.428286,0.599570,0.342629,,,off,policy_direct_scale,0.599570,0.342629,0.599570,0.342629,nan,nan,0,0,off,off
3,40,2026-08-21T15:21:15.186,1787296875.186045408,NAVIGATING,map,base_link,3.083795,-2.456604,1.379238,2.694219,-0.794667,map,2.694219,-0.794667,1.557367,0.698864,1.706987,0.421811,548,90,0,1.588062,0.999275,0.422056,0.599565,0.337645,,,off,policy_direct_scale,0.599565,0.337645,0.599565,0.337645,nan,nan,0,0,off,off
3,41,2026-08-21T15:21:15.706,1787296875.706912041,NAVIGATING,map,base_link,3.089517,-2.455493,1.380802,2.694219,-0.794667,map,2.694219,-0.794667,1.556287,0.701837,1.707221,0.423660,548,90,0,1.579870,0.999279,0.426881,0.599567,0.341505,,,off,policy_direct_scale,0.599567,0.341505,0.599567,0.341505,nan,nan,0,0,off,off
3,42,2026-08-21T15:21:16.225,1787296876.225250006,NAVIGATING,map,base_link,3.081457,-2.453015,1.378496,2.694219,-0.794667,map,2.694219,-0.794667,1.553772,0.697039,1.702959,0.421698,548,90,0,1.584814,0.999278,0.422627,0.599567,0.338101,,,off,policy_direct_scale,0.599567,0.338101,0.599567,0.338101,nan,nan,0,0,off,off
3,43,2026-08-21T15:21:16.748,1787296876.748598814,NAVIGATING,map,base_link,3.079917,-2.455191,1.376735,2.694219,-0.794667,map,2.694219,-0.794667,1.554974,0.698683,1.704730,0.422290,548,90,0,1.579913,0.999272,0.423791,0.599563,0.339033,,,off,policy_direct_scale,0.599563,0.339033,0.599563,0.339033,nan,nan,0,0,off,off
3,44,2026-08-21T15:21:17.305,1787296877.305896282,NAVIGATING,map,base_link,3.083582,-2.457395,1.379867,2.694219,-0.794667,map,2.694219,-0.794667,1.558624,0.697826,1.707709,0.420956,548,90,0,1.592312,0.999279,0.418858,0.599567,0.335087,,,off,policy_direct_scale,0.599567,0.335087,0.599567,0.335087,nan,nan,0,0,off,off
3,45,2026-08-21T15:21:17.905,1787296877.905470371,NAVIGATING,map,base_link,3.080132,-2.456494,1.379050,2.694219,-0.794667,map,2.694219,-0.794667,1.557825,0.695542,1.706048,0.419925,548,90,0,1.593631,0.999279,0.417871,0.599567,0.334296,,,off,policy_direct_scale,0.599567,0.334296,0.599567,0.334296,nan,nan,0,0,off,off
3,46,2026-08-21T15:21:18.464,1787296878.464933634,NAVIGATING,map,base_link,3.085308,-2.452656,1.380408,2.694219,-0.794667,map,2.694219,-0.794667,1.554021,0.697780,1.703490,0.422035,548,90,0,1.578932,0.999278,0.421471,0.599567,0.337176,,,off,policy_direct_scale,0.599567,0.337176,0.599567,0.337176,nan,nan,0,0,off,off
3,47,2026-08-21T15:21:18.985,1787296878.985418558,NAVIGATING,map,base_link,3.079231,-2.452127,1.378474,2.694219,-0.794667,map,2.694219,-0.794667,1.553311,0.694718,1.701590,0.420565,548,90,0,1.580643,0.999280,0.419119,0.599568,0.335296,,,off,policy_direct_scale,0.599568,0.335296,0.599568,0.335296,nan,nan,0,0,off,off
3,48,2026-08-21T15:21:19.505,1787296879.505451202,NAVIGATING,map,base_link,3.081555,-2.454361,1.379778,2.694219,-0.794667,map,2.694219,-0.794667,1.555967,0.695399,1.704292,0.420293,548,90,0,1.581059,0.999280,0.418911,0.599568,0.335129,,,off,policy_direct_scale,0.599568,0.335129,0.599568,0.335129,nan,nan,0,0,off,off
3,49,2026-08-21T15:21:20.069,1787296880.069262981,NAVIGATING,map,base_link,3.080655,-2.452191,1.378012,2.694219,-0.794667,map,2.694219,-0.794667,1.552780,0.696846,1.701975,0.421833,548,90,0,1.581843,0.999279,0.422968,0.599567,0.338375,,,off,policy_direct_scale,0.599567,0.338375,0.599567,0.338375,nan,nan,0,0,off,off
3,50,2026-08-21T15:21:20.588,1787296880.588021278,NAVIGATING,map,base_link,3.078766,-2.449628,1.378178,2.694219,-0.794667,map,2.694219,-0.794667,1.550742,0.694244,1.699051,0.420927,548,90,0,1.594599,0.999278,0.421453,0.599567,0.337163,,,off,policy_direct_scale,0.599567,0.337163,0.599567,0.337163,nan,nan,0,0,off,off
3,51,2026-08-21T15:21:21.105,1787296881.105083704,NAVIGATING,map,base_link,3.077581,-2.456142,1.375724,2.694219,-0.794667,map,2.694219,-0.794667,1.555653,0.698148,1.705130,0.421840,548,90,0,1.579317,0.999276,0.420830,0.599565,0.336664,,,off,policy_direct_scale,0.599565,0.336664,0.599565,0.336664,nan,nan,0,0,off,off
3,52,2026-08-21T15:21:21.666,1787296881.666572571,NAVIGATING,map,base_link,3.079138,-2.449097,1.378458,2.694219,-0.794667,map,2.694219,-0.794667,1.550343,0.694073,1.698618,0.420931,548,90,0,1.587872,0.999276,0.421367,0.599566,0.337093,,,off,policy_direct_scale,0.599566,0.337093,0.599566,0.337093,nan,nan,0,0,off,off
3,53,2026-08-21T15:21:22.185,1787296882.185061216,NAVIGATING,map,base_link,3.085520,-2.453139,1.377293,2.694219,-0.794667,map,2.694219,-0.794667,1.552273,0.702918,1.704009,0.425206,548,90,0,1.573441,0.999270,0.429812,0.599562,0.343850,,,off,policy_direct_scale,0.599562,0.343850,0.599562,0.343850,nan,nan,0,0,off,off
3,54,2026-08-21T15:21:22.705,1787296882.705310822,NAVIGATING,map,base_link,3.078738,-2.450617,1.377811,2.694219,-0.794667,map,2.694219,-0.794667,1.551462,0.694975,1.700007,0.421147,548,90,0,1.593921,0.999276,0.421554,0.599566,0.337243,,,off,policy_direct_scale,0.599566,0.337243,0.599566,0.337243,nan,nan,0,0,off,off
3,55,2026-08-21T15:21:23.305,1787296883.305233717,NAVIGATING,map,base_link,3.081004,-2.453280,1.378100,2.694219,-0.794667,map,2.694219,-0.794667,1.553843,0.697260,1.703115,0.421800,548,90,0,1.594704,0.999281,0.421005,0.599569,0.336804,,,off,policy_direct_scale,0.599569,0.336804,0.599569,0.336804,nan,nan,0,0,off,off
3,56,2026-08-21T15:21:23.867,1787296883.867623329,NAVIGATING,map,base_link,3.086035,-2.453677,1.378696,2.694219,-0.794667,map,2.694219,-0.794667,1.553687,0.701349,1.704651,0.424025,548,90,0,1.582729,0.999280,0.425786,0.599568,0.340629,,,off,policy_direct_scale,0.599568,0.340629,0.599568,0.340629,nan,nan,0,0,off,off
3,57,2026-08-21T15:21:24.385,1787296884.385626316,NAVIGATING,map,base_link,3.084492,-2.453712,1.378818,2.694219,-0.794667,map,2.694219,-0.794667,1.554101,0.699652,1.704331,0.423018,548,90,0,1.580568,0.999279,0.426287,0.599568,0.341029,,,off,policy_direct_scale,0.599568,0.341029,0.599568,0.341029,nan,nan,0,0,off,off
3,58,2026-08-21T15:21:24.905,1787296884.905179739,NAVIGATING,map,base_link,3.081703,-2.452675,1.379969,2.694219,-0.794667,map,2.694219,-0.794667,1.554417,0.694926,1.702685,0.420411,548,90,0,1.585115,0.999277,0.419169,0.599566,0.335335,,,off,policy_direct_scale,0.599566,0.335335,0.599566,0.335335,nan,nan,0,0,off,off
3,59,2026-08-21T15:21:25.469,1787296885.469344139,NAVIGATING,map,base_link,3.081944,-2.449817,1.378690,2.694219,-0.794667,map,2.694219,-0.794667,1.550675,0.696605,1.699956,0.422211,548,90,0,1.586560,0.999280,0.424578,0.599568,0.339662,,,off,policy_direct_scale,0.599568,0.339662,0.599568,0.339662,nan,nan,0,0,off,off
3,60,2026-08-21T15:21:25.988,1787296885.988848925,NAVIGATING,map,base_link,3.084247,-2.454688,1.380801,2.694219,-0.794667,map,2.694219,-0.794667,1.556491,0.696512,1.705225,0.420763,548,90,0,1.585461,0.999283,0.420379,0.599570,0.336303,,,off,policy_direct_scale,0.599570,0.336303,0.599570,0.336303,nan,nan,0,0,off,off
3,61,2026-08-21T15:21:26.505,1787296886.505451918,NAVIGATING,map,base_link,3.081064,-2.454495,1.378529,2.694219,-0.794667,map,2.694219,-0.794667,1.555323,0.696884,1.704311,0.421243,548,90,0,1.586724,0.999269,0.418665,0.599562,0.334932,,,off,policy_direct_scale,0.599562,0.334932,0.599562,0.334932,nan,nan,0,0,off,off
3,62,2026-08-21T15:21:27.105,1787296887.105303526,NAVIGATING,map,base_link,3.079996,-2.454309,1.378398,2.694219,-0.794667,map,2.694219,-0.794667,1.555253,0.696004,1.703888,0.420788,548,90,0,1.584884,0.999276,0.418311,0.599566,0.334649,,,off,policy_direct_scale,0.599566,0.334649,0.599566,0.334649,nan,nan,0,0,off,off
3,63,2026-08-21T15:21:27.705,1787296887.705476999,NAVIGATING,map,base_link,3.085337,-2.454186,1.379395,2.694219,-0.794667,map,2.694219,-0.794667,1.554810,0.699674,1.704986,0.422859,548,90,0,1.576094,0.999279,0.423346,0.599567,0.338677,,,off,policy_direct_scale,0.599567,0.338677,0.599567,0.338677,nan,nan,0,0,off,off
3,64,2026-08-21T15:21:28.305,1787296888.305264711,NAVIGATING,map,base_link,3.089323,-2.452886,1.378825,2.694219,-0.794667,map,2.694219,-0.794667,1.552374,0.704225,1.704640,0.425880,548,90,0,1.592875,0.999276,0.431597,0.599565,0.345277,,,off,policy_direct_scale,0.599565,0.345277,0.599565,0.345277,nan,nan,0,0,off,off
3,65,2026-08-21T15:21:28.864,1787296888.864886999,NAVIGATING,map,base_link,3.083001,-2.456046,1.379463,2.694219,-0.794667,map,2.694219,-0.794667,1.557127,0.697629,1.706262,0.421209,548,90,0,1.577546,0.999278,0.420748,0.599567,0.336598,,,off,policy_direct_scale,0.599567,0.336598,0.599567,0.336598,nan,nan,0,0,off,off
3,66,2026-08-21T15:21:29.387,1787296889.387306213,NAVIGATING,map,base_link,3.086179,-2.451437,1.380676,2.694219,-0.794667,map,2.694219,-0.794667,1.552846,0.697989,1.702504,0.422430,548,90,0,1.581182,0.999280,0.423540,0.599568,0.338832,,,off,policy_direct_scale,0.599568,0.338832,0.599568,0.338832,nan,nan,0,0,off,off
3,67,2026-08-21T15:21:29.905,1787296889.905242205,NAVIGATING,map,base_link,3.085883,-2.452395,1.381061,2.694219,-0.794667,map,2.694219,-0.794667,1.554111,0.697281,1.703368,0.421746,548,90,0,1.581308,0.999273,0.422599,0.599564,0.338079,,,off,policy_direct_scale,0.599564,0.338079,0.599564,0.338079,nan,nan,0,0,off,off
3,68,2026-08-21T15:21:30.468,1787296890.468876600,NAVIGATING,map,base_link,3.082129,-2.453209,1.376589,2.694219,-0.794667,map,2.694219,-0.794667,1.552501,0.700699,1.703302,0.423964,548,90,0,1.586018,0.999276,0.428123,0.599566,0.342499,,,off,policy_direct_scale,0.599566,0.342499,0.599566,0.342499,nan,nan,0,0,off,off
3,69,2026-08-21T15:21:30.985,1787296890.985909939,NAVIGATING,map,base_link,3.086037,-2.450884,1.377898,2.694219,-0.794667,map,2.694219,-0.794667,1.550385,0.702055,1.701933,0.425202,548,90,0,1.581173,0.999278,0.430322,0.599567,0.344258,,,off,policy_direct_scale,0.599567,0.344258,0.599567,0.344258,nan,nan,0,0,off,off
3,70,2026-08-21T15:21:31.505,1787296891.505039930,NAVIGATING,map,base_link,3.083801,-2.451992,1.378143,2.694219,-0.794667,map,2.694219,-0.794667,1.552074,0.699692,1.702498,0.423528,548,90,0,1.585911,0.999278,0.426927,0.599567,0.341541,,,off,policy_direct_scale,0.599567,0.341541,0.599567,0.341541,nan,nan,0,0,off,off
3,71,2026-08-21T15:21:32.028,1787296892.028043032,NAVIGATING,map,base_link,3.082812,-2.454827,1.378682,2.694219,-0.794667,map,2.694219,-0.794667,1.555422,0.698427,1.705033,0.422045,548,90,0,1.587889,0.999281,0.422367,0.599569,0.337893,,,off,policy_direct_scale,0.599569,0.337893,0.599569,0.337893,nan,nan,0,0,off,off
3,72,2026-08-21T15:21:32.547,1787296892.547341347,NAVIGATING,map,base_link,3.080651,-2.454892,1.379839,2.694219,-0.794667,map,2.694219,-0.794667,1.556703,0.694516,1.704604,0.419644,548,90,0,1.597474,0.999277,0.415273,0.599566,0.332219,,,off,policy_direct_scale,0.599566,0.332219,0.599566,0.332219,nan,nan,0,0,off,off
3,73,2026-08-21T15:21:33.067,1787296893.067480803,NAVIGATING,map,base_link,3.080750,-2.454552,1.378124,2.694219,-0.794667,map,2.694219,-0.794667,1.555156,0.697218,1.704296,0.421461,548,90,0,1.581255,0.999283,0.419894,0.599570,0.335915,,,off,policy_direct_scale,0.599570,0.335915,0.599570,0.335915,nan,nan,0,0,off,off
