schema_version,seq,wall_time,ros_time,status,global_frame,base_frame,robot_x,robot_y,robot_yaw,goal_x,goal_y,goal_frame,goal_raw_x,goal_raw_y,goal_in_base_x,goal_in_base_y,target_dist,target_angle,obs_dim,coverage_count,empty_group_count,min_pooled_range,normalized_action_linear,normalized_action_angular,cmd_published_linear,cmd_published_angular,experiment_id,experiment_profile,compensation_mode,action_mapping_mode,cmd_target_linear,cmd_target_angular,cmd_desired_linear,cmd_desired_angular,cmd_compensated_raw_linear,cmd_compensated_raw_angular,compensation_linear_accepted,compensation_angular_accepted,compensation_linear_reason,compensation_angular_reason
3,26,2026-08-21T15:14:55.106,1787296495.106947660,NAVIGATING,map,base_link,3.091438,-2.458218,1.377720,2.694219,-0.794667,map,2.694219,-0.794667,1.556422,0.709039,1.710317,0.427465,548,90,0,1.576928,0.999281,0.435231,0.599569,0.348185,,,off,policy_direct_scale,0.599569,0.348185,0.599569,0.348185,nan,nan,0,0,off,off
3,27,2026-08-21T15:14:55.706,1787296495.706939459,NAVIGATING,map,base_link,3.090208,-2.457017,1.377735,2.694219,-0.794667,map,2.694219,-0.794667,1.555490,0.707577,1.708863,0.426913,548,90,0,1.597303,0.999282,0.434732,0.599569,0.347785,,,off,policy_direct_scale,0.599569,0.347785,0.599569,0.347785,nan,nan,0,0,off,off
3,28,2026-08-21T15:14:56.306,1787296496.306612730,NAVIGATING,map,base_link,3.090201,-2.458716,1.377471,2.694219,-0.794667,map,2.694219,-0.794667,1.556971,0.708309,1.710515,0.426944,548,90,0,1.588739,0.999278,0.434396,0.599567,0.347517,,,off,policy_direct_scale,0.599567,0.347517,0.599567,0.347517,nan,nan,0,0,off,off
3,29,2026-08-21T15:14:56.908,1787296496.908061743,NAVIGATING,map,base_link,3.093084,-2.456869,1.378336,2.694219,-0.794667,map,2.694219,-0.794667,1.555220,0.709437,1.709389,0.427969,548,90,0,1.577860,0.999283,0.437051,0.599570,0.349641,,,off,policy_direct_scale,0.599570,0.349641,0.599570,0.349641,nan,nan,0,0,off,off
3,30,2026-08-21T15:14:57.512,1787296497.512006998,NAVIGATING,map,base_link,3.091326,-2.452721,1.380036,2.694219,-0.794667,map,2.694219,-0.794667,1.552683,0.704280,1.704945,0.425835,548,90,0,1.576465,0.999276,0.431978,0.599565,0.345583,,,off,policy_direct_scale,0.599565,0.345583,0.599565,0.345583,nan,nan,0,0,off,off
3,31,2026-08-21T15:14:58.107,1787296498.107435942,NAVIGATING,map,base_link,3.083656,-2.452373,1.379781,2.694219,-0.794667,map,2.694219,-0.794667,1.553618,0.697080,1.702836,0.421757,548,90,0,1.587014,0.999269,0.422946,0.599561,0.338357,,,off,policy_direct_scale,0.599561,0.338357,0.599561,0.338357,nan,nan,0,0,off,off
3,32,2026-08-21T15:14:58.706,1787296498.706721067,NAVIGATING,map,base_link,3.088733,-2.456769,1.377889,2.694219,-0.794667,map,2.694219,-0.794667,1.555638,0.705843,1.708281,0.425953,548,90,0,1.583555,0.999285,0.432751,0.599571,0.346201,,,off,policy_direct_scale,0.599571,0.346201,0.599571,0.346201,nan,nan,0,0,off,off
3,33,2026-08-21T15:14:59.311,1787296499.311861515,NAVIGATING,map,base_link,3.089762,-2.458466,1.380003,2.694219,-0.794667,map,2.694219,-0.794667,1.558598,0.703885,1.710170,0.424195,548,90,0,1.589807,0.999275,0.425883,0.599565,0.340707,,,off,policy_direct_scale,0.599565,0.340707,0.599565,0.340707,nan,nan,0,0,off,off
3,34,2026-08-21T15:14:59.911,1787296499.911639929,NAVIGATING,map,base_link,3.092466,-2.457147,1.378776,2.694219,-0.794667,map,2.694219,-0.794667,1.555922,0.708200,1.709515,0.427140,548,90,0,1.566560,0.999277,0.435137,0.599566,0.348109,,,off,policy_direct_scale,0.599566,0.348109,0.599566,0.348109,nan,nan,0,0,off,off
3,35,2026-08-21T15:15:00.507,1787296500.507038116,NAVIGATING,map,base_link,3.089027,-2.456437,1.378306,2.694219,-0.794667,map,2.694219,-0.794667,1.555550,0.705419,1.708026,0.425748,548,90,0,1.594943,0.999279,0.431757,0.599567,0.345406,,,off,policy_direct_scale,0.599567,0.345406,0.599567,0.345406,nan,nan,0,0,off,off
