schema_version,seq,wall_time,ros_time,status,global_frame,base_frame,robot_x,robot_y,robot_yaw,goal_x,goal_y,goal_frame,goal_raw_x,goal_raw_y,goal_in_base_x,goal_in_base_y,target_dist,target_angle,obs_dim,coverage_count,empty_group_count,min_pooled_range,normalized_action_linear,normalized_action_angular,cmd_published_linear,cmd_published_angular,experiment_id,experiment_profile,compensation_mode,action_mapping_mode,cmd_target_linear,cmd_target_angular,cmd_desired_linear,cmd_desired_angular,cmd_compensated_raw_linear,cmd_compensated_raw_angular,compensation_linear_accepted,compensation_angular_accepted,compensation_linear_reason,compensation_angular_reason
3,0,2026-08-21T15:30:03.381,1787297403.380993843,NAVIGATING,map,base_link,1.521304,-3.598958,-1.406469,2.694219,-0.794667,map,2.694219,-0.794667,-2.574637,1.615866,3.039701,2.581119,548,90,0,1.593103,0.994665,0.999877,0.596799,0.799902,,,off,policy_direct_scale,0.596799,0.799902,0.596799,0.799902,nan,nan,0,0,off,off
3,1,2026-08-21T15:30:03.940,1787297403.940897942,NAVIGATING,map,base_link,1.519822,-3.591671,-1.405420,2.694219,-0.794667,map,2.694219,-0.794667,-2.565510,1.618826,3.033552,2.578693,548,90,0,1.579285,0.994649,0.999877,0.596789,0.799902,,,off,policy_direct_scale,0.596789,0.799902,0.596789,0.799902,nan,nan,0,0,off,off
3,2,2026-08-21T15:30:04.461,1787297404.461185932,NAVIGATING,map,base_link,1.520785,-3.592423,-1.404668,2.694219,-0.794667,map,2.694219,-0.794667,-2.565193,1.619929,3.033873,2.578330,548,90,0,1.568816,0.994698,0.999877,0.596819,0.799902,,,off,policy_direct_scale,0.596819,0.799902,0.596819,0.799902,nan,nan,0,0,off,off
3,3,2026-08-21T15:30:04.979,1787297404.979012251,NAVIGATING,map,base_link,1.525434,-3.590177,-1.404705,2.694219,-0.794667,map,2.694219,-0.794667,-2.563805,1.614880,3.030006,2.579494,548,90,0,1.586449,0.994657,0.999877,0.596794,0.799902,,,off,policy_direct_scale,0.596794,0.799902,0.596794,0.799902,nan,nan,0,0,off,off
3,4,2026-08-21T15:30:05.501,1787297405.501634836,NAVIGATING,map,base_link,1.521794,-3.594523,-1.405740,2.694219,-0.794667,map,2.694219,-0.794667,-2.569166,1.616527,3.035420,2.579977,548,90,0,1.592148,0.994650,0.999877,0.596790,0.799902,,,off,policy_direct_scale,0.596790,0.799902,0.596790,0.799902,nan,nan,0,0,off,off
3,5,2026-08-21T15:30:06.018,1787297406.018743753,NAVIGATING,map,base_link,1.521304,-3.589669,-1.405574,2.694219,-0.794667,map,2.694219,-0.794667,-2.564028,1.616640,3.031132,2.579042,548,90,0,1.579060,0.994731,0.999877,0.596838,0.799902,,,off,policy_direct_scale,0.596838,0.799902,0.596838,0.799902,nan,nan,0,0,off,off
3,6,2026-08-21T15:30:06.538,1787297406.538656473,NAVIGATING,map,base_link,1.521825,-3.591934,-1.405008,2.694219,-0.794667,map,2.694219,-0.794667,-2.565432,1.617952,3.033020,2.578923,548,90,0,1.590804,0.994690,0.999877,0.596814,0.799902,,,off,policy_direct_scale,0.596814,0.799902,0.596814,0.799902,nan,nan,0,0,off,off
3,7,2026-08-21T15:30:07.101,1787297407.101589918,NAVIGATING,map,base_link,1.518701,-3.593192,-1.406146,2.694219,-0.794667,map,2.694219,-0.794667,-2.568002,1.618318,3.035389,2.579273,548,90,0,1.583894,0.994696,0.999877,0.596818,0.799902,,,off,policy_direct_scale,0.596818,0.799902,0.596818,0.799902,nan,nan,0,0,off,off
3,8,2026-08-21T15:30:07.620,1787297407.620573759,NAVIGATING,map,base_link,1.523325,-3.591566,-1.405118,2.694219,-0.794667,map,2.694219,-0.794667,-2.565494,1.616130,3.032101,2.579443,548,90,0,1.585406,0.994660,0.999877,0.596796,0.799902,,,off,policy_direct_scale,0.596796,0.799902,0.596796,0.799902,nan,nan,0,0,off,off
3,9,2026-08-21T15:30:08.141,1787297408.141475439,NAVIGATING,map,base_link,1.519916,-3.596519,-1.402720,2.694219,-0.794667,map,2.694219,-0.794667,-2.565925,1.626465,3.037986,2.576640,548,90,0,1.589625,0.994709,0.999876,0.596826,0.799901,,,off,policy_direct_scale,0.596826,0.799901,0.596826,0.799901,nan,nan,0,0,off,off
3,10,2026-08-21T15:30:08.699,1787297408.699290514,NAVIGATING,map,base_link,1.520205,-3.593025,-1.404981,2.694219,-0.794667,map,2.694219,-0.794667,-2.566198,1.619799,3.034653,2.578543,548,90,0,1.588451,0.994730,0.999877,0.596838,0.799902,,,off,policy_direct_scale,0.596838,0.799902,0.596838,0.799902,nan,nan,0,0,off,off
3,11,2026-08-21T15:30:09.224,1787297409.224418879,NAVIGATING,map,base_link,1.524437,-3.595693,-1.404907,2.694219,-0.794667,map,2.694219,-0.794667,-2.569408,1.616254,3.035479,2.580095,548,90,0,1.591155,0.994643,0.999877,0.596786,0.799902,,,off,policy_direct_scale,0.596786,0.799902,0.596786,0.799902,nan,nan,0,0,off,off
3,12,2026-08-21T15:30:09.742,1787297409.742936850,NAVIGATING,map,base_link,1.516609,-3.590307,-1.405997,2.694219,-0.794667,map,2.694219,-0.794667,-2.564571,1.620292,3.033540,2.578120,548,90,0,1.584233,0.994749,0.999877,0.596850,0.799902,,,off,policy_direct_scale,0.596850,0.799902,0.596850,0.799902,nan,nan,0,0,off,off
3,13,2026-08-21T15:30:10.301,1787297410.301559687,NAVIGATING,map,base_link,1.521333,-3.595468,-1.404218,2.694219,-0.794667,map,2.694219,-0.794667,-2.567557,1.621050,3.036470,2.578434,548,90,0,1.578226,0.994654,0.999877,0.596793,0.799901,,,off,policy_direct_scale,0.596793,0.799901,0.596793,0.799901,nan,nan,0,0,off,off
3,14,2026-08-21T15:30:10.818,1787297410.818204165,NAVIGATING,map,base_link,1.523302,-3.588887,-1.404579,2.694219,-0.794667,map,2.694219,-0.794667,-2.561977,1.617092,3.029639,2.578555,548,90,0,1.580584,0.994683,0.999877,0.596810,0.799901,,,off,policy_direct_scale,0.596810,0.799901,0.596810,0.799901,nan,nan,0,0,off,off
3,15,2026-08-21T15:30:11.338,1787297411.338453531,NAVIGATING,map,base_link,1.519016,-3.592848,-1.404683,2.694219,-0.794667,map,2.694219,-0.794667,-2.565343,1.621706,3.034949,2.577862,548,90,0,1.580750,0.994739,0.999877,0.596844,0.799901,,,off,policy_direct_scale,0.596844,0.799901,0.596844,0.799901,nan,nan,0,0,off,off
3,16,2026-08-21T15:30:11.859,1787297411.859256506,NAVIGATING,map,base_link,1.518607,-3.592962,-1.406207,2.694219,-0.794667,map,2.694219,-0.794667,-2.567858,1.618217,3.035213,2.579276,548,90,0,1.575219,0.994652,0.999877,0.596791,0.799902,,,off,policy_direct_scale,0.596791,0.799902,0.596791,0.799902,nan,nan,0,0,off,off
3,17,2026-08-21T15:30:12.381,1787297412.381358147,NAVIGATING,map,base_link,1.516805,-3.592644,-1.401892,2.694219,-0.794667,map,2.694219,-0.794667,-2.560234,1.631006,3.035619,2.574373,548,90,0,1.573539,0.994708,0.999875,0.596825,0.799900,,,off,policy_direct_scale,0.596825,0.799900,0.596825,0.799900,nan,nan,0,0,off,off
3,18,2026-08-21T15:30:12.940,1787297412.940287113,NAVIGATING,map,base_link,1.519033,-3.593095,-1.406595,2.694219,-0.794667,map,2.694219,-0.794667,-2.568685,1.616823,3.035171,2.579810,548,90,0,1.596378,0.994728,0.999878,0.596837,0.799902,,,off,policy_direct_scale,0.596837,0.799902,0.596837,0.799902,nan,nan,0,0,off,off
3,19,2026-08-21T15:30:13.458,1787297413.458447218,NAVIGATING,map,base_link,1.520197,-3.591355,-1.406120,2.694219,-0.794667,map,2.694219,-0.794667,-2.566392,1.616608,3.033116,2.579467,548,90,0,1.585057,0.994644,0.999877,0.596786,0.799902,,,off,policy_direct_scale,0.596786,0.799902,0.596786,0.799902,nan,nan,0,0,off,off
