schema_version,seq,wall_time,ros_time,status,global_frame,base_frame,robot_x,robot_y,robot_yaw,goal_x,goal_y,goal_frame,goal_raw_x,goal_raw_y,goal_in_base_x,goal_in_base_y,target_dist,target_angle,obs_dim,coverage_count,empty_group_count,min_pooled_range,normalized_action_linear,normalized_action_angular,cmd_published_linear,cmd_published_angular,experiment_id,experiment_profile,compensation_mode,action_mapping_mode,cmd_target_linear,cmd_target_angular,cmd_desired_linear,cmd_desired_angular,cmd_compensated_raw_linear,cmd_compensated_raw_angular,compensation_linear_accepted,compensation_angular_accepted,compensation_linear_reason,compensation_angular_reason
3,0,2026-08-21T15:26:45.830,1787297205.830762148,NAVIGATING,map,base_link,2.856708,-2.843283,1.395295,2.694219,-0.794667,map,2.694219,-0.794667,1.988777,0.517686,2.055050,0.254653,548,90,0,1.578118,0.999375,-0.139743,0.599625,-0.111794,,,off,policy_direct_scale,0.599625,-0.111794,0.599625,-0.111794,nan,nan,0,0,off,off
3,1,2026-08-21T15:26:46.389,1787297206.389005423,NAVIGATING,map,base_link,2.859629,-2.839018,1.396409,2.694219,-0.794667,map,2.694219,-0.794667,1.984645,0.517605,2.051032,0.255122,548,90,0,1.581274,0.999363,-0.134742,0.599618,-0.107793,,,off,policy_direct_scale,0.599618,-0.107793,0.599618,-0.107793,nan,nan,0,0,off,off
3,2,2026-08-21T15:26:46.948,1787297206.948407173,NAVIGATING,map,base_link,2.858129,-2.853261,1.396968,2.694219,-0.794667,map,2.694219,-0.794667,1.999222,0.517483,2.065109,0.253283,548,90,0,1.584755,0.999378,-0.143121,0.599627,-0.114497,,,off,policy_direct_scale,0.599627,-0.114497,0.599627,-0.114497,nan,nan,0,0,off,off
3,3,2026-08-21T15:26:47.508,1787297207.508360386,NAVIGATING,map,base_link,2.858212,-2.835605,1.397941,2.694219,-0.794667,map,2.694219,-0.794667,1.982317,0.512582,2.047515,0.253035,548,90,0,1.583249,0.999369,-0.139143,0.599622,-0.111314,,,off,policy_direct_scale,0.599622,-0.111314,0.599622,-0.111314,nan,nan,0,0,off,off
3,4,2026-08-21T15:26:48.027,1787297208.027970552,NAVIGATING,map,base_link,2.855869,-2.851074,1.397349,2.694219,-0.794667,map,2.694219,-0.794667,1.997655,0.514116,2.062750,0.251893,548,90,0,1.589189,0.999376,-0.145111,0.599626,-0.116089,,,off,policy_direct_scale,0.599626,-0.116089,0.599626,-0.116089,nan,nan,0,0,off,off
3,5,2026-08-21T15:26:48.589,1787297208.589260817,NAVIGATING,map,base_link,2.861067,-2.847332,1.397659,2.694219,-0.794667,map,2.694219,-0.794667,1.993233,0.517974,2.059435,0.254243,548,90,0,1.595660,0.999376,-0.138034,0.599626,-0.110427,,,off,policy_direct_scale,0.599626,-0.110427,0.599626,-0.110427,nan,nan,0,0,off,off
3,6,2026-08-21T15:26:49.186,1787297209.186210871,NAVIGATING,map,base_link,2.854489,-2.854271,1.395631,2.694219,-0.794667,map,2.694219,-0.794667,2.000157,0.516745,2.065830,0.252824,548,90,0,1.580787,0.999378,-0.143441,0.599627,-0.114753,,,off,policy_direct_scale,0.599627,-0.114753,0.599627,-0.114753,nan,nan,0,0,off,off
3,7,2026-08-21T15:26:49.710,1787297209.710069895,NAVIGATING,map,base_link,2.852199,-2.861938,1.396400,2.694219,-0.794667,map,2.694219,-0.794667,2.008502,0.514283,2.073298,0.250668,548,90,0,1.572870,0.999376,-0.155056,0.599626,-0.124045,,,off,policy_direct_scale,0.599626,-0.124045,0.599626,-0.124045,nan,nan,0,0,off,off
3,8,2026-08-21T15:26:50.226,1787297210.226311445,NAVIGATING,map,base_link,2.855835,-2.842316,1.396618,2.694219,-0.794667,map,2.694219,-0.794667,1.988659,0.514026,2.054017,0.252943,548,90,0,1.575068,0.999372,-0.142219,0.599623,-0.113775,,,off,policy_direct_scale,0.599623,-0.113775,0.599623,-0.113775,nan,nan,0,0,off,off
3,9,2026-08-21T15:26:50.790,1787297210.790263414,NAVIGATING,map,base_link,2.856775,-2.853216,1.396326,2.694219,-0.794667,map,2.694219,-0.794667,1.999080,0.517424,2.064957,0.253273,548,90,0,1.593030,0.999377,-0.143020,0.599626,-0.114416,,,off,policy_direct_scale,0.599626,-0.114416,0.599626,-0.114416,nan,nan,0,0,off,off
3,10,2026-08-21T15:26:51.386,1787297211.386265993,NAVIGATING,map,base_link,2.857037,-2.857363,1.395962,2.694219,-0.794667,map,2.694219,-0.794667,2.002929,0.519132,2.069112,0.253606,548,90,0,1.575145,0.999382,-0.141922,0.599629,-0.113537,,,off,policy_direct_scale,0.599629,-0.113537,0.599629,-0.113537,nan,nan,0,0,off,off
3,11,2026-08-21T15:26:51.986,1787297211.986344814,NAVIGATING,map,base_link,2.857210,-2.851249,1.396036,2.694219,-0.794667,map,2.694219,-0.794667,1.996917,0.518091,2.063030,0.253849,548,90,0,1.584328,0.999375,-0.142574,0.599625,-0.114059,,,off,policy_direct_scale,0.599625,-0.114059,0.599625,-0.114059,nan,nan,0,0,off,off
3,12,2026-08-21T15:26:52.549,1787297212.549308538,NAVIGATING,map,base_link,2.859401,-2.857019,1.398034,2.694219,-0.794667,map,2.694219,-0.794667,2.003256,0.517249,2.068956,0.252685,548,90,0,1.591169,0.999373,-0.144599,0.599624,-0.115679,,,off,policy_direct_scale,0.599624,-0.115679,0.599624,-0.115679,nan,nan,0,0,off,off
3,13,2026-08-21T15:26:53.066,1787297213.066850424,NAVIGATING,map,base_link,2.865868,-2.824489,1.396258,2.694219,-0.794667,map,2.694219,-0.794667,1.969175,0.521527,2.037066,0.258902,548,90,0,1.576185,0.999368,-0.120929,0.599621,-0.096743,,,off,policy_direct_scale,0.599621,-0.096743,0.599621,-0.096743,nan,nan,0,0,off,off
3,14,2026-08-21T15:26:53.591,1787297213.590973377,NAVIGATING,map,base_link,2.859502,-2.812699,1.396363,2.694219,-0.794667,map,2.694219,-0.794667,1.958724,0.513005,2.024789,0.256154,548,90,0,1.597391,0.999371,-0.125247,0.599622,-0.100197,,,off,policy_direct_scale,0.599622,-0.100197,0.599622,-0.100197,nan,nan,0,0,off,off
3,15,2026-08-21T15:26:54.187,1787297214.187405348,NAVIGATING,map,base_link,2.858512,-2.826126,1.395494,2.694219,-0.794667,map,2.694219,-0.794667,1.971671,0.516072,2.038091,0.256001,548,90,0,1.587212,0.999371,-0.128865,0.599622,-0.103092,,,off,policy_direct_scale,0.599622,-0.103092,0.599622,-0.103092,nan,nan,0,0,off,off
3,16,2026-08-21T15:26:54.745,1787297214.745873213,NAVIGATING,map,base_link,2.859581,-2.835056,1.397373,2.694219,-0.794667,map,2.694219,-0.794667,1.981249,0.514961,2.047079,0.254291,548,90,0,1.583555,0.999374,-0.138622,0.599624,-0.110897,,,off,policy_direct_scale,0.599624,-0.110897,0.599624,-0.110897,nan,nan,0,0,off,off
3,17,2026-08-21T15:26:55.265,1787297215.265920877,NAVIGATING,map,base_link,2.856240,-2.847775,1.397371,2.694219,-0.794667,map,2.694219,-0.794667,1.994352,0.513870,2.059491,0.252178,548,90,0,1.596325,0.999378,-0.144013,0.599627,-0.115211,,,off,policy_direct_scale,0.599627,-0.115211,0.599627,-0.115211,nan,nan,0,0,off,off
3,18,2026-08-21T15:26:55.787,1787297215.787056208,NAVIGATING,map,base_link,2.859992,-2.844353,1.397434,2.694219,-0.794667,map,2.694219,-0.794667,1.990367,0.516849,2.056379,0.254064,548,90,0,1.581557,0.999370,-0.139227,0.599622,-0.111382,,,off,policy_direct_scale,0.599622,-0.111382,0.599622,-0.111382,nan,nan,0,0,off,off
3,19,2026-08-21T15:26:56.308,1787297216.308259726,NAVIGATING,map,base_link,2.855284,-2.850486,1.396102,2.694219,-0.794667,map,2.694219,-0.794667,1.996535,0.515929,2.062119,0.252880,548,90,0,1.592226,0.999373,-0.143584,0.599624,-0.114867,,,off,policy_direct_scale,0.599624,-0.114867,0.599624,-0.114867,nan,nan,0,0,off,off
3,20,2026-08-21T15:26:56.828,1787297216.828252316,NAVIGATING,map,base_link,2.858225,-2.848030,1.395984,2.694219,-0.794667,map,2.694219,-0.794667,1.993543,0.518635,2.059902,0.254516,548,90,0,1.584015,0.999365,-0.137372,0.599619,-0.109897,,,off,policy_direct_scale,0.599619,-0.109897,0.599619,-0.109897,nan,nan,0,0,off,off
