cmd_vx,cmd_vy,cmd_wz,information_gain,cost,score
0.4588801432400942,0.40841392893344164,0.5642337715253234,2.3660682277666813e-07,0.0,2.3660682277666813e-07
-0.5454188454896212,-0.12719400878995657,-0.9023204147815704,2.7535491876671547e-07,0.0,2.7535491876671547e-07
-0.2890869714319706,0.18460730090737343,0.9337389310821891,1.7769957098684663e-07,0.0,1.7769957098684663e-07
0.7064228057861328,-0.4033273160457611,-0.6031244024634361,3.0977509514975845e-07,0.0,3.0977509514975845e-07
0.6560612060129642,0.13402184005826712,0.30680720787495375,1.007913060946802e-06,0.0,-inf
-0.34829867631196976,-0.4152427138760686,-1.2065242789685726,3.0985195566861396e-07,0.0,-inf
-0.5958720054477453,0.3964994829148054,1.1912053478881717,3.1681289172587314e-07,0.0,-inf
0.3996989633888006,-0.17777851782739162,-0.29868609085679054,1.035687234492518e-06,0.0,-inf
0.05798421613872051,0.3337964741513133,-0.8380978675559163,2.427657444578397e-07,0.0,2.427657444578397e-07
-0.9375261794775724,-0.11501636449247599,0.695715744048357,3.203075608557447e-07,0.0,-inf
-0.19385889172554016,0.07318232394754887,-0.6568249957635999,3.55436251525732e-07,0.0,-inf
0.8104404769837856,-0.3544622827321291,0.8066792003810406,2.081293917447405e-07,0.0,2.081293917447405e-07
-0.020848896354436874,-0.2209784220904112,1.1031403010711074,1.9838286980119177e-07,0.0,1.9838286980119177e-07
-0.76939875818789,0.216303794644773,-1.0950101092457771,1.7215234903592033e-07,0.0,1.7215234903592033e-07
0.22727845050394535,-0.4975236998870969,0.39452341105788946,4.480887093833429e-07,0.0,-inf
0.32281957753002644,0.02998337335884571,1.4920401871204376,5.712761793409179e-07,0.0,-inf
-0.6737970877438784,-0.31126239337027073,-0.04141599778085947,6.651884206870726e-08,0.0,6.651884206870726e-08
-0.4291532076895237,0.2515145344659686,0.009982980787754059,9.361656080708829e-08,0.0,9.361656080708829e-08
0.5742992460727692,-0.0327353635802865,-1.453157619573176,2.8551912303016324e-07,0.0,-inf
0.6135522201657295,0.04862803407013416,-0.2538777971640229,1.3709378613547553e-06,0.0,-inf
-0.38977770134806633,-0.2673489395529032,1.2356259226799011,2.123971081655041e-07,0.0,2.123971081655041e-07
-0.634421581402421,0.2958583338186145,-1.2437444189563394,2.0058772189891704e-07,0.0,2.0058772189891704e-07
0.3620725516229868,-0.014637396670877934,0.26919371634721756,9.930122275301972e-07,0.0,-inf
0.20401662774384022,0.4816597606986761,0.843784905038774,3.020527903608016e-07,0.0,-inf
-0.7925389725714922,-0.20037962310016155,-0.6193717271089554,2.1252748439925916e-07,0.0,2.1252748439925916e-07
-0.04398911073803902,0.23635399248450994,0.6507930150255561,2.312861735166858e-07,0.0,2.312861735166858e-07
0.7555772252380848,0.36983782332390547,0.5330459363758564,3.1014770605276824e-07,0.0,-inf
-0.2488437220454216,-0.08861785475164652,-0.9568266542628407,2.85428108651977e-07,0.0,-inf
-0.9925110097974539,0.09915239550173283,0.97213439270854,3.7360949078484127e-07,0.0,-inf
0.003120964393019676,-0.31787233240902424,-0.5411787824705243,2.200132047322585e-07,0.0,2.200132047322585e-07
0.4073209445923567,0.16237448807805777,-1.3223119340837002,6.748622994829252e-07,0.0,-inf
-0.5883725862950087,-0.38115347642451525,0.14121915679425,1.3378111317548187e-07,0.0,1.3378111317548187e-07
-0.3407992571592331,0.43113541416823864,-0.1800987459719181,2.549500914591125e-07,0.0,2.549500914591125e-07
0.6636831872165203,-0.1498562153428793,1.353742296807468,3.5645054239894225e-07,0.0,-inf
0.7296851053833961,0.3879975201562047,-1.0648401975631714,1.2446093775846438e-07,0.0,1.2446093775846438e-07
-0.26594723388552666,-0.1692175781354308,0.4456521486863494,4.1496645321959293e-07,0.0,-inf
-0.5222791079431772,0.1430121697485447,-0.4375191852450371,5.434051741397499e-07,0.0,-inf
0.4821424428373575,-0.42429232597351074,1.049532308243215,1.1260636453578703e-07,0.0,1.1260636453578703e-07
0.07774409838020802,0.07982068601995707,0.08747886121273041,1.1582780935688009e-06,0.0,-inf
-0.9267379660159349,-0.3610416082665324,-1.4493548506870866,3.180310269359794e-07,0.0,-inf
-0.17431213334202766,0.32666949927806854,1.417924426496029,3.674702246195227e-07,0.0,-inf
0.8213807791471481,-0.10794861242175102,-0.048599244095385075,9.138521878385324e-07,0.0,-inf
0.9011366851627827,0.19355178996920586,1.1489557949826121,3.8223810880158214e-07,0.0,-inf
-0.09535779803991318,-0.4748309776186943,-0.3611726872622967,2.775492057749933e-07,0.0,-inf
-0.8507130797952414,0.4619617508724332,0.34585688542574644,3.780257360014789e-07,0.0,-inf
0.15261743031442165,-0.2431827774271369,-1.140837449580431,5.411880271839257e-07,0.0,-inf
0.31096327118575573,0.2761298939585686,-0.7456788243725896,5.720533251733645e-07,0.0,-inf
-0.6924278419464827,-0.057409945875406265,0.7907968796789646,1.5799620100443993e-07,0.0,1.5799620100443993e-07
-0.440978541970253,0.005856440402567387,-0.7519031809642911,1.1724868917873996e-07,0.0,1.1724868917873996e-07
0.5555764846503735,-0.28707642387598753,0.7142575643956661,2.3092831076119137e-07,0.0,2.3092831076119137e-07
0.5377432741224766,0.248234867118299,-0.9246359663084149,3.901035966869778e-07,0.0,-inf
-0.466555692255497,-0.4670147942379117,0.5887000970542431,2.850528492203242e-07,0.0,-inf
-0.7141300942748785,0.4697865154594183,-0.5792975099757314,2.7500278790892973e-07,0.0,-inf
0.2813797201961279,-0.18850637786090374,0.9105979688465595,5.462855613587777e-07,0.0,-inf
0.1269859205931425,0.2839469416067004,0.2261444879695773,8.090920918630565e-07,0.0,-inf
-0.8685853909701109,-0.002726004458963871,-1.307673666626215,1.3432721319925255e-07,0.0,1.3432721319925255e-07
-0.12491750717163086,0.060531796887516975,1.2746076760813594,1.8776273621713412e-07,0.0,1.8776273621713412e-07
0.8794430159032345,-0.279252702370286,-0.18890052661299706,7.223684770302518e-07,0.0,-inf
0.8352934941649437,0.42704796604812145,1.3850269988179207,3.5079310263468704e-07,0.0,-inf
-0.1681586466729641,-0.1457687672227621,-0.12793402466922998,4.1898192425179505e-07,0.0,-inf
-0.9167095813900232,0.1664543068036437,0.11391037702560425,3.1811527578010634e-07,0.0,-inf
0.07990647293627262,-0.3852332951501012,-1.3756162310019135,2.7147555015219043e-07,0.0,2.7147555015219043e-07
0.48825682885944843,0.10327036119997501,-0.5109860077500343,1.4434532466942302e-06,0.0,-inf
-0.5084207523614168,-0.3219902981072664,1.0224627843126655,1.3624908686710412e-07,0.0,1.3624908686710412e-07
-0.2637762762606144,0.36572748702019453,-0.9852278977632523,1.7638888765041502e-07,0.0,1.7638888765041502e-07
0.739737331867218,-0.08450751844793558,0.4779058462008834,7.444400683313317e-07,0.0,-inf
0.6814716793596745,0.31514720618724823,-0.01836659386754036,3.353951233033459e-07,0.0,-inf
-0.31514496356248856,-0.09642631933093071,1.4683048529550433,4.4416430433735895e-07,0.0,-inf
-0.566594859585166,0.09135060850530863,-1.477715503424406,4.370017564025556e-07,0.0,-inf
0.43685763143002987,-0.372571530751884,0.03239009063690901,2.0648741185553398e-07,0.0,2.0648741185553398e-07
0.028797192499041557,0.15456498041749,1.0808690451085567,5.028377986837402e-07,0.0,-inf
-0.21935948729515076,0.37643708009272814,0.41839468851685524,3.401497682355955e-07,0.0,-inf
0.7773177586495876,-0.15765713807195425,-1.1181039037182927,4.2849473219271064e-07,0.0,-inf
0.9454449340701103,0.009554789401590824,0.671247853897512,5.095106801937666e-07,0.0,-inf
-0.05006548389792442,-0.29077477287501097,-0.8157807514071465,9.19206456222859e-08,0.0,9.19206456222859e-08
-0.8024919126182795,0.2724239155650139,0.8298188662156463,7.160928315574343e-08,0.0,7.160928315574343e-08
0.20180741883814335,-0.05370396748185158,-0.6806505918502808,1.0350162629533396e-06,0.0,-inf
0.35600285418331623,0.45823288429528475,-1.1827430734410882,1.6683044126722283e-07,0.0,1.6683044126722283e-07
-0.6483570504933596,-0.23945391084998846,0.2838034853339195,3.3995625073376943e-07,0.0,-inf
-0.39202410355210304,0.19728828594088554,-0.3210475081577897,4.7265136021454174e-07,0.0,-inf
0.6035468280315399,-0.478567473590374,1.215809091925621,1.6519514112013725e-07,0.0,1.6519514112013725e-07
0.5804223492741585,0.4943980323150754,0.1650460883975029,2.721443569346784e-07,0.0,2.721443569346784e-07
-0.4152711443603039,-0.21317717339843512,-1.3454529354348779,2.74024019586263e-07,0.0,2.74024019586263e-07
-0.6716040913015604,0.22411171719431877,1.3314266949892044,1.9693313812460337e-07,0.0,1.9693313812460337e-07
0.3328783754259348,-0.44283267110586166,-0.15563237015157938,3.495303334918365e-07,0.0,-inf
0.24116718955338,0.03778363857418299,-0.981431744992733,9.423280972842392e-07,0.0,-inf
-0.7632537204772234,-0.2565637631341815,0.5554087003692985,1.5726871025111214e-07,0.0,1.5726871025111214e-07
-0.010827291756868362,0.30620648711919785,-0.5181765854358673,2.7156696303898997e-07,0.0,2.7156696303898997e-07
0.984804704785347,-0.02492651715874672,0.9483547126874328,4.0756604922036844e-07,0.0,-inf
0.784832913428545,0.17308882251381874,-0.6417803512886167,8.467356580192541e-07,0.0,-inf
-0.2117227241396904,-0.3918088376522064,0.8683443032205105,2.48147246715677e-07,0.0,2.48147246715677e-07
0.036312347277998924,-0.13870485778898,0.627744946628809,5.905122752515061e-07,0.0,-inf
0.3818570654839277,0.3572293668985367,1.258721242658794,1.7371605832877612e-07,0.0,1.7371605832877612e-07
-0.6214728932827711,-0.07595036551356316,-0.2777506001293659,6.140923683600676e-07,0.0,-inf
-0.3700229972600937,0.1122569078579545,0.24468148034065962,6.109348818492396e-07,0.0,-inf
0.6264711134135723,-0.3310360638424754,-1.2214745096862316,1.465852134313696e-07,0.0,1.465852134313696e-07
0.7003770843148232,0.06912157870829105,0.7662389567121863,6.062164205039792e-07,0.0,-inf
-0.30301399156451225,-0.3504015374928713,-0.7232716754078865,1.3404181262522245e-07,0.0,1.3404181262522245e-07
-0.5476584676653147,0.33786484878510237,0.7373070186004043,1.3610194968328248e-07,0.0,1.3610194968328248e-07
0.44889658130705357,-0.11908473912626505,-0.7756385654211044,7.413345260278798e-07,0.0,-inf
0.10303142853081226,0.4005907457321882,-0.33730144891887903,5.088419489412226e-07,0.0,-inf
-0.8934630174189806,-0.18186978064477444,1.1258620396256447,1.7802461311719564e-07,0.0,1.7802461311719564e-07
-0.14491208270192146,0.12992294784635305,-1.1631086552515626,3.0107200037897137e-07,0.0,-inf
0.8584184497594833,-0.41114382166415453,0.37037041783332825,4.093911581358101e-07,0.0,-inf
0.9344431050121784,0.26340685319155455,-1.4262152351439,3.0015342515079434e-07,0.0,-inf
-0.07003899663686752,-0.04462768230587244,0.06365331541746855,3.053334889715454e-07,0.0,3.053334889715454e-07
-0.8137068804353476,0.018083425238728523,-0.07306709513068199,2.7598775302108564e-07,0.0,-inf
0.18198600970208645,-0.29936244525015354,1.4402415035292506,4.491680351835656e-07,0.0,-inf
0.2738650422543287,0.20438095834106207,0.4232906810939312,9.474029004121445e-07,0.0,-inf
-0.7217673342674971,-0.48560086358338594,-1.040236403234303,2.5915100013340347e-07,0.0,2.5915100013340347e-07
-0.47419293224811554,0.45162888430058956,1.0733135528862476,4.603838501865683e-07,0.0,-inf
0.5302285961806774,-0.23290888778865337,-0.46052294690161943,6.352224986464221e-07,0.0,-inf
0.5176245085895061,0.09604868665337563,0.402820679359138,1.1536490566806479e-06,0.0,-inf
-0.47794632613658905,-0.31476953625679016,-1.1076682917773724,1.408749476288557e-07,0.0,1.408749476288557e-07
-0.7343099098652601,0.37245331425219774,1.0997217698022723,2.0686513572611643e-07,0.0,2.0686513572611643e-07
0.270050136372447,-0.09123232122510672,-0.38733305409550667,1.3144612462073127e-06,0.0,-inf
0.17835468612611294,0.43619222939014435,-1.499497932381928,4.637786203530618e-07,0.0,-inf
-0.8259447570890188,-0.15491215512156487,0.0373382605612278,2.8882539106404933e-07,0.0,2.8882539106404933e-07
-0.07348769158124924,0.1578058833256364,-0.005722288973629475,4.2524128646692005e-07,0.0,-inf
0.9220225997269154,-0.37658587377518415,1.4607989452779293,3.1701808783536593e-07,0.0,-inf
0.8476454168558121,0.2901911484077573,-0.3109753131866455,8.396876439584785e-07,0.0,-inf
-0.14903168752789497,-0.008971123956143856,1.1991565441712737,8.555399399278514e-08,0.0,8.555399399278514e-08
-0.9044186789542437,0.05283043906092644,-1.1836543008685112,2.1097434613978847e-07,0.0,2.1097434613978847e-07
0.09909445233643055,-0.2715503200888634,0.3030367037281394,6.614338030145952e-07,0.0,-inf
0.44465490616858006,0.24006803426891565,0.833659753203392,3.915898394658911e-07,0.0,-inf
-0.5587977115064859,-0.4588470859453082,-0.7028134698048234,1.7934133832423347e-07,0.0,-inf
-0.30731717869639397,0.47941049188375473,0.6641053184866905,5.396634676453178e-07,0.0,-inf
0.6892993524670601,-0.19813135638833046,-0.8020578632131219,4.560052504263758e-07,0.0,-inf
0.638159554451704,0.46764425467699766,1.279175329953432,2.5867274191622264e-07,0.0,2.5867274191622264e-07
-0.3653539568185806,-0.2488642493262887,-0.21032532770186663,3.414571368511568e-07,0.0,-inf
-0.6099680345505476,0.18933418579399586,0.21826378628611565,3.5401787619417993e-07,0.0,-inf
0.386709688231349,-0.47061427868902683,-1.2946774559095502,2.1611858883887244e-07,0.0,-inf
0.040859317407011986,0.002127080224454403,-0.5684871040284634,7.072496465751779e-07,0.0,-inf
-0.9557568486779928,-0.28334805835038424,0.8946720538660884,6.095175235597867e-08,0.0,6.095175235597867e-08
-0.20723631232976913,0.2783943619579077,-0.9262739159166813,1.1086217632598487e-07,0.0,-inf
0.7962157018482685,-0.059673530980944633,0.6071951938793063,5.668441713632526e-07,0.0,-inf
-0.007745165377855301,-0.42741032131016254,0.48212724924087524,2.251922391428478e-07,0.0,2.251922391428478e-07
-0.7513826508074999,0.3853668300434947,-0.4976150253787637,1.6624421852315805e-07,0.0,1.6624421852315805e-07
0.24418875761330128,-0.16658779326826334,1.0156950429081917,6.201715788653194e-07,0.0,-inf
0.33608257211744785,0.32159736566245556,0.09760973509401083,4.2667982910736436e-07,0.0,-inf
-0.6594273690134287,-0.10287747345864773,-1.365918830037117,3.932376441992869e-07,0.0,-inf
-0.4118833653628826,0.08440448995679617,1.404617845080793,3.174612398579108e-07,0.0,-inf
0.592415489256382,-0.3656245293095708,-0.12922576814889908,3.153615678659634e-07,0.0,3.153615678659634e-07
0.6005257368087769,0.3497645240277052,-1.1563237756490707,1.0614014400883085e-07,0.0,1.0614014400883085e-07
-0.40389565005898476,-0.06848449073731899,0.35700518544763327,4.3037657503991366e-07,0.0,-inf
-0.6514396537095308,0.11824934836477041,-0.3415057137608528,7.399530182516717e-07,0.0,-inf
0.3441928196698427,-0.33702940959483385,1.1483882954344153,2.0341102009276942e-07,0.0,2.0341102009276942e-07
0.18981380201876163,0.18247629143297672,0.7385815680027008,9.639336358189188e-07,0.0,-inf
-0.8058792147785425,-0.4011973012238741,-0.7952351057901978,8.223125960495236e-08,0.0,8.223125960495236e-08
-0.062241729348897934,0.41200971882790327,0.7565243616700172,2.1011148671718696e-07,0.0,2.1011148671718696e-07
0.9422402605414391,-0.13078891579061747,-0.7069767275825143,8.584195076059142e-07,0.0,-inf
0.7724656127393246,0.04427295830100775,1.060311603359878,3.548908018600336e-07,0.0,-inf
-0.23086482286453247,-0.2630520509555936,-0.45265939459204674,2.681026218802725e-07,0.0,2.681026218802725e-07
0.017109228298068047,-0.017957521602511406,-1.0448212064802647,3.1002362372379593e-07,0.0,3.1002362372379593e-07
0.42547436617314816,0.48598612379282713,-0.09155648667365313,1.9071935521012502e-07,0.0,1.9071935521012502e-07
-0.571080794557929,-0.20476625952869654,1.4418966360390186,2.938095036139979e-07,0.0,-inf
-0.32646671682596207,0.23300421424210072,-1.4102836148813367,2.7882501881347313e-07,0.0,-inf
0.6769242323935032,-0.4517242852598429,0.052860092371702194,1.5732802358769565e-07,0.0,1.5732802358769565e-07
0.7436738312244415,0.21354721579700708,-0.5373926097527146,7.869097970299112e-07,0.0,-inf
-0.25282013788819313,-0.4947680337354541,0.949271634221077,4.0031686470208727e-07,0.0,-inf
-0.5043006706982851,0.4429433271288872,-0.9647620031610131,2.9655598699248375e-07,0.0,2.9655598699248375e-07
0.4990293849259615,-0.2242223061621189,0.5453421995043755,4.548514906587187e-07,0.0,-inf
0.09098468162119389,0.25622421968728304,1.3176866685971618,3.9186943117181457e-07,0.0,-inf
-0.9124068710952997,-0.037444173358380795,-0.14849558472633362,3.7248999177457525e-07,0.0,-inf
-0.15701987966895103,0.024785351008176804,0.18719182815402746,2.844885797428591e-07,0.0,2.844885797428591e-07
0.8395356461405754,-0.3060653731226921,-1.3492995724081993,2.8604335254477254e-07,0.0,2.8604335254477254e-07
0.883257444947958,0.3924001306295395,0.24669424071907997,5.509447219451653e-07,0.0,-inf
-0.1123744547367096,-0.17368007823824883,-1.2403444172814488,2.505160848338642e-07,0.0,2.505160848338642e-07
-0.8648315202444792,0.13958608452230692,1.2482799254357815,2.925845486091625e-07,0.0,2.925845486091625e-07
0.13958953134715557,-0.4208059338852763,-0.26219377387315035,6.713293099426127e-07,0.0,-inf
0.29380070231854916,0.0753285326063633,-0.8514330200850964,1.1725131591883498e-06,0.0,-inf
-0.710681876167655,-0.3566076159477234,0.6151177911087871,1.1902352071703605e-07,0.0,1.1902352071703605e-07
-0.4543182924389839,0.3301853658631444,-0.6467227824032307,1.1493921104471266e-07,0.0,1.1493921104471266e-07
0.5413750745356083,-0.11140625830739737,0.8901438815519214,5.72228554352558e-07,0.0,-inf
0.5508465282619,0.4158415822312236,-0.6782555021345615,1.98417367764783e-07,0.0,1.98417367764783e-07
-0.45260606706142426,-0.13462077919393778,0.8112525595352054,3.076830746426522e-07,0.0,-inf
-0.6972193103283644,0.17863679863512516,-0.8251073621213436,2.3121013749000333e-07,0.0,2.3121013749000333e-07
0.29939725808799267,-0.39735780842602253,0.6878407476469874,2.7309735619954436e-07,0.0,2.7309735619954436e-07
0.1413561161607504,0.1143869673833251,1.1752851717174053,1.1527359014335556e-06,0.0,-inf
-0.8553209658712149,-0.33316702861338854,-0.2878814237192273,2.790167047131546e-07,0.0,-inf
-0.10680174082517624,0.35363453440368176,0.32530804350972176,3.069527103025792e-07,0.0,-inf
0.896711427718401,-0.07235450111329556,-1.2081679673865438,4.688241239062753e-07,0.0,-inf
0.8182377368211746,0.22137129493057728,0.014198689721524715,6.104059950044338e-07,0.0,-inf
-0.18606172874569893,-0.44009136594831944,-1.4756724312901497,5.957581492482444e-07,0.0,-inf
0.06581187434494495,-0.21640680823475122,-0.028039321303367615,5.10409042793799e-07,0.0,-inf
0.47002663649618626,0.31090002320706844,-1.085306958295405,2.106883290149204e-07,0.0,2.106883290149204e-07
-0.5255442205816507,-0.029620958492159843,0.37821701914072037,2.8728766702320397e-07,0.0,2.8728766702320397e-07
-0.2780015282332897,0.03260189201682806,-0.4111141646280885,3.9375483000775637e-07,0.0,-inf
0.7263584807515144,-0.2513809846714139,1.122725397348404,1.9594009182899846e-07,0.0,1.9594009182899846e-07
0.6673756651580334,0.02083904668688774,-1.3897458063438535,3.011888362444263e-07,0.0,-inf
-0.3281342536211014,-0.30211906880140305,0.1207507811486721,1.6206602378424422e-07,0.0,1.6206602378424422e-07
-0.5844965260475874,0.26016289461404085,-0.10691012162715197,1.5046186836675734e-07,0.0,1.5046186836675734e-07
0.4198023658245802,-0.04138284828513861,1.3801514245569706,3.9083322095652095e-07,0.0,-inf
0.01541975699365139,0.44692014902830124,0.5067324740812182,2.695885684856208e-07,0.0,2.695885684856208e-07
-0.2364843711256981,0.20957802329212427,0.9926927117630839,1.6073009182995856e-07,0.0,1.6073009182995856e-07
0.7590870745480061,-0.49079884123057127,-0.47383521124720573,4.174812627981798e-07,0.0,-inf
-0.0331551618874073,-0.12318413611501455,-0.5930464575067163,5.26643630340503e-07,0.0,-inf
-0.7885408420115709,0.06355828419327736,0.5834612399339676,2.766513609426116e-07,0.0,2.766513609426116e-07
0.21491113491356373,-0.34483736753463745,-0.9032258922234178,3.382618238206964e-07,0.0,-inf
0.3732727114111185,0.12777768913656473,-0.23342051357030869,1.6915910374629635e-06,0.0,-inf
-0.6302408222109079,-0.40899753849953413,1.3030479988083243,2.750566235058124e-07,0.0,2.750566235058124e-07
-0.3787611238658428,0.4042008966207504,-1.270165354013443,3.8205482520166927e-07,0.0,-inf
0.6179165616631508,-0.18548084422945976,0.19599401112645864,6.540414013669939e-07,0.0,-inf
0.5634042620658875,0.1695570582523942,1.4188470980152488,4.210321234314925e-07,0.0,-inf
-0.43315086141228676,-0.38833704870194197,-0.06782101839780807,8.56011334000624e-08,0.0,8.56011334000624e-08
-0.6846305597573519,0.4244334250688553,0.07741811033338308,1.28110709199079e-07,0.0,1.28110709199079e-07
0.31876041181385517,-0.1431533508002758,-1.4326908588409424,5.578706684339973e-07,0.0,-inf
0.2229145858436823,0.36067162174731493,-0.4303880939260125,6.226862255789732e-07,0.0,-inf
-0.7804158125072718,-0.0794506287202239,1.0357979759573936,2.1701389354631677e-07,0.0,2.1701389354631677e-07
-0.02503013238310814,0.10783800855278969,-1.068692528642714,6.002788103437226e-07,0.0,-inf
0.7979585789144039,0.4754527434706688,-0.7707673497498035,2.8113135841548425e-07,0.0,-inf
-0.19773447513580322,-0.19417360797524452,0.7162645859643817,2.870210083629294e-07,0.0,-inf
-0.950190706178546,0.24403341207653284,-0.7301162593066692,1.5316344541100292e-07,0.0,1.5316344541100292e-07
0.05429126136004925,-0.4628124637529254,0.7803498236462474,2.1141714453056395e-07,0.0,2.1141714453056395e-07
0.39618959091603756,0.056818705052137375,0.33322402462363243,1.103286923579198e-06,0.0,-inf
-0.608231833204627,-0.2755385860800743,-1.13332009781152,1.2948289197524464e-07,0.0,1.2948289197524464e-07
-0.351869560778141,0.2861952530220151,1.170749668031931,1.75910788879481e-07,0.0,1.75910788879481e-07
0.6437628902494907,-0.0049752285704016685,-0.3661094130948186,1.0279775503799072e-06,0.0,-inf
0.7183555066585541,0.2667423691600561,0.6374334767460823,3.457472321091145e-07,0.0,-inf
-0.2861270345747471,-0.04802153818309307,-0.8758994797244668,1.2924101824232506e-07,0.0,1.2924101824232506e-07
-0.5336697269231081,0.013771443627774715,0.8663168549537659,5.699682214690535e-08,0.0,5.699682214690535e-08
0.4620236624032259,-0.29499242175370455,-0.6235816860571504,3.75689581344404e-07,0.0,-inf
0.12032369710505009,0.20101669616997242,-1.2633467093110085,7.801340888814428e-07,0.0,-inf
-0.8753081653267145,-0.4822967890650034,0.2704740157350898,3.2024219062669275e-07,0.0,-inf
-0.1316715143620968,0.45596937369555235,-0.23758859932422638,3.793999448867206e-07,0.0,-inf
0.8727495595812798,-0.2371893683448434,1.2259170776233077,2.8753509085469534e-07,0.0,-inf
0.9203246794641018,0.08823253866285086,-0.17222948838025331,1.3786355098472707e-06,0.0,-inf
-0.0830669105052948,-0.3694525780156255,1.3407346419990063,2.4367430590008194e-07,0.0,2.4367430590008194e-07
-0.8315861355513334,0.3177769463509321,-1.3268910320475698,2.7669343162661955e-07,0.0,2.7669343162661955e-07
0.16496936790645123,-0.09905705414712429,0.1626325137913227,1.2987476412627666e-06,0.0,-inf
0.2605252768844366,0.381508263759315,0.9737837864086032,2.451622505253493e-07,0.0,2.451622505253493e-07
