family,method,seed,trial,source,cmd_vx,cmd_vy,cmd_wz,candidate_score,candidate_information,candidate_cost,rmse,integrated_uncertainty,nll,coverage_95,interval_width_95
affine,d_opt,1012,77,d_opt,0.6636831872165203,-0.1498562153428793,1.353742296807468,0.43979849907878865,0.43979849907878865,0.0,0.006899233258669699,0.00026157992762677017,-7.026056844441095,0.9501312335958005,0.10851620956431979
affine,d_opt,1012,78,d_opt,-0.9557568486779928,-0.28334805835038424,0.8946720538660884,0.438240634582586,0.438240634582586,0.0,0.006985779721309183,0.0002610321601117855,-7.0255849541939694,0.9483814523184602,0.10845578690257889
affine,d_opt,1012,79,d_opt,0.1269859205931425,0.2839469416067004,0.2261444879695773,0.43761281885947534,0.43761281885947534,0.0,0.007088543236221128,0.00025202068832607825,-7.004507153605108,0.94750656167979,0.10835826506792733
affine,d_opt,1012,80,d_opt,-0.8685853909701109,-0.002726004458963871,-1.307673666626215,0.4314468936642897,0.4314468936642897,0.0,0.007226353028591971,0.00025163992701370794,-6.99416311937611,0.94750656167979,0.10829773984305072
affine,d_opt,1012,81,d_opt,0.9087581895291805,-0.20945975091308355,0.13631905149668455,0.42395295570782743,0.42395295570782743,0.0,0.006808976683328421,0.0002473429976605571,-6.992366707758563,0.94750656167979,0.10821963165717993
affine,d_opt,1012,82,d_opt,-0.30731717869639397,0.47941049188375473,0.6641053184866905,0.41612074393054643,0.41612074393054643,0.0,0.006751005371927963,0.00024469936048492145,-6.995675257934182,0.94750656167979,0.108152687010832
affine,d_opt,1012,83,d_opt,-0.8058792147785425,-0.4011973012238741,-0.7952351057901978,0.4074064227850248,0.4074064227850248,0.0,0.006735321780847471,0.0002442845244495548,-6.994320274018798,0.9483814523184602,0.1080976680916947
affine,d_opt,1012,84,d_opt,0.10303142853081226,0.4005907457321882,-0.33730144891887903,0.3977137551974582,0.3977137551974582,0.0,0.006672706342171315,0.00023834983556947912,-7.020779710940693,0.9492563429571304,0.1080227696862501
affine,d_opt,1012,85,d_opt,-0.0830669105052948,-0.3694525780156255,1.3407346419990063,0.395546080958114,0.395546080958114,0.0,0.0068408810036733455,0.00023776060374058495,-7.0158583569946416,0.9483814523184602,0.1079644362797807
affine,d_opt,1012,86,d_opt,0.5634042620658875,0.1695570582523942,1.4188470980152488,0.38653698427380967,0.38653698427380967,0.0,0.006963842793114886,0.00023446234371747652,-6.986776937397432,0.9501312335958005,0.10790658410804564
affine,d_opt,1012,87,d_opt,0.6264711134135723,-0.3310360638424754,-1.2214745096862316,0.38382076826752676,0.38382076826752676,0.0,0.006827677738692326,0.00023366079410189113,-6.992320268337237,0.9492563429571304,0.10785305597554466
affine,d_opt,1012,88,d_opt,0.7296851053833961,0.3879975201562047,-1.0648401975631714,0.3830312979399934,0.3830312979399934,0.0,0.006781306385341381,0.00023291469157501096,-6.991441513710494,0.9483814523184602,0.10780520780188721
affine,d_opt,1012,89,d_opt,-0.26594723388552666,-0.1692175781354308,0.4456521486863494,0.3727558517248152,0.3727558517248152,0.0,0.006826965057661749,0.00023052606755850325,-6.994539704761763,0.9466316710411199,0.10772667556457181
affine,d_opt,1012,90,d_opt,0.11699754931032658,-0.06440136954188347,1.2992128059267998,0.3697529657283082,0.3697529657283082,0.0,0.007475139437891777,0.00022575769478649446,-6.944403626742691,0.9510061242344707,0.10766610772430146
affine,d_opt,1012,91,d_opt,0.8794430159032345,-0.279252702370286,-0.18890052661299706,0.3670221891241776,0.3670221891241776,0.0,0.007457712962706633,0.00022224967827789825,-6.9366238549462755,0.9518810148731408,0.10761390188241125
affine,d_opt,1012,92,d_opt,-0.6514396537095308,0.11824934836477041,-0.3415057137608528,0.363385476575472,0.363385476575472,0.0,0.0074790398586386106,0.00021716917191893693,-6.927267092313283,0.9492563429571304,0.10754770659290404
affine,d_opt,1012,93,d_opt,-0.34829867631196976,-0.4152427138760686,-1.2065242789685726,0.361736389017643,0.361736389017643,0.0,0.007434566733141996,0.00021637448787364315,-6.925240583523073,0.9492563429571304,0.10749951398151922
affine,d_opt,1012,94,d_opt,0.5176245085895061,0.09604868665337563,0.402820679359138,0.35195838241635746,0.35195838241635746,0.0,0.0065999796935070675,0.00020888157400875503,-6.992225391945182,0.9510061242344707,0.10743416223191149
affine,d_opt,1012,95,d_opt,0.6769242323935032,-0.4517242852598429,0.052860092371702194,0.3436757377627502,0.3436757377627502,0.0,0.006477399345539446,0.00020825358275302882,-7.010728306860822,0.9492563429571304,0.10739052921368261
affine,d_opt,1012,96,d_opt,0.12032369710505009,0.20101669616997242,-1.2633467093110085,0.33698284878815643,0.33698284878815643,0.0,0.006627214441618737,0.00020307337299455412,-7.014477231254014,0.9518810148731408,0.10733714810358876
affine,d_opt,1012,97,d_opt,-0.6716040913015604,0.22411171719431877,1.3314266949892044,0.33654687811461326,0.33654687811461326,0.0,0.00667671877266034,0.00020267093782704165,-7.017934679493613,0.9510061242344707,0.10729664065828866
affine,d_opt,1012,98,d_opt,-0.2488437220454216,-0.08861785475164652,-0.9568266542628407,0.33309844308668995,0.33309844308668995,0.0,0.0066069950151111025,0.00020140650668637073,-7.020929970272346,0.9501312335958005,0.10723724474287923
affine,d_opt,1012,99,d_opt,-0.7513826508074999,0.3853668300434947,-0.4976150253787637,0.3293665904069313,0.3293665904069313,0.0,0.0063793686147756365,0.00020091579963680596,-7.022182337154229,0.9518810148731408,0.107197043752263
affine,d_opt,1012,100,d_opt,0.7773177586495876,-0.15765713807195425,-1.1181039037182927,0.3225383475141833,0.3225383475141833,0.0,0.006137566164349466,0.00019913015878240766,-7.029515235210547,0.9492563429571304,0.1071557445465705
affine,d_opt,1012,101,d_opt,-0.19385889172554016,0.07318232394754887,-0.6568249957635999,0.32175756399993116,0.32175756399993116,0.0,0.005697877274315064,0.00019697128723485455,-7.048988216398982,0.952755905511811,0.10710046265755625
affine,d_opt,1012,102,d_opt,-0.571080794557929,-0.20476625952869654,1.4418966360390186,0.3180648965014907,0.3180648965014907,0.0,0.005788122484218824,0.0001962692386246937,-7.047223634575474,0.952755905511811,0.10706343690549232
affine,d_opt,1012,103,d_opt,-0.9167095813900232,0.1664543068036437,0.11391037702560425,0.3154042721677413,0.3154042721677413,0.0,0.005918493273245105,0.00019482474171893146,-7.063296750994559,0.9536307961504812,0.10702115528780853
