map,seed,method,trial,source,cmd_vx,cmd_vy,cmd_wz,measured_vx,measured_vy,measured_wz,valid,safety_events
replicate_double_chicane,10501,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.16582933658016044,-0.025550897009729016,0.08385412874433104,True,
replicate_double_chicane,10502,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.10398120118752305,-0.008438106845482136,0.042940422396048665,True,
replicate_double_chicane,10503,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.05960552993643044,0.009324988699841039,0.07875276737177174,True,
replicate_double_chicane,10504,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.043740042015817694,0.016591377178272682,0.09684578107515551,True,
replicate_double_chicane,10505,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.2010910087827,-0.037285814012203905,0.10522589706616911,True,
replicate_double_chicane,10506,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.16321647550226717,-0.06825795717727202,0.08273360928541534,True,
replicate_double_chicane,10507,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.07458699695256886,0.014059908100299836,0.1018609074550214,True,
replicate_double_chicane,10508,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.07235606586058356,0.01161690971399455,0.09382499128101084,True,
replicate_double_chicane,10509,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.07802202796466419,0.0023217475638090683,0.10577256728116446,True,
replicate_double_chicane,10510,B2_lhs,1,lhs_safe_snap,-0.2941448614001274,-0.033538188971579064,0.18692829553037882,-0.17339464461845538,-0.019187536913850584,0.08007003330057029,True,
