map,seed,method,success,collision,arrival_time_s,completion_time_s,path_length_m,arrival_x,arrival_y,goal_distance_at_arrival_m,final_x,final_y,goal_distance_m,stall_recovery_attempts,regular_recovery_attempts,emergency_recovery_attempts,velocity_feedback_updates,height_rate_guard_updates,high_rate_height_interlock_updates,serious_safety_event
replicate_double_chicane,10501,B2_lhs,True,False,26.900000000000002,26.900000000000002,2.698580076943472,2.441761016845703,0.04878425598144531,0.24318247619032218,2.3556251525878906,0.05685234069824219,0.32931934391483647,1,1,0,235,133,145,False
replicate_double_chicane,10502,B2_lhs,True,False,30.3,30.3,2.822076910499163,2.43817138671875,0.037322998046875,0.2446918151159525,2.3953590393066406,0.03624725341796875,0.28693961017047664,2,2,0,254,156,166,False
replicate_double_chicane,10503,B2_lhs,True,False,26.6,26.6,2.713696436567261,2.4496688842773438,0.07134437561035156,0.24112744099599007,2.3676834106445312,0.08502674102783203,0.3236837942752875,1,1,0,232,123,185,False
replicate_double_chicane,10504,B2_lhs,True,False,29.2,29.2,2.8767006012421916,2.451824188232422,-0.033818721771240234,0.2306683918919839,2.38214111328125,-0.05367088317871094,0.30265571215246556,2,2,0,244,144,43,False
replicate_double_chicane,10505,B2_lhs,True,False,22.0,22.0,2.5706854701384145,2.4421844482421875,-0.0421905517578125,0.24152904445532328,2.383514404296875,-0.06401801109313965,0.3033183380604581,0,0,0,200,116,58,False
replicate_double_chicane,10506,B2_lhs,True,False,19.3,19.3,2.596208941842633,2.4506683349609375,0.07490921020507812,0.241255885654915,2.3972549438476562,0.09050750732421875,0.2968777116265814,0,0,0,173,73,199,False
replicate_double_chicane,10507,B2_lhs,True,False,23.5,23.5,2.7333315400737774,2.449199676513672,0.06801986694335938,0.24061482003481433,2.4369583129882812,0.09322547912597656,0.2603079936993296,2,2,0,191,104,74,False
replicate_double_chicane,10508,B2_lhs,True,False,21.8,21.8,2.6393437982769683,2.4447097778320312,0.06038093566894531,0.2429142771434184,2.3892288208007812,0.04949378967285156,0.29495340965834715,0,0,0,198,100,147,False
replicate_double_chicane,10509,B2_lhs,True,False,35.2,35.2,3.083057485993777,2.4330615997314453,0.03197288513183594,0.24899967652759428,2.445545196533203,0.0358734130859375,0.2371833818695752,3,3,0,290,189,50,False
replicate_double_chicane,10510,B2_lhs,True,False,28.1,28.1,2.7896314824715773,2.449422836303711,0.07705116271972656,0.24311048947893452,2.3775634765625,0.07857894897460938,0.3124780023152283,2,2,0,233,98,329,False
replicate_double_chicane,10511,B2_lhs,True,False,20.3,20.3,2.5286973258807848,2.438619613647461,-0.0020160675048828125,0.24138880554799003,2.3463268280029297,-0.020338058471679688,0.33429242039415735,0,0,0,183,96,177,False
replicate_double_chicane,10512,B2_lhs,True,False,31.3,31.3,3.0705867614487943,2.432893753051758,0.03603410720825195,0.24971975124755655,2.368419647216797,0.055646657943725586,0.3165104528776442,3,3,0,251,153,169,False
replicate_double_chicane,10513,B2_lhs,True,False,24.1,24.1,2.6905369997184607,2.4348831176757812,-0.03715157508850098,0.24791636801934136,2.395305633544922,-0.026657581329345703,0.2859396945749035,1,1,0,207,133,103,False
replicate_double_chicane,10514,B2_lhs,True,False,28.2,28.2,2.958154544408899,2.4378738403320312,0.050385475158691406,0.24731310782594174,2.406505584716797,0.03585529327392578,0.2758347281378117,2,2,0,234,134,52,False
replicate_double_chicane,10515,B2_lhs,True,False,27.6,27.6,3.171613040099146,2.454679489135742,0.077911376953125,0.2384103925479385,2.43231201171875,0.08956146240234375,0.263382981770765,3,3,0,222,126,149,False
replicate_double_chicane,10516,B2_lhs,True,False,24.3,24.3,2.9775272798760852,2.442493438720703,0.02004241943359375,0.2383507189573142,2.367704391479492,0.00968170166015625,0.31244564719040435,1,1,0,209,108,167,False
replicate_double_chicane,10517,B2_lhs,True,False,26.3,26.3,2.647250943720792,2.438932418823242,0.04529380798339844,0.24528576749589398,2.341106414794922,0.05541038513183594,0.3433936121619184,1,1,0,229,123,188,False
replicate_double_chicane,10518,B2_lhs,True,False,32.0,32.0,2.937875729465304,2.4464492797851562,0.05945587158203125,0.24099987464405723,2.3622093200683594,0.06539154052734375,0.3244487167858024,3,3,0,258,143,241,False
replicate_double_chicane,10519,B2_lhs,True,False,26.5,26.5,2.6542594334387104,2.4578781127929688,0.06381034851074219,0.23110580553823298,2.4560165405273438,0.0857706069946289,0.2398440892362499,0,0,0,245,144,130,False
replicate_double_chicane,10520,B2_lhs,True,False,24.8,24.8,2.723968279082328,2.436918258666992,0.019423961639404297,0.24385656287099686,2.3671417236328125,0.015110015869140625,0.31322294563299996,1,1,0,214,122,52,False
replicate_double_chicane,10521,B2_lhs,True,False,27.3,27.3,2.7904634711594554,2.4496593475341797,0.06868886947631836,0.24036425892448027,2.3626861572265625,0.06463193893432617,0.32382921786963015,1,1,0,239,156,79,False
replicate_double_chicane,10522,B2_lhs,True,False,26.400000000000002,26.400000000000002,2.661685555267468,2.431154251098633,-0.0082550048828125,0.24898263363515463,2.4080371856689453,-0.012603759765625,0.2722547100402441,0,0,0,244,137,183,False
replicate_double_chicane,10523,B2_lhs,True,False,26.900000000000002,26.900000000000002,2.59110058110673,2.4341659545898438,-0.03994178771972656,0.24905767261614437,2.374298095703125,-0.06041908264160156,0.31161533954218057,0,0,0,249,152,186,False
replicate_double_chicane,10524,B2_lhs,True,False,24.400000000000002,24.400000000000002,2.6987737150066096,2.4499168395996094,0.0440826416015625,0.23426809426467737,2.3928909301757812,0.06521987915039062,0.2944235904470288,1,1,0,210,128,181,False
replicate_double_chicane,10525,B2_lhs,True,False,36.800000000000004,36.800000000000004,3.1696392439134797,2.440485954284668,0.06285858154296875,0.2476250782302154,2.441915512084961,0.06277084350585938,0.2462202310538343,3,3,0,305,177,27,False
replicate_double_chicane,10526,B2_lhs,True,False,32.7,32.7,2.9484074845167925,2.4437789916992188,0.058307647705078125,0.24331080235685662,2.4366464614868164,0.07499122619628906,0.2546460852110446,2,2,0,279,173,27,False
replicate_double_chicane,10527,B2_lhs,True,False,28.900000000000002,28.900000000000002,2.7217528125584067,2.43985652923584,-0.05261516571044922,0.2458398710815541,2.360629081726074,-0.06624412536621094,0.32616877162699826,0,0,0,269,144,293,False
replicate_double_chicane,10528,B2_lhs,True,False,27.1,27.1,2.6592352587831556,2.44968318939209,-0.003417491912841797,0.23034216396390472,2.381267547607422,-0.02343130111694336,0.29964996910481556,0,0,0,251,136,148,False
replicate_double_chicane,10529,B2_lhs,True,False,22.400000000000002,22.400000000000002,2.6124756916542538,2.440302848815918,0.07056474685668945,0.24986818081683274,2.3553781509399414,0.061495304107666016,0.3303952440857251,0,0,0,204,120,89,False
replicate_double_chicane,10530,B2_lhs,True,False,23.3,23.3,2.6841733638211736,2.441204071044922,0.04469776153564453,0.24294317354438288,2.3513031005859375,0.054442405700683594,0.3331750699300538,1,1,0,199,119,61,False
replicate_double_chicane,10531,B2_lhs,True,False,24.0,24.0,2.653155970852822,2.4387550354003906,0.059726715087890625,0.2485284962330415,2.386857032775879,0.061740875244140625,0.29957425608498933,1,1,0,205,108,203,False
replicate_double_chicane,10532,B2_lhs,True,False,23.2,23.2,2.6537585880250845,2.446230888366699,0.07843780517578125,0.2465775473043248,2.3781957626342773,0.08316612243652344,0.3130533526621818,0,0,0,212,124,71,False
replicate_double_chicane,10533,B2_lhs,True,False,25.7,25.7,2.676472882456437,2.4460880756378174,0.06944084167480469,0.24400167796825661,2.4146366119384766,0.10402870178222656,0.285025785707164,1,1,0,223,140,142,False
replicate_double_chicane,10534,B2_lhs,True,False,22.5,22.5,2.6263751907781625,2.437220811843872,-0.05610466003417969,0.24917758141393764,2.3685011863708496,-0.07482719421386719,0.3203601409137661,0,0,0,205,116,62,False
replicate_double_chicane,10535,B2_lhs,True,False,25.5,25.5,2.606381060431886,2.4405055046081543,-0.004935264587402344,0.23954534050893694,2.378474235534668,-0.0219268798828125,0.3023219719071015,0,0,0,235,144,185,False
replicate_double_chicane,10536,B2_lhs,True,False,20.8,20.8,2.608280302491039,2.440955877304077,0.02354145050048828,0.24020052557629934,2.3259029388427734,-0.00017023086547851562,0.35409710207615697,0,0,0,188,92,166,False
replicate_double_chicane,10537,B2_lhs,True,False,32.1,32.1,3.080250505478034,2.4387381076812744,-0.026242733001708984,0.2426849433331442,2.395293712615967,-0.031375885009765625,0.286429949963592,3,3,0,259,157,34,False
replicate_double_chicane,10538,B2_lhs,True,False,27.400000000000002,27.400000000000002,2.9085704420049296,2.4386484622955322,0.05688762664794922,0.24796525324719926,2.42834734916687,0.08284854888916016,0.2649395001210292,2,2,0,226,133,41,False
replicate_double_chicane,10539,B2_lhs,True,False,32.0,32.0,3.004500901493884,2.444776773452759,-0.018245697021484375,0.23592980262589683,2.3987860679626465,-0.04044532775878906,0.2841075502506494,3,3,0,258,156,55,False
