trial_id,session_id,timestamp,cmd_vx,cmd_vy,cmd_wz,pose_x,pose_y,pose_yaw,terrain_id,payload_kg,battery_ratio,gait_id
0,go2-session-01,1784714812.048056602,0.250000,0.000000,-0.500000,7.849026597,1.903333765,-0.114342033,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714812.097903013,0.250000,0.000000,-0.500000,7.856330728,1.900624376,-0.137150995,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714812.147930384,0.250000,0.000000,-0.500000,7.863875385,1.892571292,-0.161501577,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714812.197987556,0.250000,0.000000,-0.500000,7.870443829,1.887563739,-0.179457787,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714812.247921944,0.250000,0.000000,-0.500000,7.881016734,1.881417579,-0.209687168,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714812.297996759,0.250000,0.000000,-0.500000,7.892033966,1.877898474,-0.230333893,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714812.347870827,0.250000,0.000000,-0.500000,7.902421205,1.873549660,-0.257791283,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714812.398027420,0.250000,0.000000,-0.500000,7.913176639,1.869189015,-0.278184755,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714812.447917223,0.250000,0.000000,-0.500000,7.922980341,1.864318228,-0.301898723,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714812.497897625,0.250000,0.000000,-0.500000,7.931048781,1.858615736,-0.319994164,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714812.548007488,0.250000,0.000000,-0.500000,7.936747267,1.849008397,-0.342154282,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714812.598166466,0.250000,0.000000,-0.500000,7.943092496,1.840804158,-0.363786318,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714812.648014069,0.250000,0.000000,-0.500000,7.952961083,1.832212519,-0.391516085,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714812.698014498,0.250000,0.000000,-0.500000,7.964287216,1.824740779,-0.416812491,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714812.747931957,0.250000,0.000000,-0.500000,7.974660081,1.818614710,-0.438134595,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714812.797968149,0.250000,0.000000,-0.500000,7.984080777,1.812285431,-0.447057895,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714812.847941160,0.250000,0.000000,-0.500000,7.991471088,1.806682227,-0.468133585,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714812.898073196,0.250000,0.000000,-0.500000,7.998559946,1.798207740,-0.484484906,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714812.947914839,0.250000,0.000000,-0.500000,8.003928938,1.792383691,-0.505673123,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714812.998055696,0.250000,0.000000,-0.500000,8.005571740,1.781963144,-0.526151023,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714813.047999859,0.250000,0.000000,-0.500000,8.007622969,1.771520510,-0.553747270,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714813.097978830,0.250000,0.000000,-0.500000,8.013237252,1.762059125,-0.575504612,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714813.147973061,0.250000,0.000000,-0.500000,8.021310947,1.754582334,-0.603089612,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714813.197906256,0.250000,0.000000,-0.500000,8.032400672,1.746080967,-0.626419174,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714813.247939587,0.250000,0.000000,-0.500000,8.040685991,1.740875506,-0.656227139,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714813.297876120,0.250000,0.000000,-0.500000,8.050361072,1.730638252,-0.674106996,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714813.347921133,0.250000,0.000000,-0.500000,8.057295488,1.721586356,-0.702806541,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714813.398014545,0.250000,0.000000,-0.500000,8.063262379,1.707615055,-0.719981486,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714813.447935343,0.250000,0.000000,-0.500000,8.063706670,1.695614716,-0.745573803,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714813.497989178,0.250000,0.000000,-0.500000,8.068212286,1.679580337,-0.768238193,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714813.548023224,0.250000,0.000000,-0.500000,8.077394030,1.669103257,-0.797025245,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714813.597911835,0.250000,0.000000,-0.500000,8.085115577,1.657789235,-0.817746280,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714813.648012161,0.250000,0.000000,-0.500000,8.094451033,1.651776339,-0.844162974,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714813.698016405,0.250000,0.000000,-0.500000,8.102901499,1.641416004,-0.852044598,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714813.748034716,0.250000,0.000000,-0.500000,8.103117898,1.635902721,-0.873669054,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714813.798010349,0.250000,0.000000,-0.500000,8.105169454,1.625643773,-0.886393851,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714813.847905159,0.250000,0.000000,-0.500000,8.105296187,1.618799853,-0.908198316,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714813.897955894,0.250000,0.000000,-0.500000,8.108580338,1.608598620,-0.929980620,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714813.948061943,0.250000,0.000000,-0.500000,8.108881214,1.601846042,-0.958272168,lab_flat,0.000,0.900,trot
0,go2-session-01,1784714813.997959614,0.250000,0.000000,-0.500000,8.111971023,1.593814592,-0.977443729,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714818.798074722,0.300000,0.000000,0.000000,8.181787303,1.610451483,-0.465675575,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714818.847971678,0.300000,0.000000,0.000000,8.193808414,1.602537169,-0.463564394,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714818.898027897,0.300000,0.000000,0.000000,8.206575925,1.597170385,-0.465261639,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714818.948123693,0.300000,0.000000,0.000000,8.223319853,1.588722894,-0.453808094,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714818.997991323,0.300000,0.000000,0.000000,8.235817732,1.585264108,-0.454284189,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714819.048010826,0.300000,0.000000,0.000000,8.249323537,1.580271228,-0.448345700,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714819.098109722,0.300000,0.000000,0.000000,8.259102627,1.575384588,-0.445309824,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714819.148044348,0.300000,0.000000,0.000000,8.269609818,1.570063411,-0.440895603,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714819.197964430,0.300000,0.000000,0.000000,8.275876711,1.570374637,-0.439204268,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714819.248153448,0.300000,0.000000,0.000000,8.285540831,1.566095526,-0.434130310,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714819.298070669,0.300000,0.000000,0.000000,8.293746172,1.563643551,-0.435544596,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714819.348116875,0.300000,0.000000,0.000000,8.307039054,1.558252940,-0.440633860,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714819.398016453,0.300000,0.000000,0.000000,8.322572558,1.555847348,-0.449415249,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714819.448098898,0.300000,0.000000,0.000000,8.340590884,1.554353117,-0.453423059,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714819.497989893,0.300000,0.000000,0.000000,8.352628272,1.552572171,-0.454772597,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714819.548031569,0.300000,0.000000,0.000000,8.365370775,1.545408294,-0.449992511,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714819.598165751,0.300000,0.000000,0.000000,8.373813547,1.539404741,-0.443909924,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714819.648164034,0.300000,0.000000,0.000000,8.385106951,1.531698025,-0.444030690,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714819.698126554,0.300000,0.000000,0.000000,8.395861242,1.526132329,-0.448259615,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714819.748159647,0.300000,0.000000,0.000000,8.409516226,1.517529696,-0.440851707,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714819.798006535,0.300000,0.000000,0.000000,8.419608272,1.513493880,-0.438086059,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714819.848032475,0.300000,0.000000,0.000000,8.433530878,1.508590322,-0.435988097,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714819.897998333,0.300000,0.000000,0.000000,8.441533146,1.502357072,-0.434658707,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714819.948075294,0.300000,0.000000,0.000000,8.452849823,1.499783634,-0.432853534,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714819.998116970,0.300000,0.000000,0.000000,8.459540605,1.498337486,-0.429463832,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714820.047987461,0.300000,0.000000,0.000000,8.470381397,1.496923733,-0.426579763,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714820.098078728,0.300000,0.000000,0.000000,8.479472948,1.493377968,-0.426629477,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714820.148110151,0.300000,0.000000,0.000000,8.496648922,1.488867764,-0.431649179,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714820.198041916,0.300000,0.000000,0.000000,8.508207879,1.487491823,-0.440083539,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714820.248165846,0.300000,0.000000,0.000000,8.521942623,1.483650977,-0.443517480,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714820.298063755,0.300000,0.000000,0.000000,8.533961958,1.480512333,-0.444785166,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714820.348084688,0.300000,0.000000,0.000000,8.548219620,1.475894574,-0.439694686,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714820.397991657,0.300000,0.000000,0.000000,8.559461882,1.469502396,-0.434721669,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714820.448095322,0.300000,0.000000,0.000000,8.571533697,1.463189847,-0.434282120,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714820.498187304,0.300000,0.000000,0.000000,8.581906006,1.458834412,-0.436291799,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714820.548115492,0.300000,0.000000,0.000000,8.597660916,1.450742049,-0.432214494,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714820.598105669,0.300000,0.000000,0.000000,8.610086521,1.445303511,-0.429462341,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714820.648121119,0.300000,0.000000,0.000000,8.624721221,1.439318210,-0.428240645,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714820.698153257,0.300000,0.000000,0.000000,8.633029414,1.434909641,-0.425138404,lab_flat,0.000,0.900,trot
1,go2-session-01,1784714820.748184204,0.300000,0.000000,0.000000,8.644585997,1.431108911,-0.424725310,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714827.598124743,-0.350000,-0.150000,-0.450000,7.796706900,1.710724530,-0.082256822,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714827.648082495,-0.350000,-0.150000,-0.450000,7.779967681,1.703907880,-0.098464169,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714827.698268890,-0.350000,-0.150000,-0.450000,7.762155836,1.700172894,-0.115895161,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714827.748231173,-0.350000,-0.150000,-0.450000,7.744552042,1.694695052,-0.134145475,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714827.798212290,-0.350000,-0.150000,-0.450000,7.732578947,1.691208439,-0.156691122,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714827.848187685,-0.350000,-0.150000,-0.450000,7.719864887,1.685258770,-0.172525345,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714827.898128271,-0.350000,-0.150000,-0.450000,7.703021591,1.679000463,-0.191982132,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714827.948277235,-0.350000,-0.150000,-0.450000,7.686574996,1.670316714,-0.210584448,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714827.998266935,-0.350000,-0.150000,-0.450000,7.668395212,1.673898100,-0.234545325,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714828.048254490,-0.350000,-0.150000,-0.450000,7.651644612,1.669452899,-0.245512771,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714828.098220348,-0.350000,-0.150000,-0.450000,7.636481478,1.667691311,-0.262833598,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714828.147668600,-0.350000,-0.150000,-0.450000,7.622513993,1.661461892,-0.278269886,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714828.198196411,-0.350000,-0.150000,-0.450000,7.608029734,1.664596132,-0.298369675,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714828.248181820,-0.350000,-0.150000,-0.450000,7.593161492,1.660523759,-0.309895083,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714828.298147678,-0.350000,-0.150000,-0.450000,7.575852060,1.663218707,-0.331556184,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714828.348248243,-0.350000,-0.150000,-0.450000,7.561100295,1.658757393,-0.350156434,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714828.398116589,-0.350000,-0.150000,-0.450000,7.548319461,1.659783622,-0.371484893,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714828.448237419,-0.350000,-0.150000,-0.450000,7.531138803,1.650777153,-0.385856709,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714828.498285770,-0.350000,-0.150000,-0.450000,7.513160392,1.652973207,-0.407897449,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714828.548160553,-0.350000,-0.150000,-0.450000,7.493348548,1.652526685,-0.428654447,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714828.598310947,-0.350000,-0.150000,-0.450000,7.472796759,1.660100571,-0.444894295,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714828.648097754,-0.350000,-0.150000,-0.450000,7.456616294,1.658808265,-0.457787841,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714828.698211432,-0.350000,-0.150000,-0.450000,7.441430224,1.662098042,-0.477314814,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714828.748209715,-0.350000,-0.150000,-0.450000,7.426580046,1.662389749,-0.492361342,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714828.798279285,-0.350000,-0.150000,-0.450000,7.410271421,1.664062895,-0.511733028,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714828.848179817,-0.350000,-0.150000,-0.450000,7.395859971,1.662913310,-0.528335550,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714828.898263454,-0.350000,-0.150000,-0.450000,7.381562859,1.666589264,-0.550912744,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714828.948112011,-0.350000,-0.150000,-0.450000,7.369410886,1.665087368,-0.566815654,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714828.998110294,-0.350000,-0.150000,-0.450000,7.352693754,1.666089944,-0.584895724,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714829.048271656,-0.350000,-0.150000,-0.450000,7.334969008,1.663399717,-0.604245904,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714829.098211288,-0.350000,-0.150000,-0.450000,7.317756398,1.674571398,-0.627062124,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714829.148186445,-0.350000,-0.150000,-0.450000,7.299923158,1.679544925,-0.637162805,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714829.198285818,-0.350000,-0.150000,-0.450000,7.285742293,1.683811725,-0.656647915,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714829.248303413,-0.350000,-0.150000,-0.450000,7.273791499,1.685616736,-0.673774034,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714829.298252344,-0.350000,-0.150000,-0.450000,7.261502386,1.692697966,-0.692356587,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714829.348221540,-0.350000,-0.150000,-0.450000,7.246537549,1.696646310,-0.705157195,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714829.398199320,-0.350000,-0.150000,-0.450000,7.229925792,1.703697839,-0.728253727,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714829.448224545,-0.350000,-0.150000,-0.450000,7.215929922,1.708409991,-0.746459304,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714829.498114824,-0.350000,-0.150000,-0.450000,7.204523378,1.712729535,-0.765574790,lab_flat,0.000,0.900,trot
2,go2-session-01,1784714829.548187733,-0.350000,-0.150000,-0.450000,7.187442851,1.714412017,-0.782170052,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714833.898369074,0.479559,0.090648,0.440750,7.726181271,1.895291887,0.017921088,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714833.948376656,0.479559,0.090648,0.440750,7.749936586,1.901145793,0.036101746,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714833.998332739,0.479559,0.090648,0.440750,7.770600853,1.911295338,0.043471881,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714834.048401594,0.479559,0.090648,0.440750,7.793476609,1.922908184,0.070229119,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714834.098464251,0.479559,0.090648,0.440750,7.815593447,1.933579328,0.093698957,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714834.148236990,0.479559,0.090648,0.440750,7.837535361,1.950025288,0.109557448,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714834.198294640,0.479559,0.090648,0.440750,7.858704556,1.965203948,0.124604714,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714834.248380899,0.479559,0.090648,0.440750,7.883550665,1.975660920,0.159022289,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714834.298191309,0.479559,0.090648,0.440750,7.906988435,1.988082034,0.186025350,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714834.348383188,0.479559,0.090648,0.440750,7.926387930,1.999723250,0.212090427,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714834.398201942,0.479559,0.090648,0.440750,7.943890692,2.009995906,0.233430004,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714834.448258638,0.479559,0.090648,0.440750,7.961734556,2.022691051,0.256015310,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714834.498301029,0.479559,0.090648,0.440750,7.979298985,2.033204300,0.274752224,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714834.548366547,0.479559,0.090648,0.440750,8.000979961,2.051166733,0.295499523,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714834.598267555,0.479559,0.090648,0.440750,8.018937883,2.069162344,0.313190268,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714834.648319721,0.479559,0.090648,0.440750,8.038767130,2.084762928,0.324057037,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714834.698249578,0.479559,0.090648,0.440750,8.056337127,2.104699826,0.343865693,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714834.748247147,0.479559,0.090648,0.440750,8.076616313,2.117973865,0.373468350,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714834.798200846,0.479559,0.090648,0.440750,8.094120364,2.138490894,0.387582667,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714834.848442554,0.479559,0.090648,0.440750,8.112596717,2.156715537,0.407599903,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714834.898347378,0.479559,0.090648,0.440750,8.131914904,2.178524342,0.426600921,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714834.948307276,0.479559,0.090648,0.440750,8.152720053,2.193056847,0.464229843,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714834.998152733,0.479559,0.090648,0.440750,8.167580239,2.209325785,0.485020996,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714835.048379660,0.479559,0.090648,0.440750,8.182332680,2.223306102,0.512177176,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714835.098346949,0.479559,0.090648,0.440750,8.196356063,2.237617871,0.533609396,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714835.148366213,0.479559,0.090648,0.440750,8.210172466,2.252912542,0.554807723,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714835.198277235,0.479559,0.090648,0.440750,8.224693115,2.274285015,0.573555002,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714835.248388529,0.479559,0.090648,0.440750,8.239393068,2.292124221,0.594280549,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714835.298210621,0.479559,0.090648,0.440750,8.251099735,2.312837901,0.605178177,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714835.348213434,0.479559,0.090648,0.440750,8.264742293,2.331646285,0.621251234,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714835.398337126,0.479559,0.090648,0.440750,8.278283612,2.354938756,0.647992270,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714835.448334932,0.479559,0.090648,0.440750,8.288158081,2.375697465,0.670515629,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714835.498417377,0.479559,0.090648,0.440750,8.299396379,2.399375936,0.684522134,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714835.548271179,0.479559,0.090648,0.440750,8.311924738,2.420021204,0.705711469,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714835.598384857,0.479559,0.090648,0.440750,8.327233309,2.444905576,0.733555705,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714835.648211718,0.479559,0.090648,0.440750,8.340735256,2.465453998,0.763910945,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714835.698247910,0.479559,0.090648,0.440750,8.350509260,2.487112934,0.787649207,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714835.748360395,0.479559,0.090648,0.440750,8.360823869,2.503644523,0.815312865,lab_flat,0.000,0.900,trot
3,go2-session-01,1784714835.798232794,0.479559,0.090648,0.440750,8.370593486,2.523593749,0.833928910,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714843.098408222,0.239289,-0.112837,-0.534521,8.105531217,2.148732874,-0.119626255,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714843.147541761,0.239289,-0.112837,-0.534521,8.112265361,2.147480604,-0.126602452,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714843.198358059,0.239289,-0.112837,-0.534521,8.119270457,2.141785571,-0.159120780,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714843.248350143,0.239289,-0.112837,-0.534521,8.128375077,2.130841787,-0.186009752,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714843.298363209,0.239289,-0.112837,-0.534521,8.135773102,2.119737910,-0.212247330,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714843.348535061,0.239289,-0.112837,-0.534521,8.149275926,2.110367323,-0.238866974,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714843.398361444,0.239289,-0.112837,-0.534521,8.159201770,2.096933433,-0.257988728,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714843.448471308,0.239289,-0.112837,-0.534521,8.171351447,2.086300700,-0.283111223,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714843.498418808,0.239289,-0.112837,-0.534521,8.183687060,2.074694727,-0.302815567,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714843.548365355,0.239289,-0.112837,-0.534521,8.190537109,2.065599651,-0.324035796,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714843.598493814,0.239289,-0.112837,-0.534521,8.194814520,2.051402716,-0.343323180,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714843.648483753,0.239289,-0.112837,-0.534521,8.200279678,2.040244062,-0.367437842,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714843.698417187,0.239289,-0.112837,-0.534521,8.203182916,2.026572793,-0.390976435,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714843.748496771,0.239289,-0.112837,-0.534521,8.207643031,2.017344868,-0.419180345,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714843.798368931,0.239289,-0.112837,-0.534521,8.213504347,2.005872056,-0.440850787,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714843.848509073,0.239289,-0.112837,-0.534521,8.219729981,1.997259295,-0.463319950,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714843.898347378,0.239289,-0.112837,-0.534521,8.228489097,1.983043610,-0.486507381,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714843.948530912,0.239289,-0.112837,-0.534521,8.234416370,1.974844209,-0.516054752,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714843.998335361,0.239289,-0.112837,-0.534521,8.242734879,1.961927024,-0.536460646,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714844.048470259,0.239289,-0.112837,-0.534521,8.248376659,1.954883519,-0.565742879,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714844.097471952,0.239289,-0.112837,-0.534521,8.251062637,1.940305498,-0.585531145,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714844.148398638,0.239289,-0.112837,-0.534521,8.253459144,1.924919971,-0.610575827,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714844.198461294,0.239289,-0.112837,-0.534521,8.258908856,1.910597782,-0.637320019,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714844.248320103,0.239289,-0.112837,-0.534521,8.259940373,1.901047723,-0.665949113,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714844.298393726,0.239289,-0.112837,-0.534521,8.264221511,1.886254336,-0.687354599,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714844.348532915,0.239289,-0.112837,-0.534521,8.269419912,1.876862119,-0.716808156,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714844.398289204,0.239289,-0.112837,-0.534521,8.273944502,1.865327431,-0.738513231,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714844.448498487,0.239289,-0.112837,-0.534521,8.276700908,1.855870663,-0.761994966,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714844.498330593,0.239289,-0.112837,-0.534521,8.278129936,1.845809485,-0.780426443,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714844.548408985,0.239289,-0.112837,-0.534521,8.278283025,1.835950721,-0.803473142,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714844.598435879,0.239289,-0.112837,-0.534521,8.277068862,1.824787767,-0.824811998,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714844.648404598,0.239289,-0.112837,-0.534521,8.275818494,1.816765578,-0.850461664,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714844.698412657,0.239289,-0.112837,-0.534521,8.275034745,1.806222740,-0.877669489,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714844.748433352,0.239289,-0.112837,-0.534521,8.273327885,1.794904228,-0.903947175,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714844.798515558,0.239289,-0.112837,-0.534521,8.275848171,1.781167854,-0.925640458,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714844.848367929,0.239289,-0.112837,-0.534521,8.275089817,1.768792057,-0.951467361,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714844.897541761,0.239289,-0.112837,-0.534521,8.278813617,1.755064236,-0.976492415,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714844.948361158,0.239289,-0.112837,-0.534521,8.279532514,1.741726967,-1.000926826,lab_flat,0.000,0.900,trot
4,go2-session-01,1784714844.998481989,0.239289,-0.112837,-0.534521,8.280163723,1.730413526,-1.024760256,lab_flat,0.000,0.900,trot
