scenario,tier,seed,phase,trial,source,cmd_vx,cmd_vy,cmd_wz,measured_vx,measured_vy,measured_wz,predicted_vx,predicted_vy,predicted_wz,predicted_std_vx,predicted_std_vy,predicted_std_wz,valid,reason_codes,steady_ratio,safety_events
tier_b_friction_payload,B,5317,calibration,6,seed_design,0.0,0.0,0.7,0.02253134931438298,0.0008523870112163895,0.06943877906068685,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_b_friction_payload,B,5318,calibration,6,seed_design,0.0,0.0,0.7,0.022436093153171622,0.0013738573350011104,0.06741886493902516,nan,nan,nan,nan,nan,nan,True,,0.8857142857142857,
tier_b_friction_payload,B,5319,calibration,6,seed_design,0.0,0.0,0.7,0.02447891279857095,0.0007553700723713923,0.06767420534571637,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_b_friction_payload,B,5320,calibration,6,seed_design,0.0,0.0,0.7,0.022111215637348886,0.0018812681409929506,0.06420900864280417,nan,nan,nan,nan,nan,nan,True,,0.9428571428571428,
tier_b_friction_payload,B,5301,calibration,7,active,0.3000273123383522,0.22389015275985003,-0.34620773196220395,0.31018547225508314,0.2415290255640963,-0.34539678047297123,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_b_friction_payload,B,5302,calibration,7,active,0.3000273123383522,0.22389015275985003,-0.34620773196220395,0.3018144542229599,0.22613001933130347,-0.3478433939419017,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_b_friction_payload,B,5303,calibration,7,active,0.3000273123383522,0.22389015275985003,-0.34620773196220395,0.3109594877307346,0.24385076702542036,-0.3469316418455772,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_b_friction_payload,B,5304,calibration,7,active,0.3000273123383522,0.22389015275985003,-0.34620773196220395,0.3031635547993509,0.2180828725191384,-0.34366996323072296,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_b_friction_payload,B,5305,calibration,7,active,0.3000273123383522,0.22389015275985003,-0.34620773196220395,0.3111112009951356,0.24317585409453676,-0.3471916875776393,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_b_friction_payload,B,5306,calibration,7,active,0.3000273123383522,0.22389015275985003,-0.34620773196220395,0.303231356967865,0.22947628694103375,-0.3463424052338188,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_b_friction_payload,B,5307,calibration,7,active,0.3000273123383522,0.22389015275985003,-0.34620773196220395,0.31216459918007056,0.24248171596759188,-0.34583707348086123,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_b_friction_payload,B,5308,calibration,7,active,0.3000273123383522,0.22389015275985003,-0.34620773196220395,0.3075521045978604,0.24095555055993703,-0.3521101739993399,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_b_friction_payload,B,5309,calibration,7,active,0.3000273123383522,0.22389015275985003,-0.34620773196220395,0.31166373685279514,0.23821758245503175,-0.3433537008518472,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_b_friction_payload,B,5310,calibration,7,active,0.3000273123383522,0.22389015275985003,-0.34620773196220395,0.3115410828544983,0.24812238179603707,-0.3502754927298275,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_b_friction_payload,B,5311,calibration,7,active,0.3000273123383522,0.22389015275985003,-0.34620773196220395,0.3117955063046566,0.24442689392295866,-0.3441069741765321,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_b_friction_payload,B,5312,calibration,7,active,0.3000273123383522,0.22389015275985003,-0.34620773196220395,0.3092417199028338,0.24784902348988275,-0.3514955799059437,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_b_friction_payload,B,5313,calibration,7,active,0.3000273123383522,0.22389015275985003,-0.34620773196220395,0.30825721529500866,0.2454317169971747,-0.35003139374481135,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_b_friction_payload,B,5314,calibration,7,active,0.3000273123383522,0.22389015275985003,-0.34620773196220395,0.31217034096470936,0.24249339733180514,-0.34584788430252594,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_b_friction_payload,B,5315,calibration,7,active,0.3000273123383522,0.22389015275985003,-0.34620773196220395,0.3166099235902031,0.25076309258710455,-0.35220846337581413,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_b_friction_payload,B,5316,calibration,7,active,0.3000273123383522,0.22389015275985003,-0.34620773196220395,0.30835782112076177,0.24552304723524268,-0.3497238357614669,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_b_friction_payload,B,5317,calibration,7,active,0.3000273123383522,0.22389015275985003,-0.34620773196220395,0.30790746550399467,0.24429045133092867,-0.3480469575125216,nan,nan,nan,nan,nan,nan,True,,1.0,
tier_b_friction_payload,B,5318,calibration,7,active,0.3000273123383522,0.22389015275985003,-0.34620773196220395,0.3175479405737336,0.2474657997158614,-0.3533105657499501,nan,nan,nan,nan,nan,nan,True,,1.0,
