scenario,tier,seed,phase,trial,profile_phase,sample,timestamp_s,cmd_vx,cmd_vy,cmd_wz,effective_vx,effective_vy,effective_wz,pose_x,pose_y,pose_yaw,base_height,roll,pitch,velocity_vx,velocity_vy,velocity_wz,aborted,abort_reason
tier_b_friction_payload,B,5301,calibration,1,-1,0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,-0.00031375885,4.029274e-05,-1.9023186e-05,0.3974765,0.00558599,0.0047731698,-0.024057701,0.0021130007,-0.0049552554,False,
tier_b_friction_payload,B,5302,calibration,1,-1,0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,-0.00031375885,4.005432e-05,-1.9023646e-05,0.3974765,0.005585989,0.0047731698,-0.0240577,0.0021130033,-0.004955235,False,
tier_b_friction_payload,B,5303,calibration,1,-1,0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,-0.00031375885,4.017353e-05,-1.9023762e-05,0.3974765,0.005585989,0.0047731698,-0.024057692,0.0021130003,-0.004955272,False,
tier_b_friction_payload,B,5304,calibration,1,-1,0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,-0.00031375885,4.053116e-05,-1.9022844e-05,0.39747652,0.00558599,0.004773168,-0.0240577,0.0021129996,-0.0049552596,False,
tier_b_friction_payload,B,5305,calibration,1,-1,0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,-0.000313282,4.029274e-05,-1.9022604e-05,0.39747652,0.00558599,0.0047731698,-0.024057705,0.0021130051,-0.0049552605,False,
tier_b_friction_payload,B,5306,calibration,1,-1,0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,-0.000313282,4.005432e-05,-1.9023753e-05,0.39747652,0.005585989,0.0047731716,-0.024057709,0.0021130063,-0.0049552214,False,
tier_b_friction_payload,B,5307,calibration,1,-1,0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,-0.000313282,4.017353e-05,-1.9023637e-05,0.3974765,0.005585989,0.0047731716,-0.024057707,0.0021130017,-0.0049552675,False,
tier_b_friction_payload,B,5308,calibration,1,-1,0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,-0.000313282,4.053116e-05,-1.9022604e-05,0.39747652,0.00558599,0.0047731698,-0.024057705,0.002113006,-0.004955247,False,
tier_b_friction_payload,B,5309,calibration,1,-1,0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,-0.00031390786,4.029274e-05,-1.9023186e-05,0.39747652,0.00558599,0.0047731698,-0.024057709,0.0021130054,-0.0049552787,False,
tier_b_friction_payload,B,5310,calibration,1,-1,0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,-0.00031390786,4.005432e-05,-1.902352e-05,0.39747652,0.005585989,0.0047731716,-0.024057705,0.0021130068,-0.004955241,False,
