scenario,seed,method,recovery_trial,rolling_rmse,target_rmse
confirm_friction_payload,10101,frozen,4,0.15909797642518075,0.14
confirm_friction_payload,10102,frozen,4,0.13049967783349675,0.1328210869158238
confirm_friction_payload,10103,frozen,4,0.1531533455322528,0.14
confirm_friction_payload,10104,frozen,4,0.12556089604048715,0.14
confirm_friction_payload,10105,frozen,4,0.1470996514973012,0.14
confirm_friction_payload,10108,frozen,4,0.16676128609743596,0.14
confirm_friction_payload,10109,frozen,4,0.14109594170471226,0.13874413128194593
confirm_friction_payload,10110,frozen,4,0.16274222796843807,0.14
confirm_friction_payload,10111,frozen,4,0.14754038642795442,0.14
confirm_friction_payload,10117,frozen,4,0.1478947558095018,0.14
confirm_friction_payload,10121,frozen,4,0.14713435331163566,0.14
confirm_friction_payload,10123,frozen,4,0.13159410730482263,0.14
confirm_friction_payload,10125,frozen,4,0.11250830463610356,0.14
confirm_friction_payload,10127,frozen,4,0.1321768285412499,0.14
confirm_friction_payload,10128,frozen,4,0.1359543715193624,0.14
confirm_friction_payload,10129,frozen,4,0.142290022361679,0.14
confirm_friction_payload,10130,frozen,4,0.14716517745397042,0.14
confirm_friction_payload,10131,frozen,4,0.1160996017420961,0.14
confirm_friction_payload,10135,frozen,4,0.13560312922975162,0.14
confirm_friction_payload,10137,frozen,4,0.14162406893954568,0.14
confirm_friction_payload,10139,frozen,4,0.15005961237630663,0.14
confirm_friction_payload,10141,frozen,4,0.1558375138212315,0.14
confirm_friction_payload,10142,frozen,4,0.14678188769337366,0.14
confirm_friction_payload,10144,frozen,4,0.14855200147055764,0.14
confirm_friction_payload,10146,frozen,4,0.14774702089955707,0.14
confirm_friction_payload,10147,frozen,4,0.1551699683623812,0.14
confirm_friction_payload,10149,frozen,4,0.11759635375653134,0.13879247939217293
confirm_friction_payload,10150,frozen,4,0.1405491689743507,0.1356116642251496
confirm_friction_payload,10151,frozen,4,0.15597533817987744,0.14
confirm_friction_payload,10152,frozen,4,0.1407201894670505,0.14
confirm_friction_payload,10153,frozen,4,0.15272088996788696,0.14
confirm_friction_payload,10156,frozen,4,0.15031304447797142,0.14
