scenario,seed,passive_early_mean_rmse,full_early_mean_rmse,passive_minus_full_early_rmse,passive_final_rmse,full_final_rmse,full_minus_passive_final_rmse,passive_recovery_trials,full_recovery_trials
confirm_friction_payload,10101,0.12298863947194649,0.12102273984293259,0.0019658996290139036,0.11349897918041922,0.13412123631268863,0.02062225713226941,6.0,6.0
confirm_friction_payload,10102,0.10838877239721101,0.10490592119804454,0.00348285119916647,0.08898431745217128,0.1099217268724105,0.020937409420239222,4.0,4.0
confirm_friction_payload,10103,0.11841909931000598,0.10804387895226532,0.010375220357740661,0.11469018944474009,0.13156194252837586,0.016871753083635768,6.0,6.0
confirm_friction_payload,10104,0.08945245818986518,0.08490062290124563,0.004551835288619549,0.09352030096885969,0.10198082514172742,0.008460524172867731,4.0,4.0
confirm_friction_payload,10105,0.10168346418985207,0.08563305662135302,0.016050407568499042,0.10147995289380891,0.1304439458451764,0.028963992951367493,6.0,4.0
confirm_friction_payload,10106,0.13079921196667707,0.12058346098948435,0.010215750977192725,0.09394811531911668,0.1278205266903029,0.03387241137118621,7.0,6.0
confirm_friction_payload,10107,0.12020902505205916,0.1160426191055538,0.004166405946505358,0.09172631798210609,0.12106034042739161,0.029334022445285518,5.0,5.0
confirm_friction_payload,10108,0.0990773443516109,0.09334449946288692,0.005732844888723984,0.11913665636731517,0.1462222970714143,0.02708564070409912,6.0,6.0
confirm_friction_payload,10109,0.11179556872098832,0.085582869341562,0.026212699379426316,0.11866178146257435,0.1283201711972625,0.009658389734688147,4.0,4.0
confirm_friction_payload,10110,0.1098182586041558,0.11483309515878148,-0.005014836554625687,0.1178573557597486,0.1602825322437779,0.0424251764840293,6.0,6.0
confirm_friction_payload,10111,0.09746132305323128,0.08538853252144935,0.012072790531781938,0.10615538931004145,0.11736905954778619,0.011213670237744736,4.0,4.0
confirm_friction_payload,10112,0.11918593707124432,0.11694473083559465,0.002241206235649676,0.07938611213355044,0.09227849905876377,0.012892386925213328,5.0,5.0
