scenario,seed,method,false_alarm,detected,detection_delay_trials,pre_shift_rmse,initial_shifted_rmse,target_rmse,recovered,recovery_trials,final_rmse
final_mixed_context,17101,full,False,True,2,0.07739639384509434,0.10212406365239306,0.10061531199862264,True,8,0.09197870004580014
final_mixed_context,17102,full,False,True,2,0.05507871659712041,0.10769976369339934,0.075,True,8,0.09254081046917537
final_mixed_context,17103,full,False,True,3,0.06330755833856015,0.1207932714350646,0.0822998258401282,True,8,0.09178966606480993
final_mixed_context,17104,full,False,True,2,0.06691010220539029,0.09549875834962288,0.08698313286700737,True,8,0.07176879411520179
final_mixed_context,17105,full,False,True,2,0.061177700671551004,0.10298877918398437,0.07953101087301631,True,8,0.10440112352003095
final_mixed_context,17106,full,False,True,2,0.06831958955290263,0.11317504484014142,0.08881546641877341,True,8,0.10596989367841
final_mixed_context,17107,full,False,True,2,0.05995790987342022,0.10131716544954801,0.07794528283544629,True,8,0.10699770046612724
final_mixed_context,17108,full,False,True,2,0.07413898086397587,0.11030175085606023,0.09638067512316864,True,7,0.09466539192538122
final_mixed_context,17109,full,False,True,2,0.06076491375512917,0.11515219933117708,0.07899438788166792,True,8,0.08839827037398162
final_mixed_context,17110,full,False,True,2,0.07071376715405543,0.11810616698326167,0.09192789730027207,True,8,0.0952647639074797
final_mixed_context,17111,full,False,True,2,0.06353204031373574,0.11204493014498974,0.08259165240785647,True,7,0.0750208623653416
final_mixed_context,17112,full,False,True,2,0.07609286476928204,0.11312435967528531,0.09892072420006665,True,6,0.09938048905728113
final_mixed_context,17113,full,False,True,2,0.07451718583033409,0.11789245834305674,0.09687234157943432,True,7,0.08847575574444928
final_mixed_context,17114,full,False,True,2,0.0812652605668452,0.12020091898980521,0.10564483873689877,True,7,0.10067824019348737
final_mixed_context,17115,full,False,True,2,0.07062123702652277,0.10708298693761904,0.0918076081344796,True,7,0.09886002988812062
final_mixed_context,17116,full,False,True,2,0.07513262790453562,0.12179947776608,0.0976724162758963,True,7,0.09869180734269145
final_mixed_context,17117,full,False,True,2,0.07967250274110213,0.10081128387722295,0.10357425356343278,True,8,0.10278116566868768
final_mixed_context,17118,full,False,True,2,0.07036442245582254,0.10281434305297485,0.09147374919256931,True,6,0.09077391622391744
final_mixed_context,17119,full,False,True,2,0.06925888587057946,0.11404030862933992,0.09003655163175331,True,8,0.10183923174424621
final_mixed_context,17120,full,False,True,2,0.08695707896725574,0.09821361892906476,0.11304420265743247,True,6,0.09651845916570037
final_mixed_context,17121,full,False,True,2,0.06266254656869842,0.11064206403109395,0.08146131053930795,True,7,0.09008978222515215
final_mixed_context,17122,full,False,True,2,0.06516245608332158,0.1028862398664993,0.08471119290831805,True,7,0.08929408633932587
final_mixed_context,17123,full,False,True,3,0.07456762512536494,0.1070529793184363,0.09693791266297443,True,7,0.101811361895568
final_mixed_context,17124,full,False,True,2,0.07216776519472252,0.10975838855276313,0.09381809475313929,True,8,0.1105457442553044
final_mixed_context,17125,full,False,True,2,0.08174457307279935,0.12988974457763283,0.10626794499463917,True,7,0.12290804764119621
final_mixed_context,17126,full,False,True,2,0.06068171656995828,0.10088565204197626,0.07888623154094576,True,9,0.08028819365762972
final_mixed_context,17127,full,False,True,2,0.0632701412752068,0.10526439592720137,0.08225118365776884,True,8,0.08823330085723399
final_mixed_context,17128,full,False,True,2,0.07166268667047355,0.10729123823620128,0.09316149267161562,True,7,0.08680454197805684
final_mixed_context,17129,full,False,True,2,0.08550505484575856,0.112766442646366,0.11115657129948613,True,6,0.09317714007924016
final_mixed_context,17130,full,False,True,3,0.06601693051708075,0.10391128612784621,0.08582200967220499,True,7,0.1063003459100414
final_mixed_context,17131,full,False,True,2,0.07856541515597407,0.12014213547691817,0.10213503970276629,True,7,0.09001681502497423
final_mixed_context,17132,full,False,True,2,0.07704314358048413,0.10643236185509918,0.10015608665462937,True,6,0.09195105537527735
final_mixed_context,17133,full,False,True,4,0.07432376692083224,0.09327573660937288,0.09662089699708191,True,6,0.09377994882634638
final_mixed_context,17134,full,False,True,2,0.06821915068528732,0.10107646205365246,0.08868489589087351,True,8,0.08934312990379492
final_mixed_context,17135,full,False,True,3,0.07082124422833229,0.10302988852350183,0.09206761749683198,True,7,0.09902587236462904
final_mixed_context,17136,full,False,True,2,0.06632561094551466,0.0983100329001569,0.08622329422916906,True,7,0.0775753155551009
final_mixed_context,17137,full,False,True,2,0.07847732802607085,0.11090951075528137,0.10202052643389212,True,7,0.10359076104832933
final_mixed_context,17138,full,False,True,2,0.0790154734510501,0.10451306435202332,0.10272011548636514,True,7,0.10420848841673291
final_mixed_context,17139,full,False,True,3,0.06519976991503877,0.10985459762880213,0.08475970088955041,True,8,0.09019540851378126
final_mixed_context,17140,full,False,True,2,0.07526284345386978,0.11092889025991752,0.09784169649003073,True,8,0.10672421662477587
final_mixed_context,17141,full,False,True,2,0.07428897827868303,0.12291950851571595,0.09657567176228794,True,8,0.11641557937450739
final_mixed_context,17142,full,False,True,2,0.06325167079380904,0.1137793004904578,0.08222717203195176,True,8,0.11290571714715064
final_mixed_context,17143,full,False,True,2,0.06636087800721076,0.09282700009335434,0.08626914140937399,True,8,0.08786037458392998
final_mixed_context,17144,full,False,True,2,0.06708449256700776,0.10466043538822638,0.08720984033711009,True,8,0.09414772205509463
final_mixed_context,17145,full,False,True,2,0.07229373641028242,0.10985632133282248,0.09398185733336714,True,6,0.09611909836264279
final_mixed_context,17146,full,False,True,2,0.07242670312749928,0.10589690164778363,0.09415471406574907,True,8,0.09498060149262416
final_mixed_context,17147,full,False,True,2,0.061737897849314105,0.10048764768623633,0.08025926720410834,True,8,0.07962534528774433
final_mixed_context,17148,full,False,True,2,0.06763332867955921,0.11281693081254163,0.08792332728342697,True,9,0.09454734745455733
final_mixed_context,17149,full,False,True,3,0.0598229512064687,0.10060261048318316,0.07776983656840931,True,8,0.11313166476263331
final_mixed_context,17150,full,False,True,2,0.07343789008105063,0.10242374217038284,0.09546925710536583,True,6,0.07214630251909393
final_mixed_context,17151,full,False,True,2,0.06637818309038797,0.10355999461612805,0.08629163801750436,True,8,0.09000410820993733
final_mixed_context,17152,full,False,True,2,0.07923493404316095,0.12023857906681337,0.10300541425610925,True,7,0.11071262479199445
final_mixed_context,17153,full,False,True,2,0.06477081103140939,0.11614259093601373,0.08420205434083221,True,7,0.0911178142222001
final_mixed_context,17154,full,False,True,2,0.06861823672958059,0.10979806647906543,0.08920370774845476,True,8,0.1005958433153074
final_mixed_context,17155,full,False,True,2,0.06913730254024704,0.10379931029304047,0.08987849330232116,True,8,0.10936169042665385
final_mixed_context,17156,full,False,True,2,0.0636064486382336,0.11861074435640977,0.08268838322970369,True,8,0.08279274954778235
final_mixed_context,17157,full,False,True,2,0.0664783596862755,0.10701431519390082,0.08642186759215814,True,7,0.10393572509995977
final_mixed_context,17158,full,False,True,2,0.07115462585209961,0.10465778979282267,0.0925010136077295,True,9,0.08266546219645712
final_mixed_context,17159,full,False,True,2,0.06988017914309934,0.1232178972724427,0.09084423288602915,True,7,0.09949329262115374
final_mixed_context,17160,full,False,True,2,0.06903882693604793,0.10653552764619999,0.08975047501686231,True,8,0.09451421163503514
