schema_version,seq,wall_time,ros_time,status,global_frame,base_frame,robot_x,robot_y,robot_yaw,goal_x,goal_y,goal_frame,goal_raw_x,goal_raw_y,goal_in_base_x,goal_in_base_y,target_dist,target_angle,obs_dim,coverage_count,empty_group_count,min_pooled_range,normalized_action_linear,normalized_action_angular,cmd_published_linear,cmd_published_angular,experiment_id,experiment_profile,compensation_mode,action_mapping_mode,accel_limiter_mode,cmd_target_linear,cmd_target_angular,cmd_desired_linear,cmd_desired_angular,cmd_compensated_raw_linear,cmd_compensated_raw_angular,compensation_linear_accepted,compensation_angular_accepted,compensation_linear_reason,compensation_angular_reason,front_straightening_active
2,0,2026-08-21T02:12:59.051,1787249579.050970554,NAVIGATING,odom,base_link,0.013765,-0.004303,-0.020577,4.012922,-0.086761,odom,4.012922,-0.086761,4.000006,-0.000155,4.000006,-0.000039,548,90,0,0.828689,0.933313,-0.981572,0.052607,-0.052607,,,off,range,last_cmd_dt,0.859986,-0.827469,0.052607,-0.052607,nan,nan,0,0,off,off,0
2,1,2026-08-21T02:12:59.567,1787249579.567590237,NAVIGATING,odom,base_link,0.117144,-0.032372,-0.195461,4.012922,-0.086761,odom,4.012922,-0.086761,3.832159,0.703280,3.896158,0.181501,548,90,0,2.000000,0.999559,0.178733,0.899735,-0.702343,,,off,range,last_cmd_dt,0.899735,0.379099,0.899735,-0.702343,nan,nan,0,0,off,off,0
2,2,2026-08-21T02:13:00.087,1787249580.087424278,NAVIGATING,odom,base_link,0.400969,-0.134019,-0.550349,4.012922,-0.086761,odom,4.012922,-0.086761,3.053904,1.929276,3.612262,0.563432,548,90,0,2.000000,0.999463,0.858564,0.899678,-0.690069,,,off,range,last_cmd_dt,0.899678,0.758771,0.899678,-0.690069,nan,nan,0,0,off,off,0
2,3,2026-08-21T02:13:00.608,1787249580.608053923,NAVIGATING,odom,base_link,0.659085,-0.324610,-0.701527,4.012922,-0.086761,odom,4.012922,-0.086761,2.408349,2.346198,3.362260,0.772327,548,90,0,0.837857,0.291378,-0.501688,0.779006,0.413507,,,off,range,last_cmd_dt,0.474806,-0.559463,0.779006,0.413507,nan,nan,0,0,off,off,0
2,4,2026-08-21T02:13:01.127,1787249581.127397060,NAVIGATING,odom,base_link,0.910715,-0.495309,-0.485282,4.012922,-0.086761,odom,4.012922,-0.086761,2.553466,1.808427,3.128993,0.616224,548,90,0,0.459289,-0.971830,0.983517,0.200864,0.828555,,,off,range,last_cmd_dt,-0.883097,0.828555,0.200864,0.828555,nan,nan,0,0,off,off,0
2,5,2026-08-21T02:13:01.648,1787249581.648151159,NAVIGATING,odom,base_link,0.960770,-0.478667,-0.111167,4.012922,-0.086761,odom,4.012922,-0.086761,2.989835,0.728087,3.077210,0.238872,548,90,0,0.353426,-0.704133,0.985802,-0.722471,0.829831,,,off,range,last_cmd_dt,-0.722471,0.829831,-0.722471,0.829831,nan,nan,0,0,off,off,0
2,6,2026-08-21T02:13:02.168,1787249582.168202877,NAVIGATING,odom,base_link,0.752541,-0.468926,0.233433,4.012922,-0.086761,odom,4.012922,-0.086761,3.260355,-0.382388,3.282702,-0.116751,548,90,0,0.508072,0.199142,-0.488920,-0.115731,0.462106,,,off,range,last_cmd_dt,0.419461,-0.552332,-0.115731,0.462106,nan,nan,0,0,off,off,0
2,7,2026-08-21T02:13:02.688,1787249582.687996864,NAVIGATING,odom,base_link,0.739408,-0.456394,0.270966,4.012922,-0.086761,odom,4.012922,-0.086761,3.253010,-0.520048,3.294317,-0.158525,548,90,0,0.747791,0.992077,-0.997802,0.719630,-0.713887,,,off,range,last_cmd_dt,0.895246,-0.836533,0.719630,-0.713887,nan,nan,0,0,off,off,0
2,8,2026-08-21T02:13:03.207,1787249583.207926273,NAVIGATING,odom,base_link,0.979891,-0.423876,0.063666,4.012922,-0.086761,odom,4.012922,-0.086761,3.048335,0.143461,3.051708,0.047028,548,90,0,2.000000,0.999286,-0.808328,0.899572,0.061450,,,off,range,last_cmd_dt,0.899572,-0.730715,0.899572,0.061450,nan,nan,0,0,off,off,0
2,9,2026-08-21T02:13:03.728,1787249583.728146791,NAVIGATING,odom,base_link,1.286877,-0.382323,0.144301,4.012922,-0.086761,odom,4.012922,-0.086761,2.740214,-0.099518,2.742020,-0.036302,548,90,0,0.406395,-0.999301,0.477047,0.486146,0.545701,,,off,range,last_cmd_dt,-0.899581,0.545701,0.486146,0.545701,nan,nan,0,0,off,off,0
2,10,2026-08-21T02:13:04.252,1787249584.252180576,NAVIGATING,odom,base_link,1.387739,-0.330821,0.426512,4.012922,-0.086761,odom,4.012922,-0.086761,2.490970,-0.863837,2.636503,-0.333810,548,90,0,0.273103,-0.902928,0.839493,-0.593448,0.405700,,,off,range,last_cmd_dt,-0.841754,0.748120,-0.593448,0.405700,nan,nan,0,0,off,off,0
2,11,2026-08-21T02:13:04.767,1787249584.767726898,NAVIGATING,odom,base_link,1.194036,-0.399937,0.661467,4.012922,-0.086761,odom,4.012922,-0.086761,2.416737,-1.484447,2.836230,-0.550821,548,90,0,0.260575,-0.692959,0.156050,-0.531949,0.366431,,,off,range,last_cmd_dt,-0.715766,0.366431,-0.531949,0.366431,nan,nan,0,0,off,off,0
2,12,2026-08-21T02:13:05.287,1787249585.287919521,NAVIGATING,odom,base_link,1.124868,-0.500732,0.711628,4.012922,-0.086761,odom,4.012922,-0.086761,2.457473,-1.572595,2.917572,-0.569259,548,90,0,0.260224,0.971000,-0.484191,0.546402,-0.516727,,,off,range,last_cmd_dt,0.882599,-0.549691,0.546402,-0.516727,nan,nan,0,0,off,off,0
2,13,2026-08-21T02:13:05.807,1787249585.807919741,NAVIGATING,odom,base_link,1.276231,-0.329354,0.558197,4.012922,-0.086761,odom,4.012922,-0.086761,2.449784,-1.243738,2.747422,-0.469783,548,90,0,0.291973,-0.999166,0.599426,0.625001,0.085848,,,off,range,last_cmd_dt,-0.899500,0.614047,0.625001,0.085848,nan,nan,0,0,off,off,0
2,14,2026-08-21T02:13:06.327,1787249586.327620506,NAVIGATING,odom,base_link,1.499831,-0.141706,0.624387,4.012922,-0.086761,odom,4.012922,-0.086761,2.071045,-1.424574,2.513691,-0.602527,548,90,0,2.000000,0.998653,-0.996128,0.899192,0.203908,,,off,range,last_cmd_dt,0.899192,-0.835598,0.899192,0.203908,nan,nan,0,0,off,off,0
2,15,2026-08-21T02:13:06.847,1787249586.847571135,NAVIGATING,odom,base_link,1.753634,0.081593,0.751960,4.012922,-0.086761,odom,4.012922,-0.086761,1.535077,-1.666212,2.265551,-0.826339,548,90,0,2.000000,0.998976,-0.997379,0.899385,-0.317614,,,off,range,last_cmd_dt,0.899385,-0.836296,0.899385,-0.317614,nan,nan,0,0,off,off,0
2,16,2026-08-21T02:13:07.367,1787249587.367659330,NAVIGATING,odom,base_link,2.014682,0.348367,0.492650,4.012922,-0.086761,odom,4.012922,-0.086761,1.554815,-1.328475,2.045067,-0.707058,548,90,0,2.000000,0.999305,-0.972387,0.899583,-0.822339,,,off,range,last_cmd_dt,0.899583,-0.822339,0.899583,-0.822339,nan,nan,0,0,off,off,0
2,17,2026-08-21T02:13:07.887,1787249587.887558460,NAVIGATING,odom,base_link,2.342212,0.444579,0.165854,4.012922,-0.086761,odom,4.012922,-0.086761,1.560062,-0.799874,1.753166,-0.473771,548,90,0,0.832079,0.999775,-0.883926,0.899865,-0.772935,,,off,range,last_cmd_dt,0.899865,-0.772935,0.899865,-0.772935,nan,nan,0,0,off,off,0
2,18,2026-08-21T02:13:08.407,1787249588.407402515,NAVIGATING,odom,base_link,2.702378,0.460065,-0.135481,4.012922,-0.086761,odom,4.012922,-0.086761,1.372392,-0.364803,1.420050,-0.259808,548,90,0,1.096884,0.999067,-0.787279,0.899440,-0.718960,,,off,range,last_cmd_dt,0.899440,-0.718960,0.899440,-0.718960,nan,nan,0,0,off,off,0
2,19,2026-08-21T02:13:08.927,1787249588.927841425,NAVIGATING,odom,base_link,3.050988,0.344674,-0.369759,4.012922,-0.086761,odom,4.012922,-0.086761,1.052838,-0.054642,1.054255,-0.051853,548,90,0,1.291001,0.996871,-0.708660,0.898122,-0.675052,,,off,range,last_cmd_dt,0.898122,-0.675052,0.898122,-0.675052,nan,nan,0,0,off,off,0
2,20,2026-08-21T02:13:09.448,1787249589.448281765,NAVIGATING,odom,base_link,3.372776,0.170923,-0.554887,4.012922,-0.086761,odom,4.012922,-0.086761,0.679858,0.118239,0.690063,0.172195,548,90,0,1.038182,0.986455,-0.911900,0.891872,-0.540393,,,off,range,last_cmd_dt,0.891872,-0.788558,0.891872,-0.540393,nan,nan,0,0,off,off,0
2,21,2026-08-21T02:13:09.962,1787249589.962257624,REACHED,odom,base_link,3.684573,-0.029431,-0.738034,4.012922,-0.086761,odom,4.012922,-0.086761,0.281483,0.178512,0.333316,0.565175,548,-1,-1,nan,0.000000,0.000000,0.000000,0.000000,,,off,range,last_cmd_dt,nan,nan,nan,nan,nan,nan,0,0,not_evaluated,not_evaluated,0
2,22,2026-08-21T02:13:10.482,1787249590.482068539,REACHED,odom,base_link,3.820645,0.011308,-0.785429,4.012922,-0.086761,odom,4.012922,-0.086761,0.205303,0.066622,0.215842,0.313783,548,-1,-1,nan,0.000000,0.000000,0.000000,0.000000,,,off,range,last_cmd_dt,nan,nan,nan,nan,nan,nan,0,0,not_evaluated,not_evaluated,0
2,23,2026-08-21T02:13:11.002,1787249591.002401590,REACHED,odom,base_link,3.788179,0.005029,-0.748408,4.012922,-0.086761,odom,4.012922,-0.086761,0.227146,0.085670,0.242764,0.360662,548,-1,-1,nan,0.000000,0.000000,0.000000,0.000000,,,off,range,last_cmd_dt,nan,nan,nan,nan,nan,nan,0,0,not_evaluated,not_evaluated,0
2,24,2026-08-21T02:13:11.522,1787249591.522365093,REACHED,odom,base_link,3.770183,0.001897,-0.739212,4.012922,-0.086761,odom,4.012922,-0.086761,0.239113,0.098017,0.258423,0.389028,548,-1,-1,nan,0.000000,0.000000,0.000000,0.000000,,,off,range,last_cmd_dt,nan,nan,nan,nan,nan,nan,0,0,not_evaluated,not_evaluated,0
2,25,2026-08-21T02:13:12.042,1787249592.042341709,REACHED,odom,base_link,3.773107,-0.000999,-0.738141,4.012922,-0.086761,odom,4.012922,-0.086761,0.235106,0.097935,0.254688,0.394698,548,-1,-1,nan,0.000000,0.000000,0.000000,0.000000,,,off,range,last_cmd_dt,nan,nan,nan,nan,nan,nan,0,0,not_evaluated,not_evaluated,0
2,26,2026-08-21T02:13:12.561,1787249592.561891794,REACHED,odom,base_link,3.777448,-0.005716,-0.737595,4.012922,-0.086761,odom,4.012922,-0.086761,0.228774,0.098378,0.249030,0.406117,548,-1,-1,nan,0.000000,0.000000,0.000000,0.000000,,,off,range,last_cmd_dt,nan,nan,nan,nan,nan,nan,0,0,not_evaluated,not_evaluated,0
2,27,2026-08-21T02:13:13.082,1787249593.081975222,REACHED,odom,base_link,3.780885,-0.009534,-0.737169,4.012922,-0.086761,odom,4.012922,-0.086761,0.223705,0.098797,0.244550,0.415879,548,-1,-1,nan,0.000000,0.000000,0.000000,0.000000,,,off,range,last_cmd_dt,nan,nan,nan,nan,nan,nan,0,0,not_evaluated,not_evaluated,0
2,28,2026-08-21T02:13:13.602,1787249593.602409840,REACHED,odom,base_link,3.783198,-0.012471,-0.736475,4.012922,-0.086761,odom,4.012922,-0.086761,0.220088,0.099264,0.241438,0.423702,548,-1,-1,nan,0.000000,0.000000,0.000000,0.000000,,,off,range,last_cmd_dt,nan,nan,nan,nan,nan,nan,0,0,not_evaluated,not_evaluated,0
