schema_version,seq,wall_time,ros_time,status,global_frame,base_frame,robot_x,robot_y,robot_yaw,goal_x,goal_y,goal_frame,goal_raw_x,goal_raw_y,goal_in_base_x,goal_in_base_y,target_dist,target_angle,obs_dim,coverage_count,empty_group_count,min_pooled_range,normalized_action_linear,normalized_action_angular,cmd_published_linear,cmd_published_angular,experiment_id,experiment_profile,compensation_mode,action_mapping_mode,accel_limiter_mode,cmd_target_linear,cmd_target_angular,cmd_desired_linear,cmd_desired_angular,cmd_compensated_raw_linear,cmd_compensated_raw_angular,compensation_linear_accepted,compensation_angular_accepted,compensation_linear_reason,compensation_angular_reason,front_straightening_active
2,0,2026-08-21T02:17:30.847,1787249850.847464800,NAVIGATING,odom,base_link,0.014071,-0.005984,-0.019980,4.013276,-0.086004,odom,4.013275,-0.086004,4.000005,-0.000104,4.000005,-0.000026,548,90,0,1.040289,0.991266,-0.368791,0.097122,-0.097122,,,off,range,last_cmd_dt,0.894759,-0.485243,0.097122,-0.097122,nan,nan,0,0,off,off,0
2,1,2026-08-21T02:17:31.365,1787249851.365124702,NAVIGATING,odom,base_link,0.125304,-0.038007,-0.155984,4.013276,-0.086004,odom,4.013275,-0.086004,3.848225,0.556590,3.888268,0.143640,548,90,0,0.912969,0.902654,-0.211091,0.841590,-0.397170,,,off,range,last_cmd_dt,0.841590,-0.397170,0.841590,-0.397170,nan,nan,0,0,off,off,0
2,2,2026-08-21T02:17:31.884,1787249851.884669065,NAVIGATING,odom,base_link,0.445434,-0.130316,-0.352091,4.013276,-0.086004,odom,4.013275,-0.086004,3.333686,1.272003,3.568116,0.364510,548,90,0,0.607868,0.728638,-0.524807,0.737175,-0.572374,,,off,range,last_cmd_dt,0.737175,-0.572374,0.737175,-0.572374,nan,nan,0,0,off,off,0
2,3,2026-08-21T02:17:32.405,1787249852.404981613,NAVIGATING,odom,base_link,0.722357,-0.284202,-0.453730,4.013276,-0.086004,odom,4.013275,-0.086004,2.871064,1.620623,3.296882,0.513883,548,90,0,2.000000,0.999124,-0.146489,0.899475,0.437668,,,off,range,last_cmd_dt,0.899475,-0.361091,0.899475,0.437668,nan,nan,0,0,off,off,0
2,4,2026-08-21T02:17:32.924,1787249852.924553633,NAVIGATING,odom,base_link,1.033891,-0.415821,-0.146811,4.013276,-0.086004,odom,4.013275,-0.086004,2.899087,0.762107,2.997585,0.257062,548,90,0,2.000000,0.999017,-0.887367,0.899410,0.712245,,,off,range,last_cmd_dt,0.899410,-0.774857,0.899410,0.712245,nan,nan,0,0,off,off,0
2,5,2026-08-21T02:17:33.445,1787249853.445176601,NAVIGATING,odom,base_link,1.396322,-0.375027,0.178361,4.013276,-0.086004,odom,4.013275,-0.086004,2.626715,-0.179853,2.632865,-0.068364,548,90,0,0.422726,0.639258,0.899393,0.778079,0.781573,,,off,range,last_cmd_dt,0.683544,0.781573,0.778079,0.781573,nan,nan,0,0,off,off,0
2,6,2026-08-21T02:17:33.965,1787249853.965140820,NAVIGATING,odom,base_link,1.601709,-0.260660,0.515388,4.013276,-0.086004,odom,4.013275,-0.086004,2.184391,-1.036627,2.417883,-0.443090,548,90,0,0.289060,-0.948045,0.833948,-0.054865,0.745023,,,off,range,last_cmd_dt,-0.868825,0.745023,-0.054865,0.745023,nan,nan,0,0,off,off,0
2,7,2026-08-21T02:17:34.485,1787249854.485355377,NAVIGATING,odom,base_link,1.575915,-0.276314,0.791520,4.013276,-0.086004,odom,4.013275,-0.086004,1.848282,-1.600250,2.444779,-0.713598,548,90,0,0.338844,0.931243,0.770208,-0.167115,0.709426,,,off,range,last_cmd_dt,0.858744,0.709426,-0.167115,0.709426,nan,nan,0,0,off,off,0
2,8,2026-08-21T02:17:35.004,1787249855.004685163,NAVIGATING,odom,base_link,1.592041,-0.294269,0.953730,4.013276,-0.086004,odom,4.013275,-0.086004,1.570892,-1.854197,2.430175,-0.867925,548,90,0,0.341246,-0.022960,-0.153007,0.564977,0.169721,,,off,range,last_cmd_dt,-0.313747,-0.364731,0.564977,0.169721,nan,nan,0,0,off,off,0
2,9,2026-08-21T02:17:35.525,1787249855.525001764,NAVIGATING,odom,base_link,1.701902,-0.039700,0.822368,4.013276,-0.086004,odom,4.013275,-0.086004,1.538932,-1.725189,2.311837,-0.842398,548,90,0,2.000000,0.998599,-0.991225,0.899159,-0.673444,,,off,range,last_cmd_dt,0.899159,-0.832859,0.899159,-0.673444,nan,nan,0,0,off,off,0
