schema_version,seq,wall_time,ros_time,status,global_frame,base_frame,robot_x,robot_y,robot_yaw,goal_x,goal_y,goal_frame,goal_raw_x,goal_raw_y,goal_in_base_x,goal_in_base_y,target_dist,target_angle,obs_dim,coverage_count,empty_group_count,min_pooled_range,normalized_action_linear,normalized_action_angular,cmd_published_linear,cmd_published_angular,experiment_id,experiment_profile,compensation_mode,action_mapping_mode,accel_limiter_mode,cmd_target_linear,cmd_target_angular,cmd_desired_linear,cmd_desired_angular,cmd_compensated_raw_linear,cmd_compensated_raw_angular,compensation_linear_accepted,compensation_angular_accepted,compensation_linear_reason,compensation_angular_reason,front_straightening_active,scan_valid_beams,front_safety_active,front_safety_hard_brake,front_obstacle_distance,front_stop_threshold
3,67,2026-08-21T03:33:48.620,1787254428.620736122,NAVIGATING,odom,base_link,0.000033,0.000477,0.001296,4.000248,0.000741,odom,4.000248,0.000741,4.000211,-0.004922,4.000214,-0.001230,548,89,1,1.078255,0.989862,-0.365404,0.893917,-0.483351,,,off,range,last_cmd_dt,0.893917,-0.483351,0.893917,-0.483351,nan,nan,0,0,off,off,0,954,0,0,inf,0.790611
3,68,2026-08-21T03:33:49.139,1787254429.139226198,NAVIGATING,odom,base_link,0.000032,0.000485,0.001340,4.000248,0.000741,odom,4.000248,0.000741,4.000213,-0.005105,4.000216,-0.001276,548,90,0,1.077778,0.990825,-0.409889,0.894495,-0.508195,,,off,range,last_cmd_dt,0.894495,-0.508195,0.894495,-0.508195,nan,nan,0,0,off,off,0,985,0,0,inf,0.790693
3,69,2026-08-21T03:33:49.659,1787254429.659363270,NAVIGATING,odom,base_link,0.000004,0.000560,0.001291,4.000248,0.000741,odom,4.000248,0.000741,4.000240,-0.004982,4.000244,-0.001245,548,90,0,1.078550,0.990551,-0.383868,0.894330,-0.493663,,,off,range,last_cmd_dt,0.894330,-0.493663,0.894330,-0.493663,nan,nan,0,0,off,off,0,970,0,0,inf,0.790624
3,70,2026-08-21T03:33:50.179,1787254430.179271698,NAVIGATING,odom,base_link,0.000089,0.000637,0.001299,4.000248,0.000741,odom,4.000248,0.000741,4.000155,-0.005091,4.000158,-0.001273,548,90,0,1.081019,0.990228,-0.361054,0.894137,-0.480921,,,off,range,last_cmd_dt,0.894137,-0.480921,0.894137,-0.480921,nan,nan,0,0,off,off,0,963,0,0,inf,0.790602
3,71,2026-08-21T03:33:50.699,1787254430.699238300,NAVIGATING,odom,base_link,0.000061,0.000582,0.000834,4.000248,0.000741,odom,4.000248,0.000741,4.000185,-0.003176,4.000186,-0.000794,548,89,1,1.080715,0.990534,-0.393648,0.894320,-0.499124,,,off,range,last_cmd_dt,0.894320,-0.499124,0.894320,-0.499124,nan,nan,0,0,off,off,0,965,0,0,inf,0.790620
3,72,2026-08-21T03:33:51.219,1787254431.219908953,NAVIGATING,odom,base_link,0.000030,0.000485,0.000722,4.000248,0.000741,odom,4.000248,0.000741,4.000216,-0.002631,4.000217,-0.000658,548,90,0,1.085313,0.990372,-0.353147,0.894223,-0.476505,,,off,range,last_cmd_dt,0.894223,-0.476505,0.894223,-0.476505,nan,nan,0,0,off,off,0,975,0,0,inf,0.790579
3,73,2026-08-21T03:33:51.739,1787254431.739482164,NAVIGATING,odom,base_link,-0.000072,0.000368,0.000299,4.000248,0.000741,odom,4.000248,0.000741,4.000320,-0.000823,4.000320,-0.000206,548,89,1,1.077830,0.990533,-0.384806,0.894320,-0.494186,,,off,range,last_cmd_dt,0.894320,-0.494186,0.894320,-0.494186,nan,nan,0,0,off,off,0,965,0,0,inf,0.790620
3,74,2026-08-21T03:33:52.259,1787254432.259051323,NAVIGATING,odom,base_link,-0.000079,0.000344,-0.000217,4.000248,0.000741,odom,4.000248,0.000741,4.000327,0.001263,4.000327,0.000316,548,90,0,1.080711,0.990854,-0.387295,0.894512,-0.495577,,,off,range,last_cmd_dt,0.894512,-0.495577,0.894512,-0.495577,nan,nan,0,0,off,off,0,990,0,0,inf,0.790700
3,75,2026-08-21T03:33:52.780,1787254432.780603170,NAVIGATING,odom,base_link,-0.000065,0.000173,-0.000702,4.000248,0.000741,odom,4.000248,0.000741,4.000311,0.003376,4.000313,0.000844,548,90,0,1.078972,0.990640,-0.359364,0.894383,-0.479978,,,off,range,last_cmd_dt,0.894383,-0.479978,0.894383,-0.479978,nan,nan,0,0,off,off,0,954,0,0,inf,0.790671
3,76,2026-08-21T03:33:53.299,1787254433.299136162,NAVIGATING,odom,base_link,-0.000173,0.000012,-0.001023,4.000248,0.000741,odom,4.000248,0.000741,4.000417,0.004821,4.000420,0.001205,548,90,0,1.082962,0.990908,-0.359133,0.894545,-0.479849,,,off,range,last_cmd_dt,0.894545,-0.479849,0.894545,-0.479849,nan,nan,0,0,off,off,0,959,0,0,inf,0.790714
3,77,2026-08-21T03:33:53.818,1787254433.818913698,NAVIGATING,odom,base_link,-0.000202,0.000033,-0.000913,4.000248,0.000741,odom,4.000248,0.000741,4.000447,0.004359,4.000450,0.001090,548,89,1,1.085953,0.990414,-0.380155,0.894248,-0.491589,,,off,range,last_cmd_dt,0.894248,-0.491589,0.894248,-0.491589,nan,nan,0,0,off,off,0,971,0,0,inf,0.790607
3,78,2026-08-21T03:33:54.338,1787254434.338922024,NAVIGATING,odom,base_link,-0.000275,-0.000001,-0.000848,4.000248,0.000741,odom,4.000248,0.000741,4.000521,0.004134,4.000523,0.001033,548,90,0,1.083755,0.990348,-0.378085,0.894208,-0.490433,,,off,range,last_cmd_dt,0.894208,-0.490433,0.894208,-0.490433,nan,nan,0,0,off,off,0,969,0,0,inf,0.790573
3,79,2026-08-21T03:33:54.858,1787254434.858796358,NAVIGATING,odom,base_link,-0.000298,-0.000016,-0.000769,4.000248,0.000741,odom,4.000248,0.000741,4.000544,0.003832,4.000546,0.000958,548,89,1,1.076144,0.990684,-0.380965,0.894410,-0.492042,,,off,range,last_cmd_dt,0.894410,-0.492042,0.894410,-0.492042,nan,nan,0,0,off,off,0,979,0,0,inf,0.790657
3,80,2026-08-21T03:33:55.378,1787254435.378772259,NAVIGATING,odom,base_link,-0.000079,0.000087,-0.000460,4.000248,0.000741,odom,4.000248,0.000741,4.000326,0.002495,4.000327,0.000624,548,90,0,1.076566,0.990462,-0.403009,0.894277,-0.504352,,,off,range,last_cmd_dt,0.894277,-0.504352,0.894277,-0.504352,nan,nan,0,0,off,off,0,953,0,0,inf,0.790602
3,81,2026-08-21T03:33:55.899,1787254435.899443150,NAVIGATING,odom,base_link,-0.000034,0.000193,-0.000660,4.000248,0.000741,odom,4.000248,0.000741,4.000281,0.003189,4.000282,0.000797,548,89,1,1.088400,0.990826,-0.364493,0.894496,-0.482842,,,off,range,last_cmd_dt,0.894496,-0.482842,0.894496,-0.482842,nan,nan,0,0,off,off,0,973,0,0,inf,0.790693
3,82,2026-08-21T03:33:56.419,1787254436.418992996,NAVIGATING,odom,base_link,-0.000110,0.000217,-0.000854,4.000248,0.000741,odom,4.000248,0.000741,4.000356,0.003941,4.000358,0.000985,548,89,1,1.083856,0.990466,-0.382929,0.894279,-0.493138,,,off,range,last_cmd_dt,0.894279,-0.493138,0.894279,-0.493138,nan,nan,0,0,off,off,0,964,0,0,inf,0.790659
3,83,2026-08-21T03:33:56.938,1787254436.938924313,NAVIGATING,odom,base_link,-0.000179,0.000264,-0.001201,4.000248,0.000741,odom,4.000248,0.000741,4.000423,0.005281,4.000427,0.001320,548,89,1,1.078667,0.990426,-0.392678,0.894256,-0.498583,,,off,range,last_cmd_dt,0.894256,-0.498583,0.894256,-0.498583,nan,nan,0,0,off,off,0,968,0,0,inf,0.790633
3,84,2026-08-21T03:33:57.458,1787254437.458881617,NAVIGATING,odom,base_link,-0.000239,0.000363,-0.000989,4.000248,0.000741,odom,4.000248,0.000741,4.000484,0.004335,4.000486,0.001084,548,90,0,1.085776,0.990746,-0.364055,0.894448,-0.482597,,,off,range,last_cmd_dt,0.894448,-0.482597,0.894448,-0.482597,nan,nan,0,0,off,off,0,967,0,0,inf,0.790673
3,85,2026-08-21T03:33:57.979,1787254437.979424477,NAVIGATING,odom,base_link,-0.000197,0.000516,-0.000889,4.000248,0.000741,odom,4.000248,0.000741,4.000443,0.003781,4.000445,0.000945,548,89,1,1.081670,0.990628,-0.363968,0.894377,-0.482549,,,off,range,last_cmd_dt,0.894377,-0.482549,0.894377,-0.482549,nan,nan,0,0,off,off,0,973,0,0,inf,0.790664
3,86,2026-08-21T03:33:58.499,1787254438.499322891,NAVIGATING,odom,base_link,-0.000209,0.000555,-0.000862,4.000248,0.000741,odom,4.000248,0.000741,4.000455,0.003636,4.000456,0.000909,548,89,1,1.079114,0.990598,-0.374491,0.894359,-0.488426,,,off,range,last_cmd_dt,0.894359,-0.488426,0.894359,-0.488426,nan,nan,0,0,off,off,0,949,0,0,inf,0.790644
3,87,2026-08-21T03:33:59.019,1787254439.019668579,NAVIGATING,odom,base_link,-0.000245,0.000471,-0.000753,4.000248,0.000741,odom,4.000248,0.000741,4.000491,0.003282,4.000493,0.000820,548,90,0,1.083198,0.990563,-0.397234,0.894338,-0.501127,,,off,range,last_cmd_dt,0.894338,-0.501127,0.894338,-0.501127,nan,nan,0,0,off,off,0,959,0,0,inf,0.790710
3,88,2026-08-21T03:33:59.539,1787254439.539304495,NAVIGATING,odom,base_link,-0.000275,0.000403,-0.000875,4.000248,0.000741,odom,4.000248,0.000741,4.000521,0.003839,4.000523,0.000960,548,89,1,1.087283,0.990801,-0.378073,0.894480,-0.490426,,,off,range,last_cmd_dt,0.894480,-0.490426,0.894480,-0.490426,nan,nan,0,0,off,off,0,957,0,0,inf,0.790694
3,89,2026-08-21T03:34:00.058,1787254440.058714628,NAVIGATING,odom,base_link,-0.000199,0.000327,-0.000965,4.000248,0.000741,odom,4.000248,0.000741,4.000445,0.004274,4.000447,0.001068,548,89,1,1.085246,0.990919,-0.380569,0.894551,-0.491820,,,off,range,last_cmd_dt,0.894551,-0.491820,0.894551,-0.491820,nan,nan,0,0,off,off,0,966,0,0,inf,0.790716
3,90,2026-08-21T03:34:00.578,1787254440.578723192,NAVIGATING,odom,base_link,-0.000203,0.000289,-0.000976,4.000248,0.000741,odom,4.000248,0.000741,4.000448,0.004356,4.000451,0.001089,548,90,0,1.087093,0.990590,-0.347470,0.894354,-0.473335,,,off,range,last_cmd_dt,0.894354,-0.473335,0.894354,-0.473335,nan,nan,0,0,off,off,0,970,0,0,inf,0.790643
3,91,2026-08-21T03:34:01.098,1787254441.098713875,NAVIGATING,odom,base_link,-0.000282,0.000247,-0.001196,4.000248,0.000741,odom,4.000248,0.000741,4.000526,0.005280,4.000529,0.001320,548,89,1,1.082100,0.990417,-0.376793,0.894250,-0.489711,,,off,range,last_cmd_dt,0.894250,-0.489711,0.894250,-0.489711,nan,nan,0,0,off,off,0,970,0,0,inf,0.790664
3,92,2026-08-21T03:34:01.619,1787254441.619170427,NAVIGATING,odom,base_link,-0.000242,0.000295,-0.001189,4.000248,0.000741,odom,4.000248,0.000741,4.000486,0.005201,4.000490,0.001300,548,89,1,1.083910,0.990681,-0.354013,0.894408,-0.476989,,,off,range,last_cmd_dt,0.894408,-0.476989,0.894408,-0.476989,nan,nan,0,0,off,off,0,948,0,0,inf,0.790657
3,93,2026-08-21T03:34:02.139,1787254442.139771461,NAVIGATING,odom,base_link,-0.000221,0.000291,-0.001157,4.000248,0.000741,odom,4.000248,0.000741,4.000465,0.005078,4.000469,0.001269,548,90,0,1.075589,0.990473,-0.371545,0.894284,-0.486780,,,off,range,last_cmd_dt,0.894284,-0.486780,0.894284,-0.486780,nan,nan,0,0,off,off,0,983,0,0,inf,0.790607
3,94,2026-08-21T03:34:02.659,1787254442.659116745,NAVIGATING,odom,base_link,-0.000252,0.000404,-0.001168,4.000248,0.000741,odom,4.000248,0.000741,4.000496,0.005009,4.000500,0.001252,548,89,1,1.080551,0.990051,-0.358895,0.894030,-0.479716,,,off,range,last_cmd_dt,0.894030,-0.479716,0.894030,-0.479716,nan,nan,0,0,off,off,0,946,0,0,inf,0.790555
3,95,2026-08-21T03:34:03.179,1787254443.179425716,NAVIGATING,odom,base_link,-0.000214,0.000404,-0.001286,4.000248,0.000741,odom,4.000248,0.000741,4.000457,0.005480,4.000461,0.001370,548,90,0,1.080496,0.990390,-0.384529,0.894234,-0.494032,,,off,range,last_cmd_dt,0.894234,-0.494032,0.894234,-0.494032,nan,nan,0,0,off,off,0,964,0,0,inf,0.790584
3,96,2026-08-21T03:34:03.698,1787254443.698843718,NAVIGATING,odom,base_link,-0.000150,0.000443,-0.001226,4.000248,0.000741,odom,4.000248,0.000741,4.000394,0.005200,4.000398,0.001300,548,89,1,1.077690,0.990646,-0.406644,0.894387,-0.506382,,,off,range,last_cmd_dt,0.894387,-0.506382,0.894387,-0.506382,nan,nan,0,0,off,off,0,944,0,0,inf,0.790648
3,97,2026-08-21T03:34:04.219,1787254444.219049692,NAVIGATING,odom,base_link,-0.000024,0.000526,-0.001142,4.000248,0.000741,odom,4.000248,0.000741,4.000268,0.004785,4.000271,0.001196,548,90,0,1.082403,0.990176,-0.384778,0.894105,-0.494171,,,off,range,last_cmd_dt,0.894105,-0.494171,0.894105,-0.494171,nan,nan,0,0,off,off,0,967,0,0,inf,0.790580
3,98,2026-08-21T03:34:04.739,1787254444.739192486,NAVIGATING,odom,base_link,-0.000025,0.000402,-0.001209,4.000248,0.000741,odom,4.000248,0.000741,4.000269,0.005175,4.000273,0.001294,548,88,2,1.079043,0.990496,-0.392981,0.894298,-0.498752,,,off,range,last_cmd_dt,0.894298,-0.498752,0.894298,-0.498752,nan,nan,0,0,off,off,0,970,0,0,inf,0.790610
3,99,2026-08-21T03:34:05.259,1787254445.259667635,NAVIGATING,odom,base_link,0.000080,0.000471,-0.001010,4.000248,0.000741,odom,4.000248,0.000741,4.000165,0.004311,4.000168,0.001078,548,90,0,1.082281,0.990446,-0.393212,0.894268,-0.498881,,,off,range,last_cmd_dt,0.894268,-0.498881,0.894268,-0.498881,nan,nan,0,0,off,off,0,968,0,0,inf,0.790598
3,100,2026-08-21T03:34:05.779,1787254445.779230595,NAVIGATING,odom,base_link,0.000206,0.000598,-0.000539,4.000248,0.000741,odom,4.000248,0.000741,4.000041,0.002297,4.000041,0.000574,548,89,1,1.080054,0.990941,-0.386952,0.894565,-0.495385,,,off,range,last_cmd_dt,0.894565,-0.495385,0.894565,-0.495385,nan,nan,0,0,off,off,0,979,0,0,inf,0.790722
3,101,2026-08-21T03:34:06.298,1787254446.298877954,NAVIGATING,odom,base_link,0.000215,0.000583,-0.000389,4.000248,0.000741,odom,4.000248,0.000741,4.000032,0.001713,4.000032,0.000428,548,90,0,1.087032,0.991092,-0.360411,0.894655,-0.480562,,,off,range,last_cmd_dt,0.894655,-0.480562,0.894655,-0.480562,nan,nan,0,0,off,off,0,960,0,0,inf,0.790760
3,102,2026-08-21T03:34:06.819,1787254446.819236279,NAVIGATING,odom,base_link,0.000185,0.000550,-0.000271,4.000248,0.000741,odom,4.000248,0.000741,4.000063,0.001276,4.000063,0.000319,548,88,2,1.085353,0.990750,-0.367837,0.894450,-0.484710,,,off,range,last_cmd_dt,0.894450,-0.484710,0.894450,-0.484710,nan,nan,0,0,off,off,0,973,0,0,inf,0.790674
3,103,2026-08-21T03:34:07.339,1787254447.339647532,NAVIGATING,odom,base_link,0.000129,0.000482,-0.000333,4.000248,0.000741,odom,4.000248,0.000741,4.000119,0.001592,4.000119,0.000398,548,90,0,1.084518,0.990839,-0.375149,0.894503,-0.488793,,,off,range,last_cmd_dt,0.894503,-0.488793,0.894503,-0.488793,nan,nan,0,0,off,off,0,966,0,0,inf,0.790696
3,104,2026-08-21T03:34:07.859,1787254447.859359503,NAVIGATING,odom,base_link,0.000122,0.000539,-0.000230,4.000248,0.000741,odom,4.000248,0.000741,4.000126,0.001121,4.000126,0.000280,548,88,2,1.083681,0.989837,-0.396956,0.893902,-0.500972,,,off,range,last_cmd_dt,0.893902,-0.500972,0.893902,-0.500972,nan,nan,0,0,off,off,0,965,0,0,inf,0.790445
3,105,2026-08-21T03:34:08.379,1787254448.379580259,NAVIGATING,odom,base_link,0.000104,0.000575,-0.000324,4.000248,0.000741,odom,4.000248,0.000741,4.000143,0.001462,4.000144,0.000365,548,90,0,1.081085,0.990397,-0.374106,0.894238,-0.488211,,,off,range,last_cmd_dt,0.894238,-0.488211,0.894238,-0.488211,nan,nan,0,0,off,off,0,974,0,0,inf,0.790615
3,106,2026-08-21T03:34:08.900,1787254448.900126219,NAVIGATING,odom,base_link,0.000133,0.000578,-0.000111,4.000248,0.000741,odom,4.000248,0.000741,4.000114,0.000607,4.000114,0.000152,548,88,2,1.083453,0.991009,-0.392683,0.894605,-0.498585,,,off,range,last_cmd_dt,0.894605,-0.498585,0.894605,-0.498585,nan,nan,0,0,off,off,0,970,0,0,inf,0.790739
3,107,2026-08-21T03:34:09.419,1787254449.419105053,NAVIGATING,odom,base_link,0.000182,0.000671,0.000139,4.000248,0.000741,odom,4.000248,0.000741,4.000066,-0.000488,4.000066,-0.000122,548,90,0,1.079979,0.990752,-0.389360,0.894451,-0.496730,,,off,range,last_cmd_dt,0.894451,-0.496730,0.894451,-0.496730,nan,nan,0,0,off,off,0,968,0,0,inf,0.790702
3,108,2026-08-21T03:34:09.939,1787254449.939186335,NAVIGATING,odom,base_link,0.000223,0.000700,-0.000038,4.000248,0.000741,odom,4.000248,0.000741,4.000025,0.000194,4.000025,0.000049,548,88,2,1.079275,0.990500,-0.391020,0.894300,-0.497657,,,off,range,last_cmd_dt,0.894300,-0.497657,0.894300,-0.497657,nan,nan,0,0,off,off,0,966,0,0,inf,0.790611
3,109,2026-08-21T03:34:10.459,1787254450.459199190,NAVIGATING,odom,base_link,0.000200,0.000627,-0.000378,4.000248,0.000741,odom,4.000248,0.000741,4.000047,0.001627,4.000048,0.000407,548,90,0,1.084995,0.990394,-0.385874,0.894236,-0.494783,,,off,range,last_cmd_dt,0.894236,-0.494783,0.894236,-0.494783,nan,nan,0,0,off,off,0,977,0,0,inf,0.790591
3,110,2026-08-21T03:34:10.979,1787254450.979329586,NAVIGATING,odom,base_link,0.000208,0.000620,-0.000109,4.000248,0.000741,odom,4.000248,0.000741,4.000040,0.000555,4.000040,0.000139,548,88,2,1.082849,0.990369,-0.379543,0.894221,-0.491247,,,off,range,last_cmd_dt,0.894221,-0.491247,0.894221,-0.491247,nan,nan,0,0,off,off,0,966,0,0,inf,0.790579
3,111,2026-08-21T03:34:11.498,1787254451.498747587,NAVIGATING,odom,base_link,0.000294,0.000634,0.000161,4.000248,0.000741,odom,4.000248,0.000741,3.999954,-0.000535,3.999954,-0.000134,548,90,0,1.082322,0.990279,-0.363585,0.894167,-0.482335,,,off,range,last_cmd_dt,0.894167,-0.482335,0.894167,-0.482335,nan,nan,0,0,off,off,0,958,0,0,inf,0.790571
3,112,2026-08-21T03:34:12.019,1787254452.019437075,NAVIGATING,odom,base_link,0.000350,0.000583,0.000090,4.000248,0.000741,odom,4.000248,0.000741,3.999898,-0.000201,3.999898,-0.000050,548,89,1,1.076378,0.990103,-0.398536,0.894062,-0.501855,,,off,range,last_cmd_dt,0.894062,-0.501855,0.894062,-0.501855,nan,nan,0,0,off,off,0,967,0,0,inf,0.790539
3,113,2026-08-21T03:34:12.539,1787254452.539181471,NAVIGATING,odom,base_link,0.000383,0.000545,-0.000087,4.000248,0.000741,odom,4.000248,0.000741,3.999865,0.000543,3.999865,0.000136,548,89,1,1.079599,0.990651,-0.375091,0.894390,-0.488761,,,off,range,last_cmd_dt,0.894390,-0.488761,0.894390,-0.488761,nan,nan,0,0,off,off,0,954,0,0,inf,0.790684
3,114,2026-08-21T03:34:13.058,1787254453.058832645,NAVIGATING,odom,base_link,0.000285,0.000495,-0.000160,4.000248,0.000741,odom,4.000248,0.000741,3.999963,0.000888,3.999963,0.000222,548,90,0,1.080116,0.990602,-0.382054,0.894361,-0.492649,,,off,range,last_cmd_dt,0.894361,-0.492649,0.894361,-0.492649,nan,nan,0,0,off,off,0,972,0,0,inf,0.790637
3,115,2026-08-21T03:34:13.580,1787254453.580132723,NAVIGATING,odom,base_link,0.000163,0.000438,-0.000409,4.000248,0.000741,odom,4.000248,0.000741,4.000084,0.001940,4.000085,0.000485,548,89,1,1.084705,0.990656,-0.362115,0.894393,-0.481514,,,off,range,last_cmd_dt,0.894393,-0.481514,0.894393,-0.481514,nan,nan,0,0,off,off,0,975,0,0,inf,0.790730
3,116,2026-08-21T03:34:14.099,1787254454.099243402,NAVIGATING,odom,base_link,-0.000035,0.000468,-0.000659,4.000248,0.000741,odom,4.000248,0.000741,4.000281,0.002909,4.000282,0.000727,548,89,1,1.080675,0.990683,-0.381848,0.894409,-0.492534,,,off,range,last_cmd_dt,0.894409,-0.492534,0.894409,-0.492534,nan,nan,0,0,off,off,0,957,0,0,inf,0.790685
3,117,2026-08-21T03:34:14.619,1787254454.619524002,NAVIGATING,odom,base_link,-0.000045,0.000487,-0.001171,4.000248,0.000741,odom,4.000248,0.000741,4.000289,0.004938,4.000292,0.001234,548,89,1,1.088979,0.990901,-0.357712,0.894541,-0.479055,,,off,range,last_cmd_dt,0.894541,-0.479055,0.894541,-0.479055,nan,nan,0,0,off,off,0,964,0,0,inf,0.790712
3,118,2026-08-21T03:34:15.138,1787254455.138874054,NAVIGATING,odom,base_link,-0.000061,0.000489,-0.001451,4.000248,0.000741,odom,4.000248,0.000741,4.000304,0.006057,4.000309,0.001514,548,90,0,1.079180,0.990495,-0.376914,0.894297,-0.489779,,,off,range,last_cmd_dt,0.894297,-0.489779,0.894297,-0.489779,nan,nan,0,0,off,off,0,980,0,0,inf,0.790610
3,119,2026-08-21T03:34:15.659,1787254455.659512520,NAVIGATING,odom,base_link,-0.000190,0.000474,-0.001641,4.000248,0.000741,odom,4.000248,0.000741,4.000432,0.006831,4.000438,0.001708,548,89,1,1.083664,0.990517,-0.374391,0.894310,-0.488370,,,off,range,last_cmd_dt,0.894310,-0.488370,0.894310,-0.488370,nan,nan,0,0,off,off,0,960,0,0,inf,0.790667
3,120,2026-08-21T03:34:16.179,1787254456.179231167,NAVIGATING,odom,base_link,-0.000273,0.000458,-0.001787,4.000248,0.000741,odom,4.000248,0.000741,4.000514,0.007430,4.000521,0.001857,548,90,0,1.079752,0.990426,-0.386436,0.894255,-0.495097,,,off,range,last_cmd_dt,0.894255,-0.495097,0.894255,-0.495097,nan,nan,0,0,off,off,0,972,0,0,inf,0.790646
3,121,2026-08-21T03:34:16.698,1787254456.698845863,NAVIGATING,odom,base_link,-0.000377,0.000462,-0.002082,4.000248,0.000741,odom,4.000248,0.000741,4.000616,0.008608,4.000625,0.002152,548,89,1,1.085838,0.990793,-0.375961,0.894475,-0.489247,,,off,range,last_cmd_dt,0.894475,-0.489247,0.894475,-0.489247,nan,nan,0,0,off,off,0,949,0,0,inf,0.790685
3,122,2026-08-21T03:34:17.219,1787254457.219497919,NAVIGATING,odom,base_link,-0.000332,0.000572,-0.002181,4.000248,0.000741,odom,4.000248,0.000741,4.000570,0.008894,4.000580,0.002223,548,89,1,1.078039,0.990376,-0.367368,0.894225,-0.484448,,,off,range,last_cmd_dt,0.894225,-0.484448,0.894225,-0.484448,nan,nan,0,0,off,off,0,968,0,0,inf,0.790580
3,123,2026-08-21T03:34:17.738,1787254457.738934040,NAVIGATING,odom,base_link,-0.000344,0.000579,-0.002361,4.000248,0.000741,odom,4.000248,0.000741,4.000580,0.009606,4.000592,0.002401,548,88,2,1.083037,0.990918,-0.378897,0.894550,-0.490887,,,off,range,last_cmd_dt,0.894550,-0.490887,0.894550,-0.490887,nan,nan,0,0,off,off,0,959,0,0,inf,0.790716
3,124,2026-08-21T03:34:18.258,1787254458.258723021,NAVIGATING,odom,base_link,-0.000330,0.000442,-0.002457,4.000248,0.000741,odom,4.000248,0.000741,4.000565,0.010128,4.000578,0.002532,548,90,0,1.080929,0.990424,-0.387841,0.894254,-0.495882,,,off,range,last_cmd_dt,0.894254,-0.495882,0.894254,-0.495882,nan,nan,0,0,off,off,0,971,0,0,inf,0.790592
3,125,2026-08-21T03:34:18.779,1787254458.779192209,NAVIGATING,odom,base_link,-0.000290,0.000478,-0.002175,4.000248,0.000741,odom,4.000248,0.000741,4.000528,0.008964,4.000538,0.002241,548,89,1,1.083536,0.990262,-0.369645,0.894157,-0.485719,,,off,range,last_cmd_dt,0.894157,-0.485719,0.894157,-0.485719,nan,nan,0,0,off,off,0,969,0,0,inf,0.790623
3,126,2026-08-21T03:34:19.299,1787254459.299352884,NAVIGATING,odom,base_link,-0.000294,0.000415,-0.002113,4.000248,0.000741,odom,4.000248,0.000741,4.000532,0.008777,4.000542,0.002194,548,90,0,1.081907,0.990533,-0.365231,0.894319,-0.483254,,,off,range,last_cmd_dt,0.894319,-0.483254,0.894319,-0.483254,nan,nan,0,0,off,off,0,976,0,0,inf,0.790640
3,127,2026-08-21T03:34:19.819,1787254459.819653273,NAVIGATING,odom,base_link,-0.000352,0.000461,-0.002185,4.000248,0.000741,odom,4.000248,0.000741,4.000590,0.009021,4.000600,0.002255,548,89,1,1.086252,0.990453,-0.369241,0.894272,-0.485494,,,off,range,last_cmd_dt,0.894272,-0.485494,0.894272,-0.485494,nan,nan,0,0,off,off,0,958,0,0,inf,0.790605
3,128,2026-08-21T03:34:20.338,1787254460.338827133,NAVIGATING,odom,base_link,-0.000235,0.000446,-0.002220,4.000248,0.000741,odom,4.000248,0.000741,4.000472,0.009176,4.000483,0.002294,548,90,0,1.081571,0.990805,-0.363211,0.894483,-0.482126,,,off,range,last_cmd_dt,0.894483,-0.482126,0.894483,-0.482126,nan,nan,0,0,off,off,0,952,0,0,inf,0.790688
3,129,2026-08-21T03:34:20.858,1787254460.858683825,NAVIGATING,odom,base_link,-0.000169,0.000454,-0.002061,4.000248,0.000741,odom,4.000248,0.000741,4.000407,0.008530,4.000416,0.002132,548,88,2,1.085511,0.990887,-0.376581,0.894532,-0.489593,,,off,range,last_cmd_dt,0.894532,-0.489593,0.894532,-0.489593,nan,nan,0,0,off,off,0,957,0,0,inf,0.790708
3,130,2026-08-21T03:34:21.378,1787254461.378716707,NAVIGATING,odom,base_link,-0.000114,0.000450,-0.001992,4.000248,0.000741,odom,4.000248,0.000741,4.000353,0.008258,4.000362,0.002064,548,90,0,1.080936,0.990743,-0.378764,0.894445,-0.490812,,,off,range,last_cmd_dt,0.894445,-0.490812,0.894445,-0.490812,nan,nan,0,0,off,off,0,975,0,0,inf,0.790672
3,131,2026-08-21T03:34:21.898,1787254461.898853540,NAVIGATING,odom,base_link,-0.000081,0.000488,-0.001889,4.000248,0.000741,odom,4.000248,0.000741,4.000321,0.007809,4.000329,0.001952,548,89,1,1.071674,0.990150,-0.387592,0.894090,-0.495743,,,off,range,last_cmd_dt,0.894090,-0.495743,0.894090,-0.495743,nan,nan,0,0,off,off,0,965,0,0,inf,0.790540
3,132,2026-08-21T03:34:22.418,1787254462.418806791,NAVIGATING,odom,base_link,0.000027,0.000471,-0.001738,4.000248,0.000741,odom,4.000248,0.000741,4.000214,0.007222,4.000221,0.001805,548,90,0,1.078762,0.990472,-0.381924,0.894283,-0.492577,,,off,range,last_cmd_dt,0.894283,-0.492577,0.894283,-0.492577,nan,nan,0,0,off,off,0,971,0,0,inf,0.790604
3,133,2026-08-21T03:34:22.938,1787254462.938866138,NAVIGATING,odom,base_link,0.000067,0.000479,-0.001387,4.000248,0.000741,odom,4.000248,0.000741,4.000176,0.005809,4.000181,0.001452,548,88,2,1.085517,0.990529,-0.371048,0.894317,-0.486503,,,off,range,last_cmd_dt,0.894317,-0.486503,0.894317,-0.486503,nan,nan,0,0,off,off,0,961,0,0,inf,0.790619
