schema_version,seq,wall_time,ros_time,status,global_frame,base_frame,robot_x,robot_y,robot_yaw,goal_x,goal_y,goal_frame,goal_raw_x,goal_raw_y,goal_in_base_x,goal_in_base_y,target_dist,target_angle,obs_dim,coverage_count,empty_group_count,min_pooled_range,normalized_action_linear,normalized_action_angular,cmd_published_linear,cmd_published_angular,experiment_id,experiment_profile,compensation_mode,action_mapping_mode,accel_limiter_mode,cmd_target_linear,cmd_target_angular,cmd_desired_linear,cmd_desired_angular,cmd_compensated_raw_linear,cmd_compensated_raw_angular,compensation_linear_accepted,compensation_angular_accepted,compensation_linear_reason,compensation_angular_reason,front_straightening_active
2,0,2026-08-21T02:03:26.420,1787249006.420536757,NAVIGATING,odom,base_link,0.014338,-0.000987,-0.001598,4.014343,-0.007690,odom,4.014343,-0.007690,4.000010,-0.000311,4.000010,-0.000078,548,90,0,2.000000,0.999686,-0.836973,0.067245,-0.067245,,,off,range,last_cmd_dt,0.899811,-0.746713,0.067245,-0.067245,nan,nan,0,0,off,off,0
2,1,2026-08-21T02:03:26.939,1787249006.939110756,NAVIGATING,odom,base_link,0.124330,-0.030196,-0.197120,4.014343,-0.007690,odom,4.014343,-0.007690,3.810274,0.783913,3.890078,0.202905,548,90,0,2.000000,0.999575,0.044256,0.899745,-0.686464,,,off,range,last_cmd_dt,0.899745,0.303996,0.899745,-0.686464,nan,nan,0,0,off,off,0
2,2,2026-08-21T02:03:27.458,1787249007.458353758,NAVIGATING,odom,base_link,0.422943,-0.140105,-0.555643,4.014343,-0.007690,odom,4.014343,-0.007690,2.981267,2.006921,3.593840,0.592496,548,90,0,1.593506,0.999378,0.828580,0.899627,-0.575946,,,off,range,last_cmd_dt,0.899627,0.742025,0.899627,-0.575946,nan,nan,0,0,off,off,0
2,3,2026-08-21T02:03:27.977,1787249007.977965355,NAVIGATING,odom,base_link,0.713955,-0.340994,-0.698019,4.014343,-0.007690,odom,4.014343,-0.007690,2.314268,2.376513,3.317175,0.798667,548,90,0,0.310649,0.999905,0.601600,0.899943,0.615261,,,off,range,last_cmd_dt,0.899943,0.615261,0.899943,0.615261,nan,nan,0,0,off,off,0
2,4,2026-08-21T02:03:28.497,1787249008.497753382,NAVIGATING,odom,base_link,1.022413,-0.549918,-0.485101,4.014343,-0.007690,odom,4.014343,-0.007690,2.393904,1.874801,3.040667,0.664386,548,90,0,0.686776,0.974964,-0.599481,0.884978,0.195518,,,off,range,last_cmd_dt,0.884978,-0.614078,0.884978,0.195518,nan,nan,0,0,off,off,0
2,5,2026-08-21T02:03:29.019,1787249009.018975496,NAVIGATING,odom,base_link,1.313361,-0.670461,-0.509419,4.014343,-0.007690,odom,4.014343,-0.007690,2.034819,1.895806,2.781109,0.750046,548,90,0,0.333882,-0.996684,-0.809012,-0.006958,-0.645698,,,off,range,last_cmd_dt,-0.898010,-0.731097,-0.006958,-0.645698,nan,nan,0,0,off,off,0
2,6,2026-08-21T02:03:29.538,1787249009.538685799,NAVIGATING,odom,base_link,1.289576,-0.642429,-0.728304,4.014343,-0.007690,odom,4.014343,-0.007690,1.611021,2.287326,2.797722,0.957174,548,90,0,0.278656,-0.988063,-0.702589,-0.850490,-0.287630,,,off,range,last_cmd_dt,-0.892837,-0.671662,-0.850490,-0.287630,nan,nan,0,0,off,off,0
2,7,2026-08-21T02:03:30.058,1787249010.058368683,NAVIGATING,odom,base_link,1.145870,-0.509616,-0.883384,4.014343,-0.007690,odom,4.014343,-0.007690,1.432225,2.535507,2.912055,1.056610,548,90,0,2.000000,0.999473,0.927132,0.710206,0.117097,,,off,range,last_cmd_dt,0.899684,0.797065,0.710206,0.117097,nan,nan,0,0,off,off,0
2,8,2026-08-21T02:03:30.578,1787249010.578331470,NAVIGATING,odom,base_link,1.269038,-0.614697,-0.952609,4.014343,-0.007690,odom,4.014343,-0.007690,1.096397,2.589029,2.811611,1.170215,548,90,0,2.000000,0.999423,0.975571,0.656561,-0.331665,,,off,range,last_cmd_dt,0.899654,0.824117,0.656561,-0.331665,nan,nan,0,0,off,off,0
2,9,2026-08-21T02:03:31.098,1787249011.098950863,NAVIGATING,odom,base_link,1.426710,-0.831528,-1.056489,4.014343,-0.007690,odom,4.014343,-0.007690,0.555677,2.658152,2.715612,1.364718,548,90,0,0.323953,-0.536974,-0.417579,0.062297,-0.512490,,,off,range,last_cmd_dt,-0.622170,-0.512490,0.062297,-0.512490,nan,nan,0,0,off,off,0
2,10,2026-08-21T02:03:31.618,1787249011.618390322,NAVIGATING,odom,base_link,1.506642,-0.949477,-1.031487,4.014343,-0.007690,odom,4.014343,-0.007690,0.479700,2.635415,2.678717,1.390747,548,90,0,0.262455,0.885011,-0.198336,0.831003,0.386283,,,off,range,last_cmd_dt,0.831003,-0.390047,0.831003,0.386283,nan,nan,0,0,off,off,0
2,11,2026-08-21T02:03:32.138,1787249012.138346195,NAVIGATING,odom,base_link,1.751487,-1.150949,-0.791296,4.014343,-0.007690,odom,4.014343,-0.007690,0.777456,2.413114,2.535263,1.259117,548,90,0,0.264582,0.999897,0.358574,0.899938,0.623861,,,off,range,last_cmd_dt,0.899938,0.479537,0.899938,0.623861,nan,nan,0,0,off,off,0
2,12,2026-08-21T02:03:32.658,1787249012.658469439,NAVIGATING,odom,base_link,2.000054,-1.326792,-0.353262,4.014343,-0.007690,odom,4.014343,-0.007690,1.433548,1.934511,2.407778,0.933055,548,90,0,0.283489,0.999968,0.914481,0.899981,0.790000,,,off,range,last_cmd_dt,0.899981,0.790000,0.899981,0.790000,nan,nan,0,0,off,off,0
2,13,2026-08-21T02:03:33.178,1787249013.178123236,NAVIGATING,odom,base_link,2.350219,-1.392165,-0.032326,4.014343,-0.007690,odom,4.014343,-0.007690,1.618508,1.437537,2.164736,0.726250,548,90,0,2.000000,0.998030,-0.085104,0.898818,0.589477,,,off,range,last_cmd_dt,0.898818,-0.326809,0.898818,0.589477,nan,nan,0,0,off,off,0
2,14,2026-08-21T02:03:33.698,1787249013.698226452,NAVIGATING,odom,base_link,2.726648,-1.348224,0.244543,4.014343,-0.007690,odom,4.014343,-0.007690,1.573943,0.988884,1.858814,0.560958,548,90,0,2.000000,0.997957,-0.346996,0.898774,0.365952,,,off,range,last_cmd_dt,0.898774,-0.473070,0.898774,0.365952,nan,nan,0,0,off,off,0
2,15,2026-08-21T02:03:34.218,1787249014.218451023,NAVIGATING,odom,base_link,3.078947,-1.226608,0.436551,4.014343,-0.007690,odom,4.014343,-0.007690,1.363049,0.709102,1.536466,0.479702,548,90,0,2.000000,0.998079,-0.027419,0.898847,-0.156682,,,off,range,last_cmd_dt,0.898847,-0.294593,0.898847,-0.156682,nan,nan,0,0,off,off,0
2,16,2026-08-21T02:03:34.738,1787249014.738465548,NAVIGATING,odom,base_link,3.398506,-1.040895,0.534133,4.014343,-0.007690,odom,4.014343,-0.007690,1.056057,0.575771,1.202817,0.499157,548,90,0,2.000000,0.997162,-0.138750,0.898297,0.056585,,,off,range,last_cmd_dt,0.898297,-0.356769,0.898297,0.056585,nan,nan,0,0,off,off,0
2,17,2026-08-21T02:03:35.258,1787249015.258491993,NAVIGATING,odom,base_link,3.715997,-0.818870,0.703469,4.014343,-0.007690,odom,4.014343,-0.007690,0.752245,0.425619,0.864306,0.514891,548,90,0,1.195140,0.997082,0.151140,0.898249,0.316889,,,off,range,last_cmd_dt,0.898249,0.363689,0.898249,0.316889,nan,nan,0,0,off,off,0
2,18,2026-08-21T02:03:35.778,1787249015.778303623,NAVIGATING,odom,base_link,3.988463,-0.549347,0.913031,4.014343,-0.007690,odom,4.014343,-0.007690,0.444468,0.310662,0.542276,0.610022,548,90,0,1.187643,0.968033,0.532898,0.880819,0.496289,,,off,range,last_cmd_dt,0.880819,0.576893,0.880819,0.496289,nan,nan,0,0,off,off,0
2,19,2026-08-21T02:03:36.293,1787249016.293094873,REACHED,odom,base_link,4.173265,-0.300948,1.100481,4.014343,-0.007690,odom,4.014343,-0.007690,0.189400,0.274563,0.333552,0.966933,548,-1,-1,nan,0.000000,0.000000,0.000000,0.000000,,,off,range,last_cmd_dt,nan,nan,nan,nan,nan,nan,0,0,not_evaluated,not_evaluated,0
