scenario,seed,method,false_alarm,detected,detection_delay_trials,pre_shift_rmse,initial_shifted_rmse,target_rmse,recovered,recovery_trials,final_rmse
final030_gain_recoupling,18101,frozen,False,True,3,0.07393545415552484,0.09591102227568667,0.0961160904021823,False,13,0.15478618952802442
final030_gain_recoupling,18102,frozen,False,True,3,0.06235995286943251,0.07761410033077304,0.08106793873026226,False,13,0.13037649626422496
final030_gain_recoupling,18103,frozen,False,True,3,0.05905873692694333,0.08067270620976505,0.07677635800502633,False,13,0.1148571758543508
final030_gain_recoupling,18104,frozen,False,True,2,0.06464135475510151,0.07998475863979268,0.08403376118163196,False,13,0.13017721222284387
final030_gain_recoupling,18105,frozen,False,True,3,0.051375856648420946,0.0840667253695862,0.075,False,13,0.15971699599427336
final030_gain_recoupling,18106,frozen,False,True,3,0.07344535875811545,0.0970806219114445,0.09547896638555009,False,13,0.1491691630560719
final030_gain_recoupling,18107,frozen,False,True,3,0.07412777046089569,0.09691025265294259,0.09636610159916441,False,13,0.1662006479325857
final030_gain_recoupling,18108,frozen,False,True,3,0.0695668440204811,0.09222326559269588,0.09043689722662544,False,13,0.13981209706479691
final030_gain_recoupling,18109,frozen,False,True,3,0.06550673998712682,0.09515557977474025,0.08515876198326487,False,13,0.15286282048971023
final030_gain_recoupling,18110,frozen,False,True,3,0.07700216178878433,0.09484620403566119,0.10010281032541964,False,13,0.14304638928045152
final030_gain_recoupling,18111,frozen,False,False,6,0.07958555834073812,0.0879467524817751,0.10346122584295955,True,6,0.1387184168470657
final030_gain_recoupling,18112,frozen,False,True,3,0.06356999460718755,0.09880613694652901,0.08264099298934383,False,13,0.17366434882192652
final030_gain_recoupling,18113,frozen,False,True,3,0.07426862434961387,0.09996483965790512,0.09654921165449803,False,13,0.14820517022075044
final030_gain_recoupling,18114,frozen,False,True,3,0.07002571093197,0.08801431911393577,0.091033424211561,True,6,0.1300175769891507
final030_gain_recoupling,18115,frozen,False,True,3,0.06294276611842388,0.0921528132611415,0.08182559595395104,False,13,0.1225847610154476
final030_gain_recoupling,18116,frozen,False,True,3,0.0673827714600553,0.09923498864990582,0.08759760289807189,False,13,0.14119205973268123
final030_gain_recoupling,18117,frozen,False,True,3,0.053656821967055214,0.09376628542702645,0.075,False,13,0.15285774832238996
final030_gain_recoupling,18118,frozen,False,True,3,0.08359231983729051,0.0954015667413819,0.10867001578847767,True,6,0.14654880097851125
final030_gain_recoupling,18119,frozen,False,True,2,0.0658416917558411,0.08440261199964964,0.08559419928259344,False,13,0.1480254797288113
final030_gain_recoupling,18120,frozen,False,True,3,0.06682932332713122,0.09848747450350614,0.08687812032527059,False,13,0.12340361807677167
final030_gain_recoupling,18121,frozen,False,True,2,0.07319100488317415,0.0925995499215604,0.09514830634812639,False,13,0.14645455399269622
final030_gain_recoupling,18122,frozen,False,True,3,0.06389341903838962,0.09554099178724196,0.08306144474990651,False,13,0.16090913172142918
final030_gain_recoupling,18123,frozen,False,True,3,0.06819175670909838,0.08613127425863276,0.0886492837218279,False,13,0.14271953042804378
final030_gain_recoupling,18124,frozen,False,True,3,0.066236648726551,0.08412773260644021,0.0861076433445163,False,13,0.12894837916782798
final030_gain_recoupling,18125,frozen,False,True,3,0.08144949327127264,0.09408520674058338,0.10588434125265443,False,13,0.14450431352072945
final030_gain_recoupling,18126,frozen,False,True,3,0.061177876679517414,0.09415118557198389,0.07953123968337264,False,13,0.13716394812608296
final030_gain_recoupling,18127,frozen,False,True,3,0.07200366697804116,0.0993920955801343,0.0936047670714535,True,8,0.14340240292874423
final030_gain_recoupling,18128,frozen,False,True,3,0.06471775981178077,0.08598905937610972,0.084133087755315,False,13,0.1360168493157002
