scenario,seed,method,false_alarm,detected,detection_delay_trials,pre_shift_rmse,initial_shifted_rmse,target_rmse,recovered,recovery_trials,final_rmse
confirm_gain_recoupling,10101,full,False,True,2,0.11722853897195637,0.1437711287835956,0.14,True,4,0.11966966381611342
confirm_gain_recoupling,10102,full,False,True,2,0.1158628226769608,0.12729274807640262,0.14,True,4,0.1103638950687986
confirm_gain_recoupling,10103,full,False,True,2,0.14532296328711422,0.15792563009224792,0.14,True,5,0.14266257698785642
confirm_gain_recoupling,10104,full,False,True,2,0.13209913432788972,0.13860383496616155,0.14,True,4,0.11581438307260349
confirm_gain_recoupling,10105,full,False,True,2,0.13011163632688788,0.12561266447905053,0.14,True,4,0.11407368797436203
confirm_gain_recoupling,10106,full,False,True,2,0.13637486074463034,0.17465830942802407,0.14,True,6,0.15885629979554908
confirm_gain_recoupling,10107,full,False,True,2,0.12412952672011807,0.12428399026690606,0.14,True,4,0.10512531494909844
confirm_gain_recoupling,10108,full,False,True,2,0.1407283105953648,0.14590801949639667,0.14,True,5,0.12499843420492977
confirm_gain_recoupling,10109,full,False,True,2,0.11017315787424754,0.12737746919744952,0.14,True,4,0.10723516542885918
confirm_gain_recoupling,10110,full,False,True,2,0.1253501059033446,0.1584985049234164,0.14,True,6,0.14283146669152297
confirm_gain_recoupling,10111,full,False,True,2,0.13348273495638663,0.14865655487044102,0.14,True,6,0.11940352631279871
confirm_gain_recoupling,10112,full,False,True,2,0.1308068319708058,0.12672695152881294,0.14,True,4,0.10884206814385125
confirm_gain_recoupling,10113,full,False,True,2,0.13313305844126316,0.1312620828755795,0.14,True,4,0.11092900285175494
confirm_gain_recoupling,10114,full,False,True,2,0.1287585086287126,0.13110330707362478,0.14,True,4,0.10947867992454402
confirm_gain_recoupling,10115,full,False,True,2,0.13591535119744322,0.14731152335165176,0.14,True,5,0.12816929009150269
confirm_gain_recoupling,10116,full,False,True,2,0.12994673045028682,0.15478754869980085,0.14,True,6,0.13517720761966473
confirm_gain_recoupling,10117,full,False,True,2,0.1352846254743741,0.1325081717032303,0.14,True,4,0.10983614240807435
confirm_gain_recoupling,10118,full,False,True,2,0.13832900850757193,0.16205851204001634,0.14,True,6,0.13823677666372683
confirm_gain_recoupling,10119,full,False,True,2,0.12264861790504254,0.12985751518064223,0.14,True,4,0.1140654820933332
confirm_gain_recoupling,10120,full,False,True,2,0.1297246186833166,0.12937477831008043,0.14,True,4,0.10996843612641573
confirm_gain_recoupling,10121,full,False,True,4,0.12542230630485907,0.13887847550835408,0.14,True,4,0.12372616540842628
confirm_gain_recoupling,10122,full,False,True,2,0.14119559499743434,0.1606831348796737,0.14,True,6,0.12674714838337728
confirm_gain_recoupling,10123,full,False,True,2,0.1357500980893712,0.13367528811845208,0.14,True,4,0.08390264651360343
confirm_gain_recoupling,10124,full,False,True,2,0.1314586486770814,0.14819938483242642,0.14,True,5,0.12794036502060918
confirm_gain_recoupling,10125,full,False,True,2,0.12820548186429045,0.1363884300544427,0.14,True,4,0.11650618074696793
confirm_gain_recoupling,10126,full,False,True,2,0.12525386739706487,0.13450862139107342,0.14,True,4,0.11317239290866418
confirm_gain_recoupling,10127,full,False,True,5,0.13366993927743284,0.13209734064944376,0.14,True,4,0.11201262375689038
confirm_gain_recoupling,10128,full,False,True,2,0.12677153783487646,0.14972738068667102,0.14,True,6,0.12186684587541438
confirm_gain_recoupling,10129,full,False,True,4,0.1190885959366546,0.13302289151209484,0.14,True,4,0.11120195072279636
confirm_gain_recoupling,10130,full,False,True,2,0.12788941650670627,0.13345424178906162,0.14,True,4,0.1147399164976807
confirm_gain_recoupling,10131,full,False,True,1,0.14785786427222675,0.14874341361154425,0.14,True,4,0.12598180599682815
confirm_gain_recoupling,10132,full,False,True,2,0.13015565931849257,0.13161684611612884,0.14,True,4,0.11606448820060705
confirm_gain_recoupling,10133,full,False,True,2,0.12163028629794682,0.12572529849867017,0.14,True,4,0.1002543821442247
confirm_gain_recoupling,10134,full,False,True,2,0.1162444508832166,0.1161374409847404,0.14,True,4,0.09917872895978537
confirm_gain_recoupling,10135,full,False,True,2,0.12385344100491656,0.13371284145671286,0.14,True,4,0.11521235598494925
confirm_gain_recoupling,10136,full,False,True,2,0.12142101167391497,0.11899072024131727,0.14,True,4,0.10466943885878155
confirm_gain_recoupling,10137,full,False,True,2,0.13069928426079389,0.1471692662659868,0.14,True,4,0.12063261508299485
confirm_gain_recoupling,10138,full,False,True,2,0.13366169958920704,0.14339657674132364,0.14,True,5,0.12868461110640958
confirm_gain_recoupling,10139,full,False,True,2,0.1304352360948304,0.12184357728244796,0.14,True,4,0.1073922086474475
confirm_gain_recoupling,10140,full,False,True,2,0.13214806312871635,0.14217528478081665,0.14,True,5,0.12383135066980751
confirm_gain_recoupling,10141,full,False,True,2,0.13484561450482932,0.13102484101392517,0.14,True,4,0.11271834535814258
confirm_gain_recoupling,10142,full,False,True,2,0.12685460366555823,0.1503842380585253,0.14,True,6,0.1218648451413337
confirm_gain_recoupling,10143,full,False,True,2,0.08107795904728257,0.130053527547729,0.10540134676146734,True,6,0.10816849281054101
confirm_gain_recoupling,10144,full,False,True,2,0.1324854229826487,0.14211778471274158,0.14,True,5,0.12713493670376896
confirm_gain_recoupling,10145,full,False,True,2,0.13336607434048767,0.1285443030789999,0.14,True,4,0.11060472046576585
confirm_gain_recoupling,10146,full,False,True,2,0.1291888944330792,0.14641435870042413,0.14,True,5,0.1238222860005731
confirm_gain_recoupling,10147,full,False,True,4,0.12373992514792041,0.11948717902526033,0.14,True,4,0.10300918229817185
confirm_gain_recoupling,10148,full,False,True,2,0.1328963602135021,0.13367590264828663,0.14,True,4,0.11107335005806483
confirm_gain_recoupling,10149,full,False,True,2,0.10796069706201904,0.11752505461531332,0.14,True,4,0.10035758156383422
confirm_gain_recoupling,10150,full,False,True,2,0.12499010944992285,0.14976269094794512,0.14,True,4,0.1352523398803731
confirm_gain_recoupling,10151,full,False,True,2,0.12161165770027114,0.1694852955096485,0.14,True,6,0.13731242156735718
confirm_gain_recoupling,10152,full,False,True,2,0.12286438104021571,0.1258868746723963,0.14,True,4,0.10908400851851054
confirm_gain_recoupling,10153,full,False,True,4,0.1318099429628003,0.13894584341838628,0.14,True,4,0.11782368293880276
confirm_gain_recoupling,10154,full,False,True,2,0.1341993200569158,0.14157389450114255,0.14,True,4,0.12259201593652416
confirm_gain_recoupling,10155,full,False,True,2,0.11965025215968303,0.11637375571438568,0.14,True,4,0.09554111073965575
confirm_gain_recoupling,10156,full,False,True,2,0.12502423215364838,0.13679709905032253,0.14,True,4,0.1184292696855583
confirm_gain_recoupling,10157,full,False,True,2,0.12852433988859516,0.12455692768474334,0.14,True,4,0.11078440213407696
confirm_gain_recoupling,10158,full,False,True,2,0.1287791469757206,0.13003009493616025,0.14,True,4,0.11649441106047197
confirm_gain_recoupling,10159,full,False,True,2,0.12823702926317815,0.14774475582403604,0.14,True,5,0.12182571870433483
confirm_gain_recoupling,10160,full,False,True,2,0.14384540472880178,0.13804330580455174,0.14,True,4,0.11681695745540743
confirm_gain_recoupling,10161,full,False,True,2,0.1361703323573412,0.13678014131218819,0.14,True,4,0.11794004116495198
confirm_gain_recoupling,10162,full,False,True,2,0.1327219292897542,0.12462705508336255,0.14,True,4,0.1021186689274773
confirm_gain_recoupling,10163,full,False,True,2,0.13343372052815752,0.14520248039656053,0.14,True,4,0.11983051033472877
confirm_gain_recoupling,10164,full,False,True,2,0.13070643868493828,0.136736755174533,0.14,True,4,0.12011430678771018
confirm_gain_recoupling,10165,full,False,True,2,0.1308550039960664,0.13426311240147018,0.14,True,4,0.11096997103455845
confirm_gain_recoupling,10166,full,False,True,2,0.13377395841657783,0.13295590615384834,0.14,True,4,0.11585538555176812
confirm_gain_recoupling,10167,full,False,True,2,0.1213794293835529,0.14087598502119453,0.14,True,4,0.1184303181495811
confirm_gain_recoupling,10168,full,False,True,1,0.13745855474773813,0.12186470922644822,0.14,True,4,0.10153921133902741
confirm_gain_recoupling,10169,full,False,True,2,0.11712083435343823,0.13346608533187143,0.14,True,4,0.11131229256987903
confirm_gain_recoupling,10170,full,False,True,2,0.13053126530725065,0.1500424274948491,0.14,True,6,0.13345907329745874
confirm_gain_recoupling,10171,full,False,True,2,0.11019544213458192,0.11715296266228292,0.14,True,4,0.10609108166082049
confirm_gain_recoupling,10172,full,False,True,2,0.1323577941882491,0.14307553763257055,0.14,True,5,0.12164472410547293
