scenario,seed,method,phase,recovery_trial,source,cmd_vx,cmd_vy,cmd_wz,measured_vx,measured_vy,measured_wz,predicted_vx,predicted_vy,predicted_wz,rolling_rmse,target_rmse,recovered,valid,safety_events
confirm_gain_recoupling,10101,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.18420532080174537,-0.13036720604804108,0.01589664097085843,nan,nan,nan,nan,0.14,False,True,
confirm_gain_recoupling,10102,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.16902232994548697,-0.05429748157646476,0.03949987125328863,nan,nan,nan,nan,0.14,False,True,
confirm_gain_recoupling,10103,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.16995246807811995,-0.0879207692873284,0.013446342758185105,nan,nan,nan,nan,0.14,False,True,
confirm_gain_recoupling,10104,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.16940022066988794,-0.1151247959587232,0.027985081533995856,nan,nan,nan,nan,0.14,False,True,
confirm_gain_recoupling,10105,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.16683762970729413,-0.09740223423114237,0.024189089694127214,nan,nan,nan,nan,0.14,False,True,
confirm_gain_recoupling,10106,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.16482118821962613,-0.06545845662094386,0.017592849036666466,nan,nan,nan,nan,0.14,False,True,
confirm_gain_recoupling,10107,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.17347892479234162,-0.0687227187872184,0.05877146406404105,nan,nan,nan,nan,0.14,False,True,
confirm_gain_recoupling,10108,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.19299121022137838,-0.08704066105723819,0.03177576598718395,nan,nan,nan,nan,0.14,False,True,
confirm_gain_recoupling,10109,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.20246982395724553,-0.1355571707141491,-0.022859776572885702,nan,nan,nan,nan,0.14,False,True,
confirm_gain_recoupling,10110,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.18293531204905658,-0.11160651508422949,-0.00947105698486934,nan,nan,nan,nan,0.14,False,True,
confirm_gain_recoupling,10111,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.15067145601887139,-0.05738995223731937,0.027697004676948047,nan,nan,nan,nan,0.14,False,True,
confirm_gain_recoupling,10112,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.1967633895718656,-0.08766993365995217,0.03998391692608906,nan,nan,nan,nan,0.14,False,True,
confirm_gain_recoupling,10113,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.17881035799980172,-0.06801275941642675,0.051413543030415364,nan,nan,nan,nan,0.14,False,True,
confirm_gain_recoupling,10114,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.1876670836106193,-0.09242208269258817,0.027141850438787325,nan,nan,nan,nan,0.14,False,True,
confirm_gain_recoupling,10115,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.1818052334987863,-0.11593609703381445,0.0392642522370461,nan,nan,nan,nan,0.14,False,True,
confirm_gain_recoupling,10116,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.17558260005120221,-0.08948323060526076,0.027029651992267093,nan,nan,nan,nan,0.14,False,True,
