cmd_vx,cmd_vy,cmd_wz,information_gain,cost,score
0.3328783754259348,-0.44283267110586166,-0.15563237015157938,9.097496886422197e-07,0.0,9.097496886422197e-07
0.24116718955338,0.03778363857418299,-0.981431744992733,3.1475076456857185e-06,0.0,-inf
-0.7632537204772234,-0.2565637631341815,0.5554087003692985,4.0796507406623966e-07,0.0,4.0796507406623966e-07
-0.010827291756868362,0.30620648711919785,-0.5181765854358673,7.067471337168372e-07,0.0,7.067471337168372e-07
0.984804704785347,-0.02492651715874672,0.9483547126874328,1.5322268573528674e-06,0.0,-inf
0.784832913428545,0.17308882251381874,-0.6417803512886167,2.643638108529417e-06,0.0,-inf
-0.2117227241396904,-0.3918088376522064,0.8683443032205105,7.3083200618859e-07,0.0,7.3083200618859e-07
0.036312347277998924,-0.13870485778898,0.627744946628809,1.7332273476989864e-06,0.0,-inf
0.3818570654839277,0.3572293668985367,1.258721242658794,7.332353547670959e-07,0.0,7.332353547670959e-07
-0.6214728932827711,-0.07595036551356316,-0.2777506001293659,1.6610709665007815e-06,0.0,-inf
-0.3700229972600937,0.1122569078579545,0.24468148034065962,1.7186978896113643e-06,0.0,-inf
0.6264711134135723,-0.3310360638424754,-1.2214745096862316,5.77270007794158e-07,0.0,5.77270007794158e-07
0.7003770843148232,0.06912157870829105,0.7662389567121863,2.0232686602558772e-06,0.0,-inf
-0.30301399156451225,-0.3504015374928713,-0.7232716754078865,4.4379218090868985e-07,0.0,4.4379218090868985e-07
-0.5476584676653147,0.33786484878510237,0.7373070186004043,3.92800687290613e-07,0.0,3.92800687290613e-07
0.44889658130705357,-0.11908473912626505,-0.7756385654211044,2.2743745471745615e-06,0.0,-inf
0.10303142853081226,0.4005907457321882,-0.33730144891887903,1.2967685549437943e-06,0.0,-inf
-0.8934630174189806,-0.18186978064477444,1.1258620396256447,6.369712767354867e-07,0.0,6.369712767354867e-07
-0.14491208270192146,0.12992294784635305,-1.1631086552515626,1.1690626061849056e-06,0.0,-inf
0.8584184497594833,-0.41114382166415453,0.37037041783332825,1.1764702127200619e-06,0.0,-inf
0.9344431050121784,0.26340685319155455,-1.4262152351439,1.2935485609263118e-06,0.0,-inf
-0.07003899663686752,-0.04462768230587244,0.06365331541746855,6.997189870918842e-07,0.0,6.997189870918842e-07
-0.8137068804353476,0.018083425238728523,-0.07306709513068199,7.153828094230728e-07,0.0,7.153828094230728e-07
0.18198600970208645,-0.29936244525015354,1.4402415035292506,1.7362745504149814e-06,0.0,-inf
0.2738650422543287,0.20438095834106207,0.4232906810939312,2.5966312742516463e-06,0.0,-inf
-0.7217673342674971,-0.48560086358338594,-1.040236403234303,7.643464554454504e-07,0.0,7.643464554454504e-07
-0.47419293224811554,0.45162888430058956,1.0733135528862476,1.3065063679543391e-06,0.0,-inf
0.5302285961806774,-0.23290888778865337,-0.46052294690161943,1.7774809939108602e-06,0.0,-inf
0.5176245085895061,0.09604868665337563,0.402820679359138,3.360766861241351e-06,0.0,-inf
-0.47794632613658905,-0.31476953625679016,-1.1076682917773724,4.644947390753994e-07,0.0,4.644947390753994e-07
-0.7343099098652601,0.37245331425219774,1.0997217698022723,5.021354382431689e-07,0.0,5.021354382431689e-07
0.270050136372447,-0.09123232122510672,-0.38733305409550667,3.594763242013934e-06,0.0,-inf
0.17835468612611294,0.43619222939014435,-1.499497932381928,1.7337256442493346e-06,0.0,-inf
-0.8259447570890188,-0.15491215512156487,0.0373382605612278,8.53036598771686e-07,0.0,8.53036598771686e-07
-0.07348769158124924,0.1578058833256364,-0.005722288973629475,1.108694079927285e-06,0.0,-inf
0.9220225997269154,-0.37658587377518415,1.4607989452779293,1.117614705976701e-06,0.0,-inf
0.8476454168558121,0.2901911484077573,-0.3109753131866455,2.3956090457339457e-06,0.0,-inf
-0.14903168752789497,-0.008971123956143856,1.1991565441712737,3.9369725525402606e-07,0.0,3.9369725525402606e-07
