vx,wz,epistemic_trace,error_norm
-0.3666666666666667,-1.4,0.0003921301930294236,0.012104084274235842
-0.33333333333333337,-1.4,0.0003824907778509852,0.011832390532718158
-0.30000000000000004,-1.4,0.00037696837209516093,0.011586733114127378
-0.2666666666666667,-1.4,0.00037556297576195005,0.011368799925039511
-0.2333333333333334,-1.4,0.0003782745888513526,0.01118021234822686
-0.19999999999999996,-1.4,0.00038510321136336835,0.011022476740987643
-0.16666666666666663,-1.4,0.00039604884329799776,0.010896932953730004
-0.1333333333333333,-1.4,0.00037961165260204307,0.024524677807740473
-0.09999999999999998,-1.4,0.0003393827111475624,0.03117952338618262
-0.06666666666666665,-1.4,0.00030805887494510817,0.023819010681465184
-0.033333333333333326,-1.4,0.0002856401439946788,0.016635466918710713
0.0,-1.4,0.00027212651829627604,0.010017142699832372
0.033333333333333215,-1.4,0.00026751799784989873,0.006177251382258554
0.06666666666666665,-1.4,0.0002718145826555474,0.009496558319514735
0.10000000000000009,-1.4,0.0002850162727132227,0.016013172817958315
0.1333333333333333,-1.4,0.00030712306802292233,0.011679095663543297
0.16666666666666674,-1.4,0.0003156889049907374,0.011947148992830676
0.19999999999999996,-1.4,0.00030561121882853907,0.011780029157413385
0.2333333333333334,-1.4,0.00029763521820086263,0.011629014428240065
0.2666666666666666,-1.4,0.0002917609031077078,0.01149473957621549
0.30000000000000004,-1.4,0.00028798827354907465,0.011377797282774332
0.33333333333333326,-1.4,0.00028631732952496343,0.011278726693243816
0.3666666666666667,-1.4,0.00028674807103537374,0.01119800215949111
0.3999999999999999,-1.4,0.00028928049808030546,0.011136022657894457
0.43333333333333335,-1.4,0.00029391461065976,0.011093102390242384
0.46666666666666656,-1.4,0.0003006504087737353,0.011069463057156698
0.5,-1.4,0.0003094878924222325,0.011065228232495132
0.5333333333333332,-1.4,0.00032042706160525126,0.011080420164901121
0.5666666666666667,-1.4,0.00033346791632279254,0.011114959197153136
0.6000000000000001,-1.4,0.00034861045657485503,0.011168665838322265
0.6333333333333333,-1.4,0.00036585468236143947,0.011241265364358618
0.6666666666666667,-1.4,0.00038520059368254506,0.011332394676582688
0.7,-1.4,0.00040664819053817255,0.011441611029476894
0.7333333333333334,-1.4,0.00043019747292832313,0.011568402159500944
0.7666666666666666,-1.4,0.0004558484408529942,0.011712197309989899
0.8,-1.4,0.0004836010943121865,0.011872378652250735
0.8333333333333333,-1.4,0.0005134554333059019,0.01204829264364024
0.8666666666666667,-1.4,0.0005454114578341381,0.012239260930353005
0.8999999999999999,-1.4,0.0005794691678968957,0.01244459048526016
0.9333333333333333,-1.4,0.000615628563494176,0.012663582759254426
0.9666666666666666,-1.4,0.0006538896446259771,0.012895541709646349
1.0,-1.4,0.0006942524112923002,0.01313978064505147
-1.0,-1.35,0.0012994513759597421,0.019599105281080758
-0.9666666666666667,-1.35,0.001213812528772197,0.019092924925517035
-0.9333333333333333,-1.35,0.0011322192743799687,0.018592681073138346
-0.9,-1.35,0.0010546716127830579,0.01809886597682121
-0.8666666666666667,-1.35,0.000981169543981464,0.017612020403403508
-0.8333333333333334,-1.35,0.0009117130679751877,0.017132738503121917
-0.8,-1.35,0.0008463021847642295,0.016661673008023032
-0.7666666666666666,-1.35,0.0007849368943485882,0.016199540707059888
-0.7333333333333334,-1.35,0.000727617196728264,0.015747128109486395
-0.7,-1.35,0.0006743430919032571,0.01530529716003395
-0.6666666666666667,-1.35,0.0006251145798735674,0.014874990806746218
-0.6333333333333333,-1.35,0.0005799316606391955,0.014457238143162389
-0.6,-1.35,0.0005387943342001405,0.014053158749509295
-0.5666666666666667,-1.35,0.0005017026005564027,0.01366396574326762
-0.5333333333333333,-1.35,0.0004686564597079824,0.013290966921595745
-0.5,-1.35,0.0004396559116548796,0.012935563245262658
-0.4666666666666667,-1.35,0.00041470095639709346,0.012599243791470401
-0.43333333333333335,-1.35,0.0003937915939346249,0.01228357621562649
-0.4,-1.35,0.0003769278242674741,0.01199019174395388
-0.3666666666666667,-1.35,0.0003641096473956403,0.011720763812650347
-0.33333333333333337,-1.35,0.00035533706331912366,0.011476979721623926
-0.30000000000000004,-1.35,0.00035061007203792413,0.011260505121560013
