family,method,seed,trial,source,cmd_vx,cmd_vy,cmd_wz,candidate_score,candidate_information,candidate_cost,rmse,integrated_uncertainty,nll,coverage_95,interval_width_95
heteroscedastic,d_opt,1001,158,d_opt,0.3620725516229868,-0.014637396670877934,0.26919371634721756,0.329708462285192,0.329708462285192,0.0,0.01102721740250418,0.00023796507011517775,-6.071101313160844,0.9405074365704287,0.14590954809085643
heteroscedastic,d_opt,1001,159,d_opt,-0.351869560778141,0.2861952530220151,1.170749668031931,0.3280410275000233,0.3280410275000233,0.0,0.011046771668714823,0.0002377208086784925,-6.071125586785725,0.9413823272090989,0.14588777741492973
heteroscedastic,d_opt,1001,160,d_opt,0.21491113491356373,-0.34483736753463745,-0.9032258922234178,0.32467024287060714,0.32467024287060714,0.0,0.011180226829105383,0.00023605494011120235,-6.066800060598277,0.9413823272090989,0.14586246336673933
heteroscedastic,active_no_task,1001,1,seed_design,-0.6,0.0,0.0,,,,0.30875585322771076,15.129982706894692,5.185518367574632,1.0,12.528889140790024
heteroscedastic,active_no_task,1001,2,seed_design,0.6,0.0,0.0,,,,0.18442116829201247,5.216978217333871,2.526680213005635,1.0,11.440396460127308
heteroscedastic,active_no_task,1001,3,seed_design,0.0,-0.3,0.0,,,,0.18458114177737522,4.911496043918695,2.3213558023770386,1.0,10.344398858569997
heteroscedastic,active_no_task,1001,4,seed_design,0.0,0.3,0.0,,,,0.18441928166289143,4.488507206022835,2.0673627878617347,1.0,9.230351163687427
heteroscedastic,active_no_task,1001,5,seed_design,0.0,0.0,-0.9,,,,0.12149845833924856,2.3445829300059655,1.421754269004606,1.0,7.912878569611941
heteroscedastic,active_no_task,1001,6,seed_design,0.0,0.0,0.9,,,,0.02830745345194059,1.0245570912275417,0.4531046109427683,1.0,6.6831357811741166
heteroscedastic,active_no_task,1001,7,active_no_task,0.9220225997269154,-0.37658587377518415,1.4607989452779293,3.1336217587784256,3.1336217587784256,0.0,0.028416994646382848,0.8106892625878455,-0.05812039195738281,1.0,5.576365248162536
heteroscedastic,active_no_task,1001,8,active_no_task,0.7724656127393246,0.04427295830100775,1.060311603359878,3.0448999772738814,3.0448999772738814,0.0,0.026735524928729812,0.48589905155998814,-0.9550445013300043,1.0,4.257724761005196
heteroscedastic,active_no_task,1001,9,active_no_task,-0.5844965260475874,0.26016289461404085,-0.10691012162715197,2.7759169021837575,2.7759169021837575,0.0,0.034077324538204015,0.35026682311391844,-1.2729673273709337,1.0,2.9216252606640936
heteroscedastic,active_no_task,1001,10,active_no_task,0.6005257368087769,0.3497645240277052,-1.1563237756490707,2.407509227972935,2.407509227972935,0.0,0.03915013170685803,0.18240541937050048,-2.094148603049322,0.9982502187226596,1.0909427386203079
heteroscedastic,active_no_task,1001,11,active_no_task,0.01541975699365139,0.44692014902830124,0.5067324740812182,0.13477376956847545,0.13477376956847545,0.0,0.07531902129425018,0.09243072493419567,-2.535868927439818,0.9868766404199475,0.779550871768661
heteroscedastic,active_no_task,1001,12,active_no_task,-0.6099680345505476,0.18933418579399586,0.21826378628611565,0.05704450335566625,0.05704450335566625,0.0,0.07889688792993381,0.0486025993926687,-3.2276430238575036,0.9676290463692039,0.578872666255486
heteroscedastic,active_no_task,1001,13,active_no_task,0.1269859205931425,0.2839469416067004,0.2261444879695773,0.04163522452735622,0.04163522452735622,0.0,0.09026119135029968,0.013908932097465711,-3.330234096964718,0.8582677165354331,0.3846679919625342
heteroscedastic,active_no_task,1001,14,active_no_task,-0.8648315202444792,0.13958608452230692,1.2482799254357815,0.014564777949325113,0.014564777949325113,0.0,0.07840783280219765,0.008277787397344683,-3.9534328986493072,0.8801399825021873,0.3039855120644378
heteroscedastic,active_no_task,1001,15,active_no_task,-0.7217673342674971,-0.48560086358338594,-1.040236403234303,0.0051431913426938855,0.0051431913426938855,0.0,0.07168553796515283,0.007367885011069325,-4.190696111357949,0.8451443569553806,0.2730956059105008
heteroscedastic,active_no_task,1001,16,active_no_task,0.8395356461405754,-0.3060653731226921,-1.3492995724081993,0.003352085838003659,0.003352085838003659,0.0,0.07234639086982618,0.006768286930677422,-4.190815169295468,0.8442694663167104,0.2479030743881512
heteroscedastic,active_no_task,1001,17,active_no_task,-0.6594273690134287,-0.10287747345864773,-1.365918830037117,0.002604708260628267,0.002604708260628267,0.0,0.0413536858091306,0.005173815610317168,-5.599156052701278,0.9518810148731408,0.22649036992327748
heteroscedastic,active_no_task,1001,18,active_no_task,-0.15701987966895103,0.024785351008176804,0.18719182815402746,0.001366440707727532,0.001366440707727532,0.0,0.041287216785004535,0.0041477956750784585,-5.576473899783983,0.9405074365704287,0.21248248751143622
heteroscedastic,active_no_task,1001,19,active_no_task,-0.8934630174189806,-0.18186978064477444,1.1258620396256447,0.001116139444564297,0.001116139444564297,0.0,0.033136962712420504,0.0037017782354504354,-5.706416907838631,0.9615048118985127,0.2028125270475029
heteroscedastic,active_no_task,1001,20,active_no_task,0.8352934941649437,0.42704796604812145,1.3850269988179207,0.000829479208134329,0.000829479208134329,0.0,0.030173095634451173,0.0034449412528879363,-5.6462541873501975,0.9562554680664916,0.19603332659547595
heteroscedastic,active_no_task,1001,21,active_no_task,-0.25282013788819313,-0.4947680337354541,0.949271634221077,0.0004269164405686847,0.0004269164405686847,0.0,0.028339097202145436,0.00321391019832975,-5.693550763738915,0.9536307961504812,0.19181443546694885
heteroscedastic,active_no_task,1001,22,active_no_task,0.12032369710505009,0.20101669616997242,-1.2633467093110085,0.0004204151041582505,0.0004204151041582505,0.0,0.026445397823365895,0.002806813330824065,-5.598936794599394,0.9501312335958005,0.18845451139702812
heteroscedastic,active_no_task,1001,23,active_no_task,-0.17431213334202766,0.32666949927806854,1.417924426496029,0.000375798986312563,0.000375798986312563,0.0,0.025746155790966372,0.0026994368448938046,-5.669788348183939,0.9501312335958005,0.1851684200522962
heteroscedastic,active_no_task,1001,24,active_no_task,-0.5043006706982851,0.4429433271288872,-0.9647620031610131,0.00034359402606957187,0.00034359402606957187,0.0,0.026791254651109157,0.0025521837681735994,-5.610788822386028,0.9466316710411199,0.18249207856812047
heteroscedastic,active_no_task,1001,25,active_no_task,0.8476454168558121,0.2901911484077573,-0.3109753131866455,0.00032144945536227216,0.00032144945536227216,0.0,0.030168562293040463,0.0022120458526350617,-5.600202579675049,0.9431321084864392,0.17944147972950428
heteroscedastic,active_no_task,1001,26,active_no_task,0.13958953134715557,-0.4208059338852763,-0.26219377387315035,0.00029610648781042994,0.00029610648781042994,0.0,0.027803858626295887,0.00187319794343263,-5.8187479094827745,0.9466316710411199,0.17583571256355546
heteroscedastic,active_no_task,1001,27,active_no_task,-0.14491208270192146,0.12992294784635305,-1.1631086552515626,0.0002010264500658885,0.0002010264500658885,0.0,0.028334739224465333,0.0017595649815528888,-5.8106325963149805,0.937007874015748,0.1740493159728057
heteroscedastic,active_no_task,1001,28,active_no_task,0.8584184497594833,-0.41114382166415453,0.37037041783332825,0.0001850176606562769,0.0001850176606562769,0.0,0.02700435587450496,0.0016774270322684952,-5.812475149043924,0.9422572178477691,0.17222099143171107
heteroscedastic,active_no_task,1001,29,active_no_task,-0.31514496356248856,-0.09642631933093071,1.4683048529550433,0.00016646971011602542,0.00016646971011602542,0.0,0.02764451786876937,0.0015958050500401522,-5.818426452751575,0.9422572178477691,0.17084702580580408
heteroscedastic,active_no_task,1001,30,active_no_task,-0.8753081653267145,-0.4822967890650034,0.2704740157350898,0.00015373819057026912,0.00015373819057026912,0.0,0.027369077247368954,0.0015396999385381045,-5.7786276412884305,0.9396325459317585,0.16925289738307533
heteroscedastic,active_no_task,1001,31,active_no_task,0.1413561161607504,0.1143869673833251,1.1752851717174053,0.00014819982125467387,0.00014819982125467387,0.0,0.02720946318748622,0.0013838195013687077,-5.840094932451696,0.9378827646544182,0.167961985536106
heteroscedastic,active_no_task,1001,32,active_no_task,-0.8315861355513334,0.3177769463509321,-1.3268910320475698,0.00013340230708567565,0.00013340230708567565,0.0,0.02693274929780259,0.0013713106171498457,-5.840862004021782,0.9405074365704287,0.1670859730886166
heteroscedastic,active_no_task,1001,33,active_no_task,0.31876041181385517,-0.1431533508002758,-1.4326908588409424,0.00011983013980764919,0.00011983013980764919,0.0,0.023489380674840465,0.0013106071192315013,-5.894801409180563,0.9422572178477691,0.16615711958976928
heteroscedastic,active_no_task,1001,34,active_no_task,-0.18606172874569893,-0.44009136594831944,-1.4756724312901497,0.0001142778442238491,0.0001142778442238491,0.0,0.023742593186261207,0.0012696596211296267,-5.8912634802284005,0.9387576552930884,0.1652185348148106
heteroscedastic,active_no_task,1001,35,active_no_task,0.9344431050121784,0.26340685319155455,-1.4262152351439,0.00010527588725435298,0.00010527588725435298,0.0,0.02440477252835783,0.0012470714341814753,-5.888173051126996,0.9396325459317585,0.16438853933429698
heteroscedastic,active_no_task,1001,36,active_no_task,-0.8507130797952414,0.4619617508724332,0.34585688542574644,9.908501437565082e-05,9.908501437565082e-05,0.0,0.0233230209981321,0.0012032442173352245,-5.938530214975469,0.9448818897637795,0.16336712836322476
