scenario,seed,monitor_trials,false_alarm,first_alarm_trial,legacy_false_alarm,legacy_first_alarm_trial,maximum_cusum,maximum_signature_distance,mean_normalized_nis,valid_observation_ratio,monitor_safety_event_count
signature_stationary_low_friction,14123,100,False,0,True,14,27.71017711512834,0.0,1.7771017711512829,1.0,0
signature_stationary_low_friction,14124,100,False,0,False,0,4.9093071501130705,0.0,1.5385030135655635,1.0,0
signature_stationary_low_friction,14125,100,False,0,False,0,2.849431338188639,0.0,1.5250493699699605,1.0,0
signature_stationary_low_friction,14126,100,False,0,False,0,0.0,0.0,0.9975868378812863,1.0,0
signature_stationary_low_friction,14127,100,False,0,False,0,2.204678772347249,0.0,1.5133817658832325,1.0,0
signature_stationary_low_friction,14128,100,False,0,True,18,22.759341207165907,0.0,1.727593412071659,1.0,0
signature_stationary_low_friction,14129,100,False,0,False,0,0.44930969379689634,0.0,1.494650174531182,1.0,0
signature_stationary_low_friction,14130,100,False,0,False,0,1.2762675058131063,0.0,1.4262433315751752,1.0,0
signature_stationary_payload_com,14101,100,False,0,False,0,0.6647044772374149,0.0,1.2738653969172185,1.0,0
signature_stationary_payload_com,14102,100,False,0,False,0,0.6355238352014738,0.0,1.2870024321365678,1.0,0
signature_stationary_payload_com,14103,100,False,0,False,0,0.09530482415009378,0.0,1.0770060815532474,1.0,0
signature_stationary_payload_com,14104,100,False,0,False,0,0.34564250027280674,0.0,1.3321364547393473,1.0,0
signature_stationary_payload_com,14105,100,False,0,True,62,5.942605652655308,0.0,1.552255127314872,1.0,0
signature_stationary_payload_com,14106,100,False,0,False,0,0.30934725815613007,0.0,1.2005469190526739,1.0,0
signature_stationary_payload_com,14107,100,False,0,False,0,0.440080778987638,0.0,1.2714184514579672,1.0,0
signature_stationary_payload_com,14108,100,False,0,False,0,0.0,0.0,0.9634073051711128,1.0,0
signature_stationary_payload_com,14109,100,False,0,False,0,0.0,0.0,0.6471711426519475,1.0,0
signature_stationary_payload_com,14110,100,False,0,False,0,0.025477291663897672,0.0,1.0300407637899256,1.0,0
signature_stationary_payload_com,14111,100,False,0,False,0,0.5292650827944159,0.0,1.192788593419574,1.0,0
signature_stationary_payload_com,14112,100,False,0,False,0,0.9842371188736925,0.0,1.3064417085794742,1.0,0
signature_stationary_payload_com,14113,100,False,0,False,0,0.5578565363984755,0.0,1.1879453191818503,1.0,0
signature_stationary_payload_com,14114,100,False,0,False,0,0.9335271310495412,0.0,1.2659647120643853,1.0,0
signature_stationary_payload_com,14115,100,False,0,False,0,0.7375754736010061,0.0,1.445425775561304,1.0,0
signature_stationary_payload_com,14116,100,False,0,False,0,0.0,0.0,0.6642280636264526,1.0,0
signature_stationary_payload_com,14117,100,False,0,False,0,0.0,0.0,1.1732530597833102,1.0,0
signature_stationary_payload_com,14118,100,False,0,False,0,0.0,0.0,0.5348069538158846,1.0,0
signature_stationary_payload_com,14119,100,False,0,False,0,0.0,0.0,1.0846715312812591,1.0,0
signature_stationary_payload_com,14120,100,False,0,False,0,31.69246142285365,0.0,1.8058182071586364,1.0,0
signature_stationary_payload_com,14121,100,False,0,False,0,0.0,0.0,0.9062371424157384,1.0,0
signature_stationary_payload_com,14122,100,False,0,False,0,0.9608385469060758,0.0,1.2710339776640092,1.0,0
signature_stationary_payload_com,14123,100,False,0,False,0,2.691018855398463,0.0,1.517394060654705,1.0,0
signature_stationary_payload_com,14124,100,False,0,False,0,0.9816190913096441,0.0,1.3494768943094508,1.0,0
signature_stationary_payload_com,14125,100,False,0,False,0,0.8454299381905777,0.0,1.3402869779741642,1.0,0
signature_stationary_payload_com,14126,100,False,0,False,0,0.0,0.0,0.5395965411919623,1.0,0
signature_stationary_payload_com,14127,100,False,0,False,0,0.7340611108342538,0.0,1.2908470741767204,1.0,0
signature_stationary_payload_com,14128,100,False,0,False,0,0.8210036689023361,0.0,1.401887612651306,1.0,0
signature_stationary_payload_com,14129,100,False,0,False,0,0.5428976763518838,0.0,1.2027154208861495,1.0,0
signature_stationary_payload_com,14130,100,False,0,False,0,0.4551916946298149,0.0,1.2048237453164345,1.0,0
signature_stationary_mixed_nuisance,14101,100,False,0,True,36,9.536716191651621,0.15335700047126105,1.5929527370579624,1.0,0
signature_stationary_mixed_nuisance,14102,100,False,0,True,14,31.10495236233214,0.1256895332388015,1.80979516895396,1.0,0
signature_stationary_mixed_nuisance,14103,100,False,0,True,7,63.13474292295379,0.2158402431074194,2.131347429229538,1.0,0
signature_stationary_mixed_nuisance,14104,100,False,0,True,10,40.37957140976625,0.05839654186618465,1.9037957140976622,1.0,0
signature_stationary_mixed_nuisance,14105,100,False,0,True,9,52.04071279410839,0.22844150434647678,2.0204071279410836,1.0,0
signature_stationary_mixed_nuisance,14106,100,False,0,True,33,12.320832806878553,0.15769467514355917,1.6232083280687857,1.0,0
signature_stationary_mixed_nuisance,14107,100,False,0,True,13,33.18517424534664,0.17772188934736788,1.8304724367820726,1.0,0
signature_stationary_mixed_nuisance,14108,100,False,0,True,5,82.8428173608423,0.0882583261170901,2.3284281736084234,1.0,0
signature_stationary_mixed_nuisance,14109,100,False,0,True,18,15.830255180516616,0.479691563859272,1.6511394392079028,1.0,0
signature_stationary_mixed_nuisance,14110,100,False,0,True,14,33.41575316065685,0.09898891082429476,1.8341575316065684,1.0,0
signature_stationary_mixed_nuisance,14111,100,False,0,True,5,89.20257500754835,0.12112275372261032,2.392025750075484,1.0,0
signature_stationary_mixed_nuisance,14112,100,False,0,True,26,14.384563768136248,0.1662606842489913,1.6407312832985896,1.0,0
signature_stationary_mixed_nuisance,14113,100,False,0,True,5,84.15852301451534,0.14076771498111385,2.341585230145154,1.0,0
signature_stationary_mixed_nuisance,14114,100,False,0,True,5,77.42318568767689,0.19443672559569988,2.274231856876769,1.0,0
signature_stationary_mixed_nuisance,14115,100,False,0,True,6,75.6719249827968,0.07642039828201073,2.256719249827968,1.0,0
signature_stationary_mixed_nuisance,14116,100,False,0,True,5,85.34330069415091,0.060248294411494104,2.353433006941509,1.0,0
signature_stationary_mixed_nuisance,14117,100,False,0,True,10,45.808657042861995,0.11083799448947147,1.9567827924062255,1.0,0
signature_stationary_mixed_nuisance,14118,100,False,0,True,4,113.6899130368754,0.3139653988478169,2.6368991303687532,1.0,0
signature_stationary_mixed_nuisance,14119,100,False,0,True,13,30.892327245568183,0.12443638939956318,1.808923272455682,1.0,0
signature_stationary_mixed_nuisance,14120,100,False,0,True,9,42.31986513806568,0.21182157519601977,1.9200098611707717,1.0,0
signature_stationary_mixed_nuisance,14121,100,False,0,True,9,49.51398081816859,0.15059545487656503,1.9948589263814782,1.0,0
signature_stationary_mixed_nuisance,14122,100,False,0,True,18,22.07988395844791,0.12695709342892203,1.717674178596078,1.0,0
signature_stationary_mixed_nuisance,14123,100,False,0,True,12,37.59805557449069,0.17024041490735745,1.8759805557449067,1.0,0
signature_stationary_mixed_nuisance,14124,100,False,0,False,0,1.7708330965957926,0.12162378956305035,1.5035790007657284,1.0,0
signature_stationary_mixed_nuisance,14125,100,False,0,True,12,40.45033660007667,0.09979738809981609,1.9045033660007662,1.0,0
signature_stationary_mixed_nuisance,14126,100,False,0,True,10,34.669350816045046,0.17641581992124247,1.8466935081604503,1.0,0
signature_stationary_mixed_nuisance,14127,100,False,0,True,10,36.63191591908118,0.17723135890685607,1.866319159190812,1.0,0
signature_stationary_mixed_nuisance,14128,100,False,0,False,0,0.5563262448608828,0.13037540227165034,1.4704195986341966,1.0,0
signature_stationary_mixed_nuisance,14129,100,False,0,True,18,19.319024143115925,0.09337371878855814,1.6907107017587566,1.0,0
signature_stationary_mixed_nuisance,14130,100,False,0,True,8,58.459675592154106,0.09225900894808825,2.084596755921541,1.0,0
