map,seed,method,trial,source,cmd_vx,cmd_vy,cmd_wz,measured_vx,measured_vy,measured_wz,valid,safety_events
replicate_offset_slalom,10501,B3_sobol,1,sobol_safe_snap,0.3963786534965038,-0.024202843196690083,-0.5761554364114999,0.25406624176874537,-0.009467617089058251,-0.3259130415744713,True,
replicate_offset_slalom,10502,B3_sobol,1,sobol_safe_snap,0.3963786534965038,-0.024202843196690083,-0.5761554364114999,0.1788139126871433,-0.04008222298476909,-0.22531174390779202,True,
replicate_offset_slalom,10503,B3_sobol,1,sobol_safe_snap,0.3963786534965038,-0.024202843196690083,-0.5761554364114999,0.1649617617306584,-0.04895318525012931,-0.2953263185089736,True,
replicate_offset_slalom,10504,B3_sobol,1,sobol_safe_snap,0.3963786534965038,-0.024202843196690083,-0.5761554364114999,0.1863854584604747,-0.07994904752855256,-0.33371806967324547,True,
replicate_offset_slalom,10505,B3_sobol,1,sobol_safe_snap,0.3963786534965038,-0.024202843196690083,-0.5761554364114999,0.23112255000394832,-0.062030224249265166,-0.3829462077767425,True,
replicate_offset_slalom,10506,B3_sobol,1,sobol_safe_snap,0.3963786534965038,-0.024202843196690083,-0.5761554364114999,0.1442824788983275,0.001188169196955535,-0.3029808582285132,True,
replicate_offset_slalom,10507,B3_sobol,1,sobol_safe_snap,0.3963786534965038,-0.024202843196690083,-0.5761554364114999,0.24945317532879466,-0.04247457419595454,-0.335169591302383,True,
replicate_offset_slalom,10508,B3_sobol,1,sobol_safe_snap,0.3963786534965038,-0.024202843196690083,-0.5761554364114999,0.20392420694525823,-0.03588270314458352,-0.30465180865456987,True,
replicate_offset_slalom,10509,B3_sobol,1,sobol_safe_snap,0.3963786534965038,-0.024202843196690083,-0.5761554364114999,0.19898947111841084,-0.09564489310176207,-0.32807840025491214,True,
replicate_offset_slalom,10510,B3_sobol,1,sobol_safe_snap,0.3963786534965038,-0.024202843196690083,-0.5761554364114999,0.1951630001390528,-0.02776166052514172,-0.2970112037980909,True,
replicate_offset_slalom,10511,B3_sobol,1,sobol_safe_snap,0.3963786534965038,-0.024202843196690083,-0.5761554364114999,0.3032109150058261,-0.07450794070902741,-0.34522440548557304,True,
replicate_offset_slalom,10512,B3_sobol,1,sobol_safe_snap,0.3963786534965038,-0.024202843196690083,-0.5761554364114999,0.31158844603467717,0.007053890119348236,-0.3149886283192482,True,
replicate_offset_slalom,10513,B3_sobol,1,sobol_safe_snap,0.3963786534965038,-0.024202843196690083,-0.5761554364114999,0.3383897793443779,-0.0144089396577446,-0.39334716937744635,True,
replicate_offset_slalom,10514,B3_sobol,1,sobol_safe_snap,0.3963786534965038,-0.024202843196690083,-0.5761554364114999,0.24426086878190642,0.03689855604425758,-0.34768988423201264,True,
replicate_offset_slalom,10515,B3_sobol,1,sobol_safe_snap,0.3963786534965038,-0.024202843196690083,-0.5761554364114999,0.172254533143292,0.04525361106778996,-0.3360275637007783,True,
replicate_offset_slalom,10516,B3_sobol,1,sobol_safe_snap,0.3963786534965038,-0.024202843196690083,-0.5761554364114999,0.17451790441801626,-0.02934453482200076,-0.23816687924087465,True,
replicate_offset_slalom,10517,B3_sobol,1,sobol_safe_snap,0.3963786534965038,-0.024202843196690083,-0.5761554364114999,0.12428646175090921,-0.0038334701895255544,-0.27288580294694714,True,
replicate_offset_slalom,10518,B3_sobol,1,sobol_safe_snap,0.3963786534965038,-0.024202843196690083,-0.5761554364114999,0.17819557179280218,-0.040357193141827716,-0.316292117435749,True,
replicate_offset_slalom,10519,B3_sobol,1,sobol_safe_snap,0.3963786534965038,-0.024202843196690083,-0.5761554364114999,0.28536583212555877,-0.07177016667629486,-0.36018362208030225,True,
replicate_offset_slalom,10520,B3_sobol,1,sobol_safe_snap,0.3963786534965038,-0.024202843196690083,-0.5761554364114999,0.18101905573381924,-0.02581331799682747,-0.3534661334026515,True,
replicate_offset_slalom,10521,B3_sobol,1,sobol_safe_snap,0.3963786534965038,-0.024202843196690083,-0.5761554364114999,0.1874011038247335,-0.06343745680757308,-0.3014675130746564,True,
replicate_offset_slalom,10522,B3_sobol,1,sobol_safe_snap,0.3963786534965038,-0.024202843196690083,-0.5761554364114999,0.2146498735510161,-0.07390318972279288,-0.3194834885983328,True,
replicate_offset_slalom,10523,B3_sobol,1,sobol_safe_snap,0.3963786534965038,-0.024202843196690083,-0.5761554364114999,0.26312425837383135,-0.057039202150686086,-0.3604031303939663,True,
replicate_offset_slalom,10524,B3_sobol,1,sobol_safe_snap,0.3963786534965038,-0.024202843196690083,-0.5761554364114999,0.32808217626884395,-0.007874693742871154,-0.3183772842171083,True,
replicate_offset_slalom,10525,B3_sobol,1,sobol_safe_snap,0.3963786534965038,-0.024202843196690083,-0.5761554364114999,0.16813770612819925,-0.020463739217432084,-0.262625542052655,True,
