run_id,planned_unit_id,attempt_id,block_id,method_id,map_id,shift_id,stage,trial_index,command_id,planned_command,sent_command,measured_velocity,covariance,valid,reason,update_enabled,update_applied,posterior_before,posterior_after,posterior_path,measure_start,measure_end,sample_count,reference_max_age_ms,scan_max_age_ms,detector_statistic,detector_alarm,recovery_index,validation_rmse,bag_path,status,terminal_reason,created_at
p8_nav_official_20260821_r32,NAV_BLOCK_01_B6_random_CALIBRATION_01,NAV_BLOCK_01_B6_random_CALIBRATION_01_attempt_01,NAV_BLOCK_01,B6_random,,,calibration,1,RANDOM_001,"[-0.473555, 0.161982, -0.396318]","[-0.473555, 0.161982, -0.396318]","[-0.39761464082228015, 0.08763383987604206, -0.347814703786079]","[[1.9791378195811488e-05, -3.508335550306524e-06, 0.0], [-3.5083355503065246e-06, 2.2435811662648037e-05, 0.0], [0.0, 0.0, 1.205180938924684e-06]]",True,,True,True,0,1,/home/unitree/lly/p8_real/p8_nav_official_20260821_r32/posterior/NAV_BLOCK_01_B6_random_CALIBRATION_01_v0001.npz,1787327884.1371088,1787327886.1371374,40,98.83999824523926,68.97687911987305,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r32/bags/NAV_BLOCK_01_B6_random_part_01,SUCCESS,completed,2026-08-21T15:58:06Z
p8_nav_official_20260821_r32,NAV_BLOCK_01_B6_random_CALIBRATION_02,NAV_BLOCK_01_B6_random_CALIBRATION_02_attempt_01,NAV_BLOCK_01,B6_random,,,calibration,2,RANDOM_002,"[0.057087, 0.023997, -0.397065]","[0.057087, 0.023997, -0.397065]","[0.050913988626895605, -0.04910610796901897, -0.30521822843262375]","[[5.1529718303063135e-06, 1.0897259862831319e-07, 0.0], [1.0897259862831319e-07, 3.243817525010808e-07, 0.0], [0.0, 0.0, 1.3262964803882637e-05]]",True,,True,True,1,2,/home/unitree/lly/p8_real/p8_nav_official_20260821_r32/posterior/NAV_BLOCK_01_B6_random_CALIBRATION_02_v0002.npz,1787327888.1528966,1787327890.1530006,40,88.95349502563477,55.05704879760742,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r32/bags/NAV_BLOCK_01_B6_random_part_01,SUCCESS,completed,2026-08-21T15:58:10Z
p8_nav_official_20260821_r32,NAV_BLOCK_01_B6_random_CALIBRATION_03,NAV_BLOCK_01_B6_random_CALIBRATION_03_attempt_01,NAV_BLOCK_01,B6_random,,,calibration,3,RANDOM_003,"[0.489633, 0.142067, 0.116061]","[0.489633, 0.142067, 0.116061]","[0.45975023257130937, 0.1406853255999639, 0.12131404295007714]","[[1.4642425226843154e-06, -1.9020589341665893e-07, 0.0], [-1.9020589341665896e-07, 2.8096770792149833e-06, 0.0], [0.0, 0.0, 2.685103760599693e-06]]",True,,True,True,2,3,/home/unitree/lly/p8_real/p8_nav_official_20260821_r32/posterior/NAV_BLOCK_01_B6_random_CALIBRATION_03_v0003.npz,1787327892.1677132,1787327894.167749,40,93.89805793762207,51.17058753967285,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r32/bags/NAV_BLOCK_01_B6_random_part_01,SUCCESS,completed,2026-08-21T15:58:14Z
p8_nav_official_20260821_r32,NAV_BLOCK_01_B6_random_CALIBRATION_04,NAV_BLOCK_01_B6_random_CALIBRATION_04_attempt_01,NAV_BLOCK_01,B6_random,,,calibration,4,RANDOM_004,"[0.132144, -0.227598, 0.765279]","[0.132144, -0.227598, 0.765279]","[0.11585270600746657, -0.03265743530588825, 0.7398276318614642]","[[4.6080719278678355e-06, -1.3522500173237714e-06, 0.0], [-1.3522500173237714e-06, 1.2259295639414907e-05, 0.0], [0.0, 0.0, 1.7841689975136665e-06]]",True,,True,True,3,4,/home/unitree/lly/p8_real/p8_nav_official_20260821_r32/posterior/NAV_BLOCK_01_B6_random_CALIBRATION_04_v0004.npz,1787327896.1787446,1787327898.1787722,40,83.72855186462402,56.05149269104004,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r32/bags/NAV_BLOCK_01_B6_random_part_01,SUCCESS,completed,2026-08-21T15:58:18Z
p8_nav_official_20260821_r32,NAV_BLOCK_01_B6_random_CALIBRATION_05,NAV_BLOCK_01_B6_random_CALIBRATION_05_attempt_01,NAV_BLOCK_01,B6_random,,,calibration,5,RANDOM_005,"[0.127416, 0.214815, -0.320601]","[0.127416, 0.214815, -0.320601]","[0.13421953068050174, 0.12570048254000843, -0.2577890562084675]","[[4.736461831549922e-06, -1.1475396942892129e-06, 0.0], [-1.1475396942892129e-06, 2.0844697747771196e-06, 0.0], [0.0, 0.0, 6.0431722617666276e-06]]",True,,True,True,4,5,/home/unitree/lly/p8_real/p8_nav_official_20260821_r32/posterior/NAV_BLOCK_01_B6_random_CALIBRATION_05_v0005.npz,1787327900.1886601,1787327902.1886845,40,87.32008934020996,57.242393493652344,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r32/bags/NAV_BLOCK_01_B6_random_part_01,SUCCESS,completed,2026-08-21T15:58:22Z
p8_nav_official_20260821_r32,NAV_BLOCK_01_B6_random_CALIBRATION_06,NAV_BLOCK_01_B6_random_CALIBRATION_06_attempt_01,NAV_BLOCK_01,B6_random,,,calibration,6,RANDOM_006,"[-0.577546, -0.28821, 0.086954]","[-0.577546, -0.28821, 0.086954]","[-0.5135104516347676, -0.20095665994826017, 0.12139172412232212]","[[3.2224831361631143e-06, 1.0675890485475666e-06, 0.0], [1.0675890485475666e-06, 7.694191630031587e-06, 0.0], [0.0, 0.0, 1.4288248190268354e-06]]",True,,True,True,5,6,/home/unitree/lly/p8_real/p8_nav_official_20260821_r32/posterior/NAV_BLOCK_01_B6_random_CALIBRATION_06_v0006.npz,1787327904.2030137,1787327906.2030559,40,95.91197967529297,56.566476821899414,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r32/bags/NAV_BLOCK_01_B6_random_part_01,SUCCESS,completed,2026-08-21T15:58:26Z
p8_nav_official_20260821_r32,NAV_BLOCK_01_B6_random_CALIBRATION_07,NAV_BLOCK_01_B6_random_CALIBRATION_07_attempt_01,NAV_BLOCK_01,B6_random,,,calibration,7,RANDOM_007,"[-0.465412, -0.168982, -0.775701]","[-0.465412, -0.168982, -0.775701]","[-0.3786440444239603, -0.16368876222198628, -0.6578346064042601]","[[7.167252093374094e-05, -3.6671350887397095e-05, 0.0], [-3.667135088739709e-05, 5.408090811969049e-05, 0.0], [0.0, 0.0, 7.190932180081597e-07]]",True,,True,True,6,7,/home/unitree/lly/p8_real/p8_nav_official_20260821_r32/posterior/NAV_BLOCK_01_B6_random_CALIBRATION_07_v0007.npz,1787327908.2157776,1787327910.2158098,40,93.76001358032227,56.66685104370117,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r32/bags/NAV_BLOCK_01_B6_random_part_01,SUCCESS,completed,2026-08-21T15:58:30Z
p8_nav_official_20260821_r32,NAV_BLOCK_01_B6_random_CALIBRATION_08,NAV_BLOCK_01_B6_random_CALIBRATION_08_attempt_01,NAV_BLOCK_01,B6_random,,,calibration,8,RANDOM_008,"[-0.581068, -0.060398, 0.758374]","[-0.581068, -0.060398, 0.758374]","[-0.4733069028911615, 0.04739607227684253, 0.7129274720931617]","[[7.229450275336709e-05, -2.998907403483992e-05, 0.0], [-2.9989074034839918e-05, 0.00013175273968797066, 0.0], [0.0, 0.0, 1.2401848183529891e-06]]",True,,True,True,7,8,/home/unitree/lly/p8_real/p8_nav_official_20260821_r32/posterior/NAV_BLOCK_01_B6_random_CALIBRATION_08_v0008.npz,1787327912.2273571,1787327914.227386,40,86.60578727722168,55.06181716918945,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r32/bags/NAV_BLOCK_01_B6_random_part_01,SUCCESS,completed,2026-08-21T15:58:34Z
p8_nav_official_20260821_r32,NAV_BLOCK_01_B6_random_CALIBRATION_09,NAV_BLOCK_01_B6_random_CALIBRATION_09_attempt_01,NAV_BLOCK_01,B6_random,,,calibration,9,RANDOM_009,"[-0.157022, 0.290658, -0.670125]","[-0.157022, 0.290658, -0.670125]","[-0.08557913791023533, 0.15333097460868989, -0.6021831289672576]","[[1.4643986950885855e-05, 3.6786333324104582e-06, 0.0], [3.6786333324104582e-06, 1.136758245256685e-05, 0.0], [0.0, 0.0, 2.024427936529432e-06]]",True,,True,True,8,9,/home/unitree/lly/p8_real/p8_nav_official_20260821_r32/posterior/NAV_BLOCK_01_B6_random_CALIBRATION_09_v0009.npz,1787327916.2397244,1787327918.2397559,40,82.0319652557373,52.96039581298828,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r32/bags/NAV_BLOCK_01_B6_random_part_01,SUCCESS,completed,2026-08-21T15:58:38Z
p8_nav_official_20260821_r32,NAV_BLOCK_01_B6_random_CALIBRATION_10,NAV_BLOCK_01_B6_random_CALIBRATION_10_attempt_01,NAV_BLOCK_01,B6_random,,,calibration,10,RANDOM_010,"[-0.280132, 0.099738, -0.542603]","[-0.280132, 0.099738, -0.542603]","[-0.20402475005073356, 0.01820648062200024, -0.46303567001500134]","[[8.59438662372776e-06, -1.8139158009147169e-06, 0.0], [-1.813915800914718e-06, 9.02744382577173e-06, 0.0], [0.0, 0.0, 1.422685367566489e-06]]",True,,True,True,9,10,/home/unitree/lly/p8_real/p8_nav_official_20260821_r32/posterior/NAV_BLOCK_01_B6_random_CALIBRATION_10_v0010.npz,1787327920.2515953,1787327922.251628,40,92.94366836547852,56.81133270263672,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r32/bags/NAV_BLOCK_01_B6_random_part_01,SUCCESS,completed,2026-08-21T15:58:42Z
