scenario,seed,method,recovery_trial,rolling_rmse,target_rmse
replication030_mixed_context,20101,frozen,4,0.14533872691546632,0.08832412143928163
replication030_mixed_context,20102,frozen,4,0.15110349974770512,0.09293587342244672
replication030_mixed_context,20103,frozen,4,0.12704574167386065,0.07891588428636725
replication030_mixed_context,20104,frozen,4,0.1335222424104944,0.09428370356640545
replication030_mixed_context,20105,frozen,4,0.15447206146788067,0.08840659317905109
replication030_mixed_context,20106,frozen,4,0.13022094949994767,0.08277561722393718
replication030_mixed_context,20107,frozen,4,0.15416493175057516,0.10779854584773811
replication030_mixed_context,20108,frozen,4,0.139126001311936,0.08510669837657289
replication030_mixed_context,20109,frozen,4,0.1388373902666711,0.07527345493297759
replication030_mixed_context,20110,frozen,4,0.16429177862396635,0.08961284496635624
replication030_mixed_context,20111,frozen,4,0.14283170625170877,0.08741979565398311
replication030_mixed_context,20112,frozen,4,0.1648419889024124,0.09450971002705352
replication030_mixed_context,20113,frozen,4,0.1420944827233646,0.08314114362755834
replication030_mixed_context,20114,frozen,4,0.1433270259208925,0.09365400529229892
replication030_mixed_context,20115,frozen,4,0.1529187042783908,0.09621950753799158
replication030_mixed_context,20116,frozen,4,0.14435900774912902,0.08916098751571944
replication030_mixed_context,20117,frozen,4,0.14459806553064125,0.08500946220976165
replication030_mixed_context,20118,frozen,4,0.17183121033097942,0.09935639502271831
replication030_mixed_context,20119,frozen,4,0.14914482577763896,0.08993945975337347
replication030_mixed_context,20120,frozen,4,0.1484784800757949,0.09353046764717714
replication030_mixed_context,20121,frozen,4,0.13051973380948323,0.09825786400705681
replication030_mixed_context,20122,frozen,4,0.15547063632838473,0.09416522338542789
replication030_mixed_context,20123,frozen,4,0.1559700875867773,0.07809259110851227
replication030_mixed_context,20124,frozen,4,0.14203713489922182,0.09995280206429798
replication030_mixed_context,20125,frozen,4,0.16483062676589635,0.10373057471035349
replication030_mixed_context,20126,frozen,4,0.15385575553197803,0.099058088643531
replication030_mixed_context,20127,frozen,4,0.14032129283789146,0.07855606180273479
replication030_mixed_context,20128,frozen,4,0.15825996750663124,0.105594113663755
replication030_mixed_context,20129,frozen,4,0.1476190996177996,0.09834507967289637
replication030_mixed_context,20130,frozen,4,0.14783363193409216,0.08357714631516991
replication030_mixed_context,20131,frozen,4,0.13623429973572962,0.08395837442422455
replication030_mixed_context,20132,frozen,4,0.14279340491542802,0.08189864280031063
replication030_mixed_context,20133,frozen,4,0.1449591792046157,0.09687832997426253
replication030_mixed_context,20134,frozen,4,0.16169488530735693,0.09166541831974424
replication030_mixed_context,20135,frozen,4,0.15120940965743712,0.11518824573130279
replication030_mixed_context,20136,frozen,4,0.1570227822800595,0.1035925601327079
replication030_mixed_context,20137,frozen,4,0.13879250982290012,0.09415788794200157
replication030_mixed_context,20138,frozen,4,0.14523396897258076,0.0800335398637368
replication030_mixed_context,20139,frozen,4,0.1675257954081101,0.09636819435571484
replication030_mixed_context,20140,frozen,4,0.13916826141288502,0.08762407712133656
replication030_mixed_context,20141,frozen,4,0.14438847641077304,0.0855528432292366
replication030_mixed_context,20142,frozen,4,0.13172852338287164,0.09631313351325817
replication030_mixed_context,20143,frozen,4,0.14761982995535464,0.09543236010619546
replication030_mixed_context,20144,frozen,4,0.1364561723520797,0.09225465792318029
replication030_mixed_context,20145,frozen,4,0.16110932472837564,0.09731736581450864
replication030_mixed_context,20146,frozen,4,0.13168261955407498,0.08484300248253551
replication030_mixed_context,20147,frozen,4,0.14555333946489177,0.08154473094269284
replication030_mixed_context,20148,frozen,4,0.1388498893184203,0.07946168046764153
replication030_mixed_context,20149,frozen,4,0.1476849650266031,0.07940170778904083
replication030_mixed_context,20150,frozen,4,0.14639502261912488,0.09323775853584175
replication030_mixed_context,20151,frozen,4,0.15474084249499323,0.09979875933667848
replication030_mixed_context,20152,frozen,4,0.14739615546416943,0.10058812358368142
replication030_mixed_context,20153,frozen,4,0.15260745343827087,0.08475151495896573
replication030_mixed_context,20154,frozen,4,0.16088176422831324,0.08698192172339592
replication030_mixed_context,20155,frozen,4,0.14754999072761618,0.1002487771084065
replication030_mixed_context,20156,frozen,4,0.1622360068974047,0.09688580275640268
replication030_mixed_context,20157,frozen,4,0.13035531395681443,0.09221593105458756
replication030_mixed_context,20158,frozen,4,0.14001280944713465,0.09736355322899014
replication030_mixed_context,20159,frozen,4,0.15530791257889381,0.08075460767923474
replication030_mixed_context,20160,frozen,4,0.163759585116635,0.10707850724218985
replication030_mixed_context,20161,frozen,4,0.13777794637179838,0.09322720254000583
replication030_mixed_context,20162,frozen,4,0.1574387986148636,0.09852023158096143
replication030_mixed_context,20163,frozen,4,0.11213103156081468,0.07711356888196588
replication030_mixed_context,20164,frozen,4,0.14284587389792971,0.0883193332061524
replication030_mixed_context,20165,frozen,4,0.14605875963381573,0.08213435981203936
replication030_mixed_context,20166,frozen,4,0.15037824760009527,0.10837293629895417
replication030_mixed_context,20167,frozen,4,0.15510666280487784,0.08230710825147496
replication030_mixed_context,20168,frozen,4,0.1552159584137469,0.08020076397049562
replication030_mixed_context,20169,frozen,4,0.1490563183001578,0.090108687152627
replication030_mixed_context,20170,frozen,4,0.14819755106766933,0.08920955354921843
replication030_mixed_context,20171,frozen,4,0.1411728258343216,0.08830228696875661
replication030_mixed_context,20172,frozen,4,0.1432645748277251,0.08815007505528835
replication030_mixed_context,20101,frozen,5,0.15254815711687225,0.08832412143928163
replication030_mixed_context,20102,frozen,5,0.14778856883342625,0.09293587342244672
replication030_mixed_context,20103,frozen,5,0.14339438199882065,0.07891588428636725
replication030_mixed_context,20104,frozen,5,0.1411665879755774,0.09428370356640545
replication030_mixed_context,20105,frozen,5,0.15087735715216702,0.08840659317905109
replication030_mixed_context,20106,frozen,5,0.12816251658346434,0.08277561722393718
replication030_mixed_context,20107,frozen,5,0.157192152724669,0.10779854584773811
replication030_mixed_context,20108,frozen,5,0.15606887777869857,0.08510669837657289
replication030_mixed_context,20109,frozen,5,0.1464989957358419,0.07527345493297759
replication030_mixed_context,20110,frozen,5,0.1718292092786583,0.08961284496635624
replication030_mixed_context,20111,frozen,5,0.13488437853230137,0.08741979565398311
replication030_mixed_context,20112,frozen,5,0.17148723488874945,0.09450971002705352
