scenario,seed,method,phase,recovery_trial,source,cmd_vx,cmd_vy,cmd_wz,measured_vx,measured_vy,measured_wz,predicted_vx,predicted_vy,predicted_wz,rolling_rmse,target_rmse,recovered,valid,safety_events
confirm_friction_payload,10101,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.17988388769637248,-0.1263527609085646,-0.04405355638295508,nan,nan,nan,nan,0.14,False,True,
confirm_friction_payload,10102,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.09557648544153297,-0.003977614720279134,0.022853072694416346,nan,nan,nan,nan,0.1328210869158238,False,False,BASE_HEIGHT_LIMIT
confirm_friction_payload,10103,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.19642514447968543,-0.08924915342919568,-0.03238562462518832,nan,nan,nan,nan,0.14,False,True,
confirm_friction_payload,10104,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.05675398940876106,-0.05050591860981376,0.006264500083598856,nan,nan,nan,nan,0.14,False,False,BASE_HEIGHT_LIMIT
confirm_friction_payload,10105,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.06532098358942126,-0.0013679401218259755,-0.005122612425002517,nan,nan,nan,nan,0.14,False,False,BASE_HEIGHT_LIMIT
confirm_friction_payload,10106,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.20149592437271788,-0.06907589915306903,-0.01741530273925451,nan,nan,nan,nan,0.14,False,True,
confirm_friction_payload,10107,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.0771480492321079,-0.010811670205116341,0.05916145146153925,nan,nan,nan,nan,0.14,False,False,BASE_HEIGHT_LIMIT
confirm_friction_payload,10108,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.2432417161933747,-0.10057758508605337,-0.015400772563003257,nan,nan,nan,nan,0.14,False,True,
confirm_friction_payload,10109,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.23150005428226172,-0.16315189740400257,-0.04544172794519616,nan,nan,nan,nan,0.13874413128194593,False,True,
confirm_friction_payload,10110,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.08554275251911911,-0.032887640977802335,0.02488692665047179,nan,nan,nan,nan,0.14,False,False,BASE_HEIGHT_LIMIT
confirm_friction_payload,10111,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.1688434043583524,-0.05368053542169747,0.002007866703654874,nan,nan,nan,nan,0.14,False,True,
confirm_friction_payload,10112,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.24485921573937272,-0.10371619497809018,-0.025433527874065557,nan,nan,nan,nan,0.14,False,True,
confirm_friction_payload,10113,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.10637174895438962,-0.0031132195028403106,0.006722076901489564,nan,nan,nan,nan,0.13741472515514244,False,False,BASE_HEIGHT_LIMIT
confirm_friction_payload,10114,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.21997239237553126,-0.09927469890854489,-0.021001990111320937,nan,nan,nan,nan,0.14,False,True,
confirm_friction_payload,10115,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.2301612588103063,-0.148580268399233,-0.008259009868715321,nan,nan,nan,nan,0.14,False,True,
confirm_friction_payload,10116,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.19286218659498588,-0.07256380209498176,-0.025448231379617697,nan,nan,nan,nan,0.14,False,True,
confirm_friction_payload,10117,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.11617859396767835,-0.04580918467045513,0.00372230874153186,nan,nan,nan,nan,0.14,False,False,BASE_HEIGHT_LIMIT
confirm_friction_payload,10118,full,adaptation,1,active,0.35738884285092354,-0.04454974411055446,-0.1537898482754827,0.2615639126286545,-0.007903086839298388,-0.056536248752527614,nan,nan,nan,nan,0.14,False,True,
confirm_friction_payload,10119,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.18140355255292775,-0.050074200386755724,-0.0501392490519441,nan,nan,nan,nan,0.13149388015904118,False,True,
confirm_friction_payload,10120,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.2237090765204226,-0.06128478593794495,-0.08476426617115501,nan,nan,nan,nan,0.14,False,True,
confirm_friction_payload,10121,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.12404068699614225,-0.03129949714510048,-0.008228992975356838,nan,nan,nan,nan,0.14,False,False,BASE_HEIGHT_LIMIT
confirm_friction_payload,10122,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.1543799749172129,-0.04860160659109506,-0.03228374686195603,nan,nan,nan,nan,0.14,False,True,
confirm_friction_payload,10123,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.18799229548350377,-0.09986429383907616,-0.01947204848911788,nan,nan,nan,nan,0.14,False,True,
confirm_friction_payload,10124,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.10431262474453065,-0.023371178352715696,-0.032467503095399086,nan,nan,nan,nan,0.14,False,False,BASE_HEIGHT_LIMIT
confirm_friction_payload,10125,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.21724698812227353,-0.13694260591558416,-0.04233288466485977,nan,nan,nan,nan,0.14,False,True,
confirm_friction_payload,10126,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.08688956952535214,-0.05375478871416617,-0.035433120724085845,nan,nan,nan,nan,0.14,False,False,BASE_HEIGHT_LIMIT
confirm_friction_payload,10127,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.1587587058263174,-0.10364885793364996,-0.019108645543260232,nan,nan,nan,nan,0.14,False,True,
confirm_friction_payload,10128,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.10367089304334064,-0.022894132716133084,0.01591479873501263,nan,nan,nan,nan,0.14,False,False,BASE_HEIGHT_LIMIT
confirm_friction_payload,10129,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.11590572502258162,-0.05011060353276504,-0.003767871827288888,nan,nan,nan,nan,0.14,False,False,BASE_HEIGHT_LIMIT
confirm_friction_payload,10130,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.2496830134448315,-0.10611273254045028,0.014129116574732547,nan,nan,nan,nan,0.14,False,False,BASE_HEIGHT_LIMIT
confirm_friction_payload,10131,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.008910769422040984,0.02748433643719587,0.03299103194121052,nan,nan,nan,nan,0.14,False,False,BASE_HEIGHT_LIMIT
confirm_friction_payload,10132,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.09354971868691368,-0.048223425706891046,0.03117788550982608,nan,nan,nan,nan,0.14,False,False,BASE_HEIGHT_LIMIT
confirm_friction_payload,10133,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.2545199180196488,-0.12301073712197615,0.019430787449430713,nan,nan,nan,nan,0.14,False,True,
confirm_friction_payload,10134,full,adaptation,1,active,0.35738884285092354,-0.04454974411055446,-0.1537898482754827,0.2887971772936273,-0.0009957921408565381,-0.1103426935561538,nan,nan,nan,nan,0.14,False,True,
confirm_friction_payload,10135,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.24657874499802798,-0.06496088437706396,-0.00559357952686497,nan,nan,nan,nan,0.14,False,True,
confirm_friction_payload,10136,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.2561058510395692,-0.14843073196860024,-0.001807841412151891,nan,nan,nan,nan,0.13509441202791128,False,True,
confirm_friction_payload,10137,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.16308454074878484,-0.1410187916093335,-0.04846096255809508,nan,nan,nan,nan,0.14,False,True,
confirm_friction_payload,10138,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.02185343408685894,0.019522899627808146,0.04119657269964822,nan,nan,nan,nan,0.14,False,False,BASE_HEIGHT_LIMIT
confirm_friction_payload,10139,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.24449872319799656,-0.12740077568597494,-0.08772384107079682,nan,nan,nan,nan,0.14,False,True,
confirm_friction_payload,10140,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.23932232189402747,-0.11485462876304095,0.01802902879225574,nan,nan,nan,nan,0.14,False,False,BASE_HEIGHT_LIMIT
confirm_friction_payload,10141,full,adaptation,1,active,0.31750029847025873,-0.16135344980284572,-0.06948299128562208,0.12044791372433311,-0.07023412622670935,-0.07337720957112878,nan,nan,nan,nan,0.14,False,True,
